tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
119489,note_off,,,,,,,1410,0,2,,,,,,,,1,,,,66,100
119514,note_off,,,,,,,233,0,3,,,,,,,,2,,,,54,100
119515,note_off,,,,,,,235,0,1,,,,,,,,0,,,,66,100
119520,note_on,,,,,,,31,0,2,,,,,,,,1,,,,66,100
119520,note_on,,,,,,,0,0,3,,,,,,,,2,,,,63,100
119520,note_on,,,,,,,6,0,3,,,,,,,,2,,,,59,100
119520,note_on,,,,,,,0,0,3,,,,,,,,2,,,,35,100
119520,note_on,,,,,,,5,0,1,,,,,,,,0,,,,69,100
119754,note_off,,,,,,,234,0,3,,,,,,,,2,,,,63,100
119754,note_off,,,,,,,0,0,3,,,,,,,,2,,,,59,100
119760,note_on,,,,,,,0,0,3,,,,,,,,2,,,,61,100
119760,note_on,,,,,,,6,0,3,,,,,,,,2,,,,54,100
119988,note_off,,,,,,,228,0,3,,,,,,,,2,,,,35,100
119994,note_off,,,,,,,6,0,3,,,,,,,,2,,,,54,100
119994,note_off,,,,,,,0,0,3,,,,,,,,2,,,,61,100
120000,note_on,,,,,,,0,0,3,,,,,,,,2,,,,35,100
120000,note_on,,,,,,,0,0,3,,,,,,,,2,,,,63,100
120000,note_on,,,,,,,6,0,3,,,,,,,,2,,,,59,100
120225,note_off,,,,,,,705,0,1,,,,,,,,0,,,,69,100
120233,note_off,,,,,,,233,0,3,,,,,,,,2,,,,35,100
120234,note_off,,,,,,,0,0,3,,,,,,,,2,,,,59,100
120234,note_off,,,,,,,1,0,3,,,,,,,,2,,,,63,100
120240,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
120240,note_on,,,,,,,15,0,1,,,,,,,,0,,,,69,100
120240,note_on,,,,,,,6,0,3,,,,,,,,2,,,,54,100
120240,note_on,,,,,,,0,0,3,,,,,,,,2,,,,61,100
120473,note_off,,,,,,,233,0,3,,,,,,,,2,,,,42,100
120709,note_off,,,,,,,469,0,1,,,,,,,,0,,,,69,100
120710,note_off,,,,,,,237,0,3,,,,,,,,2,,,,61,100
120710,note_off,,,,,,,0,0,3,,,,,,,,2,,,,54,100
120720,note_on,,,,,,,11,0,1,,,,,,,,0,,,,69,100
120720,note_on,,,,,,,10,0,3,,,,,,,,2,,,,54,100
120930,note_off,,,,,,,1410,0,2,,,,,,,,1,,,,66,100
120954,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
120954,note_off,,,,,,,234,0,1,,,,,,,,0,,,,69,100
120959,note_on,,,,,,,5,0,3,,,,,,,,2,,,,59,100
120959,note_on,,,,,,,0,0,3,,,,,,,,2,,,,35,100
120960,note_on,,,,,,,1,0,3,,,,,,,,2,,,,63,100
120960,note_on,,,,,,,6,0,1,,,,,,,,0,,,,69,100
120961,note_on,,,,,,,31,0,2,,,,,,,,1,,,,66,100
121076,note_off,,,,,,,116,0,1,,,,,,,,0,,,,69,100
121079,note_on,,,,,,,3,0,1,,,,,,,,0,,,,71,100
121192,note_off,,,,,,,232,0,3,,,,,,,,2,,,,59,100
121194,note_off,,,,,,,2,0,3,,,,,,,,2,,,,63,100
121195,note_off,,,,,,,116,0,1,,,,,,,,0,,,,71,100
121200,note_on,,,,,,,6,0,3,,,,,,,,2,,,,54,100
121200,note_on,,,,,,,0,0,3,,,,,,,,2,,,,61,100
121201,note_on,,,,,,,6,0,1,,,,,,,,0,,,,73,100
121427,note_off,,,,,,,227,0,3,,,,,,,,2,,,,35,100
121434,note_off,,,,,,,7,0,3,,,,,,,,2,,,,54,100
121434,note_off,,,,,,,0,0,3,,,,,,,,2,,,,61,100
121440,note_on,,,,,,,0,0,3,,,,,,,,2,,,,35,100
121440,note_on,,,,,,,0,0,3,,,,,,,,2,,,,63,100
121440,note_on,,,,,,,6,0,3,,,,,,,,2,,,,59,100
121671,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
121673,note_off,,,,,,,233,0,3,,,,,,,,2,,,,59,100
121674,note_off,,,,,,,1,0,3,,,,,,,,2,,,,35,100
121675,note_off,,,,,,,1,0,3,,,,,,,,2,,,,63,100
121679,note_on,,,,,,,8,0,1,,,,,,,,0,,,,71,100
121679,note_on,,,,,,,4,0,3,,,,,,,,2,,,,51,100
121680,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
121680,note_on,,,,,,,1,0,3,,,,,,,,2,,,,59,100
121913,note_off,,,,,,,233,0,3,,,,,,,,2,,,,47,100
122149,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
122149,note_off,,,,,,,236,0,3,,,,,,,,2,,,,51,100
122150,note_off,,,,,,,1,0,3,,,,,,,,2,,,,59,100
122151,note_off,,,,,,,1190,0,2,,,,,,,,1,,,,66,100
122160,note_on,,,,,,,0,0,2,,,,,,,,1,,,,59,100
122160,note_on,,,,,,,9,0,2,,,,,,,,1,,,,71,100
122161,note_on,,,,,,,12,0,1,,,,,,,,0,,,,69,100
122393,note_off,,,,,,,233,0,2,,,,,,,,1,,,,59,100
122394,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
122396,note_off,,,,,,,235,0,1,,,,,,,,0,,,,69,100
122400,note_on,,,,,,,4,0,1,,,,,,,,0,,,,68,100
122400,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
122400,note_on,,,,,,,6,0,2,,,,,,,,1,,,,68,100
122400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
122400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
122400,note_on,,,,,,,250,0,3,,,,,,,,2,,,,28,100
122633,note_off,,,,,,,233,0,2,,,,,,,,1,,,,68,100
122635,note_off,,,,,,,2,0,2,,,,,,,,1,,,,71,100
122640,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
122640,note_on,,,,,,,0,0,2,,,,,,,,1,,,,69,100
122867,note_off,,,,,,,467,0,3,,,,,,,,2,,,,28,100
122868,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
122870,note_off,,,,,,,470,0,1,,,,,,,,0,,,,68,100
122873,note_off,,,,,,,233,0,2,,,,,,,,1,,,,69,100
122875,note_off,,,,,,,2,0,2,,,,,,,,1,,,,66,100
122880,note_on,,,,,,,5,0,2,,,,,,,,1,,,,68,100
122880,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
122880,note_on,,,,,,,12,0,3,,,,,,,,2,,,,28,100
122881,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
123104,note_off,,,,,,,224,0,2,,,,,,,,1,,,,64,100
123114,note_off,,,,,,,10,0,2,,,,,,,,1,,,,68,100
123114,note_off,,,,,,,233,0,3,,,,,,,,2,,,,28,100
123115,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
123115,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
123119,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
123119,note_on,,,,,,,4,0,3,,,,,,,,2,,,,56,100
123120,note_on,,,,,,,5,0,2,,,,,,,,1,,,,59,100
123120,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
123120,note_on,,,,,,,1,0,3,,,,,,,,2,,,,52,100
123352,note_off,,,,,,,232,0,3,,,,,,,,2,,,,47,100
123354,note_off,,,,,,,0,0,3,,,,,,,,2,,,,40,100
123354,note_off,,,,,,,0,0,3,,,,,,,,2,,,,52,100
123354,note_off,,,,,,,2,0,3,,,,,,,,2,,,,56,100
123360,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
123360,note_on,,,,,,,6,0,3,,,,,,,,2,,,,51,100
123594,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
123594,note_off,,,,,,,0,0,3,,,,,,,,2,,,,51,100
123600,note_on,,,,,,,6,0,3,,,,,,,,2,,,,52,100
123601,note_on,,,,,,,1,0,3,,,,,,,,2,,,,56,100
123824,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
123833,note_off,,,,,,,232,0,3,,,,,,,,2,,,,52,100
123835,note_off,,,,,,,2,0,3,,,,,,,,2,,,,56,100
123839,note_on,,,,,,,4,0,3,,,,,,,,2,,,,28,100
123840,note_on,,,,,,,16,0,2,,,,,,,,1,,,,64,100
123840,set_tempo,,,,,,,11520,1,0,666666,,,,,,,,,,,,
123840,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
123841,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
123841,note_on,,,,,,,971,0,1,,,,,,,,0,,,,71,100
123841,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
124075,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
124075,note_off,,,,,,,234,0,2,,,,,,,,1,,,,71,100
124080,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
124080,note_on,,,,,,,0,0,2,,,,,,,,1,,,,69,100
124307,note_off,,,,,,,0,0,3,,,,,,,,2,,,,28,100
124307,note_off,,,,,,,467,0,3,,,,,,,,2,,,,40,100
124313,note_off,,,,,,,233,0,2,,,,,,,,1,,,,66,100
124314,note_off,,,,,,,1,0,2,,,,,,,,1,,,,69,100
124320,note_on,,,,,,,6,0,2,,,,,,,,1,,,,68,100
124320,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
124320,set_tempo,,,,,,,480,1,0,661813,,,,,,,,,,,,
124320,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
124320,note_on,,,,,,,13,0,3,,,,,,,,2,,,,28,100
124544,note_off,,,,,,,224,0,2,,,,,,,,1,,,,64,100
124553,note_off,,,,,,,9,0,2,,,,,,,,1,,,,68,100
124554,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
124554,note_off,,,,,,,234,0,3,,,,,,,,2,,,,40,100
124555,note_off,,,,,,,1,0,3,,,,,,,,2,,,,28,100
124559,note_on,,,,,,,4,0,3,,,,,,,,2,,,,52,100
124560,note_on,,,,,,,6,0,2,,,,,,,,1,,,,59,100
124560,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
124560,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
124560,note_on,,,,,,,1,0,3,,,,,,,,2,,,,56,100
124792,note_off,,,,,,,232,0,3,,,,,,,,2,,,,52,100
124794,note_off,,,,,,,2,0,3,,,,,,,,2,,,,56,100
124795,note_off,,,,,,,954,0,1,,,,,,,,0,,,,71,100
124800,set_tempo,,,,,,,480,1,0,656958,,,,,,,,,,,,
124800,note_on,,,,,,,6,0,3,,,,,,,,2,,,,51,100
124800,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
124800,note_on,,,,,,,5,0,1,,,,,,,,0,,,,69,100
125027,note_off,,,,,,,227,0,3,,,,,,,,2,,,,40,100
125028,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
125034,note_off,,,,,,,6,0,3,,,,,,,,2,,,,51,100
125034,note_off,,,,,,,234,0,1,,,,,,,,0,,,,69,100
125034,note_off,,,,,,,0,0,3,,,,,,,,2,,,,54,100
125040,note_on,,,,,,,6,0,1,,,,,,,,0,,,,68,100
125040,note_on,,,,,,,6,0,3,,,,,,,,2,,,,52,100
125040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
125040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
125040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
125264,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
125273,note_off,,,,,,,233,0,3,,,,,,,,2,,,,52,100
125274,note_off,,,,,,,1,0,3,,,,,,,,2,,,,56,100
125274,note_off,,,,,,,0,0,3,,,,,,,,2,,,,40,100
125274,note_off,,,,,,,0,0,3,,,,,,,,2,,,,47,100
125275,note_off,,,,,,,235,0,1,,,,,,,,0,,,,68,100
125279,note_on,,,,,,,15,0,2,,,,,,,,1,,,,68,100
125279,note_on,,,,,,,4,0,1,,,,,,,,0,,,,71,100
125280,note_on,,,,,,,6,0,3,,,,,,,,2,,,,28,100
125280,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
125280,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
125280,set_tempo,,,,,,,480,1,0,652173,,,,,,,,,,,,
125281,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
125513,note_off,,,,,,,233,0,2,,,,,,,,1,,,,68,100
125514,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
125520,note_on,,,,,,,6,0,2,,,,,,,,1,,,,66,100
125521,note_on,,,,,,,1,0,2,,,,,,,,1,,,,69,100
125748,note_off,,,,,,,467,0,3,,,,,,,,2,,,,28,100
125750,note_off,,,,,,,2,0,3,,,,,,,,2,,,,40,100
125754,note_off,,,,,,,233,0,2,,,,,,,,1,,,,66,100
125755,note_off,,,,,,,1,0,2,,,,,,,,1,,,,69,100
125760,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
125760,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
125760,set_tempo,,,,,,,480,1,0,647528,,,,,,,,,,,,
125760,note_on,,,,,,,10,0,3,,,,,,,,2,,,,28,100
125761,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
125983,note_off,,,,,,,704,0,1,,,,,,,,0,,,,71,100
125983,note_off,,,,,,,222,0,2,,,,,,,,1,,,,64,100
125993,note_off,,,,,,,233,0,3,,,,,,,,2,,,,40,100
125993,note_off,,,,,,,0,0,3,,,,,,,,2,,,,28,100
125994,note_off,,,,,,,11,0,2,,,,,,,,1,,,,71,100
125995,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
126000,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
126000,note_on,,,,,,,7,0,3,,,,,,,,2,,,,52,100
126000,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
126000,note_on,,,,,,,5,0,2,,,,,,,,1,,,,59,100
126001,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
126233,note_off,,,,,,,232,0,3,,,,,,,,2,,,,56,100
126234,note_off,,,,,,,1,0,3,,,,,,,,2,,,,52,100
126240,set_tempo,,,,,,,480,1,0,642880,,,,,,,,,,,,
126240,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
126240,note_on,,,,,,,6,0,3,,,,,,,,2,,,,51,100
126240,note_on,,,,,,,257,0,1,,,,,,,,0,,,,68,100
126469,note_off,,,,,,,229,0,3,,,,,,,,2,,,,47,100
126470,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
126474,note_off,,,,,,,4,0,3,,,,,,,,2,,,,51,100
126474,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
126474,note_off,,,,,,,0,0,3,,,,,,,,2,,,,54,100
126479,note_on,,,,,,,5,0,3,,,,,,,,2,,,,52,100
126480,note_on,,,,,,,1,0,3,,,,,,,,2,,,,56,100
126480,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
126480,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
126480,note_on,,,,,,,6,0,1,,,,,,,,0,,,,68,100
126704,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
126712,note_off,,,,,,,232,0,3,,,,,,,,2,,,,52,100
126714,note_off,,,,,,,2,0,3,,,,,,,,2,,,,56,100
126714,note_off,,,,,,,0,0,3,,,,,,,,2,,,,40,100
126714,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
126715,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
126719,note_on,,,,,,,15,0,2,,,,,,,,1,,,,68,100
126720,note_on,,,,,,,5,0,3,,,,,,,,2,,,,25,100
126720,note_on,,,,,,,1,0,2,,,,,,,,1,,,,65,100
126720,set_tempo,,,,,,,480,1,0,638297,,,,,,,,,,,,
126720,note_on,,,,,,,6,0,1,,,,,,,,0,,,,71,100
126721,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
126721,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
126953,note_off,,,,,,,232,0,2,,,,,,,,1,,,,68,100
126955,note_off,,,,,,,2,0,2,,,,,,,,1,,,,71,100
126960,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
126961,note_on,,,,,,,1,0,2,,,,,,,,1,,,,70,100
127188,note_off,,,,,,,467,0,3,,,,,,,,2,,,,25,100
127189,note_off,,,,,,,1,0,3,,,,,,,,2,,,,37,100
127194,note_off,,,,,,,233,0,2,,,,,,,,1,,,,66,100
127195,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
127200,set_tempo,,,,,,,480,1,0,633847,,,,,,,,,,,,
127200,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
127200,note_on,,,,,,,5,0,2,,,,,,,,1,,,,68,100
127200,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
127200,note_on,,,,,,,11,0,3,,,,,,,,2,,,,25,100
127424,note_off,,,,,,,224,0,2,,,,,,,,1,,,,65,100
127433,note_off,,,,,,,9,0,2,,,,,,,,1,,,,71,100
127433,note_off,,,,,,,233,0,3,,,,,,,,2,,,,37,100
127434,note_off,,,,,,,1,0,3,,,,,,,,2,,,,25,100
127435,note_off,,,,,,,2,0,2,,,,,,,,1,,,,68,100
127440,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
127440,note_on,,,,,,,6,0,3,,,,,,,,2,,,,53,100
127440,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
127440,note_on,,,,,,,5,0,2,,,,,,,,1,,,,59,100
127441,note_on,,,,,,,1,0,3,,,,,,,,2,,,,49,100
127673,note_off,,,,,,,953,0,1,,,,,,,,0,,,,71,100
127674,note_off,,,,,,,233,0,3,,,,,,,,2,,,,56,100
127675,note_off,,,,,,,1,0,3,,,,,,,,2,,,,53,100
127679,note_on,,,,,,,4,0,3,,,,,,,,2,,,,54,100
127680,set_tempo,,,,,,,480,1,0,629392,,,,,,,,,,,,
127680,note_on,,,,,,,1,0,3,,,,,,,,2,,,,51,100
127680,note_on,,,,,,,7,0,1,,,,,,,,0,,,,70,100
127908,note_off,,,,,,,228,0,3,,,,,,,,2,,,,37,100
127909,note_off,,,,,,,1,0,3,,,,,,,,2,,,,49,100
127913,note_off,,,,,,,0,0,3,,,,,,,,2,,,,51,100
127913,note_off,,,,,,,4,0,3,,,,,,,,2,,,,54,100
127913,note_off,,,,,,,233,0,1,,,,,,,,0,,,,70,100
127919,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
127919,note_on,,,,,,,6,0,3,,,,,,,,2,,,,56,100
127920,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
127920,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
127921,note_on,,,,,,,8,0,1,,,,,,,,0,,,,68,100
128144,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
128153,note_off,,,,,,,233,0,3,,,,,,,,2,,,,37,100
128153,note_off,,,,,,,0,0,3,,,,,,,,2,,,,56,100
128154,note_off,,,,,,,1,0,3,,,,,,,,2,,,,53,100
128154,note_off,,,,,,,0,0,3,,,,,,,,2,,,,49,100
128155,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
128160,set_tempo,,,,,,,480,1,0,625000,,,,,,,,,,,,
128160,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
128160,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
128160,note_on,,,,,,,5,0,1,,,,,,,,0,,,,71,100
128160,note_on,,,,,,,16,0,2,,,,,,,,1,,,,68,100
128160,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
128160,note_on,,,,,,,6,0,3,,,,,,,,2,,,,25,100
128394,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
128394,note_off,,,,,,,234,0,2,,,,,,,,1,,,,71,100
128400,note_on,,,,,,,6,0,2,,,,,,,,1,,,,66,100
128400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,70,100
128627,note_off,,,,,,,0,0,3,,,,,,,,2,,,,25,100
128627,note_off,,,,,,,467,0,3,,,,,,,,2,,,,37,100
128633,note_off,,,,,,,0,0,2,,,,,,,,1,,,,66,100
128633,note_off,,,,,,,233,0,2,,,,,,,,1,,,,70,100
128639,note_on,,,,,,,12,0,3,,,,,,,,2,,,,25,100
128640,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
128640,set_tempo,,,,,,,480,1,0,620732,,,,,,,,,,,,
128640,note_on,,,,,,,7,0,2,,,,,,,,1,,,,68,100
128640,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
128863,note_off,,,,,,,703,0,1,,,,,,,,0,,,,71,100
128863,note_off,,,,,,,223,0,2,,,,,,,,1,,,,65,100
128873,note_off,,,,,,,233,0,3,,,,,,,,2,,,,25,100
128874,note_off,,,,,,,1,0,3,,,,,,,,2,,,,37,100
128874,note_off,,,,,,,11,0,2,,,,,,,,1,,,,68,100
128874,note_off,,,,,,,0,0,2,,,,,,,,1,,,,71,100
128879,note_on,,,,,,,5,0,3,,,,,,,,2,,,,53,100
128880,note_on,,,,,,,1,0,3,,,,,,,,2,,,,49,100
128881,note_on,,,,,,,1,0,3,,,,,,,,2,,,,56,100
128881,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
128881,note_on,,,,,,,7,0,2,,,,,,,,1,,,,59,100
129112,note_off,,,,,,,231,0,3,,,,,,,,2,,,,53,100
129114,note_off,,,,,,,2,0,3,,,,,,,,2,,,,56,100
129120,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
129120,note_on,,,,,,,6,0,3,,,,,,,,2,,,,51,100
129120,set_tempo,,,,,,,480,1,0,616459,,,,,,,,,,,,
129348,note_off,,,,,,,228,0,3,,,,,,,,2,,,,49,100
129349,note_off,,,,,,,1,0,3,,,,,,,,2,,,,37,100
129353,note_off,,,,,,,4,0,3,,,,,,,,2,,,,54,100
129355,note_off,,,,,,,2,0,3,,,,,,,,2,,,,51,100
129359,note_on,,,,,,,4,0,3,,,,,,,,2,,,,37,100
129360,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
129360,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
129361,note_on,,,,,,,1,0,3,,,,,,,,2,,,,49,100
129585,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
129593,note_off,,,,,,,232,0,3,,,,,,,,2,,,,37,100
129594,note_off,,,,,,,0,0,3,,,,,,,,2,,,,56,100
129594,note_off,,,,,,,1,0,3,,,,,,,,2,,,,53,100
129595,note_off,,,,,,,1,0,3,,,,,,,,2,,,,49,100
129600,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
129600,note_on,,,,,,,15,0,2,,,,,,,,1,,,,73,100
129600,note_on,,,,,,,737,0,1,,,,,,,,0,,,,73,100
129600,set_tempo,,,,,,,480,1,0,612244,,,,,,,,,,,,
129600,note_on,,,,,,,5,0,3,,,,,,,,2,,,,30,100
129601,note_on,,,,,,,1,0,3,,,,,,,,2,,,,42,100
129601,note_on,,,,,,,1,0,2,,,,,,,,1,,,,70,100
129834,note_off,,,,,,,233,0,2,,,,,,,,1,,,,73,100
129835,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
129840,note_on,,,,,,,5,0,2,,,,,,,,1,,,,69,100
129840,note_on,,,,,,,0,0,2,,,,,,,,1,,,,72,100
130068,note_off,,,,,,,467,0,3,,,,,,,,2,,,,30,100
130069,note_off,,,,,,,1,0,3,,,,,,,,2,,,,42,100
130074,note_off,,,,,,,234,0,2,,,,,,,,1,,,,72,100
130074,note_off,,,,,,,0,0,2,,,,,,,,1,,,,69,100
130080,note_on,,,,,,,6,0,2,,,,,,,,1,,,,70,100
130080,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
130080,note_on,,,,,,,11,0,3,,,,,,,,2,,,,30,100
130080,note_on,,,,,,,0,0,2,,,,,,,,1,,,,73,100
130080,set_tempo,,,,,,,480,1,0,608149,,,,,,,,,,,,
130303,note_off,,,,,,,223,0,2,,,,,,,,1,,,,64,100
130303,note_off,,,,,,,703,0,1,,,,,,,,0,,,,73,100
130313,note_off,,,,,,,10,0,2,,,,,,,,1,,,,73,100
130314,note_off,,,,,,,0,0,3,,,,,,,,2,,,,30,100
130314,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
130314,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
130319,note_on,,,,,,,0,0,2,,,,,,,,1,,,,61,100
130319,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
130320,note_on,,,,,,,17,0,1,,,,,,,,0,,,,71,100
130320,note_on,,,,,,,6,0,3,,,,,,,,2,,,,54,100
130321,note_on,,,,,,,1,0,3,,,,,,,,2,,,,42,100
130321,note_on,,,,,,,2,0,2,,,,,,,,1,,,,64,100
130553,note_off,,,,,,,232,0,2,,,,,,,,1,,,,61,100
130555,note_off,,,,,,,2,0,2,,,,,,,,1,,,,64,100
130560,set_tempo,,,,,,,480,1,0,604047,,,,,,,,,,,,
130560,note_on,,,,,,,5,0,2,,,,,,,,1,,,,60,100
130560,note_on,,,,,,,0,0,2,,,,,,,,1,,,,63,100
130787,note_off,,,,,,,466,0,3,,,,,,,,2,,,,54,100
130789,note_off,,,,,,,2,0,3,,,,,,,,2,,,,42,100
130790,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
130794,note_off,,,,,,,234,0,2,,,,,,,,1,,,,63,100
130794,note_off,,,,,,,0,0,2,,,,,,,,1,,,,60,100
130800,note_on,,,,,,,6,0,2,,,,,,,,1,,,,61,100
130800,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
130800,note_on,,,,,,,11,0,3,,,,,,,,2,,,,42,100
130801,note_on,,,,,,,11,0,1,,,,,,,,0,,,,70,100
130801,note_on,,,,,,,1,0,3,,,,,,,,2,,,,54,100
131022,note_off,,,,,,,222,0,2,,,,,,,,1,,,,66,100
131034,note_off,,,,,,,0,0,2,,,,,,,,1,,,,64,100
131034,note_off,,,,,,,12,0,2,,,,,,,,1,,,,61,100
131035,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
131035,note_off,,,,,,,234,0,1,,,,,,,,0,,,,70,100
131036,note_off,,,,,,,1,0,3,,,,,,,,2,,,,54,100
131039,set_tempo,,,,,,,479,1,0,600000,,,,,,,,,,,,
131040,note_on,,,,,,,6,0,2,,,,,,,,1,,,,73,100
131040,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
131040,note_on,,,,,,,5,0,1,,,,,,,,0,,,,76,100
131040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
131040,note_on,,,,,,,4,0,3,,,,,,,,2,,,,30,100
131041,note_on,,,,,,,1,0,2,,,,,,,,1,,,,76,100
131275,note_off,,,,,,,234,0,2,,,,,,,,1,,,,76,100
131275,note_off,,,,,,,0,0,2,,,,,,,,1,,,,73,100
131280,note_on,,,,,,,0,0,2,,,,,,,,1,,,,75,100
131280,note_on,,,,,,,5,0,2,,,,,,,,1,,,,72,100
131507,note_off,,,,,,,467,0,3,,,,,,,,2,,,,30,100
131508,note_off,,,,,,,1,0,3,,,,,,,,2,,,,42,100
131514,note_off,,,,,,,0,0,2,,,,,,,,1,,,,72,100
131514,note_off,,,,,,,234,0,2,,,,,,,,1,,,,75,100
131520,note_on,,,,,,,12,0,3,,,,,,,,2,,,,42,100
131520,note_on,,,,,,,6,0,2,,,,,,,,1,,,,73,100
131520,note_on,,,,,,,0,0,2,,,,,,,,1,,,,76,100
131521,note_on,,,,,,,1,0,3,,,,,,,,2,,,,30,100
131743,note_off,,,,,,,703,0,1,,,,,,,,0,,,,76,100
