tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
149784,note_on,,16,0,1,,,,,,,,,,0,,59,0
149792,note_on,,0,0,2,,,,,,,,,,1,,47,65
149792,note_on,,0,0,2,,,,,,,,,,1,,54,65
149792,note_on,,0,0,2,,,,,,,,,,1,,59,65
149792,note_on,,16,0,2,,,,,,,,,,1,,63,65
149792,note_on,,8,0,1,,,,,,,,,,0,,71,0
149824,note_on,,0,0,2,,,,,,,,,,1,,59,0
149824,note_on,,32,0,2,,,,,,,,,,1,,47,0
149824,note_on,,0,0,2,,,,,,,,,,1,,54,0
149824,note_on,,0,0,2,,,,,,,,,,1,,63,0
149840,note_on,,0,0,2,,,,,,,,,,1,,54,65
149840,note_on,,0,0,2,,,,,,,,,,1,,47,65
149840,note_on,,0,0,2,,,,,,,,,,1,,59,65
149840,note_on,,16,0,2,,,,,,,,,,1,,63,65
149872,note_on,,0,0,2,,,,,,,,,,1,,54,0
149872,note_on,,0,0,2,,,,,,,,,,1,,59,0
149872,note_on,,0,0,2,,,,,,,,,,1,,63,0
149872,note_on,,32,0,2,,,,,,,,,,1,,47,0
149888,note_on,,16,0,2,,,,,,,,,,1,,63,65
149888,note_on,,0,0,2,,,,,,,,,,1,,59,65
149888,note_on,,0,0,2,,,,,,,,,,1,,54,65
149888,note_on,,0,0,2,,,,,,,,,,1,,47,65
149896,note_on,,104,0,1,,,,,,,,,,0,,61,0
149904,note_on,,8,0,1,,,,,,,,,,0,,64,66
149908,note_on,,4,0,1,,,,,,,,,,0,,76,77
149920,note_on,,32,0,2,,,,,,,,,,1,,47,0
149920,note_on,,0,0,2,,,,,,,,,,1,,63,0
149920,note_on,,0,0,2,,,,,,,,,,1,,59,0
149920,note_on,,0,0,2,,,,,,,,,,1,,54,0
149936,note_on,,28,0,1,,,,,,,,,,0,,73,0
149936,note_on,,16,0,2,,,,,,,,,,1,,63,65
149936,note_on,,0,0,2,,,,,,,,,,1,,59,65
149936,note_on,,0,0,2,,,,,,,,,,1,,54,65
149936,note_on,,0,0,2,,,,,,,,,,1,,47,65
149968,note_on,,0,0,2,,,,,,,,,,1,,54,0
149968,note_on,,0,0,2,,,,,,,,,,1,,63,0
149968,note_on,,32,0,2,,,,,,,,,,1,,47,0
149968,note_on,,0,0,2,,,,,,,,,,1,,59,0
149984,note_on,,0,0,2,,,,,,,,,,1,,54,65
149984,note_on,,16,0,2,,,,,,,,,,1,,63,65
149984,note_on,,0,0,2,,,,,,,,,,1,,59,65
149984,note_on,,0,0,2,,,,,,,,,,1,,47,65
150016,note_on,,32,0,2,,,,,,,,,,1,,47,0
150016,note_on,,0,0,2,,,,,,,,,,1,,63,0
150016,note_on,,0,0,2,,,,,,,,,,1,,59,0
150016,note_on,,0,0,2,,,,,,,,,,1,,54,0
150032,note_on,,0,0,2,,,,,,,,,,1,,47,65
150032,note_on,,0,0,2,,,,,,,,,,1,,54,65
150032,note_on,,0,0,2,,,,,,,,,,1,,59,65
150032,note_on,,16,0,2,,,,,,,,,,1,,63,65
150036,note_on,,100,0,1,,,,,,,,,,0,,75,82
150040,note_on,,4,0,1,,,,,,,,,,0,,63,55
150044,note_on,,4,0,1,,,,,,,,,,0,,64,0
150056,note_on,,12,0,1,,,,,,,,,,0,,76,0
150064,note_on,,0,0,2,,,,,,,,,,1,,59,0
150064,note_on,,0,0,2,,,,,,,,,,1,,54,0
150064,note_on,,0,0,2,,,,,,,,,,1,,63,0
150064,note_on,,32,0,2,,,,,,,,,,1,,47,0
150080,note_on,,0,0,2,,,,,,,,,,1,,47,65
150080,note_on,,0,0,2,,,,,,,,,,1,,59,65
150080,note_on,,0,0,2,,,,,,,,,,1,,54,65
150080,note_on,,16,0,2,,,,,,,,,,1,,63,65
150112,note_on,,32,0,2,,,,,,,,,,1,,47,0
150112,note_on,,0,0,2,,,,,,,,,,1,,63,0
150112,note_on,,0,0,2,,,,,,,,,,1,,59,0
150112,note_on,,0,0,2,,,,,,,,,,1,,54,0
150128,note_on,,16,0,2,,,,,,,,,,1,,63,65
150128,note_on,,0,0,2,,,,,,,,,,1,,59,65
150128,note_on,,0,0,2,,,,,,,,,,1,,54,65
150128,note_on,,0,0,2,,,,,,,,,,1,,47,65
150148,note_on,,92,0,1,,,,,,,,,,0,,63,0
150152,note_on,,0,0,1,,,,,,,,,,0,,61,47
150152,note_on,,4,0,1,,,,,,,,,,0,,73,69
150160,note_on,,0,0,2,,,,,,,,,,1,,63,0
150160,note_on,,0,0,2,,,,,,,,,,1,,54,0
150160,note_on,,0,0,2,,,,,,,,,,1,,59,0
150160,note_on,,32,0,2,,,,,,,,,,1,,47,0
150168,note_on,,16,0,1,,,,,,,,,,0,,75,0
150176,note_on,,0,0,2,,,,,,,,,,1,,59,65
150176,note_on,,0,0,2,,,,,,,,,,1,,54,65
150176,note_on,,0,0,2,,,,,,,,,,1,,47,65
150176,note_on,,16,0,2,,,,,,,,,,1,,63,65
150208,note_on,,0,0,2,,,,,,,,,,1,,54,0
150208,note_on,,0,0,2,,,,,,,,,,1,,63,0
150208,note_on,,32,0,2,,,,,,,,,,1,,47,0
150208,note_on,,0,0,2,,,,,,,,,,1,,59,0
150224,note_on,,16,0,2,,,,,,,,,,1,,63,65
150224,note_on,,0,0,2,,,,,,,,,,1,,59,65
150224,note_on,,0,0,2,,,,,,,,,,1,,54,65
150224,note_on,,0,0,2,,,,,,,,,,1,,47,65
150240,note_on,,72,0,1,,,,,,,,,,0,,61,0
150256,note_on,,0,0,2,,,,,,,,,,1,,63,0
150256,note_on,,0,0,2,,,,,,,,,,1,,59,0
150256,note_on,,32,0,2,,,,,,,,,,1,,47,0
150256,note_on,,0,0,2,,,,,,,,,,1,,54,0
150264,note_on,,24,0,1,,,,,,,,,,0,,71,77
150264,note_on,,0,0,1,,,,,,,,,,0,,59,61
150268,note_on,,4,0,1,,,,,,,,,,0,,73,0
150272,note_on,,16,0,2,,,,,,,,,,1,,63,65
150272,note_on,,0,0,2,,,,,,,,,,1,,59,65
150272,note_on,,0,0,2,,,,,,,,,,1,,54,65
150272,note_on,,0,0,2,,,,,,,,,,1,,47,65
150304,note_on,,0,0,2,,,,,,,,,,1,,54,0
150304,note_on,,32,0,2,,,,,,,,,,1,,47,0
150304,note_on,,0,0,2,,,,,,,,,,1,,63,0
150304,note_on,,0,0,2,,,,,,,,,,1,,59,0
150320,note_on,,16,0,2,,,,,,,,,,1,,63,65
150320,note_on,,0,0,2,,,,,,,,,,1,,59,65
150320,note_on,,0,0,2,,,,,,,,,,1,,54,65
150320,note_on,,0,0,2,,,,,,,,,,1,,47,65
150352,note_on,,0,0,2,,,,,,,,,,1,,59,0
150352,note_on,,0,0,2,,,,,,,,,,1,,63,0
150352,note_on,,32,0,2,,,,,,,,,,1,,47,0
150352,note_on,,0,0,2,,,,,,,,,,1,,54,0
150368,note_on,,0,0,2,,,,,,,,,,1,,59,65
150368,note_on,,0,0,2,,,,,,,,,,1,,54,65
150368,note_on,,0,0,2,,,,,,,,,,1,,47,65
150368,note_on,,16,0,2,,,,,,,,,,1,,63,65
150376,note_on,,0,0,1,,,,,,,,,,0,,70,71
150376,note_on,,0,0,1,,,,,,,,,,0,,71,0
150376,note_on,,108,0,1,,,,,,,,,,0,,59,0
150380,note_on,,4,0,1,,,,,,,,,,0,,58,51
150400,note_on,,0,0,2,,,,,,,,,,1,,54,0
150400,note_on,,0,0,2,,,,,,,,,,1,,59,0
150400,note_on,,0,0,2,,,,,,,,,,1,,63,0
150400,note_on,,32,0,2,,,,,,,,,,1,,47,0
150416,note_on,,0,0,2,,,,,,,,,,1,,47,65
150416,note_on,,0,0,2,,,,,,,,,,1,,59,65
150416,note_on,,16,0,2,,,,,,,,,,1,,63,65
150416,note_on,,0,0,2,,,,,,,,,,1,,54,65
150448,note_on,,32,0,2,,,,,,,,,,1,,47,0
150448,note_on,,0,0,2,,,,,,,,,,1,,63,0
150448,note_on,,0,0,2,,,,,,,,,,1,,59,0
150448,note_on,,0,0,2,,,,,,,,,,1,,54,0
150464,note_on,,16,0,2,,,,,,,,,,1,,63,65
150464,note_on,,0,0,2,,,,,,,,,,1,,47,65
150464,note_on,,0,0,2,,,,,,,,,,1,,54,65
150464,note_on,,0,0,2,,,,,,,,,,1,,59,65
150480,note_on,,100,0,1,,,,,,,,,,0,,70,0
150484,note_on,,4,0,1,,,,,,,,,,0,,58,0
150496,note_on,,32,0,2,,,,,,,,,,1,,47,0
150496,note_on,,0,0,2,,,,,,,,,,1,,59,0
150496,note_on,,12,0,1,,,,,,,,,,0,,71,79
150496,note_on,,0,0,2,,,,,,,,,,1,,54,0
150496,note_on,,0,0,2,,,,,,,,,,1,,63,0
150504,note_on,,8,0,1,,,,,,,,,,0,,59,64
150512,note_on,,16,0,2,,,,,,,,,,1,,63,65
150512,note_on,,0,0,2,,,,,,,,,,1,,59,65
150512,note_on,,0,0,2,,,,,,,,,,1,,54,65
150512,note_on,,0,0,2,,,,,,,,,,1,,47,65
150532,control_change,,28,0,1,,,,,,,,64,24,0,,,
150544,note_on,,0,0,2,,,,,,,,,,1,,54,0
150544,note_on,,0,0,2,,,,,,,,,,1,,59,0
150544,note_on,,0,0,2,,,,,,,,,,1,,63,0
150544,note_on,,32,0,2,,,,,,,,,,1,,47,0
150548,control_change,,16,0,1,,,,,,,,64,40,0,,,
150560,note_on,,0,0,2,,,,,,,,,,1,,54,65
150560,note_on,,0,0,2,,,,,,,,,,1,,59,65
150560,note_on,,16,0,2,,,,,,,,,,1,,63,65
150560,note_on,,0,0,2,,,,,,,,,,1,,47,65
150592,note_on,,32,0,2,,,,,,,,,,1,,47,0
150592,note_on,,0,0,2,,,,,,,,,,1,,59,0
150592,note_on,,0,0,2,,,,,,,,,,1,,63,0
150592,note_on,,0,0,2,,,,,,,,,,1,,54,0
150596,note_on,,48,0,1,,,,,,,,,,0,,71,0
150608,note_on,,0,0,2,,,,,,,,,,1,,59,65
150608,note_on,,0,0,2,,,,,,,,,,1,,54,65
150608,note_on,,16,0,2,,,,,,,,,,1,,63,65
150608,note_on,,0,0,2,,,,,,,,,,1,,47,65
150612,note_on,,16,0,1,,,,,,,,,,0,,59,0
150624,note_on,,12,0,1,,,,,,,,,,0,,51,54
150628,note_on,,4,0,1,,,,,,,,,,0,,63,68
150640,note_on,,32,0,2,,,,,,,,,,1,,47,0
150640,note_on,,0,0,2,,,,,,,,,,1,,63,0
150640,note_on,,0,0,2,,,,,,,,,,1,,59,0
150640,note_on,,0,0,2,,,,,,,,,,1,,54,0
150656,note_on,,0,0,2,,,,,,,,,,1,,47,65
150656,note_on,,16,0,2,,,,,,,,,,1,,63,65
150656,note_on,,0,0,2,,,,,,,,,,1,,59,65
150656,note_on,,0,0,2,,,,,,,,,,1,,54,65
150688,note_on,,0,0,2,,,,,,,,,,1,,54,0
150688,note_on,,0,0,2,,,,,,,,,,1,,63,0
150688,note_on,,0,0,2,,,,,,,,,,1,,59,0
150688,note_on,,32,0,2,,,,,,,,,,1,,47,0
150704,note_on,,16,0,2,,,,,,,,,,1,,63,65
150704,note_on,,0,0,2,,,,,,,,,,1,,59,65
150704,note_on,,0,0,2,,,,,,,,,,1,,54,65
150704,note_on,,0,0,2,,,,,,,,,,1,,47,65
150724,note_on,,96,0,1,,,,,,,,,,0,,63,0
150724,note_on,,0,0,1,,,,,,,,,,0,,51,0
150736,note_on,,32,0,2,,,,,,,,,,1,,47,0
150736,note_on,,0,0,2,,,,,,,,,,1,,63,0
150736,note_on,,0,0,2,,,,,,,,,,1,,54,0
150736,note_on,,0,0,2,,,,,,,,,,1,,59,0
150740,control_change,,16,0,1,,,,,,,,64,24,0,,,
150752,note_on,,16,0,2,,,,,,,,,,1,,63,65
150752,note_on,,0,0,2,,,,,,,,,,1,,59,65
150752,note_on,,0,0,2,,,,,,,,,,1,,54,65
150752,note_on,,0,0,2,,,,,,,,,,1,,47,65
150752,note_on,,0,0,1,,,,,,,,,,0,,64,70
150752,note_on,,12,0,1,,,,,,,,,,0,,52,59
150780,control_change,,28,0,1,,,,,,,,64,40,0,,,
150784,note_on,,0,0,2,,,,,,,,,,1,,59,0
150784,note_on,,32,0,2,,,,,,,,,,1,,47,0
150784,note_on,,0,0,2,,,,,,,,,,1,,63,0
150784,note_on,,0,0,2,,,,,,,,,,1,,54,0
150792,control_change,,12,0,1,,,,,,,,64,56,0,,,
150800,note_on,,0,0,2,,,,,,,,,,1,,59,65
150800,note_on,,16,0,2,,,,,,,,,,1,,63,65
150800,note_on,,0,0,2,,,,,,,,,,1,,54,65
150800,note_on,,0,0,2,,,,,,,,,,1,,47,65
150832,note_on,,0,0,2,,,,,,,,,,1,,54,0
150832,note_on,,32,0,2,,,,,,,,,,1,,47,0
150832,note_on,,0,0,2,,,,,,,,,,1,,59,0
150832,note_on,,0,0,2,,,,,,,,,,1,,63,0
150848,note_on,,0,0,2,,,,,,,,,,1,,54,65
150848,note_on,,16,0,2,,,,,,,,,,1,,63,65
150848,note_on,,0,0,2,,,,,,,,,,1,,59,65
150848,note_on,,0,0,2,,,,,,,,,,1,,47,65
150868,note_on,,76,0,1,,,,,,,,,,0,,64,0
150872,note_on,,0,0,1,,,,,,,,,,0,,66,69
150872,note_on,,4,0,1,,,,,,,,,,0,,52,0
150880,note_on,,0,0,2,,,,,,,,,,1,,59,0
150880,note_on,,0,0,2,,,,,,,,,,1,,54,0
150880,note_on,,8,0,1,,,,,,,,,,0,,54,54
150880,note_on,,0,0,2,,,,,,,,,,1,,63,0
150880,note_on,,32,0,2,,,,,,,,,,1,,47,0
150896,note_on,,0,0,2,,,,,,,,,,1,,47,65
150896,note_on,,0,0,2,,,,,,,,,,1,,59,65
150896,note_on,,16,0,2,,,,,,,,,,1,,63,65
150896,note_on,,0,0,2,,,,,,,,,,1,,54,65
150928,note_on,,32,0,2,,,,,,,,,,1,,47,0
150928,note_on,,0,0,2,,,,,,,,,,1,,63,0
150928,note_on,,0,0,2,,,,,,,,,,1,,54,0
150928,note_on,,0,0,2,,,,,,,,,,1,,59,0
150944,note_on,,16,0,2,,,,,,,,,,1,,63,65
150944,note_on,,0,0,2,,,,,,,,,,1,,59,65
150944,note_on,,0,0,2,,,,,,,,,,1,,54,65
150944,note_on,,0,0,2,,,,,,,,,,1,,47,65
150976,note_on,,32,0,2,,,,,,,,,,1,,47,0
150976,note_on,,0,0,2,,,,,,,,,,1,,54,0
150976,note_on,,0,0,2,,,,,,,,,,1,,63,0
150976,note_on,,0,0,2,,,,,,,,,,1,,59,0
150992,note_on,,0,0,2,,,,,,,,,,1,,47,65
150992,note_on,,0,0,2,,,,,,,,,,1,,54,65
150992,note_on,,0,0,2,,,,,,,,,,1,,59,65
150992,note_on,,16,0,2,,,,,,,,,,1,,63,65
151024,note_on,,32,0,2,,,,,,,,,,1,,47,0
151024,note_on,,0,0,2,,,,,,,,,,1,,63,0
151024,control_change,,0,0,1,,,,,,,,64,24,0,,,
151024,note_on,,0,0,2,,,,,,,,,,1,,59,0
151024,note_on,,0,0,2,,,,,,,,,,1,,54,0
151024,note_on,,144,0,1,,,,,,,,,,0,,54,0
151036,control_change,,12,0,1,,,,,,,,64,0,0,,,
151040,note_on,,16,0,2,,,,,,,,,,1,,63,65
151040,note_on,,0,0,2,,,,,,,,,,1,,59,65
151040,note_on,,0,0,2,,,,,,,,,,1,,47,65
151040,note_on,,0,0,2,,,,,,,,,,1,,54,65
151052,note_on,,16,0,1,,,,,,,,,,0,,69,68
151052,note_on,,0,0,1,,,,,,,,,,0,,57,54
151072,note_on,,20,0,1,,,,,,,,,,0,,66,0
151072,note_on,,32,0,2,,,,,,,,,,1,,47,0
151072,note_on,,0,0,2,,,,,,,,,,1,,63,0
151072,note_on,,0,0,2,,,,,,,,,,1,,59,0
151072,note_on,,0,0,2,,,,,,,,,,1,,54,0
151084,note_on,,0,0,2,,,,,,,,,,1,,48,70
151084,note_on,,0,0,2,,,,,,,,,,1,,57,70
151084,note_on,,0,0,2,,,,,,,,,,1,,54,70
151084,note_on,,12,0,2,,,,,,,,,,1,,63,70
151116,note_on,,0,0,2,,,,,,,,,,1,,57,0
151116,note_on,,32,0,2,,,,,,,,,,1,,48,0
151116,note_on,,0,0,2,,,,,,,,,,1,,63,0
151116,note_on,,0,0,2,,,,,,,,,,1,,54,0
151132,note_on,,16,0,2,,,,,,,,,,1,,63,70
151132,note_on,,0,0,2,,,,,,,,,,1,,57,70
151132,note_on,,0,0,2,,,,,,,,,,1,,54,70
151132,note_on,,0,0,2,,,,,,,,,,1,,48,70
151164,note_on,,0,0,2,,,,,,,,,,1,,54,0
151164,note_on,,0,0,2,,,,,,,,,,1,,57,0
151164,note_on,,0,0,2,,,,,,,,,,1,,63,0
151164,note_on,,32,0,2,,,,,,,,,,1,,48,0
151180,note_on,,16,0,2,,,,,,,,,,1,,63,70
151180,note_on,,0,0,2,,,,,,,,,,1,,57,70
151180,note_on,,0,0,2,,,,,,,,,,1,,54,70
151180,note_on,,0,0,2,,,,,,,,,,1,,48,70
151212,note_on,,0,0,2,,,,,,,,,,1,,63,0
151212,note_on,,0,0,2,,,,,,,,,,1,,57,0
151212,note_on,,0,0,2,,,,,,,,,,1,,54,0
151212,note_on,,32,0,2,,,,,,,,,,1,,48,0
151228,note_on,,0,0,2,,,,,,,,,,1,,57,70
151228,note_on,,0,0,2,,,,,,,,,,1,,54,70
151228,note_on,,0,0,2,,,,,,,,,,1,,48,70
151228,note_on,,16,0,2,,,,,,,,,,1,,63,70
151260,note_on,,32,0,2,,,,,,,,,,1,,48,0
151260,note_on,,0,0,2,,,,,,,,,,1,,57,0
151260,note_on,,0,0,2,,,,,,,,,,1,,54,0
151260,note_on,,0,0,2,,,,,,,,,,1,,63,0
151276,note_on,,16,0,2,,,,,,,,,,1,,63,70
151276,note_on,,0,0,2,,,,,,,,,,1,,57,70
151276,note_on,,0,0,2,,,,,,,,,,1,,54,70
151276,note_on,,0,0,2,,,,,,,,,,1,,48,70
151288,note_on,,216,0,1,,,,,,,,,,0,,68,62
151300,note_on,,12,0,1,,,,,,,,,,0,,56,53
151304,note_on,,4,0,1,,,,,,,,,,0,,69,0
151308,note_on,,0,0,2,,,,,,,,,,1,,57,0
151308,note_on,,32,0,2,,,,,,,,,,1,,48,0
151308,note_on,,0,0,2,,,,,,,,,,1,,54,0
151308,note_on,,0,0,2,,,,,,,,,,1,,63,0
151320,note_on,,16,0,1,,,,,,,,,,0,,57,0
151324,note_on,,0,0,2,,,,,,,,,,1,,48,70
151324,note_on,,0,0,2,,,,,,,,,,1,,54,70
151324,note_on,,0,0,2,,,,,,,,,,1,,57,70
151324,note_on,,16,0,2,,,,,,,,,,1,,63,70
151356,note_on,,0,0,2,,,,,,,,,,1,,54,0
151356,note_on,,0,0,2,,,,,,,,,,1,,57,0
151356,note_on,,0,0,2,,,,,,,,,,1,,63,0
151356,note_on,,32,0,2,,,,,,,,,,1,,48,0
151372,note_on,,0,0,2,,,,,,,,,,1,,57,70
151372,note_on,,16,0,2,,,,,,,,,,1,,63,70
151372,note_on,,0,0,2,,,,,,,,,,1,,54,70
151372,note_on,,0,0,2,,,,,,,,,,1,,48,70
151404,note_on,,32,0,2,,,,,,,,,,1,,48,0
151404,note_on,,0,0,2,,,,,,,,,,1,,63,0
151404,note_on,,0,0,2,,,,,,,,,,1,,57,0
151404,note_on,,0,0,2,,,,,,,,,,1,,54,0
151420,note_on,,16,0,2,,,,,,,,,,1,,63,70
151420,note_on,,0,0,2,,,,,,,,,,1,,57,70
151420,note_on,,0,0,2,,,,,,,,,,1,,54,70
151420,note_on,,0,0,2,,,,,,,,,,1,,48,70
151448,note_on,,128,0,1,,,,,,,,,,0,,66,64
151448,note_on,,0,0,1,,,,,,,,,,0,,54,53
151452,note_on,,4,0,1,,,,,,,,,,0,,56,0
151452,note_on,,32,0,2,,,,,,,,,,1,,48,0
151452,note_on,,0,0,2,,,,,,,,,,1,,63,0
151452,note_on,,0,0,2,,,,,,,,,,1,,57,0
151452,note_on,,0,0,2,,,,,,,,,,1,,54,0
151468,note_on,,0,0,2,,,,,,,,,,1,,48,70
151468,note_on,,0,0,2,,,,,,,,,,1,,54,70
151468,note_on,,0,0,2,,,,,,,,,,1,,57,70
151468,note_on,,16,0,2,,,,,,,,,,1,,63,70
151468,note_on,,16,0,1,,,,,,,,,,0,,68,0
151492,control_change,,24,0,1,,,,,,,,64,24,0,,,
151500,note_on,,0,0,2,,,,,,,,,,1,,63,0
151500,note_on,,0,0,2,,,,,,,,,,1,,57,0
151500,note_on,,0,0,2,,,,,,,,,,1,,54,0
151500,note_on,,32,0,2,,,,,,,,,,1,,48,0
151504,control_change,,12,0,1,,,,,,,,64,40,0,,,
151516,control_change,,12,0,1,,,,,,,,64,56,0,,,
151516,note_on,,16,0,2,,,,,,,,,,1,,63,70
151516,note_on,,0,0,2,,,,,,,,,,1,,57,70
151516,note_on,,0,0,2,,,,,,,,,,1,,54,70
151516,note_on,,0,0,2,,,,,,,,,,1,,48,70
151548,note_on,,0,0,2,,,,,,,,,,1,,63,0
151548,note_on,,32,0,2,,,,,,,,,,1,,48,0
151548,note_on,,0,0,2,,,,,,,,,,1,,54,0
151548,note_on,,0,0,2,,,,,,,,,,1,,57,0
151560,note_on,,44,0,1,,,,,,,,,,0,,63,63
151564,note_on,,0,0,2,,,,,,,,,,1,,57,70
151564,note_on,,0,0,2,,,,,,,,,,1,,54,70
151564,note_on,,0,0,2,,,,,,,,,,1,,48,70
151564,control_change,,0,0,1,,,,,,,,64,72,0,,,
151564,note_on,,4,0,1,,,,,,,,,,0,,66,0
151564,note_on,,16,0,2,,,,,,,,,,1,,63,70
151584,note_on,,20,0,1,,,,,,,,,,0,,51,49
151596,note_on,,32,0,2,,,,,,,,,,1,,48,0
151596,note_on,,0,0,2,,,,,,,,,,1,,57,0
151596,note_on,,0,0,2,,,,,,,,,,1,,54,0
151596,note_on,,0,0,2,,,,,,,,,,1,,63,0
151604,note_on,,20,0,1,,,,,,,,,,0,,54,0
151612,note_on,,0,0,2,,,,,,,,,,1,,57,70
151612,note_on,,0,0,2,,,,,,,,,,1,,54,70
151612,note_on,,0,0,2,,,,,,,,,,1,,48,70
151612,note_on,,16,0,2,,,,,,,,,,1,,63,70
151620,control_change,,16,0,1,,,,,,,,64,88,0,,,
151644,note_on,,32,0,2,,,,,,,,,,1,,48,0
151644,note_on,,0,0,2,,,,,,,,,,1,,63,0
151644,note_on,,0,0,2,,,,,,,,,,1,,57,0
151644,note_on,,0,0,2,,,,,,,,,,1,,54,0
151648,note_on,,28,0,1,,,,,,,,,,0,,51,0
151660,note_on,,16,0,2,,,,,,,,,,1,,63,70
151660,note_on,,0,0,2,,,,,,,,,,1,,57,70
151660,note_on,,0,0,2,,,,,,,,,,1,,54,70
151660,note_on,,0,0,2,,,,,,,,,,1,,48,70
151672,note_on,,24,0,1,,,,,,,,,,0,,63,0
151680,note_on,,8,0,1,,,,,,,,,,0,,60,74
151692,note_on,,0,0,2,,,,,,,,,,1,,54,0
151692,note_on,,32,0,2,,,,,,,,,,1,,48,0
151692,note_on,,0,0,2,,,,,,,,,,1,,63,0
151692,note_on,,0,0,2,,,,,,,,,,1,,57,0
151696,note_on,,16,0,1,,,,,,,,,,0,,48,71
151708,note_on,,16,0,2,,,,,,,,,,1,,63,70
151708,note_on,,0,0,2,,,,,,,,,,1,,57,70
151708,note_on,,0,0,2,,,,,,,,,,1,,54,70
151708,note_on,,0,0,2,,,,,,,,,,1,,48,70
151740,note_on,,0,0,2,,,,,,,,,,1,,54,0
151740,note_on,,0,0,2,,,,,,,,,,1,,63,0
151740,note_on,,0,0,2,,,,,,,,,,1,,57,0
151740,note_on,,32,0,2,,,,,,,,,,1,,48,0
151756,note_on,,16,0,2,,,,,,,,,,1,,63,70
151756,note_on,,0,0,2,,,,,,,,,,1,,57,70
151756,note_on,,0,0,2,,,,,,,,,,1,,54,70
151756,note_on,,0,0,2,,,,,,,,,,1,,48,70
151788,note_on,,0,0,2,,,,,,,,,,1,,57,0
151788,note_on,,0,0,2,,,,,,,,,,1,,63,0
151788,note_on,,32,0,2,,,,,,,,,,1,,48,0
151788,note_on,,0,0,2,,,,,,,,,,1,,54,0
151804,note_on,,0,0,2,,,,,,,,,,1,,54,70
151804,note_on,,16,0,2,,,,,,,,,,1,,63,70
151804,note_on,,0,0,2,,,,,,,,,,1,,57,70
151804,note_on,,0,0,2,,,,,,,,,,1,,48,70
151832,note_on,,136,0,1,,,,,,,,,,0,,60,0
151836,note_on,,0,0,2,,,,,,,,,,1,,63,0
151836,note_on,,0,0,2,,,,,,,,,,1,,57,0
151836,note_on,,0,0,2,,,,,,,,,,1,,54,0
151836,note_on,,32,0,2,,,,,,,,,,1,,48,0
151840,note_on,,8,0,1,,,,,,,,,,0,,48,0
151852,note_on,,0,0,2,,,,,,,,,,1,,48,70
151852,note_on,,16,0,2,,,,,,,,,,1,,63,70
151852,note_on,,0,0,2,,,,,,,,,,1,,57,70
151852,note_on,,0,0,2,,,,,,,,,,1,,54,70
151856,note_on,,0,0,1,,,,,,,,,,0,,57,67
151856,note_on,,16,0,1,,,,,,,,,,0,,45,55
151864,control_change,,8,0,1,,,,,,,,64,72,0,,,
151876,control_change,,12,0,1,,,,,,,,64,56,0,,,
151884,note_on,,0,0,2,,,,,,,,,,1,,57,0
151884,note_on,,32,0,2,,,,,,,,,,1,,48,0
151884,note_on,,0,0,2,,,,,,,,,,1,,54,0
151884,note_on,,0,0,2,,,,,,,,,,1,,63,0
151900,note_on,,0,0,2,,,,,,,,,,1,,57,70
151900,note_on,,0,0,2,,,,,,,,,,1,,54,70
151900,note_on,,0,0,2,,,,,,,,,,1,,48,70
151900,note_on,,16,0,2,,,,,,,,,,1,,63,70
151904,control_change,,28,0,1,,,,,,,,64,40,0,,,
151916,control_change,,12,0,1,,,,,,,,64,24,0,,,
151928,control_change,,12,0,1,,,,,,,,64,0,0,,,
151932,note_on,,32,0,2,,,,,,,,,,1,,48,0
151932,note_on,,0,0,2,,,,,,,,,,1,,63,0
151932,note_on,,0,0,2,,,,,,,,,,1,,57,0
151932,note_on,,0,0,2,,,,,,,,,,1,,54,0
151948,note_on,,16,0,2,,,,,,,,,,1,,63,70
151948,note_on,,0,0,2,,,,,,,,,,1,,54,70
151948,note_on,,0,0,2,,,,,,,,,,1,,48,70
151948,note_on,,0,0,2,,,,,,,,,,1,,57,70
151980,note_on,,32,0,2,,,,,,,,,,1,,48,0
151980,note_on,,0,0,2,,,,,,,,,,1,,63,0
151980,note_on,,0,0,2,,,,,,,,,,1,,57,0
151980,note_on,,0,0,2,,,,,,,,,,1,,54,0
151996,note_on,,16,0,2,,,,,,,,,,1,,63,70
151996,note_on,,0,0,2,,,,,,,,,,1,,57,70
151996,note_on,,0,0,2,,,,,,,,,,1,,54,70
151996,note_on,,0,0,2,,,,,,,,,,1,,48,70
152028,note_on,,0,0,2,,,,,,,,,,1,,54,0
152028,note_on,,0,0,2,,,,,,,,,,1,,63,0
152028,note_on,,32,0,2,,,,,,,,,,1,,48,0
152028,note_on,,0,0,2,,,,,,,,,,1,,57,0
152044,note_on,,16,0,2,,,,,,,,,,1,,63,70
152044,note_on,,0,0,2,,,,,,,,,,1,,57,70
152044,note_on,,0,0,2,,,,,,,,,,1,,54,70
152044,note_on,,0,0,2,,,,,,,,,,1,,48,70
152076,note_on,,32,0,2,,,,,,,,,,1,,48,0
152076,note_on,,0,0,2,,,,,,,,,,1,,63,0
152076,note_on,,0,0,2,,,,,,,,,,1,,57,0
152076,note_on,,0,0,2,,,,,,,,,,1,,54,0
152092,note_on,,0,0,2,,,,,,,,,,1,,48,70
