tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,data,note,velocity
114047,note_on,,,,,12,0,1,,,,0,,56,80
114052,note_off,,,,,5,0,1,,,,0,,66,0
114176,control_change,,,,,124,0,1,,64,127,0,,,
114235,note_on,,,,,59,0,1,,,,0,,68,64
114239,note_on,,,,,4,0,1,,,,0,,61,44
114262,note_off,,,,,23,0,1,,,,0,,56,0
114428,note_on,,,,,166,0,1,,,,0,,64,31
114435,note_off,,,,,7,0,1,,,,0,,61,0
114452,note_off,,,,,17,0,1,,,,0,,68,0
114614,note_on,,,,,162,0,1,,,,0,,68,72
114631,note_off,,,,,17,0,1,,,,0,,64,0
114811,note_on,,,,,0,0,1,,,,0,,92,56
114811,note_on,,,,,180,0,1,,,,0,,85,74
114836,note_off,,,,,25,0,1,,,,0,,68,0
114854,note_on,,,,,18,0,1,,,,0,,56,82
114988,note_on,,,,,134,0,1,,,,0,,88,78
115004,note_off,,,,,0,0,1,,,,0,,85,0
115004,note_off,,,,,16,0,1,,,,0,,92,0
115182,note_on,,,,,178,0,1,,,,0,,92,52
115199,note_off,,,,,17,0,1,,,,0,,88,0
115353,note_off,,,,,154,0,1,,,,0,,92,0
115381,note_on,,,,,28,0,1,,,,0,,92,74
115562,note_on,,,,,181,0,1,,,,0,,88,78
115577,note_off,,,,,15,0,1,,,,0,,92,0
115577,note_on,,,,,0,0,1,,,,0,,59,80
115608,set_tempo,,,,,4296,1,0,244369,,,,,,
115614,note_off,,,,,37,0,1,,,,0,,56,0
115632,set_tempo,,,,,24,1,0,254950,,,,,,
115656,set_tempo,,,,,24,1,0,266448,,,,,,
115677,control_change,,,,,63,0,1,,64,0,0,,,
115680,set_tempo,,,,,24,1,0,279038,,,,,,
115704,set_tempo,,,,,24,1,0,292905,,,,,,
115728,set_tempo,,,,,24,1,0,308190,,,,,,
115752,set_tempo,,,,,24,1,0,325194,,,,,,
115755,note_on,,,,,78,0,1,,,,0,,80,66
115766,note_off,,,,,11,0,1,,,,0,,88,0
115776,set_tempo,,,,,24,1,0,344140,,,,,,
115777,control_change,,,,,11,0,1,,64,127,0,,,
115800,set_tempo,,,,,24,1,0,365456,,,,,,
115824,set_tempo,,,,,24,1,0,242898,,,,,,
115933,note_off,,,,,156,0,1,,,,0,,80,0
115952,note_on,,,,,19,0,1,,,,0,,85,48
115953,note_on,,,,,1,0,1,,,,0,,93,68
116128,note_off,,,,,175,0,1,,,,0,,37,0
116146,note_on,,,,,18,0,1,,,,0,,88,74
116151,note_on,,,,,5,0,1,,,,0,,57,90
116154,note_off,,,,,3,0,1,,,,0,,93,0
116165,note_off,,,,,11,0,1,,,,0,,85,0
116228,note_off,,,,,63,0,1,,,,0,,59,0
116245,control_change,,,,,17,0,1,,64,0,0,,,
116300,note_off,,,,,55,0,1,,,,0,,57,0
116341,note_on,,,,,41,0,1,,,,0,,81,76
116347,note_off,,,,,6,0,1,,,,0,,88,0
116368,note_on,,,,,21,0,1,,,,0,,57,84
116368,note_on,,,,,0,0,1,,,,0,,48,68
116477,note_off,,,,,109,0,1,,,,0,,49,0
116522,note_off,,,,,45,0,1,,,,0,,81,0
116533,note_on,,,,,11,0,1,,,,0,,81,54
116539,note_on,,,,,6,0,1,,,,0,,72,58
116575,control_change,,,,,36,0,1,,64,127,0,,,
116708,note_off,,,,,133,0,1,,,,0,,81,0
116715,note_on,,,,,7,0,1,,,,0,,75,68
116736,note_off,,,,,21,0,1,,,,0,,72,0
116919,note_on,,,,,183,0,1,,,,0,,69,62
116943,note_off,,,,,24,0,1,,,,0,,75,0
117105,note_off,,,,,162,0,1,,,,0,,69,0
117115,note_on,,,,,10,0,1,,,,0,,80,64
117117,note_on,,,,,2,0,1,,,,0,,72,64
117297,note_on,,,,,180,0,1,,,,0,,75,52
117311,note_off,,,,,14,0,1,,,,0,,80,0
117318,note_off,,,,,7,0,1,,,,0,,72,0
117480,note_on,,,,,162,0,1,,,,0,,69,68
117497,note_off,,,,,17,0,1,,,,0,,75,0
117647,control_change,,,,,150,0,1,,64,0,0,,,
117656,note_off,,,,,9,0,1,,,,0,,69,0
117705,note_on,,,,,49,0,1,,,,0,,69,53
117708,note_on,,,,,3,0,1,,,,0,,60,47
117878,note_on,,,,,170,0,1,,,,0,,63,64
117889,note_off,,,,,11,0,1,,,,0,,69,0
117903,note_off,,,,,14,0,1,,,,0,,60,0
117998,note_off,,,,,95,0,1,,,,0,,57,0
118023,note_off,,,,,25,0,1,,,,0,,48,0
118068,note_on,,,,,45,0,1,,,,0,,56,80
118082,note_off,,,,,14,0,1,,,,0,,63,0
118183,control_change,,,,,101,0,1,,64,127,0,,,
118204,note_off,,,,,21,0,1,,,,0,,56,0
118253,note_on,,,,,49,0,1,,,,0,,68,53
118254,note_on,,,,,1,0,1,,,,0,,60,61
118439,note_on,,,,,185,0,1,,,,0,,63,53
118454,note_off,,,,,15,0,1,,,,0,,60,0
118463,note_off,,,,,9,0,1,,,,0,,68,0
118580,note_off,,,,,117,0,1,,,,0,,63,0
118623,note_on,,,,,43,0,1,,,,0,,45,72
118623,note_on,,,,,0,0,1,,,,0,,52,84
118638,control_change,,,,,15,0,1,,64,0,0,,,
118657,note_on,,,,,19,0,1,,,,0,,56,43
118802,control_change,,,,,145,0,1,,64,127,0,,,
118837,note_on,,,,,35,0,1,,,,0,,64,56
118840,note_on,,,,,3,0,1,,,,0,,57,45
118859,note_off,,,,,19,0,1,,,,0,,56,0
119017,note_on,,,,,158,0,1,,,,0,,61,46
119022,note_off,,,,,5,0,1,,,,0,,64,0
119033,note_off,,,,,11,0,1,,,,0,,57,0
119204,note_on,,,,,171,0,1,,,,0,,64,52
119214,note_off,,,,,10,0,1,,,,0,,61,0
119390,control_change,,,,,176,0,1,,64,0,0,,,
119399,note_on,,,,,9,0,1,,,,0,,69,64
119401,note_on,,,,,2,0,1,,,,0,,76,54
119411,note_off,,,,,10,0,1,,,,0,,64,0
119428,note_on,,,,,17,0,1,,,,0,,51,72
119512,note_off,,,,,84,0,1,,,,0,,52,0
119585,note_off,,,,,73,0,1,,,,0,,76,0
119591,note_on,,,,,6,0,1,,,,0,,73,53
119612,note_off,,,,,21,0,1,,,,0,,69,0
119647,control_change,,,,,35,0,1,,64,127,0,,,
119786,note_on,,,,,139,0,1,,,,0,,76,53
119791,note_off,,,,,5,0,1,,,,0,,73,0
119988,note_on,,,,,197,0,1,,,,0,,81,60
119988,note_on,,,,,0,0,1,,,,0,,88,62
119998,note_off,,,,,10,0,1,,,,0,,76,0
120115,note_off,,,,,117,0,1,,,,0,,81,0
120140,note_off,,,,,25,0,1,,,,0,,88,0
120170,control_change,,,,,30,0,1,,64,0,0,,,
120196,note_on,,,,,26,0,1,,,,0,,49,82
120203,note_on,,,,,7,0,1,,,,0,,85,70
120290,note_off,,,,,87,0,1,,,,0,,51,0
120357,control_change,,,,,67,0,1,,64,127,0,,,
120369,note_on,,,,,12,0,1,,,,0,,88,62
120394,note_off,,,,,25,0,1,,,,0,,85,0
120567,note_on,,,,,173,0,1,,,,0,,93,37
120568,note_on,,,,,1,0,1,,,,0,,100,60
120587,note_off,,,,,19,0,1,,,,0,,88,0
120668,note_off,,,,,81,0,1,,,,0,,45,0
120758,note_on,,,,,90,0,1,,,,0,,97,50
120773,note_off,,,,,15,0,1,,,,0,,93,0
120775,note_off,,,,,2,0,1,,,,0,,100,0
120924,control_change,,,,,149,0,1,,64,0,0,,,
120959,note_on,,,,,35,0,1,,,,0,,88,72
120974,note_on,,,,,15,0,1,,,,0,,47,80
120976,note_on,,,,,2,0,1,,,,0,,40,58
120982,note_off,,,,,6,0,1,,,,0,,97,0
121023,note_off,,,,,41,0,1,,,,0,,49,0
121161,note_on,,,,,138,0,1,,,,0,,92,51
121164,note_on,,,,,3,0,1,,,,0,,100,68
121172,control_change,,,,,8,0,1,,64,127,0,,,
121184,note_off,,,,,12,0,1,,,,0,,88,0
121353,note_on,,,,,169,0,1,,,,0,,95,68
121364,note_off,,,,,11,0,1,,,,0,,100,0
121378,note_off,,,,,14,0,1,,,,0,,92,0
121530,note_on,,,,,152,0,1,,,,0,,88,72
121542,note_off,,,,,12,0,1,,,,0,,95,0
121690,note_off,,,,,148,0,1,,,,0,,88,0
121716,note_on,,,,,26,0,1,,,,0,,95,54
121719,note_on,,,,,3,0,1,,,,0,,88,54
121779,note_on,,,,,60,0,1,,,,0,,52,84
121902,note_on,,,,,123,0,1,,,,0,,92,49
121916,note_off,,,,,14,0,1,,,,0,,88,0
121925,note_off,,,,,9,0,1,,,,0,,95,0
122103,note_on,,,,,178,0,1,,,,0,,83,60
122129,note_off,,,,,26,0,1,,,,0,,92,0
122266,note_off,,,,,137,0,1,,,,0,,83,0
122295,note_on,,,,,29,0,1,,,,0,,92,53
122298,note_on,,,,,3,0,1,,,,0,,83,58
122361,note_off,,,,,63,0,1,,,,0,,83,0
122436,note_off,,,,,75,0,1,,,,0,,92,0
122481,note_on,,,,,0,0,1,,,,0,,100,50
122481,note_on,,,,,45,0,1,,,,0,,92,39
122510,note_on,,,,,29,0,1,,,,0,,56,84
122590,note_off,,,,,80,0,1,,,,0,,52,0
122680,note_on,,,,,90,0,1,,,,0,,83,74
122696,note_off,,,,,16,0,1,,,,0,,100,0
122703,note_off,,,,,7,0,1,,,,0,,92,0
122875,note_on,,,,,172,0,1,,,,0,,88,52
122876,note_on,,,,,1,0,1,,,,0,,80,39
122889,note_off,,,,,13,0,1,,,,0,,83,0
123046,note_on,,,,,157,0,1,,,,0,,83,72
123054,note_off,,,,,8,0,1,,,,0,,88,0
123065,note_off,,,,,11,0,1,,,,0,,80,0
123243,note_on,,,,,178,0,1,,,,0,,76,68
123249,note_off,,,,,6,0,1,,,,0,,83,0
123272,note_on,,,,,23,0,1,,,,0,,59,90
123323,note_off,,,,,51,0,1,,,,0,,56,0
123343,note_off,,,,,20,0,1,,,,0,,40,0
123353,note_off,,,,,10,0,1,,,,0,,47,0
123421,note_off,,,,,68,0,1,,,,0,,76,0
123440,note_on,,,,,19,0,1,,,,0,,76,66
123441,note_on,,,,,1,0,1,,,,0,,83,68
123628,note_on,,,,,187,0,1,,,,0,,80,47
123643,note_off,,,,,0,0,1,,,,0,,76,0
123643,note_off,,,,,15,0,1,,,,0,,83,0
123821,note_on,,,,,178,0,1,,,,0,,71,62
123838,note_off,,,,,17,0,1,,,,0,,80,0
123990,note_off,,,,,152,0,1,,,,0,,71,0
124006,note_on,,,,,16,0,1,,,,0,,80,44
124011,note_on,,,,,5,0,1,,,,0,,71,51
124197,note_on,,,,,186,0,1,,,,0,,76,64
124209,note_off,,,,,12,0,1,,,,0,,80,0
124228,note_off,,,,,19,0,1,,,,0,,71,0
124380,note_on,,,,,152,0,1,,,,0,,68,43
124393,note_off,,,,,13,0,1,,,,0,,76,0
124559,note_off,,,,,166,0,1,,,,0,,68,0
124581,note_on,,,,,22,0,1,,,,0,,68,39
124583,note_on,,,,,2,0,1,,,,0,,76,60
124771,note_on,,,,,188,0,1,,,,0,,57,68
124771,note_on,,,,,0,0,1,,,,0,,71,70
124788,note_off,,,,,17,0,1,,,,0,,76,0
124796,note_off,,,,,8,0,1,,,,0,,68,0
124850,note_off,,,,,54,0,1,,,,0,,59,0
124971,note_on,,,,,121,0,1,,,,0,,64,60
124982,note_off,,,,,11,0,1,,,,0,,71,0
125154,note_off,,,,,172,0,1,,,,0,,64,0
125159,note_on,,,,,5,0,1,,,,0,,64,56
125160,note_on,,,,,1,0,1,,,,0,,71,64
125332,note_on,,,,,172,0,1,,,,0,,56,82
125353,note_on,,,,,21,0,1,,,,0,,68,51
125373,note_off,,,,,20,0,1,,,,0,,71,0
125374,note_off,,,,,1,0,1,,,,0,,64,0
125430,note_off,,,,,56,0,1,,,,0,,57,0
125492,note_off,,,,,62,0,1,,,,0,,56,0
125553,note_on,,,,,61,0,1,,,,0,,59,49
125559,note_on,,,,,6,0,1,,,,0,,56,74
125577,note_off,,,,,18,0,1,,,,0,,68,0
125758,note_on,,,,,181,0,1,,,,0,,64,58
125758,note_on,,,,,0,0,1,,,,0,,71,56
125777,note_off,,,,,19,0,1,,,,0,,59,0
125951,note_off,,,,,174,0,1,,,,0,,71,0
125954,note_on,,,,,3,0,1,,,,0,,68,49
125979,note_off,,,,,25,0,1,,,,0,,64,0
126048,set_tempo,,,,,10224,1,0,245121,,,,,,
126138,note_on,,,,,159,0,1,,,,0,,59,64
126144,set_tempo,,,,,96,1,0,245121,,,,,,
126161,note_off,,,,,23,0,1,,,,0,,68,0
126192,set_tempo,,,,,48,1,0,245798,,,,,,
126240,set_tempo,,,,,48,1,0,246470,,,,,,
126288,set_tempo,,,,,48,1,0,247136,,,,,,
126331,note_on,,,,,170,0,1,,,,0,,64,53
126333,note_on,,,,,2,0,1,,,,0,,71,56
126336,set_tempo,,,,,48,1,0,247831,,,,,,
126336,note_off,,,,,3,0,1,,,,0,,59,0
126384,set_tempo,,,,,48,1,0,248486,,,,,,
126432,set_tempo,,,,,48,1,0,249198,,,,,,
126480,set_tempo,,,,,48,1,0,249876,,,,,,
126517,note_on,,,,,181,0,1,,,,0,,68,43
126528,set_tempo,,,,,48,1,0,250580,,,,,,
126529,note_off,,,,,12,0,1,,,,0,,71,0
126540,note_off,,,,,11,0,1,,,,0,,64,0
126576,set_tempo,,,,,48,1,0,251253,,,,,,
126624,set_tempo,,,,,48,1,0,251978,,,,,,
126672,set_tempo,,,,,48,1,0,252668,,,,,,
126704,note_on,,,,,164,0,1,,,,0,,59,53
126720,set_tempo,,,,,48,1,0,253393,,,,,,
126722,note_off,,,,,18,0,1,,,,0,,68,0
126768,set_tempo,,,,,48,1,0,254080,,,,,,
126816,set_tempo,,,,,48,1,0,254828,,,,,,
126864,set_tempo,,,,,48,1,0,255530,,,,,,
126912,set_tempo,,,,,48,1,0,256250,,,,,,
126921,note_on,,,,,199,0,1,,,,0,,64,53
126921,note_on,,,,,0,0,1,,,,0,,71,52
126929,note_off,,,,,8,0,1,,,,0,,59,0
126960,set_tempo,,,,,48,1,0,256985,,,,,,
127008,set_tempo,,,,,48,1,0,257728,,,,,,
127056,set_tempo,,,,,48,1,0,258465,,,,,,
127104,set_tempo,,,,,48,1,0,259205,,,,,,
127107,note_on,,,,,178,0,1,,,,0,,68,46
127115,note_off,,,,,8,0,1,,,,0,,71,0
127125,note_off,,,,,10,0,1,,,,0,,64,0
127152,set_tempo,,,,,48,1,0,259955,,,,,,
127200,set_tempo,,,,,48,1,0,260707,,,,,,
127248,set_tempo,,,,,48,1,0,261467,,,,,,
127295,note_on,,,,,170,0,1,,,,0,,59,56
127296,set_tempo,,,,,48,1,0,262215,,,,,,
127316,note_off,,,,,21,0,1,,,,0,,68,0
127344,set_tempo,,,,,48,1,0,262977,,,,,,
127392,set_tempo,,,,,48,1,0,263757,,,,,,
127440,set_tempo,,,,,48,1,0,264537,,,,,,
127488,set_tempo,,,,,48,1,0,265297,,,,,,
127501,note_on,,,,,185,0,1,,,,0,,64,49
127504,note_on,,,,,3,0,1,,,,0,,71,58
127509,note_off,,,,,5,0,1,,,,0,,59,0
127536,set_tempo,,,,,48,1,0,266097,,,,,,
127584,set_tempo,,,,,48,1,0,267258,,,,,,
127632,set_tempo,,,,,48,1,0,269090,,,,,,
127679,note_on,,,,,170,0,1,,,,0,,68,46
127680,set_tempo,,,,,48,1,0,270947,,,,,,
127692,note_off,,,,,13,0,1,,,,0,,71,0
127703,note_off,,,,,11,0,1,,,,0,,64,0
127728,set_tempo,,,,,48,1,0,272844,,,,,,
127776,set_tempo,,,,,48,1,0,274764,,,,,,
127824,set_tempo,,,,,48,1,0,276720,,,,,,
127858,note_on,,,,,155,0,1,,,,0,,59,52
127872,set_tempo,,,,,48,1,0,278688,,,,,,
127877,note_off,,,,,19,0,1,,,,0,,68,0
127920,set_tempo,,,,,48,1,0,280698,,,,,,
127968,set_tempo,,,,,48,1,0,282750,,,,,,
128016,set_tempo,,,,,48,1,0,284808,,,,,,
128040,note_off,,,,,163,0,1,,,,0,,59,0
128041,note_on,,,,,1,0,1,,,,0,,64,47
128041,note_on,,,,,0,0,1,,,,0,,71,62
128064,set_tempo,,,,,48,1,0,286902,,,,,,
128112,set_tempo,,,,,48,1,0,289028,,,,,,
128160,set_tempo,,,,,48,1,0,291176,,,,,,
128208,set_tempo,,,,,48,1,0,293373,,,,,,
128237,note_on,,,,,196,0,1,,,,0,,68,43
128250,note_off,,,,,13,0,1,,,,0,,71,0
128256,set_tempo,,,,,48,1,0,295600,,,,,,
128260,note_off,,,,,10,0,1,,,,0,,64,0
128304,set_tempo,,,,,48,1,0,297868,,,,,,
128352,set_tempo,,,,,48,1,0,300160,,,,,,
128400,set_tempo,,,,,48,1,0,302478,,,,,,
128431,note_on,,,,,171,0,1,,,,0,,59,56
128448,set_tempo,,,,,48,1,0,304837,,,,,,
128449,note_off,,,,,18,0,1,,,,0,,68,0
128496,set_tempo,,,,,48,1,0,307248,,,,,,
128544,set_tempo,,,,,48,1,0,309676,,,,,,
128592,set_tempo,,,,,48,1,0,312172,,,,,,
128621,note_on,,,,,0,0,1,,,,0,,64,51
128621,note_off,,,,,172,0,1,,,,0,,59,0
128622,note_on,,,,,1,0,1,,,,0,,71,53
128640,set_tempo,,,,,48,1,0,314682,,,,,,
128688,set_tempo,,,,,48,1,0,317235,,,,,,
128736,set_tempo,,,,,48,1,0,319851,,,,,,
128784,set_tempo,,,,,48,1,0,322484,,,,,,
128811,note_on,,,,,189,0,1,,,,0,,68,37
128827,note_off,,,,,16,0,1,,,,0,,71,0
128832,set_tempo,,,,,48,1,0,325194,,,,,,
128832,note_off,,,,,5,0,1,,,,0,,64,0
128880,set_tempo,,,,,48,1,0,327927,,,,,,
128928,set_tempo,,,,,48,1,0,330700,,,,,,
128976,set_tempo,,,,,48,1,0,333524,,,,,,
129006,control_change,,,,,174,0,1,,64,0,0,,,
129012,note_on,,,,,6,0,1,,,,0,,59,45
129019,note_off,,,,,7,0,1,,,,0,,68,0
129024,set_tempo,,,,,48,1,0,336394,,,,,,
129072,set_tempo,,,,,48,1,0,339313,,,,,,
129120,set_tempo,,,,,48,1,0,342303,,,,,,
129168,set_tempo,,,,,48,1,0,345347,,,,,,
129201,note_on,,,,,0,0,1,,,,0,,71,50
129201,note_on,,,,,182,0,1,,,,0,,64,45
129208,note_off,,,,,7,0,1,,,,0,,59,0
129216,set_tempo,,,,,48,1,0,348430,,,,,,
129264,set_tempo,,,,,48,1,0,351567,,,,,,
129312,set_tempo,,,,,48,1,0,354756,,,,,,
129360,set_tempo,,,,,48,1,0,358009,,,,,,
129395,note_on,,,,,187,0,1,,,,0,,68,47
129408,set_tempo,,,,,48,1,0,359820,,,,,,
129411,note_off,,,,,16,0,1,,,,0,,71,0
129417,note_off,,,,,6,0,1,,,,0,,64,0
129456,set_tempo,,,,,48,1,0,368451,,,,,,
129504,set_tempo,,,,,48,1,0,377529,,,,,,
129550,control_change,,,,,133,0,1,,64,127,0,,,
129552,set_tempo,,,,,48,1,0,387079,,,,,,
129589,note_on,,,,,39,0,1,,,,0,,59,54
129600,set_tempo,,,,,48,1,0,397117,,,,,,
129609,note_off,,,,,20,0,1,,,,0,,68,0
129648,set_tempo,,,,,48,1,0,407674,,,,,,
129696,set_tempo,,,,,48,1,0,418828,,,,,,
129744,set_tempo,,,,,48,1,0,430605,,,,,,
129776,note_on,,,,,167,0,1,,,,0,,64,44
129778,note_off,,,,,2,0,1,,,,0,,59,0
129778,note_on,,,,,0,0,1,,,,0,,71,48
129792,set_tempo,,,,,48,1,0,443052,,,,,,
129840,set_tempo,,,,,48,1,0,638284,,,,,,
129888,set_tempo,,,,,48,1,0,662974,,,,,,
129903,note_off,,,,,125,0,1,,,,0,,56,0
129936,set_tempo,,,,,48,1,0,805352,,,,,,
129981,note_on,,,,,78,0,1,,,,0,,68,43
129984,set_tempo,,,,,48,1,0,817738,,,,,,
129996,note_off,,,,,15,0,1,,,,0,,71,0
130003,note_off,,,,,7,0,1,,,,0,,64,0
130032,set_tempo,,,,,48,1,0,830432,,,,,,
130080,set_tempo,,,,,48,1,0,843607,,,,,,
130127,note_off,,,,,124,0,1,,,,0,,68,0
130128,set_tempo,,,,,48,1,0,857140,,,,,,
130141,control_change,,,,,14,0,1,,64,0,0,,,
130176,set_tempo,,,,,48,1,0,331487,,,,,,
130176,control_change,,,,,0,0,1,,10,64,0,,,
130176,note_on,,,,,0,0,1,,,,0,,40,52
130176,note_on,,,,,0,0,1,,,,0,,47,53
130176,note_on,,,,,35,0,1,,,,0,,55,72
130213,note_on,,,,,37,0,1,,,,0,,71,76
130215,note_on,,,,,2,0,1,,,,0,,67,66
130215,note_on,,,,,0,0,1,,,,0,,63,62
130270,note_on,,,,,55,0,1,,,,0,,64,46
130283,note_off,,,,,13,0,1,,,,0,,63,0
130316,control_change,,,,,33,0,1,,10,64,0,,,
130529,note_off,,,,,213,0,1,,,,0,,71,0
130530,note_off,,,,,1,0,1,,,,0,,67,0
130552,note_off,,,,,22,0,1,,,,0,,55,0
130569,note_off,,,,,17,0,1,,,,0,,64,0
130572,note_on,,,,,3,0,1,,,,0,,66,46
130578,note_off,,,,,6,0,1,,,,0,,47,0
130579,note_on,,,,,1,0,1,,,,0,,71,66
130580,note_on,,,,,1,0,1,,,,0,,76,64
130600,note_off,,,,,20,0,1,,,,0,,40,0
130642,note_on,,,,,42,0,1,,,,0,,67,54
130656,note_off,,,,,14,0,1,,,,0,,66,0
130902,note_off,,,,,246,0,1,,,,0,,76,0
130915,note_off,,,,,13,0,1,,,,0,,71,0
130939,note_off,,,,,24,0,1,,,,0,,67,0
130943,note_on,,,,,4,0,1,,,,0,,43,51
130953,note_on,,,,,10,0,1,,,,0,,70,56
130957,note_on,,,,,4,0,1,,,,0,,76,68
130960,note_on,,,,,3,0,1,,,,0,,79,70
130980,note_on,,,,,20,0,1,,,,0,,52,72
130986,note_on,,,,,6,0,1,,,,0,,59,72
131011,note_on,,,,,25,0,1,,,,0,,71,58
131027,note_off,,,,,16,0,1,,,,0,,70,0
131213,note_off,,,,,186,0,1,,,,0,,43,0
131240,note_off,,,,,27,0,1,,,,0,,52,0
131262,note_off,,,,,22,0,1,,,,0,,59,0
131284,note_off,,,,,22,0,1,,,,0,,79,0
131288,note_off,,,,,4,0,1,,,,0,,71,0
131294,note_on,,,,,6,0,1,,,,0,,45,66
131315,note_off,,,,,21,0,1,,,,0,,76,0
131328,set_tempo,,,,,1152,1,0,331487,,,,,,
131332,note_on,,,,,17,0,1,,,,0,,52,64
131340,note_on,,,,,8,0,1,,,,0,,72,68
131340,note_on,,,,,0,0,1,,,,0,,79,68
131341,note_on,,,,,1,0,1,,,,0,,71,68
131371,note_on,,,,,30,0,1,,,,0,,60,70
131399,note_on,,,,,28,0,1,,,,0,,69,45
131406,note_off,,,,,7,0,1,,,,0,,71,0
131662,note_off,,,,,256,0,1,,,,0,,45,0
131673,note_off,,,,,11,0,1,,,,0,,52,0
131674,note_off,,,,,1,0,1,,,,0,,60,0
131675,note_off,,,,,1,0,1,,,,0,,72,0
131687,note_off,,,,,12,0,1,,,,0,,79,0
131693,note_off,,,,,6,0,1,,,,0,,69,0
131711,note_on,,,,,0,0,1,,,,0,,68,68
131711,note_on,,,,,18,0,1,,,,0,,78,62
131713,note_on,,,,,2,0,1,,,,0,,72,58
131779,note_on,,,,,66,0,1,,,,0,,69,53
131798,note_off,,,,,19,0,1,,,,0,,68,0
131986,note_off,,,,,188,0,1,,,,0,,72,0
132016,note_off,,,,,30,0,1,,,,0,,78,0
132069,note_on,,,,,53,0,1,,,,0,,48,62
132072,note_off,,,,,3,0,1,,,,0,,69,0
132092,note_on,,,,,0,0,1,,,,0,,78,49
132092,note_on,,,,,20,0,1,,,,0,,72,62
132095,note_on,,,,,3,0,1,,,,0,,81,53
132108,note_on,,,,,13,0,1,,,,0,,57,70
132116,note_on,,,,,8,0,1,,,,0,,64,64
132162,note_on,,,,,46,0,1,,,,0,,71,56
132178,note_off,,,,,16,0,1,,,,0,,72,0
132324,note_off,,,,,146,0,1,,,,0,,48,0
132336,note_off,,,,,12,0,1,,,,0,,57,0
132353,note_off,,,,,17,0,1,,,,0,,64,0
132395,note_off,,,,,42,0,1,,,,0,,71,0
132409,note_off,,,,,14,0,1,,,,0,,81,0
132428,note_off,,,,,19,0,1,,,,0,,78,0
132430,note_on,,,,,2,0,1,,,,0,,47,50
132473,note_on,,,,,43,0,1,,,,0,,57,60
132483,note_on,,,,,10,0,1,,,,0,,75,47
132485,note_on,,,,,2,0,1,,,,0,,79,70
132488,note_on,,,,,3,0,1,,,,0,,71,56
132493,note_on,,,,,5,0,1,,,,0,,63,51
132542,note_on,,,,,49,0,1,,,,0,,69,45
132555,note_off,,,,,13,0,1,,,,0,,71,0
132840,note_off,,,,,285,0,1,,,,0,,57,0
132847,note_off,,,,,7,0,1,,,,0,,75,0
132852,note_off,,,,,5,0,1,,,,0,,63,0
132855,note_off,,,,,3,0,1,,,,0,,69,0
132861,note_off,,,,,6,0,1,,,,0,,79,0
132866,note_off,,,,,5,0,1,,,,0,,47,0
132874,note_on,,,,,8,0,1,,,,0,,68,68
132879,note_on,,,,,5,0,1,,,,0,,78,64
132880,note_on,,,,,1,0,1,,,,0,,75,53
132943,note_on,,,,,63,0,1,,,,0,,69,66
132956,note_off,,,,,13,0,1,,,,0,,68,0
133224,note_off,,,,,268,0,1,,,,0,,75,0
133228,note_off,,,,,4,0,1,,,,0,,78,0
133232,note_on,,,,,4,0,1,,,,0,,47,64
133241,note_off,,,,,9,0,1,,,,0,,69,0
133252,note_on,,,,,11,0,1,,,,0,,71,54
133253,note_on,,,,,1,0,1,,,,0,,75,52
133257,note_on,,,,,4,0,1,,,,0,,79,68
133277,note_on,,,,,20,0,1,,,,0,,51,48
133319,note_on,,,,,42,0,1,,,,0,,69,54
133334,note_off,,,,,15,0,1,,,,0,,71,0
133504,note_off,,,,,170,0,1,,,,0,,47,0
133552,note_off,,,,,48,0,1,,,,0,,51,0
133569,note_off,,,,,17,0,1,,,,0,,69,0
133587,note_on,,,,,18,0,1,,,,0,,40,60
133599,note_off,,,,,12,0,1,,,,0,,79,0
133604,note_off,,,,,5,0,1,,,,0,,75,0
133625,note_on,,,,,21,0,1,,,,0,,78,43
133630,note_on,,,,,5,0,1,,,,0,,71,54
133630,note_on,,,,,0,0,1,,,,0,,69,70
133661,note_on,,,,,31,0,1,,,,0,,47,84
133661,note_on,,,,,0,0,1,,,,0,,55,66
133699,note_on,,,,,38,0,1,,,,0,,67,52
133715,note_off,,,,,16,0,1,,,,0,,69,0
133946,note_off,,,,,231,0,1,,,,0,,71,0
133974,note_off,,,,,28,0,1,,,,0,,67,0
133980,note_off,,,,,6,0,1,,,,0,,78,0
133997,note_off,,,,,17,0,1,,,,0,,40,0
134002,note_on,,,,,5,0,1,,,,0,,76,64
134003,note_on,,,,,1,0,1,,,,0,,71,51
134004,note_on,,,,,1,0,1,,,,0,,66,62
134012,note_off,,,,,8,0,1,,,,0,,47,0
134027,note_off,,,,,15,0,1,,,,0,,55,0
134062,note_on,,,,,35,0,1,,,,0,,67,45
134070,note_off,,,,,8,0,1,,,,0,,66,0
134325,note_on,,,,,255,0,1,,,,0,,42,62
134352,note_off,,,,,27,0,1,,,,0,,67,0
134360,note_off,,,,,8,0,1,,,,0,,71,0
134364,note_on,,,,,4,0,1,,,,0,,50,56
134372,note_off,,,,,8,0,1,,,,0,,76,0
134374,note_on,,,,,2,0,1,,,,0,,57,70
134388,note_on,,,,,14,0,1,,,,0,,68,66
134393,note_on,,,,,5,0,1,,,,0,,74,70
134394,note_on,,,,,1,0,1,,,,0,,72,72
