tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,port,program,channel,control,value,note,velocity
36048,note_on,48,0,3,,,,,,,,,0,,,44,0
36048,note_on,0,0,3,,,,,,,,,0,,,42,60
36094,note_on,0,0,2,,,,,,,,,0,,,66,0
36094,note_on,94,0,2,,,,,,,,,0,,,61,0
36096,note_on,48,0,3,,,,,,,,,0,,,42,0
36096,note_on,0,0,2,,,,,,,,,0,,,66,45
36096,note_on,2,0,2,,,,,,,,,0,,,61,45
36096,note_on,0,0,3,,,,,,,,,0,,,52,63
36144,note_on,0,0,3,,,,,,,,,0,,,51,66
36144,note_on,48,0,3,,,,,,,,,0,,,52,0
36190,note_on,0,0,2,,,,,,,,,0,,,66,0
36190,note_on,94,0,2,,,,,,,,,0,,,61,0
36192,note_on,48,0,3,,,,,,,,,0,,,51,0
36192,note_on,0,0,2,,,,,,,,,0,,,66,45
36192,note_on,2,0,2,,,,,,,,,0,,,61,45
36192,note_on,0,0,3,,,,,,,,,0,,,50,69
36240,note_on,48,0,3,,,,,,,,,0,,,50,0
36240,note_on,0,0,3,,,,,,,,,0,,,51,72
36286,note_on,0,0,2,,,,,,,,,0,,,66,0
36286,note_on,94,0,2,,,,,,,,,0,,,61,0
36288,note_on,48,0,3,,,,,,,,,0,,,51,0
36288,note_on,0,0,2,,,,,,,,,0,,,66,45
36288,note_on,0,0,3,,,,,,,,,0,,,59,60
36288,note_on,2,0,2,,,,,,,,,0,,,61,45
36336,note_on,48,0,3,,,,,,,,,0,,,59,0
36336,note_on,0,0,3,,,,,,,,,0,,,57,60
36382,note_on,94,0,2,,,,,,,,,0,,,61,0
36382,note_on,0,0,2,,,,,,,,,0,,,66,0
36384,note_on,48,0,3,,,,,,,,,0,,,57,0
36384,note_on,0,0,3,,,,,,,,,0,,,56,60
36384,note_on,2,0,2,,,,,,,,,0,,,61,45
36384,note_on,0,0,2,,,,,,,,,0,,,66,45
36432,note_on,720,0,1,,,,,,,,,0,,,69,0
36432,note_on,0,0,3,,,,,,,,,0,,,54,60
36432,note_on,48,0,3,,,,,,,,,0,,,56,0
36478,note_on,0,0,2,,,,,,,,,0,,,66,0
36478,note_on,94,0,2,,,,,,,,,0,,,61,0
36480,note_on,48,0,3,,,,,,,,,0,,,54,0
36480,note_on,0,0,3,,,,,,,,,0,,,52,60
36480,note_on,0,0,2,,,,,,,,,0,,,66,45
36480,note_on,2,0,2,,,,,,,,,0,,,61,45
36480,note_on,48,0,1,,,,,,,,,0,,,69,45
36528,note_on,0,0,3,,,,,,,,,0,,,51,60
36528,note_on,48,0,3,,,,,,,,,0,,,52,0
36574,note_on,94,0,2,,,,,,,,,0,,,61,0
36574,note_on,0,0,2,,,,,,,,,0,,,66,0
36576,note_on,2,0,2,,,,,,,,,0,,,61,45
36576,note_on,0,0,3,,,,,,,,,0,,,54,55
36576,note_on,0,0,2,,,,,,,,,0,,,66,45
36576,note_on,48,0,3,,,,,,,,,0,,,51,0
36624,note_on,48,0,3,,,,,,,,,0,,,54,0
36624,note_on,0,0,3,,,,,,,,,0,,,57,50
36624,note_on,144,0,1,,,,,,,,,0,,,69,0
36624,note_on,0,0,1,,,,,,,,,0,,,69,45
36670,note_on,0,0,2,,,,,,,,,0,,,66,0
36670,note_on,94,0,2,,,,,,,,,0,,,61,0
36672,note_on,48,0,3,,,,,,,,,0,,,57,0
36672,note_on,0,0,3,,,,,,,,,0,,,44,45
36672,note_on,48,0,1,,,,,,,,,0,,,69,0
36672,note_on,2,0,2,,,,,,,,,0,,,61,45
36672,note_on,0,0,2,,,,,,,,,0,,,64,45
36672,note_on,0,0,1,,,,,,,,,0,,,69,45
36720,note_on,0,0,3,,,,,,,,,0,,,49,45
36720,note_on,48,0,3,,,,,,,,,0,,,44,0
36766,note_on,94,0,2,,,,,,,,,0,,,61,0
36766,note_on,0,0,2,,,,,,,,,0,,,64,0
36768,note_on,0,0,3,,,,,,,,,0,,,52,45
36768,note_on,48,0,3,,,,,,,,,0,,,49,0
36768,note_on,0,0,2,,,,,,,,,0,,,64,45
36768,note_on,2,0,2,,,,,,,,,0,,,61,45
36816,note_on,48,0,3,,,,,,,,,0,,,52,0
36816,note_on,0,0,3,,,,,,,,,0,,,49,45
36862,note_on,94,0,2,,,,,,,,,0,,,61,0
36862,note_on,0,0,2,,,,,,,,,0,,,64,0
36864,note_on,2,0,2,,,,,,,,,0,,,61,45
36864,note_on,0,0,2,,,,,,,,,0,,,64,45
36864,note_on,0,0,1,,,,,,,,,0,,,68,45
36864,note_on,192,0,1,,,,,,,,,0,,,69,0
36864,note_on,48,0,3,,,,,,,,,0,,,49,0
36864,note_on,0,0,3,,,,,,,,,0,,,56,45
36958,note_on,94,0,2,,,,,,,,,0,,,61,0
36958,note_on,0,0,2,,,,,,,,,0,,,64,0
36960,note_on,2,0,2,,,,,,,,,0,,,61,45
36960,note_on,0,0,2,,,,,,,,,0,,,64,45
37054,note_on,0,0,2,,,,,,,,,0,,,64,0
37054,note_on,94,0,2,,,,,,,,,0,,,61,0
37056,note_on,0,0,2,,,,,,,,,0,,,64,45
37056,note_on,2,0,2,,,,,,,,,0,,,61,45
37150,note_on,0,0,2,,,,,,,,,0,,,64,0
37150,note_on,94,0,2,,,,,,,,,0,,,61,0
37152,note_on,0,0,2,,,,,,,,,0,,,64,45
37152,note_on,2,0,2,,,,,,,,,0,,,61,45
37152,note_on,288,0,3,,,,,,,,,0,,,56,0
37152,note_on,0,0,3,,,,,,,,,0,,,52,45
37200,note_on,336,0,1,,,,,,,,,0,,,68,0
37246,note_on,0,0,2,,,,,,,,,0,,,64,0
37246,note_on,94,0,2,,,,,,,,,0,,,61,0
37246,note_on,94,0,3,,,,,,,,,0,,,52,0
37248,note_on,2,0,2,,,,,,,,,0,,,64,45
37248,note_on,2,0,3,,,,,,,,,0,,,61,45
37248,note_on,0,0,2,,,,,,,,,0,,,73,45
37248,note_on,48,0,1,,,,,,,,,0,,,76,45
37296,note_on,0,0,3,,,,,,,,,0,,,56,45
37296,note_on,48,0,3,,,,,,,,,0,,,61,0
37342,note_on,94,0,2,,,,,,,,,0,,,64,0
37342,note_on,0,0,2,,,,,,,,,0,,,73,0
37344,note_on,0,0,2,,,,,,,,,0,,,73,45
37344,note_on,2,0,2,,,,,,,,,0,,,64,45
37344,note_on,0,0,3,,,,,,,,,0,,,57,45
37344,note_on,48,0,3,,,,,,,,,0,,,56,0
37392,note_on,0,0,3,,,,,,,,,0,,,52,45
37392,note_on,48,0,3,,,,,,,,,0,,,57,0
37438,note_on,0,0,2,,,,,,,,,0,,,73,0
37438,note_on,94,0,2,,,,,,,,,0,,,64,0
37440,note_on,2,0,2,,,,,,,,,0,,,64,45
37440,note_on,48,0,3,,,,,,,,,0,,,52,0
37440,note_on,0,0,3,,,,,,,,,0,,,56,45
37440,note_on,0,0,2,,,,,,,,,0,,,73,45
37534,note_on,94,0,2,,,,,,,,,0,,,64,0
37534,note_on,0,0,2,,,,,,,,,0,,,73,0
37536,note_on,2,0,2,,,,,,,,,0,,,64,45
37536,note_on,0,0,2,,,,,,,,,0,,,73,45
37630,note_on,94,0,2,,,,,,,,,0,,,64,0
37630,note_on,0,0,2,,,,,,,,,0,,,73,0
37632,note_on,0,0,1,,,,,,,,,0,,,76,45
37632,note_on,384,0,1,,,,,,,,,0,,,76,0
37632,note_on,192,0,3,,,,,,,,,0,,,56,0
37632,note_on,0,0,3,,,,,,,,,0,,,61,45
37632,note_on,0,0,2,,,,,,,,,0,,,73,45
37632,note_on,2,0,2,,,,,,,,,0,,,64,45
37680,note_on,48,0,3,,,,,,,,,0,,,61,0
37680,note_on,0,0,3,,,,,,,,,0,,,56,45
37726,note_on,94,0,2,,,,,,,,,0,,,64,0
37726,note_on,0,0,2,,,,,,,,,0,,,73,0
37728,note_on,2,0,2,,,,,,,,,0,,,64,45
37728,note_on,0,0,3,,,,,,,,,0,,,57,45
37728,note_on,0,0,2,,,,,,,,,0,,,73,45
37728,note_on,48,0,3,,,,,,,,,0,,,56,0
37776,note_on,48,0,3,,,,,,,,,0,,,57,0
37776,note_on,0,0,3,,,,,,,,,0,,,52,45
37822,note_on,0,0,2,,,,,,,,,0,,,73,0
37822,note_on,94,0,2,,,,,,,,,0,,,64,0
37824,note_on,0,0,3,,,,,,,,,0,,,56,45
37824,note_on,0,0,2,,,,,,,,,0,,,73,45
37824,note_on,2,0,2,,,,,,,,,0,,,64,45
37824,note_on,48,0,3,,,,,,,,,0,,,52,0
37918,note_on,0,0,2,,,,,,,,,0,,,73,0
37918,note_on,94,0,2,,,,,,,,,0,,,64,0
37920,note_on,0,0,2,,,,,,,,,0,,,73,45
37920,note_on,2,0,2,,,,,,,,,0,,,64,45
38014,note_on,0,0,2,,,,,,,,,0,,,73,0
38014,note_on,94,0,2,,,,,,,,,0,,,64,0
38016,note_on,2,0,2,,,,,,,,,0,,,61,45
38016,note_on,0,0,2,,,,,,,,,0,,,64,45
38016,note_on,0,0,1,,,,,,,,,0,,,73,45
38016,note_on,384,0,1,,,,,,,,,0,,,76,0
38016,note_on,0,0,3,,,,,,,,,0,,,57,45
38016,note_on,192,0,3,,,,,,,,,0,,,56,0
38064,note_on,0,0,3,,,,,,,,,0,,,52,45
38064,note_on,48,0,3,,,,,,,,,0,,,57,0
38110,note_on,94,0,2,,,,,,,,,0,,,61,0
38110,note_on,0,0,2,,,,,,,,,0,,,64,0
38112,note_on,0,0,2,,,,,,,,,0,,,64,45
38112,note_on,0,0,3,,,,,,,,,0,,,56,45
38112,note_on,48,0,3,,,,,,,,,0,,,52,0
38112,note_on,2,0,2,,,,,,,,,0,,,61,45
38184,note_on,72,0,3,,,,,,,,,0,,,56,0
38184,note_on,0,0,3,,,,,,,,,0,,,49,45
38206,note_on,0,0,2,,,,,,,,,0,,,64,0
38206,note_on,94,0,2,,,,,,,,,0,,,61,0
38208,note_on,2,0,2,,,,,,,,,0,,,61,45
38208,note_on,0,0,2,,,,,,,,,0,,,68,45
38208,note_on,24,0,3,,,,,,,,,0,,,49,0
38208,note_on,0,0,3,,,,,,,,,0,,,52,45
38302,note_on,94,0,2,,,,,,,,,0,,,61,0
38302,note_on,0,0,2,,,,,,,,,0,,,68,0
38304,note_on,0,0,2,,,,,,,,,0,,,68,45
38304,note_on,2,0,2,,,,,,,,,0,,,61,45
38398,note_on,94,0,2,,,,,,,,,0,,,61,0
38398,note_on,0,0,2,,,,,,,,,0,,,68,0
38400,note_on,0,0,1,,,,,,,,,0,,,68,45
38400,note_on,384,0,1,,,,,,,,,0,,,73,0
38400,note_on,2,0,2,,,,,,,,,0,,,56,45
38400,note_on,0,0,2,,,,,,,,,0,,,61,45
38494,note_on,94,0,2,,,,,,,,,0,,,56,0
38494,note_on,0,0,2,,,,,,,,,0,,,61,0
38496,note_on,0,0,2,,,,,,,,,0,,,61,47
38496,note_on,2,0,2,,,,,,,,,0,,,56,47
38590,note_on,0,0,2,,,,,,,,,0,,,61,0
38590,note_on,94,0,2,,,,,,,,,0,,,56,0
38592,note_on,0,0,2,,,,,,,,,0,,,64,49
38592,note_on,2,0,2,,,,,,,,,0,,,56,49
38592,note_on,0,0,2,,,,,,,,,0,,,61,49
38638,note_on,430,0,3,,,,,,,,,0,,,52,0
38640,note_on,2,0,3,,,,,,,,,0,,,43,57
38686,note_on,0,0,2,,,,,,,,,0,,,64,0
38686,note_on,0,0,2,,,,,,,,,0,,,61,0
38686,note_on,94,0,2,,,,,,,,,0,,,56,0
38688,note_on,48,0,3,,,,,,,,,0,,,43,0
38688,note_on,0,0,2,,,,,,,,,0,,,64,51
38688,note_on,0,0,2,,,,,,,,,0,,,61,51
38688,note_on,2,0,2,,,,,,,,,0,,,56,51
38688,note_on,0,0,3,,,,,,,,,0,,,45,59
38736,note_on,48,0,3,,,,,,,,,0,,,45,0
38736,note_on,336,0,1,,,,,,,,,0,,,68,0
38736,note_on,0,0,3,,,,,,,,,0,,,44,61
38782,note_on,94,0,2,,,,,,,,,0,,,56,0
38782,note_on,0,0,2,,,,,,,,,0,,,61,0
38782,note_on,0,0,2,,,,,,,,,0,,,64,0
38784,note_on,2,0,2,,,,,,,,,0,,,56,54
38784,note_on,0,0,2,,,,,,,,,0,,,60,54
38784,note_on,0,0,2,,,,,,,,,0,,,66,54
38784,note_on,48,0,3,,,,,,,,,0,,,44,0
38784,note_on,48,0,1,,,,,,,,,0,,,68,55
38784,note_on,0,0,3,,,,,,,,,0,,,51,63
38878,note_on,0,0,2,,,,,,,,,0,,,66,0
38878,note_on,0,0,2,,,,,,,,,0,,,60,0
38878,note_on,94,0,2,,,,,,,,,0,,,56,0
38880,note_on,0,0,2,,,,,,,,,0,,,60,57
38880,note_on,0,0,2,,,,,,,,,0,,,66,57
38880,note_on,2,0,2,,,,,,,,,0,,,56,57
38928,note_on,0,0,3,,,,,,,,,0,,,49,72
38928,note_on,144,0,3,,,,,,,,,0,,,51,0
38974,note_on,0,0,2,,,,,,,,,0,,,60,0
38974,note_on,94,0,2,,,,,,,,,0,,,56,0
38974,note_on,0,0,2,,,,,,,,,0,,,66,0
38976,note_on,48,0,3,,,,,,,,,0,,,49,0
38976,note_on,0,0,3,,,,,,,,,0,,,49,75
38976,note_on,2,0,2,,,,,,,,,0,,,56,60
38976,note_on,0,0,2,,,,,,,,,0,,,59,60
38976,note_on,0,0,2,,,,,,,,,0,,,65,60
38976,note_on,192,0,1,,,,,,,,,0,,,68,0
38976,note_on,0,0,1,,,,,,,,,0,,,68,60
39070,note_on,0,0,2,,,,,,,,,0,,,59,0
39070,note_on,94,0,2,,,,,,,,,0,,,56,0
39070,note_on,0,0,2,,,,,,,,,0,,,65,0
39072,note_on,2,0,2,,,,,,,,,0,,,56,60
39072,note_on,0,0,2,,,,,,,,,0,,,59,60
39072,note_on,0,0,2,,,,,,,,,0,,,65,60
39166,note_on,0,0,2,,,,,,,,,0,,,59,0
39166,note_on,0,0,2,,,,,,,,,0,,,65,0
39166,note_on,94,0,2,,,,,,,,,0,,,56,0
39168,note_on,2,0,2,,,,,,,,,0,,,54,60
39168,note_on,0,0,2,,,,,,,,,0,,,64,60
39168,note_on,0,0,2,,,,,,,,,0,,,58,60
39168,note_on,192,0,1,,,,,,,,,0,,,68,0
39168,note_on,0,0,1,,,,,,,,,0,,,66,60
39214,note_on,238,0,3,,,,,,,,,0,,,49,0
39216,note_on,2,0,3,,,,,,,,,0,,,41,72
39262,note_on,94,0,2,,,,,,,,,0,,,54,0
39262,note_on,0,0,2,,,,,,,,,0,,,64,0
39262,note_on,0,0,2,,,,,,,,,0,,,58,0
39264,note_on,2,0,2,,,,,,,,,0,,,54,57
39264,note_on,0,0,2,,,,,,,,,0,,,58,57
39264,note_on,0,0,2,,,,,,,,,0,,,64,57
39264,note_on,0,0,3,,,,,,,,,0,,,44,69
39264,note_on,48,0,3,,,,,,,,,0,,,41,0
39312,note_on,48,0,3,,,,,,,,,0,,,44,0
39312,note_on,0,0,3,,,,,,,,,0,,,42,65
39358,note_on,94,0,2,,,,,,,,,0,,,54,0
39358,note_on,0,0,2,,,,,,,,,0,,,58,0
39358,note_on,0,0,2,,,,,,,,,0,,,64,0
39360,note_on,48,0,3,,,,,,,,,0,,,42,0
39360,note_on,0,0,3,,,,,,,,,0,,,47,61
39360,note_on,0,0,2,,,,,,,,,0,,,63,53
39360,note_on,0,0,2,,,,,,,,,0,,,57,53
39360,note_on,2,0,2,,,,,,,,,0,,,54,53
39454,note_on,0,0,2,,,,,,,,,0,,,63,0
39454,note_on,0,0,2,,,,,,,,,0,,,57,0
39454,note_on,94,0,2,,,,,,,,,0,,,54,0
39456,note_on,0,0,2,,,,,,,,,0,,,63,49
39456,note_on,0,0,2,,,,,,,,,0,,,57,49
39456,note_on,2,0,2,,,,,,,,,0,,,54,49
39550,note_on,0,0,2,,,,,,,,,0,,,63,0
39550,note_on,94,0,2,,,,,,,,,0,,,54,0
39550,note_on,0,0,2,,,,,,,,,0,,,57,0
39552,note_on,0,0,2,,,,,,,,,0,,,63,45
39552,note_on,0,0,2,,,,,,,,,0,,,56,45
39552,note_on,2,0,2,,,,,,,,,0,,,52,45
39552,note_on,0,0,1,,,,,,,,,0,,,64,45
39552,note_on,384,0,1,,,,,,,,,0,,,66,0
39600,note_on,240,0,3,,,,,,,,,0,,,47,0
39600,note_on,0,0,3,,,,,,,,,0,,,39,45
39646,note_on,94,0,2,,,,,,,,,0,,,52,0
39646,note_on,0,0,2,,,,,,,,,0,,,63,0
39646,note_on,0,0,2,,,,,,,,,0,,,56,0
39648,note_on,0,0,2,,,,,,,,,0,,,63,45
39648,note_on,0,0,3,,,,,,,,,0,,,42,45
39648,note_on,2,0,2,,,,,,,,,0,,,52,45
39648,note_on,48,0,3,,,,,,,,,0,,,39,0
39648,note_on,0,0,2,,,,,,,,,0,,,56,45
39696,note_on,48,0,3,,,,,,,,,0,,,42,0
39696,note_on,0,0,3,,,,,,,,,0,,,40,45
39742,note_on,0,0,2,,,,,,,,,0,,,63,0
39742,note_on,94,0,2,,,,,,,,,0,,,52,0
39742,note_on,0,0,2,,,,,,,,,0,,,56,0
39744,note_on,0,0,2,,,,,,,,,0,,,56,45
39744,note_on,0,0,3,,,,,,,,,0,,,46,45
39744,note_on,48,0,3,,,,,,,,,0,,,40,0
39744,note_on,2,0,2,,,,,,,,,0,,,52,45
39744,note_on,192,0,1,,,,,,,,,0,,,64,0
39744,note_on,0,0,2,,,,,,,,,0,,,61,45
39744,note_on,0,0,1,,,,,,,,,0,,,64,45
39792,note_on,0,0,3,,,,,,,,,0,,,38,45
39792,note_on,48,0,3,,,,,,,,,0,,,46,0
39838,note_on,94,0,2,,,,,,,,,0,,,52,0
39838,note_on,0,0,2,,,,,,,,,0,,,61,0
39838,note_on,0,0,2,,,,,,,,,0,,,56,0
39840,note_on,0,0,1,,,,,,,,,0,,,63,45
39840,note_on,2,0,2,,,,,,,,,0,,,51,45
39840,note_on,0,0,2,,,,,,,,,0,,,55,45
39840,note_on,0,0,2,,,,,,,,,0,,,61,45
39840,note_on,96,0,1,,,,,,,,,0,,,64,0
39840,note_on,48,0,3,,,,,,,,,0,,,38,0
39840,note_on,0,0,3,,,,,,,,,0,,,40,45
39888,note_on,0,0,3,,,,,,,,,0,,,39,45
39888,note_on,48,0,3,,,,,,,,,0,,,40,0
39934,note_on,94,0,2,,,,,,,,,0,,,51,0
39934,note_on,0,0,2,,,,,,,,,0,,,55,0
39934,note_on,0,0,2,,,,,,,,,0,,,61,0
39936,note_on,2,0,2,,,,,,,,,0,,,51,45
39936,note_on,48,0,3,,,,,,,,,0,,,39,0
39936,note_on,0,0,2,,,,,,,,,0,,,61,45
39936,note_on,0,0,3,,,,,,,,,0,,,45,45
39936,note_on,0,0,2,,,,,,,,,0,,,54,45
39936,note_on,96,0,1,,,,,,,,,0,,,63,0
39936,note_on,0,0,1,,,,,,,,,0,,,63,45
40030,note_on,0,0,2,,,,,,,,,0,,,54,0
40030,note_on,0,0,2,,,,,,,,,0,,,61,0
40030,note_on,94,0,2,,,,,,,,,0,,,51,0
40032,note_on,0,0,2,,,,,,,,,0,,,60,45
40032,note_on,0,0,2,,,,,,,,,0,,,54,45
40032,note_on,2,0,2,,,,,,,,,0,,,51,45
40080,note_on,0,0,3,,,,,,,,,0,,,44,45
40080,note_on,144,0,3,,,,,,,,,0,,,45,0
40104,note_on,168,0,1,,,,,,,,,0,,,63,0
40104,note_on,0,0,1,,,,,,,,,0,,,61,45
40126,note_on,0,0,2,,,,,,,,,0,,,60,0
40126,note_on,0,0,2,,,,,,,,,0,,,54,0
40126,note_on,94,0,2,,,,,,,,,0,,,51,0
40128,note_on,0,0,3,,,,,,,,,0,,,37,45
40128,note_on,48,0,3,,,,,,,,,0,,,44,0
40128,note_on,0,0,1,,,,,,,,,0,,,61,45
40128,note_on,24,0,1,,,,,,,,,0,,,61,0
40128,note_on,2,0,2,,,,,,,,,0,,,52,45
40128,note_on,0,0,2,,,,,,,,,0,,,61,45
40222,end_of_track,0,1,1,,,,,,,,,,,,,
40222,note_on,94,0,2,,,,,,,,,0,,,52,0
40222,note_on,0,0,2,,,,,,,,,0,,,61,0
40222,note_on,94,0,1,,,,,,,,,0,,,61,0
40224,note_on,2,0,2,,,,,,,,,0,,,56,45
40224,note_on,0,0,2,,,,,,,,,0,,,61,45
40224,note_on,0,0,2,,,,,,,,,0,,,64,45
40320,note_on,96,0,2,,,,,,,,,0,,,56,0
40320,note_on,0,0,2,,,,,,,,,0,,,61,0
40320,note_on,0,0,2,,,,,,,,,0,,,64,0
40320,note_on,0,0,2,,,,,,,,,0,,,56,45
40320,note_on,0,0,2,,,,,,,,,0,,,61,45
40320,note_on,0,0,2,,,,,,,,,0,,,64,45
40366,note_on,238,0,3,,,,,,,,,0,,,37,0
40368,note_on,2,0,3,,,,,,,,,0,,,39,45
40416,note_on,48,0,3,,,,,,,,,0,,,39,0
40416,note_on,0,0,3,,,,,,,,,0,,,42,45
40416,note_on,0,0,2,,,,,,,,,0,,,61,0
40416,note_on,0,0,2,,,,,,,,,0,,,61,45
40416,note_on,0,0,2,,,,,,,,,0,,,56,45
40416,note_on,0,0,2,,,,,,,,,0,,,64,0
40416,note_on,96,0,2,,,,,,,,,0,,,56,0
40416,note_on,0,0,2,,,,,,,,,0,,,64,45
40464,note_on,0,0,3,,,,,,,,,0,,,40,45
40464,note_on,48,0,3,,,,,,,,,0,,,42,0
40512,note_on,96,0,2,,,,,,,,,0,,,56,0
40512,note_on,0,0,2,,,,,,,,,0,,,64,0
40512,note_on,0,0,2,,,,,,,,,0,,,54,45
40512,note_on,0,0,2,,,,,,,,,0,,,61,45
40512,note_on,0,0,2,,,,,,,,,0,,,63,45
40512,note_on,48,0,3,,,,,,,,,0,,,40,0
40512,note_on,0,0,3,,,,,,,,,0,,,45,45
40512,note_on,0,0,2,,,,,,,,,0,,,61,0
40608,note_on,96,0,2,,,,,,,,,0,,,54,0
40608,note_on,0,0,2,,,,,,,,,0,,,54,45
40608,note_on,0,0,2,,,,,,,,,0,,,63,45
40608,note_on,0,0,2,,,,,,,,,0,,,61,0
40608,note_on,0,0,2,,,,,,,,,0,,,63,0
40608,note_on,0,0,2,,,,,,,,,0,,,60,45
40656,note_on,0,0,3,,,,,,,,,0,,,44,45
40656,note_on,144,0,3,,,,,,,,,0,,,45,0
40704,note_on,0,0,2,,,,,,,,,0,,,64,45
40704,note_on,0,0,2,,,,,,,,,0,,,52,45
40704,note_on,0,0,2,,,,,,,,,0,,,63,0
40704,note_on,0,0,2,,,,,,,,,0,,,60,0
40704,note_on,96,0,2,,,,,,,,,0,,,54,0
40704,note_on,0,0,2,,,,,,,,,0,,,61,45
40704,note_on,48,0,3,,,,,,,,,0,,,44,0
40704,note_on,0,0,3,,,,,,,,,0,,,37,45
40752,note_on,48,0,3,,,,,,,,,0,,,37,0
40752,note_on,0,0,3,,,,,,,,,0,,,39,45
40800,note_on,48,0,3,,,,,,,,,0,,,39,0
40800,note_on,0,0,3,,,,,,,,,0,,,42,45
40800,note_on,96,0,2,,,,,,,,,0,,,52,0
40800,note_on,0,0,2,,,,,,,,,0,,,64,0
40800,note_on,0,0,2,,,,,,,,,0,,,56,45
40800,note_on,0,0,2,,,,,,,,,0,,,61,45
40800,note_on,0,0,2,,,,,,,,,0,,,64,45
40800,note_on,0,0,2,,,,,,,,,0,,,61,0
40848,note_on,48,0,3,,,,,,,,,0,,,42,0
40848,note_on,0,0,3,,,,,,,,,0,,,40,45
40896,note_on,48,0,3,,,,,,,,,0,,,40,0
40896,note_on,0,0,3,,,,,,,,,0,,,45,45
40896,note_on,96,0,2,,,,,,,,,0,,,56,0
40896,note_on,0,0,2,,,,,,,,,0,,,63,45
40896,note_on,0,0,2,,,,,,,,,0,,,61,0
40896,note_on,0,0,2,,,,,,,,,0,,,64,0
40896,note_on,0,0,2,,,,,,,,,0,,,54,45
40896,note_on,0,0,2,,,,,,,,,0,,,61,45
40990,note_on,0,0,2,,,,,,,,,0,,,63,0
40990,note_on,94,0,2,,,,,,,,,0,,,54,0
40990,note_on,94,0,3,,,,,,,,,0,,,45,0
40990,note_on,0,0,2,,,,,,,,,0,,,61,0
40992,set_tempo,15456,1,0,,,,,2000000,,,,,,,,
41184,note_on,194,0,2,,,,,,,,,0,,,54,45
41184,note_on,0,0,2,,,,,,,,,0,,,60,45
41184,note_on,0,0,2,,,,,,,,,0,,,63,45
41184,note_on,194,0,3,,,,,,,,,0,,,44,45
41280,note_on,0,0,2,,,,,,,,,0,,,61,45
41280,note_on,0,0,3,,,,,,,,,0,,,37,45
41280,note_on,0,0,2,,,,,,,,,0,,,63,0
41280,note_on,0,0,2,,,,,,,,,0,,,60,0
41280,note_on,96,0,3,,,,,,,,,0,,,44,0
41280,note_on,0,0,2,,,,,,,,,0,,,52,45
41280,note_on,96,0,2,,,,,,,,,0,,,54,0
41440,note_on,160,0,3,,,,,,,,,0,,,37,0
41440,note_on,0,0,2,,,,,,,,,0,,,61,0
41440,note_on,160,0,2,,,,,,,,,0,,,52,0
41664,note_on,0,0,2,,,,,,,,,0,,,61,45
41664,control_change,224,0,3,,,,,,,,,0,64,127,,
41664,note_on,0,0,3,,,,,,,,,0,,,44,45
41664,end_of_track,0,1,0,,,,,,,,,,,,,
41664,set_tempo,672,1,0,,,,,3000000,,,,,,,,
41664,note_on,224,0,2,,,,,,,,,0,,,52,45
41664,note_on,0,0,3,,,,,,,,,0,,,37,45
41784,note_on,120,0,2,,,,,,,,,0,,,52,0
41784,note_on,0,0,2,,,,,,,,,0,,,61,0
41784,note_on,120,0,3,,,,,,,,,0,,,37,0
41784,note_on,0,0,3,,,,,,,,,0,,,44,0
41856,note_on,0,0,2,,,,,,,,,0,,,61,45
41856,note_on,0,0,3,,,,,,,,,0,,,44,45
41856,note_on,72,0,2,,,,,,,,,0,,,52,45
41856,note_on,72,0,3,,,,,,,,,0,,,37,45
42000,note_on,0,0,3,,,,,,,,,0,,,44,0
42000,note_on,144,0,3,,,,,,,,,0,,,37,0
42000,note_on,0,0,2,,,,,,,,,0,,,61,0
42000,end_of_track,0,1,2,,,,,,,,,,,,,
42000,note_on,144,0,2,,,,,,,,,0,,,52,0
42432,control_change,432,0,3,,,,,,,,,0,64,0,,
42432,end_of_track,0,1,3,,,,,,,,,,,,,
