tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,data,note,velocity
21060,note_on,,,,,3,0,1,,,,,0,,,,77,88
21079,note_on,,,,,19,0,1,,,,,0,,,,77,0
21080,note_on,,,,,1,0,1,,,,,0,,,,78,87
21098,note_on,,,,,18,0,1,,,,,0,,,,78,0
21100,note_on,,,,,2,0,1,,,,,0,,,,77,91
21119,note_on,,,,,19,0,1,,,,,0,,,,77,0
21120,note_on,,,,,1,0,1,,,,,0,,,,76,87
21120,note_on,,,,,60,0,2,,,,,1,,,,63,58
21120,note_on,,,,,0,0,2,,,,,1,,,,65,53
21147,note_on,,,,,27,0,1,,,,,0,,,,76,0
21150,note_on,,,,,3,0,1,,,,,0,,,,77,91
21170,note_on,,,,,50,0,2,,,,,1,,,,65,0
21173,note_on,,,,,3,0,2,,,,,1,,,,63,0
21179,note_on,,,,,29,0,1,,,,,0,,,,77,0
21180,note_on,,,,,7,0,2,,,,,1,,,,63,54
21180,note_on,,,,,1,0,1,,,,,0,,,,80,88
21180,note_on,,,,,0,0,2,,,,,1,,,,65,57
21207,note_on,,,,,27,0,1,,,,,0,,,,80,0
21210,note_on,,,,,3,0,1,,,,,0,,,,78,93
21230,note_on,,,,,50,0,2,,,,,1,,,,63,0
21231,note_on,,,,,1,0,2,,,,,1,,,,57,0
21232,set_tempo,,,,,202,1,0,,431655,,,,,,,,
21232,note_on,,,,,1,0,2,,,,,1,,,,65,0
21235,set_tempo,,,,,3,1,0,,400000,,,,,,,,
21239,note_on,,,,,29,0,1,,,,,0,,,,78,0
21240,note_on,,,,,1,0,1,,,,,0,,,,77,91
21240,note_on,,,,,8,0,2,,,,,1,,,,58,56
21268,note_on,,,,,28,0,1,,,,,0,,,,77,0
21270,note_on,,,,,2,0,1,,,,,0,,,,78,96
21300,note_on,,,,,30,0,1,,,,,0,,,,78,0
21300,note_on,,,,,0,0,2,,,,,1,,,,61,55
21300,note_on,,,,,0,0,1,,,,,0,,,,77,92
21300,note_on,,,,,60,0,2,,,,,1,,,,65,59
21327,note_on,,,,,27,0,1,,,,,0,,,,77,0
21330,note_on,,,,,3,0,1,,,,,0,,,,76,93
21351,note_on,,,,,51,0,2,,,,,1,,,,61,0
21353,note_on,,,,,2,0,2,,,,,1,,,,65,0
21357,note_on,,,,,27,0,1,,,,,0,,,,76,0
21357,set_tempo,,,,,122,1,0,,398671,,,,,,,,
21360,note_on,,,,,3,0,1,,,,,0,,,,77,96
21360,note_on,,,,,0,0,2,,,,,1,,,,61,55
21360,note_on,,,,,7,0,2,,,,,1,,,,65,59
21389,note_on,,,,,29,0,1,,,,,0,,,,77,0
21390,note_on,,,,,1,0,1,,,,,0,,,,82,95
21410,note_on,,,,,50,0,2,,,,,1,,,,61,0
21411,note_on,,,,,1,0,2,,,,,1,,,,58,0
21412,note_on,,,,,1,0,2,,,,,1,,,,65,0
21418,note_on,,,,,28,0,1,,,,,0,,,,82,0
21420,note_on,,,,,8,0,2,,,,,1,,,,60,61
21420,note_on,,,,,2,0,1,,,,,0,,,,80,99
21439,note_on,,,,,19,0,1,,,,,0,,,,80,0
21440,note_on,,,,,1,0,1,,,,,0,,,,82,96
21457,note_on,,,,,17,0,1,,,,,0,,,,82,0
21460,note_on,,,,,3,0,1,,,,,0,,,,80,99
21473,note_on,,,,,53,0,2,,,,,1,,,,60,0
21479,note_on,,,,,19,0,1,,,,,0,,,,80,0
21480,note_on,,,,,7,0,2,,,,,1,,,,66,59
21480,note_on,,,,,0,0,2,,,,,1,,,,68,63
21480,note_on,,,,,1,0,1,,,,,0,,,,79,96
21507,note_on,,,,,27,0,1,,,,,0,,,,79,0
21510,note_on,,,,,3,0,1,,,,,0,,,,80,101
21531,note_on,,,,,51,0,2,,,,,1,,,,66,0
21533,note_on,,,,,2,0,2,,,,,1,,,,68,0
21539,note_on,,,,,29,0,1,,,,,0,,,,80,0
21540,note_on,,,,,1,0,1,,,,,0,,,,84,99
21540,note_on,,,,,0,0,2,,,,,1,,,,66,59
21540,note_on,,,,,7,0,2,,,,,1,,,,68,59
21568,note_on,,,,,28,0,1,,,,,0,,,,84,0
21570,note_on,,,,,2,0,1,,,,,0,,,,82,104
21591,note_on,,,,,0,0,2,,,,,1,,,,68,0
21591,note_on,,,,,51,0,2,,,,,1,,,,66,0
21600,note_on,,,,,30,0,1,,,,,0,,,,82,0
21600,note_on,,,,,0,0,1,,,,,0,,,,80,100
21600,note_on,,,,,9,0,2,,,,,1,,,,61,63
21627,note_on,,,,,27,0,1,,,,,0,,,,80,0
21630,note_on,,,,,3,0,1,,,,,0,,,,82,101
21652,note_on,,,,,52,0,2,,,,,1,,,,61,0
21657,note_on,,,,,27,0,1,,,,,0,,,,82,0
21660,note_on,,,,,0,0,2,,,,,1,,,,65,65
21660,note_on,,,,,8,0,2,,,,,1,,,,68,62
21660,note_on,,,,,3,0,1,,,,,0,,,,80,104
21689,note_on,,,,,29,0,1,,,,,0,,,,80,0
21690,note_on,,,,,1,0,1,,,,,0,,,,79,103
21711,note_on,,,,,51,0,2,,,,,1,,,,68,0
21713,note_on,,,,,2,0,2,,,,,1,,,,65,0
21718,note_on,,,,,28,0,1,,,,,0,,,,79,0
21720,note_on,,,,,2,0,1,,,,,0,,,,80,107
21722,set_tempo,,,,,365,1,0,,497925,,,,,,,,
21725,set_tempo,,,,,3,1,0,,434783,,,,,,,,
21727,set_tempo,,,,,2,1,0,,500000,,,,,,,,
21749,note_on,,,,,29,0,1,,,,,0,,,,80,0
21750,note_on,,,,,1,0,1,,,,,0,,,,89,104
21777,note_on,,,,,27,0,1,,,,,0,,,,89,0
21780,control_change,,,,,0,0,1,,,,,0,64,127,,,
21780,note_on,,,,,3,0,1,,,,,0,,,,87,108
21780,control_change,,,,,0,0,2,,,,,1,64,127,,,
21780,note_on,,,,,67,0,2,,,,,1,,,,54,62
21809,note_on,,,,,29,0,1,,,,,0,,,,87,0
21810,note_on,,,,,1,0,1,,,,,0,,,,85,103
21831,note_on,,,,,51,0,2,,,,,1,,,,54,0
21837,note_on,,,,,27,0,1,,,,,0,,,,85,0
21840,note_on,,,,,9,0,2,,,,,1,,,,70,64
21840,note_on,,,,,0,0,2,,,,,1,,,,63,60
21840,note_on,,,,,0,0,2,,,,,1,,,,61,65
21840,note_on,,,,,3,0,1,,,,,0,,,,84,106
21869,note_on,,,,,29,0,1,,,,,0,,,,84,0
21870,note_on,,,,,1,0,1,,,,,0,,,,82,101
21890,note_on,,,,,50,0,2,,,,,1,,,,63,0
21892,note_on,,,,,2,0,2,,,,,1,,,,70,0
21893,note_on,,,,,1,0,2,,,,,1,,,,61,0
21898,note_on,,,,,28,0,1,,,,,0,,,,82,0
21900,control_change,,,,,7,0,2,,,,,1,64,0,,,
21900,note_on,,,,,2,0,1,,,,,0,,,,80,103
21900,control_change,,,,,0,0,1,,,,,0,64,0,,,
21930,note_on,,,,,30,0,1,,,,,0,,,,80,0
21930,note_on,,,,,0,0,1,,,,,0,,,,78,97
21957,note_on,,,,,27,0,1,,,,,0,,,,78,0
21960,note_on,,,,,60,0,2,,,,,1,,,,44,59
21960,note_on,,,,,3,0,1,,,,,0,,,,77,95
21987,note_on,,,,,27,0,1,,,,,0,,,,77,0
21990,note_on,,,,,3,0,1,,,,,0,,,,75,96
22011,note_on,,,,,51,0,2,,,,,1,,,,44,0
22019,note_on,,,,,29,0,1,,,,,0,,,,75,0
22020,note_on,,,,,0,0,2,,,,,1,,,,56,56
22020,note_on,,,,,9,0,2,,,,,1,,,,61,61
22020,note_on,,,,,1,0,1,,,,,0,,,,73,92
22020,note_on,,,,,0,0,2,,,,,1,,,,53,56
22048,note_on,,,,,28,0,1,,,,,0,,,,73,0
22050,note_on,,,,,2,0,1,,,,,0,,,,72,94
22071,note_on,,,,,51,0,2,,,,,1,,,,53,0
22071,note_on,,,,,0,0,2,,,,,1,,,,56,0
22073,note_on,,,,,2,0,2,,,,,1,,,,61,0
22079,note_on,,,,,29,0,1,,,,,0,,,,72,0
22080,note_on,,,,,1,0,1,,,,,0,,,,70,88
22082,set_tempo,,,,,355,1,0,,463320,,,,,,,,
22107,note_on,,,,,27,0,1,,,,,0,,,,70,0
22110,note_on,,,,,3,0,1,,,,,0,,,,68,89
22139,note_on,,,,,29,0,1,,,,,0,,,,68,0
22140,note_on,,,,,67,0,2,,,,,1,,,,44,56
22140,note_on,,,,,1,0,1,,,,,0,,,,69,83
22167,note_on,,,,,27,0,1,,,,,0,,,,69,0
22170,note_on,,,,,3,0,1,,,,,0,,,,72,87
22192,note_on,,,,,52,0,2,,,,,1,,,,44,0
22197,set_tempo,,,,,115,1,0,,465116,,,,,,,,
22199,note_on,,,,,29,0,1,,,,,0,,,,72,0
22200,note_on,,,,,0,0,2,,,,,1,,,,54,55
22200,note_on,,,,,8,0,2,,,,,1,,,,56,52
22200,note_on,,,,,1,0,1,,,,,0,,,,70,82
22210,set_tempo,,,,,13,1,0,,465116,,,,,,,,
22228,note_on,,,,,28,0,1,,,,,0,,,,70,0
22230,note_on,,,,,2,0,1,,,,,0,,,,65,84
22230,set_tempo,,,,,20,1,0,,478088,,,,,,,,
22251,note_on,,,,,51,0,2,,,,,1,,,,56,0
22253,note_on,,,,,2,0,2,,,,,1,,,,54,0
22260,note_on,,,,,0,0,1,,,,,0,,,,66,84
22260,note_on,,,,,0,0,2,,,,,1,,,,54,52
22260,note_on,,,,,7,0,2,,,,,1,,,,56,49
22260,note_on,,,,,30,0,1,,,,,0,,,,65,0
22287,note_on,,,,,27,0,1,,,,,0,,,,66,0
22290,note_on,,,,,3,0,1,,,,,0,,,,60,84
22311,note_on,,,,,51,0,2,,,,,1,,,,56,0
22312,note_on,,,,,1,0,2,,,,,1,,,,54,0
22317,note_on,,,,,27,0,1,,,,,0,,,,60,0
22320,note_on,,,,,3,0,1,,,,,0,,,,61,88
22320,note_on,,,,,8,0,2,,,,,1,,,,49,48
22320,set_tempo,,,,,90,1,0,,670391,,,,,,,,
22370,note_on,,,,,50,0,2,,,,,1,,,,49,0
22379,note_on,,,,,59,0,1,,,,,0,,,,61,0
22380,note_on,,,,,0,0,2,,,,,1,,,,56,51
22380,note_on,,,,,10,0,2,,,,,1,,,,65,54
22431,note_on,,,,,51,0,2,,,,,1,,,,56,0
22433,note_on,,,,,2,0,2,,,,,1,,,,65,0
22440,set_tempo,,,,,120,1,0,,508475,,,,,,,,
22440,note_on,,,,,61,0,1,,,,,0,,,,77,88
22500,note_on,,,,,67,0,2,,,,,1,,,,45,57
22518,note_on,,,,,78,0,1,,,,,0,,,,77,0
22520,note_on,,,,,2,0,1,,,,,0,,,,78,93
22539,note_on,,,,,19,0,1,,,,,0,,,,78,0
22540,note_on,,,,,1,0,1,,,,,0,,,,77,90
22553,note_on,,,,,53,0,2,,,,,1,,,,45,0
22557,set_tempo,,,,,117,1,0,,461538,,,,,,,,
22557,note_on,,,,,17,0,1,,,,,0,,,,77,0
22560,set_tempo,,,,,3,1,0,,504202,,,,,,,,
22560,note_on,,,,,3,0,1,,,,,0,,,,76,93
22560,note_on,,,,,0,0,2,,,,,1,,,,60,53
22560,note_on,,,,,0,0,2,,,,,1,,,,53,56
22560,note_on,,,,,7,0,2,,,,,1,,,,63,53
22565,set_tempo,,,,,5,1,0,,466926,,,,,,,,
22589,note_on,,,,,29,0,1,,,,,0,,,,76,0
22590,note_on,,,,,1,0,1,,,,,0,,,,77,90
22611,note_on,,,,,0,0,2,,,,,1,,,,63,0
22611,note_on,,,,,51,0,2,,,,,1,,,,60,0
22612,note_on,,,,,1,0,2,,,,,1,,,,53,0
22617,note_on,,,,,27,0,1,,,,,0,,,,77,0
22620,note_on,,,,,0,0,2,,,,,1,,,,53,53
22620,note_on,,,,,0,0,2,,,,,1,,,,63,57
22620,note_on,,,,,8,0,2,,,,,1,,,,60,54
22620,note_on,,,,,3,0,1,,,,,0,,,,80,95
22649,note_on,,,,,29,0,1,,,,,0,,,,80,0
22650,note_on,,,,,1,0,1,,,,,0,,,,78,93
22670,set_tempo,,,,,105,1,0,,466926,,,,,,,,
22671,note_on,,,,,0,0,2,,,,,1,,,,60,0
22671,note_on,,,,,51,0,2,,,,,1,,,,53,0
22673,note_on,,,,,2,0,2,,,,,1,,,,63,0
22677,set_tempo,,,,,7,1,0,,465116,,,,,,,,
22678,note_on,,,,,28,0,1,,,,,0,,,,78,0
22680,note_on,,,,,7,0,2,,,,,1,,,,46,57
22680,set_tempo,,,,,3,1,0,,431655,,,,,,,,
22680,note_on,,,,,2,0,1,,,,,0,,,,77,98
22710,note_on,,,,,0,0,1,,,,,0,,,,78,93
22710,note_on,,,,,30,0,1,,,,,0,,,,77,0
22732,note_on,,,,,52,0,2,,,,,1,,,,46,0
22737,note_on,,,,,27,0,1,,,,,0,,,,78,0
22740,note_on,,,,,3,0,1,,,,,0,,,,77,94
22740,note_on,,,,,8,0,2,,,,,1,,,,61,54
22740,note_on,,,,,0,0,2,,,,,1,,,,53,59
22767,note_on,,,,,27,0,1,,,,,0,,,,77,0
22770,note_on,,,,,3,0,1,,,,,0,,,,76,98
22790,note_on,,,,,50,0,2,,,,,1,,,,61,0
22792,set_tempo,,,,,112,1,0,,431655,,,,,,,,
22793,note_on,,,,,3,0,2,,,,,1,,,,53,0
22797,set_tempo,,,,,5,1,0,,404040,,,,,,,,
22799,note_on,,,,,29,0,1,,,,,0,,,,76,0
22800,note_on,,,,,0,0,2,,,,,1,,,,53,61
22800,note_on,,,,,1,0,1,,,,,0,,,,77,96
22800,note_on,,,,,7,0,2,,,,,1,,,,61,57
22828,note_on,,,,,28,0,1,,,,,0,,,,77,0
22830,note_on,,,,,2,0,1,,,,,0,,,,82,100
22851,note_on,,,,,51,0,2,,,,,1,,,,61,0
22853,note_on,,,,,2,0,2,,,,,1,,,,53,0
22859,note_on,,,,,29,0,1,,,,,0,,,,82,0
22860,note_on,,,,,1,0,1,,,,,0,,,,80,97
22860,note_on,,,,,7,0,2,,,,,1,,,,48,57
22877,note_on,,,,,17,0,1,,,,,0,,,,80,0
22880,note_on,,,,,3,0,1,,,,,0,,,,82,100
22899,note_on,,,,,19,0,1,,,,,0,,,,82,0
22900,note_on,,,,,1,0,1,,,,,0,,,,80,97
22911,note_on,,,,,51,0,2,,,,,1,,,,48,0
22917,note_on,,,,,17,0,1,,,,,0,,,,80,0
22920,note_on,,,,,0,0,2,,,,,1,,,,63,58
22920,note_on,,,,,9,0,2,,,,,1,,,,56,57
22920,note_on,,,,,3,0,1,,,,,0,,,,79,102
22920,note_on,,,,,0,0,2,,,,,1,,,,66,60
22949,note_on,,,,,29,0,1,,,,,0,,,,79,0
22950,note_on,,,,,1,0,1,,,,,0,,,,80,100
22971,note_on,,,,,51,0,2,,,,,1,,,,63,0
22971,note_on,,,,,0,0,2,,,,,1,,,,56,0
22972,note_on,,,,,1,0,2,,,,,1,,,,66,0
22978,note_on,,,,,28,0,1,,,,,0,,,,80,0
22980,note_on,,,,,0,0,2,,,,,1,,,,56,61
22980,note_on,,,,,2,0,1,,,,,0,,,,84,104
22980,note_on,,,,,8,0,2,,,,,1,,,,66,62
22980,note_on,,,,,0,0,2,,,,,1,,,,63,58
22997,set_tempo,,,,,200,1,0,,402685,,,,,,,,
23010,note_on,,,,,0,0,1,,,,,0,,,,82,100
23010,note_on,,,,,30,0,1,,,,,0,,,,84,0
23031,note_on,,,,,51,0,2,,,,,1,,,,63,0
23032,note_on,,,,,1,0,2,,,,,1,,,,56,0
23033,note_on,,,,,1,0,2,,,,,1,,,,66,0
23037,note_on,,,,,27,0,1,,,,,0,,,,82,0
23040,note_on,,,,,7,0,2,,,,,1,,,,49,58
23040,note_on,,,,,3,0,1,,,,,0,,,,80,101
23067,note_on,,,,,27,0,1,,,,,0,,,,80,0
23070,note_on,,,,,3,0,1,,,,,0,,,,82,104
23090,note_on,,,,,50,0,2,,,,,1,,,,49,0
23099,note_on,,,,,29,0,1,,,,,0,,,,82,0
23100,note_on,,,,,10,0,2,,,,,1,,,,65,64
23100,note_on,,,,,0,0,2,,,,,1,,,,56,61
23100,note_on,,,,,1,0,1,,,,,0,,,,80,103
23120,set_tempo,,,,,123,1,0,,430108,,,,,,,,
23128,note_on,,,,,28,0,1,,,,,0,,,,80,0
23130,note_on,,,,,2,0,1,,,,,0,,,,79,107
23145,set_tempo,,,,,25,1,0,,431655,,,,,,,,
23151,note_on,,,,,51,0,2,,,,,1,,,,56,0
23153,note_on,,,,,2,0,2,,,,,1,,,,65,0
23159,note_on,,,,,29,0,1,,,,,0,,,,79,0
23160,note_on,,,,,1,0,1,,,,,0,,,,80,103
23187,set_tempo,,,,,42,1,0,,430108,,,,,,,,
23187,note_on,,,,,27,0,1,,,,,0,,,,80,0
23190,note_on,,,,,3,0,1,,,,,0,,,,85,107
23219,note_on,,,,,29,0,1,,,,,0,,,,85,0
23220,note_on,,,,,67,0,2,,,,,1,,,,54,66
23220,note_on,,,,,1,0,1,,,,,0,,,,84,104
23247,note_on,,,,,27,0,1,,,,,0,,,,84,0
23250,note_on,,,,,3,0,1,,,,,0,,,,82,108
23267,set_tempo,,,,,80,1,0,,428571,,,,,,,,
23273,note_on,,,,,53,0,2,,,,,1,,,,54,0
23279,note_on,,,,,29,0,1,,,,,0,,,,82,0
23280,note_on,,,,,0,0,2,,,,,1,,,,58,60
23280,note_on,,,,,7,0,2,,,,,1,,,,63,60
23280,note_on,,,,,1,0,1,,,,,0,,,,80,103
23280,set_tempo,,,,,13,1,0,,427046,,,,,,,,
23308,note_on,,,,,28,0,1,,,,,0,,,,80,0
23310,note_on,,,,,2,0,1,,,,,0,,,,78,106
23331,note_on,,,,,0,0,2,,,,,1,,,,63,0
23331,note_on,,,,,51,0,2,,,,,1,,,,58,0
23340,note_on,,,,,0,0,1,,,,,0,,,,77,99
23340,note_on,,,,,30,0,1,,,,,0,,,,78,0
23367,note_on,,,,,27,0,1,,,,,0,,,,77,0
23370,note_on,,,,,3,0,1,,,,,0,,,,75,98
23397,note_on,,,,,27,0,1,,,,,0,,,,75,0
23400,note_on,,,,,69,0,2,,,,,1,,,,44,60
23400,note_on,,,,,3,0,1,,,,,0,,,,73,99
23429,note_on,,,,,29,0,1,,,,,0,,,,73,0
23430,note_on,,,,,1,0,1,,,,,0,,,,72,96
23452,note_on,,,,,52,0,2,,,,,1,,,,44,0
23458,note_on,,,,,28,0,1,,,,,0,,,,72,0
23460,note_on,,,,,2,0,1,,,,,0,,,,70,97
23460,note_on,,,,,8,0,2,,,,,1,,,,61,57
23460,note_on,,,,,0,0,2,,,,,1,,,,56,60
23460,note_on,,,,,0,0,2,,,,,1,,,,53,56
23489,note_on,,,,,29,0,1,,,,,0,,,,70,0
23490,note_on,,,,,1,0,1,,,,,0,,,,68,92
23511,note_on,,,,,0,0,2,,,,,1,,,,61,0
23511,note_on,,,,,51,0,2,,,,,1,,,,53,0
23513,note_on,,,,,2,0,2,,,,,1,,,,56,0
23517,note_on,,,,,27,0,1,,,,,0,,,,68,0
23520,note_on,,,,,3,0,1,,,,,0,,,,66,93
23549,note_on,,,,,29,0,1,,,,,0,,,,66,0
23550,note_on,,,,,1,0,1,,,,,0,,,,65,88
23577,note_on,,,,,27,0,1,,,,,0,,,,65,0
23580,note_on,,,,,3,0,1,,,,,0,,,,63,91
23580,note_on,,,,,67,0,2,,,,,1,,,,44,56
23609,note_on,,,,,29,0,1,,,,,0,,,,63,0
23610,note_on,,,,,1,0,1,,,,,0,,,,61,87
23632,note_on,,,,,52,0,2,,,,,1,,,,44,0
23638,note_on,,,,,28,0,1,,,,,0,,,,61,0
23640,note_on,,,,,2,0,1,,,,,0,,,,60,85
23640,note_on,,,,,0,0,2,,,,,1,,,,54,54
23640,note_on,,,,,8,0,2,,,,,1,,,,56,49
23642,set_tempo,,,,,362,1,0,,459770,,,,,,,,
23670,note_on,,,,,0,0,1,,,,,0,,,,63,80
23670,note_on,,,,,30,0,1,,,,,0,,,,60,0
23690,note_on,,,,,50,0,2,,,,,1,,,,56,0
23693,note_on,,,,,3,0,2,,,,,1,,,,54,0
23697,note_on,,,,,27,0,1,,,,,0,,,,63,0
23700,note_on,,,,,7,0,2,,,,,1,,,,60,51
23700,note_on,,,,,0,0,2,,,,,1,,,,56,55
23700,note_on,,,,,0,0,2,,,,,1,,,,54,50
23700,note_on,,,,,3,0,1,,,,,0,,,,70,81
23727,note_on,,,,,27,0,1,,,,,0,,,,70,0
23730,note_on,,,,,3,0,1,,,,,0,,,,68,85
23751,note_on,,,,,51,0,2,,,,,1,,,,54,0
23751,note_on,,,,,0,0,2,,,,,1,,,,60,0
23753,note_on,,,,,2,0,2,,,,,1,,,,56,0
23759,note_on,,,,,29,0,1,,,,,0,,,,68,0
23760,note_on,,,,,1,0,1,,,,,0,,,,67,84
23760,note_on,,,,,7,0,2,,,,,1,,,,49,51
23767,set_tempo,,,,,125,1,0,,428571,,,,,,,,
23788,note_on,,,,,28,0,1,,,,,0,,,,67,0
23790,note_on,,,,,2,0,1,,,,,0,,,,68,88
23811,note_on,,,,,51,0,2,,,,,1,,,,49,0
23819,note_on,,,,,29,0,1,,,,,0,,,,68,0
23820,note_on,,,,,1,0,1,,,,,0,,,,70,85
23820,note_on,,,,,0,0,2,,,,,1,,,,65,53
23820,note_on,,,,,9,0,2,,,,,1,,,,61,55
23820,note_on,,,,,0,0,2,,,,,1,,,,56,56
23847,note_on,,,,,27,0,1,,,,,0,,,,70,0
23850,note_on,,,,,3,0,1,,,,,0,,,,72,88
23871,note_on,,,,,51,0,2,,,,,1,,,,65,0
23872,note_on,,,,,1,0,2,,,,,1,,,,61,0
23872,set_tempo,,,,,105,1,0,,466926,,,,,,,,
23873,note_on,,,,,1,0,2,,,,,1,,,,56,0
23879,note_on,,,,,29,0,1,,,,,0,,,,72,0
23880,note_on,,,,,1,0,1,,,,,0,,,,73,85
23907,note_on,,,,,27,0,1,,,,,0,,,,73,0
23910,set_tempo,,,,,38,1,0,,480000,,,,,,,,
23910,note_on,,,,,3,0,1,,,,,0,,,,75,91
23939,note_on,,,,,29,0,1,,,,,0,,,,75,0
23940,note_on,,,,,67,0,2,,,,,1,,,,57,53
23940,note_on,,,,,1,0,1,,,,,0,,,,77,89
23958,note_on,,,,,18,0,1,,,,,0,,,,77,0
23960,note_on,,,,,2,0,1,,,,,0,,,,78,92
23980,note_on,,,,,0,0,1,,,,,0,,,,77,89
23980,note_on,,,,,20,0,1,,,,,0,,,,78,0
23995,set_tempo,,,,,85,1,0,,466926,,,,,,,,
23997,note_on,,,,,17,0,1,,,,,0,,,,77,0
24000,note_on,,,,,0,0,2,,,,,1,,,,63,53
24000,note_on,,,,,3,0,1,,,,,0,,,,76,90
24000,note_on,,,,,60,0,2,,,,,1,,,,65,57
24020,set_tempo,,,,,25,1,0,,468750,,,,,,,,
24027,note_on,,,,,27,0,1,,,,,0,,,,76,0
24030,note_on,,,,,3,0,1,,,,,0,,,,77,94
24050,note_on,,,,,50,0,2,,,,,1,,,,63,0
24052,note_on,,,,,2,0,2,,,,,1,,,,65,0
24059,note_on,,,,,29,0,1,,,,,0,,,,77,0
24060,note_on,,,,,1,0,1,,,,,0,,,,80,92
24060,note_on,,,,,0,0,2,,,,,1,,,,63,56
24060,note_on,,,,,8,0,2,,,,,1,,,,65,59
24088,note_on,,,,,28,0,1,,,,,0,,,,80,0
24090,note_on,,,,,2,0,1,,,,,0,,,,78,96
24111,note_on,,,,,0,0,2,,,,,1,,,,57,0
24111,note_on,,,,,51,0,2,,,,,1,,,,63,0
24113,note_on,,,,,2,0,2,,,,,1,,,,65,0
24115,set_tempo,,,,,95,1,0,,412371,,,,,,,,
24119,note_on,,,,,29,0,1,,,,,0,,,,78,0
24120,note_on,,,,,1,0,1,,,,,0,,,,77,93
24120,note_on,,,,,7,0,2,,,,,1,,,,58,61
24147,note_on,,,,,27,0,1,,,,,0,,,,77,0
24150,note_on,,,,,3,0,1,,,,,0,,,,78,97
24179,note_on,,,,,29,0,1,,,,,0,,,,78,0
24180,note_on,,,,,1,0,1,,,,,0,,,,77,94
24180,note_on,,,,,60,0,2,,,,,1,,,,65,56
24180,note_on,,,,,0,0,2,,,,,1,,,,61,56
24207,note_on,,,,,27,0,1,,,,,0,,,,77,0
24210,note_on,,,,,3,0,1,,,,,0,,,,76,100
24231,note_on,,,,,0,0,2,,,,,1,,,,65,0
24231,note_on,,,,,51,0,2,,,,,1,,,,61,0
24239,note_on,,,,,29,0,1,,,,,0,,,,76,0
24240,note_on,,,,,9,0,2,,,,,1,,,,61,60
24240,note_on,,,,,0,0,2,,,,,1,,,,65,58
24240,note_on,,,,,1,0,1,,,,,0,,,,77,98
24268,note_on,,,,,28,0,1,,,,,0,,,,77,0
24270,note_on,,,,,2,0,1,,,,,0,,,,82,102
24291,note_on,,,,,51,0,2,,,,,1,,,,65,0
24292,note_on,,,,,1,0,2,,,,,1,,,,61,0
24293,note_on,,,,,1,0,2,,,,,1,,,,58,0
24300,note_on,,,,,30,0,1,,,,,0,,,,82,0
24300,note_on,,,,,7,0,2,,,,,1,,,,60,62
24300,note_on,,,,,0,0,1,,,,,0,,,,80,98
24317,note_on,,,,,17,0,1,,,,,0,,,,80,0
24320,note_on,,,,,3,0,1,,,,,0,,,,82,99
24337,note_on,,,,,17,0,1,,,,,0,,,,82,0
24340,note_on,,,,,3,0,1,,,,,0,,,,80,102
24359,note_on,,,,,19,0,1,,,,,0,,,,80,0
24360,note_on,,,,,0,0,2,,,,,1,,,,66,62
24360,note_on,,,,,1,0,1,,,,,0,,,,79,101
24360,note_on,,,,,60,0,2,,,,,1,,,,68,59
24362,set_tempo,,,,,247,1,0,,415225,,,,,,,,
24388,note_on,,,,,28,0,1,,,,,0,,,,79,0
24390,note_on,,,,,2,0,1,,,,,0,,,,80,105
24411,note_on,,,,,51,0,2,,,,,1,,,,68,0
24412,note_on,,,,,1,0,2,,,,,1,,,,66,0
24419,note_on,,,,,29,0,1,,,,,0,,,,80,0
24420,note_on,,,,,1,0,1,,,,,0,,,,84,102
24420,note_on,,,,,8,0,2,,,,,1,,,,68,58
24420,note_on,,,,,0,0,2,,,,,1,,,,66,63
24447,note_on,,,,,27,0,1,,,,,0,,,,84,0
24450,note_on,,,,,3,0,1,,,,,0,,,,82,106
24470,note_on,,,,,50,0,2,,,,,1,,,,68,0
24473,note_on,,,,,0,0,2,,,,,1,,,,60,0
24473,note_on,,,,,3,0,2,,,,,1,,,,66,0
24479,note_on,,,,,29,0,1,,,,,0,,,,82,0
24480,note_on,,,,,7,0,2,,,,,1,,,,61,61
24480,note_on,,,,,1,0,1,,,,,0,,,,80,102
24507,note_on,,,,,27,0,1,,,,,0,,,,80,0
24510,note_on,,,,,3,0,1,,,,,0,,,,82,108
24531,note_on,,,,,51,0,2,,,,,1,,,,61,0
24539,note_on,,,,,29,0,1,,,,,0,,,,82,0
24540,note_on,,,,,1,0,1,,,,,0,,,,80,106
24540,note_on,,,,,9,0,2,,,,,1,,,,68,66
24540,note_on,,,,,0,0,2,,,,,1,,,,65,61
24557,set_tempo,,,,,195,1,0,,517241,,,,,,,,
24568,note_on,,,,,28,0,1,,,,,0,,,,80,0
24570,note_on,,,,,2,0,1,,,,,0,,,,79,111
24591,note_on,,,,,51,0,2,,,,,1,,,,65,0
24593,note_on,,,,,2,0,2,,,,,1,,,,68,0
24600,note_on,,,,,0,0,1,,,,,0,,,,80,107
24600,note_on,,,,,30,0,1,,,,,0,,,,79,0
24627,note_on,,,,,27,0,1,,,,,0,,,,80,0
24630,note_on,,,,,3,0,1,,,,,0,,,,101,109
24657,note_on,,,,,27,0,1,,,,,0,,,,101,0
24660,control_change,,,,,0,0,2,,,,,1,64,127,,,
