tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,data,program,note,velocity,pitch
292556,note_on,15,0,1,,,,,,,,,0,,,81,113,
292557,note_on,1,0,1,,,,,,,,,0,,,69,107,
292558,note_on,15,0,6,,,,,,,,,5,,,53,124,
292558,note_on,1,0,1,,,,,,,,,0,,,74,106,
292564,note_on,28,0,3,,,,,,,,,2,,,71,85,
292568,note_on,10,0,1,,,,,,,,,0,,,53,113,
292568,control_change,0,0,1,,,,,,,64,63,0,,,,,
292575,note_on,216,0,5,,,,,,,,,4,,,62,116,
292575,control_change,7,0,1,,,,,,,64,0,0,,,,,
292587,control_change,12,0,1,,,,,,,64,63,0,,,,,
292600,note_on,25,0,5,,,,,,,,,4,,,63,0,
292602,control_change,15,0,1,,,,,,,64,127,0,,,,,
292634,note_on,32,0,1,,,,,,,,,0,,,65,99,
292651,note_on,17,0,1,,,,,,,,,0,,,53,0,
292675,note_on,24,0,1,,,,,,,,,0,,,65,0,
292699,note_on,24,0,1,,,,,,,,,0,,,59,86,
292736,note_on,37,0,1,,,,,,,,,0,,,57,83,
292746,note_on,10,0,1,,,,,,,,,0,,,59,0,
292761,note_on,15,0,1,,,,,,,,,0,,,57,0,
292796,note_on,35,0,1,,,,,,,,,0,,,53,93,
292852,note_on,56,0,1,,,,,,,,,0,,,47,92,
292854,note_on,2,0,1,,,,,,,,,0,,,53,0,
292906,note_on,52,0,1,,,,,,,,,0,,,45,93,
292913,note_on,7,0,1,,,,,,,,,0,,,47,0,
292928,note_on,15,0,1,,,,,,,,,0,,,81,0,
292945,note_on,17,0,1,,,,,,,,,0,,,69,0,
292950,note_on,5,0,1,,,,,,,,,0,,,41,90,
292966,note_on,16,0,1,,,,,,,,,0,,,45,0,
292970,note_on,4,0,1,,,,,,,,,0,,,74,0,
292999,note_on,29,0,1,,,,,,,,,0,,,41,0,
293010,note_on,1200,0,4,,,,,,,,,3,,,59,116,
293015,control_change,8553,0,15,,,,,,,11,60,15,,,,,
293015,note_on,0,0,15,,,,,,,,,15,,,62,77,
293019,note_on,461,0,6,,,,,,,,,5,,,52,111,
293027,note_on,28,0,1,,,,,,,,,0,,,40,98,
293029,note_on,465,0,3,,,,,,,,,2,,,68,86,
293029,note_on,2,0,1,,,,,,,,,0,,,80,112,
293030,note_on,1,0,1,,,,,,,,,0,,,74,101,
293031,note_on,1,0,1,,,,,,,,,0,,,71,102,
293032,note_on,22,0,4,,,,,,,,,3,,,57,0,
293034,note_on,15,0,6,,,,,,,,,5,,,53,0,
293038,note_on,7,0,1,,,,,,,,,0,,,39,73,
293046,control_change,8,0,1,,,,,,,64,63,0,,,,,
293054,note_on,8,0,1,,,,,,,,,0,,,39,0,
293072,control_change,18,0,1,,,,,,,64,127,0,,,,,
293074,note_on,45,0,3,,,,,,,,,2,,,71,0,
293105,control_change,90,0,15,,,,,,,11,61,15,,,,,
293117,note_on,45,0,1,,,,,,,,,0,,,39,104,
293131,note_on,14,0,1,,,,,,,,,0,,,40,0,
293167,note_on,36,0,1,,,,,,,,,0,,,40,89,
293173,note_on,6,0,1,,,,,,,,,0,,,71,0,
293183,note_on,10,0,1,,,,,,,,,0,,,39,0,
293190,control_change,85,0,15,,,,,,,11,62,15,,,,,
293203,note_on,20,0,1,,,,,,,,,0,,,80,0,
293225,note_on,22,0,1,,,,,,,,,0,,,40,0,
293226,note_on,1,0,1,,,,,,,,,0,,,74,0,
293229,note_on,3,0,1,,,,,,,,,0,,,52,93,
293240,note_on,166,0,3,,,,,,,,,2,,,68,0,
293274,note_on,34,0,3,,,,,,,,,2,,,68,98,
293275,control_change,85,0,15,,,,,,,11,63,15,,,,,
293279,note_on,4,0,15,,,,,,,,,15,,,63,83,
293283,note_on,251,0,4,,,,,,,,,3,,,60,122,
293283,note_on,54,0,1,,,,,,,,,0,,,52,0,
293289,note_on,255,0,6,,,,,,,,,5,,,51,119,
293291,note_on,8,0,4,,,,,,,,,3,,,59,0,
293305,note_on,705,0,5,,,,,,,,,4,,,63,87,
293317,note_on,38,0,15,,,,,,,,,15,,,62,0,
293318,note_on,35,0,1,,,,,,,,,0,,,39,109,
293320,note_on,31,0,6,,,,,,,,,5,,,52,0,
293323,note_on,5,0,1,,,,,,,,,0,,,80,114,
293327,note_on,4,0,1,,,,,,,,,0,,,75,113,
293328,note_on,1,0,1,,,,,,,,,0,,,72,107,
293339,control_change,11,0,1,,,,,,,64,63,0,,,,,
293342,control_change,3,0,1,,,,,,,64,0,0,,,,,
293342,note_on,37,0,5,,,,,,,,,4,,,62,0,
293365,control_change,48,0,15,,,,,,,11,64,15,,,,,
293393,control_change,51,0,1,,,,,,,64,63,0,,,,,
293396,control_change,3,0,1,,,,,,,64,127,0,,,,,
293418,note_on,22,0,1,,,,,,,,,0,,,39,0,
293429,note_on,11,0,1,,,,,,,,,0,,,51,84,
293450,control_change,85,0,15,,,,,,,11,65,15,,,,,
293461,note_on,32,0,1,,,,,,,,,0,,,51,0,
293498,note_on,37,0,1,,,,,,,,,0,,,56,83,
293535,control_change,85,0,15,,,,,,,11,66,15,,,,,
293543,note_on,45,0,1,,,,,,,,,0,,,56,0,
293548,note_on,5,0,1,,,,,,,,,0,,,60,87,
293559,note_on,24,0,15,,,,,,,,,15,,,68,78,
293596,note_on,254,0,5,,,,,,,,,4,,,63,0,
293602,note_on,54,0,1,,,,,,,,,0,,,63,100,
293606,note_on,4,0,1,,,,,,,,,0,,,60,0,
293625,control_change,66,0,15,,,,,,,11,67,15,,,,,
293640,note_on,15,0,15,,,,,,,,,15,,,63,0,
293644,note_on,38,0,1,,,,,,,,,0,,,63,0,
293656,note_on,12,0,1,,,,,,,,,0,,,51,99,
293681,note_on,0,0,1,,,,,,,,,0,,,72,0,
293681,note_on,25,0,1,,,,,,,,,0,,,51,0,
293697,note_on,16,0,1,,,,,,,,,0,,,80,0,
293710,control_change,70,0,15,,,,,,,11,68,15,,,,,
293715,note_on,0,0,1,,,,,,,,,0,,,65,86,
293715,note_on,18,0,1,,,,,,,,,0,,,75,0,
293761,note_on,470,0,4,,,,,,,,,3,,,60,0,
293761,note_on,46,0,1,,,,,,,,,0,,,63,105,
293763,note_on,2,0,1,,,,,,,,,0,,,65,0,
293788,note_on,25,0,1,,,,,,,,,0,,,63,0,
293795,control_change,85,0,15,,,,,,,11,69,15,,,,,
293805,note_on,531,0,3,,,,,,,,,2,,,67,91,
293814,note_on,53,0,4,,,,,,,,,3,,,61,120,
293822,note_on,27,0,15,,,,,,,,,15,,,67,92,
293827,note_on,39,0,1,,,,,,,,,0,,,58,97,
293828,note_on,1,0,1,,,,,,,,,0,,,79,106,
293829,note_on,509,0,6,,,,,,,,,5,,,58,109,
293830,note_on,2,0,1,,,,,,,,,0,,,67,97,
293831,note_on,1,0,1,,,,,,,,,0,,,73,100,
293846,note_on,41,0,3,,,,,,,,,2,,,68,0,
293861,control_change,30,0,1,,,,,,,64,63,0,,,,,
293864,note_on,42,0,15,,,,,,,,,15,,,68,0,
293866,control_change,5,0,1,,,,,,,64,0,0,,,,,
293869,note_on,40,0,6,,,,,,,,,5,,,51,0,
293878,note_on,12,0,1,,,,,,,,,0,,,51,85,
293879,note_on,1,0,1,,,,,,,,,0,,,58,0,
293880,control_change,16,0,15,,,,,,,11,70,15,,,,,
293883,control_change,4,0,1,,,,,,,64,63,0,,,,,
293896,control_change,13,0,1,,,,,,,64,127,0,,,,,
293932,note_on,36,0,1,,,,,,,,,0,,,67,0,
293933,note_on,1,0,1,,,,,,,,,0,,,79,0,
293935,note_on,2,0,1,,,,,,,,,0,,,51,0,
293940,note_on,5,0,1,,,,,,,,,0,,,57,80,
293952,note_on,12,0,1,,,,,,,,,0,,,73,0,
293970,control_change,90,0,15,,,,,,,11,71,15,,,,,
293990,note_on,38,0,1,,,,,,,,,0,,,58,103,
293999,note_on,9,0,1,,,,,,,,,0,,,57,0,
294018,control_change,19,0,1,,,,,,,64,63,0,,,,,
294020,control_change,2,0,1,,,,,,,64,0,0,,,,,
294045,note_on,25,0,1,,,,,,,,,0,,,58,0,
294046,note_on,1,0,1,,,,,,,,,0,,,59,108,
294048,note_on,2,0,1,,,,,,,,,0,,,71,100,
294049,note_on,1,0,1,,,,,,,,,0,,,80,109,
294051,control_change,2,0,1,,,,,,,64,63,0,,,,,
294052,note_on,1,0,1,,,,,,,,,0,,,68,101,
294055,control_change,85,0,15,,,,,,,11,72,15,,,,,
294057,control_change,5,0,1,,,,,,,64,127,0,,,,,
294058,note_on,212,0,3,,,,,,,,,2,,,68,103,
294059,note_on,4,0,15,,,,,,,,,15,,,68,97,
294063,note_on,249,0,4,,,,,,,,,3,,,59,113,
294076,note_on,19,0,1,,,,,,,,,0,,,59,0,
294076,note_on,207,0,6,,,,,,,,,5,,,59,98,
294097,note_on,34,0,4,,,,,,,,,3,,,61,0,
294103,note_on,27,0,6,,,,,,,,,5,,,58,0,
294103,note_on,44,0,15,,,,,,,,,15,,,67,0,
294111,note_on,53,0,3,,,,,,,,,2,,,67,0,
294113,note_on,37,0,1,,,,,,,,,0,,,40,97,
294140,control_change,37,0,15,,,,,,,11,73,15,,,,,
294175,note_on,62,0,1,,,,,,,,,0,,,40,0,
294178,note_on,3,0,1,,,,,,,,,0,,,47,76,
294211,note_on,33,0,1,,,,,,,,,0,,,47,0,
294223,note_on,12,0,1,,,,,,,,,0,,,52,88,
294230,control_change,90,0,15,,,,,,,11,74,15,,,,,
294260,note_on,37,0,1,,,,,,,,,0,,,52,0,
294273,note_on,13,0,1,,,,,,,,,0,,,56,100,
294277,note_on,4117,0,7,,,,,,,,,6,,,52,117,
294278,note_on,48,0,15,,,,,,,,,15,,,64,89,
294315,control_change,37,0,15,,,,,,,11,75,15,,,,,
294315,note_on,42,0,1,,,,,,,,,0,,,56,0,
294318,note_on,3,0,1,,,,,,,,,0,,,52,85,
294319,note_on,4,0,15,,,,,,,,,15,,,68,0,
294358,note_on,40,0,1,,,,,,,,,0,,,80,0,
294374,note_on,16,0,1,,,,,,,,,0,,,52,0,
294388,note_on,14,0,1,,,,,,,,,0,,,61,107,
294400,control_change,81,0,15,,,,,,,11,76,15,,,,,
294402,note_on,14,0,1,,,,,,,,,0,,,68,0,
294408,note_on,6,0,1,,,,,,,,,0,,,71,0,
294419,note_on,11,0,1,,,,,,,,,0,,,61,0,
294439,note_on,20,0,1,,,,,,,,,0,,,59,75,
294475,note_on,36,0,1,,,,,,,,,0,,,59,0,
294490,control_change,90,0,15,,,,,,,11,77,15,,,,,
294499,note_on,24,0,1,,,,,,,,,0,,,57,83,
294501,note_on,2,0,1,,,,,,,,,0,,,78,114,
294501,note_on,404,0,4,,,,,,,,,3,,,61,118,
294502,note_on,1,0,1,,,,,,,,,0,,,73,110,
294502,note_on,399,0,6,,,,,,,,,5,,,57,109,
294503,note_on,1,0,1,,,,,,,,,0,,,69,101,
294508,note_on,18,0,15,,,,,,,,,15,,,66,92,
294508,note_on,397,0,3,,,,,,,,,2,,,68,0,
294510,note_on,2,0,3,,,,,,,,,2,,,69,98,
294511,control_change,8,0,1,,,,,,,64,63,0,,,,,
294515,control_change,4,0,1,,,,,,,64,0,0,,,,,
294518,note_on,10,0,15,,,,,,,,,15,,,64,0,
294520,note_on,243,0,7,,,,,,,,,6,,,45,122,
294528,note_on,8,0,7,,,,,,,,,6,,,52,0,
294532,note_on,31,0,4,,,,,,,,,3,,,59,0,
294537,note_on,35,0,6,,,,,,,,,5,,,59,0,
294537,control_change,22,0,1,,,,,,,64,63,0,,,,,
294538,note_on,1,0,1,,,,,,,,,0,,,57,0,
294549,control_change,11,0,1,,,,,,,64,127,0,,,,,
294550,note_on,1,0,1,,,,,,,,,0,,,45,81,
294575,control_change,57,0,15,,,,,,,11,78,15,,,,,
294609,note_on,59,0,1,,,,,,,,,0,,,49,89,
294610,note_on,1,0,1,,,,,,,,,0,,,45,0,
294638,note_on,28,0,1,,,,,,,,,0,,,69,0,
294654,note_on,16,0,1,,,,,,,,,0,,,49,0,
294660,control_change,85,0,15,,,,,,,11,79,15,,,,,
294661,note_on,7,0,1,,,,,,,,,0,,,54,83,
294699,note_on,38,0,1,,,,,,,,,0,,,54,0,
294716,note_on,17,0,1,,,,,,,,,0,,,47,82,
294732,note_on,222,0,3,,,,,,,,,2,,,68,86,
294734,note_on,202,0,4,,,,,,,,,3,,,59,103,
294734,note_on,197,0,6,,,,,,,,,5,,,59,89,
294737,note_on,21,0,1,,,,,,,,,0,,,68,93,
294741,note_on,7,0,4,,,,,,,,,3,,,61,0,
294745,control_change,85,0,15,,,,,,,11,80,15,,,,,
294746,note_on,1,0,15,,,,,,,,,15,,,59,74,
294748,control_change,10255,0,14,,,,,,,11,60,14,,,,,
294748,note_on,0,0,14,,,,,,,,,14,,,68,93,
294752,note_on,4,0,14,,,,,,,,,14,,,64,81,
294755,note_on,227,0,7,,,,,,,,,6,,,45,0,
294762,note_on,7,0,7,,,,,,,,,6,,,47,112,
294769,note_on,23,0,15,,,,,,,,,15,,,66,0,
294772,control_change,35,0,1,,,,,,,64,63,0,,,,,
294779,control_change,7,0,1,,,,,,,64,0,0,,,,,
294781,note_on,49,0,3,,,,,,,,,2,,,69,0,
294782,note_on,3,0,1,,,,,,,,,0,,,49,70,
294784,note_on,50,0,6,,,,,,,,,5,,,57,0,
294804,note_on,22,0,1,,,,,,,,,0,,,47,0,
294808,control_change,56,0,14,,,,,,,11,61,14,,,,,
294816,control_change,12,0,1,,,,,,,64,63,0,,,,,
294825,control_change,9,0,1,,,,,,,64,127,0,,,,,
294848,note_on,23,0,1,,,,,,,,,0,,,51,88,
294868,control_change,60,0,14,,,,,,,11,62,14,,,,,
294870,note_on,22,0,1,,,,,,,,,0,,,49,0,
294891,note_on,21,0,1,,,,,,,,,0,,,52,73,
294895,note_on,4,0,1,,,,,,,,,0,,,51,0,
294928,control_change,60,0,14,,,,,,,11,63,14,,,,,
294942,note_on,47,0,1,,,,,,,,,0,,,54,93,
294958,note_on,16,0,1,,,,,,,,,0,,,71,99,
294961,note_on,3,0,1,,,,,,,,,0,,,52,0,
294968,control_change,7,0,1,,,,,,,64,63,0,,,,,
294976,control_change,8,0,1,,,,,,,64,0,0,,,,,
294983,control_change,55,0,14,,,,,,,11,64,14,,,,,
294992,note_on,16,0,1,,,,,,,,,0,,,73,0,
295005,note_on,221,0,6,,,,,,,,,5,,,59,0,
295006,note_on,14,0,1,,,,,,,,,0,,,56,99,
295008,control_change,2,0,1,,,,,,,64,63,0,,,,,
295011,note_on,270,0,4,,,,,,,,,3,,,59,0,
295018,control_change,10,0,1,,,,,,,64,127,0,,,,,
295026,note_on,264,0,7,,,,,,,,,6,,,47,0,
295029,note_on,248,0,3,,,,,,,,,2,,,68,0,
295029,note_on,11,0,1,,,,,,,,,0,,,54,0,
295043,control_change,60,0,14,,,,,,,11,65,14,,,,,
295057,note_on,28,0,1,,,,,,,,,0,,,78,0,
295057,note_on,0,0,1,,,,,,,,,0,,,57,98,
295069,note_on,12,0,1,,,,,,,,,0,,,56,0,
295103,control_change,60,0,14,,,,,,,11,66,14,,,,,
295105,note_on,36,0,1,,,,,,,,,0,,,58,112,
295129,note_on,24,0,1,,,,,,,,,0,,,57,0,
295158,control_change,55,0,14,,,,,,,11,67,14,,,,,
295170,note_on,41,0,1,,,,,,,,,0,,,59,99,
295171,control_change,0,0,1,,,,,,,64,63,0,,,,,
295171,note_on,1,0,1,,,,,,,,,0,,,76,108,
295176,note_on,5,0,1,,,,,,,,,0,,,58,0,
295210,control_change,34,0,1,,,,,,,64,127,0,,,,,
295218,control_change,60,0,14,,,,,,,11,68,14,,,,,
295221,note_on,11,0,1,,,,,,,,,0,,,61,113,
295237,note_on,16,0,1,,,,,,,,,0,,,59,0,
295274,note_on,37,0,1,,,,,,,,,0,,,63,115,
295278,control_change,60,0,14,,,,,,,11,69,14,,,,,
295282,note_on,8,0,1,,,,,,,,,0,,,68,0,
295285,note_on,3,0,1,,,,,,,,,0,,,76,0,
295292,note_on,7,0,1,,,,,,,,,0,,,61,0,
295293,note_on,1,0,1,,,,,,,,,0,,,71,0,
295318,note_on,25,0,1,,,,,,,,,0,,,64,103,
295338,control_change,60,0,14,,,,,,,11,70,14,,,,,
295338,note_on,20,0,1,,,,,,,,,0,,,63,0,
295366,control_change,28,0,1,,,,,,,64,127,0,,,,,
295376,note_on,10,0,1,,,,,,,,,0,,,66,96,
295380,note_on,4,0,1,,,,,,,,,0,,,76,100,
295384,note_on,4,0,1,,,,,,,,,0,,,69,76,
295386,note_on,2,0,1,,,,,,,,,0,,,71,81,
295388,note_on,50,0,14,,,,,,,,,14,,,69,93,
295393,control_change,5,0,14,,,,,,,11,71,14,,,,,
295395,note_on,2,0,14,,,,,,,,,14,,,66,98,
295397,note_on,11,0,1,,,,,,,,,0,,,64,0,
295408,note_on,13,0,14,,,,,,,,,14,,,68,0,
295419,note_on,11,0,14,,,,,,,,,14,,,64,0,
295423,control_change,26,0,1,,,,,,,64,63,0,,,,,
295426,control_change,3,0,1,,,,,,,64,0,0,,,,,
295434,note_on,8,0,1,,,,,,,,,0,,,65,87,
295446,note_on,12,0,1,,,,,,,,,0,,,66,0,
295453,control_change,34,0,14,,,,,,,11,72,14,,,,,
295459,control_change,13,0,1,,,,,,,64,63,0,,,,,
295461,control_change,2,0,1,,,,,,,64,127,0,,,,,
295489,control_change,28,0,1,,,,,,,64,63,0,,,,,
295492,note_on,3,0,1,,,,,,,,,0,,,76,0,
295492,control_change,0,0,1,,,,,,,64,0,0,,,,,
295495,note_on,3,0,1,,,,,,,,,0,,,75,104,
295498,note_on,3,0,1,,,,,,,,,0,,,66,101,
295513,note_on,15,0,1,,,,,,,,,0,,,65,0,
295513,control_change,60,0,14,,,,,,,11,73,14,,,,,
295541,control_change,28,0,1,,,,,,,64,63,0,,,,,
295542,control_change,1,0,1,,,,,,,64,127,0,,,,,
295551,note_on,9,0,1,,,,,,,,,0,,,64,96,
295557,note_on,6,0,1,,,,,,,,,0,,,66,0,
295568,control_change,55,0,14,,,,,,,11,74,14,,,,,
295580,control_change,23,0,1,,,,,,,64,63,0,,,,,
295582,control_change,2,0,1,,,,,,,64,0,0,,,,,
295608,note_on,26,0,1,,,,,,,,,0,,,63,104,
295609,note_on,1,0,1,,,,,,,,,0,,,78,107,
295626,note_on,17,0,1,,,,,,,,,0,,,64,0,
295628,control_change,60,0,14,,,,,,,11,75,14,,,,,
295629,note_on,3,0,1,,,,,,,,,0,,,75,0,
295653,note_on,24,0,1,,,,,,,,,0,,,62,91,
295659,note_on,6,0,1,,,,,,,,,0,,,63,0,
295688,control_change,60,0,14,,,,,,,11,76,14,,,,,
295714,note_on,55,0,1,,,,,,,,,0,,,63,108,
295718,note_on,4,0,1,,,,,,,,,0,,,62,0,
295748,control_change,60,0,14,,,,,,,11,77,14,,,,,
295770,note_on,52,0,1,,,,,,,,,0,,,61,112,
295784,note_on,14,0,1,,,,,,,,,0,,,63,0,
295803,control_change,55,0,14,,,,,,,11,78,14,,,,,
295814,note_on,30,0,1,,,,,,,,,0,,,69,0,
295821,note_on,0,0,6,,,,,,,,,5,,,59,121,
295821,control_change,816,0,6,,,,,,,11,60,5,,,,,
295822,control_change,2226,0,5,,,,,,,11,60,4,,,,,
295822,note_on,0,0,5,,,,,,,,,4,,,66,121,
295824,note_on,10,0,1,,,,,,,,,0,,,61,0,
295826,note_on,0,0,3,,,,,,,,,2,,,71,112,
295826,control_change,797,0,3,,,,,,,11,60,2,,,,,
295826,note_on,2,0,1,,,,,,,,,0,,,59,109,
295829,note_on,0,0,4,,,,,,,,,3,,,63,124,
295829,control_change,818,0,4,,,,,,,11,60,3,,,,,
295853,note_on,1084,0,15,,,,,,,,,15,,,59,0,
295863,control_change,60,0,14,,,,,,,11,79,14,,,,,
295879,note_on,53,0,1,,,,,,,,,0,,,57,104,
295881,note_on,2,0,1,,,,,,,,,0,,,71,0,
295889,note_on,26,0,14,,,,,,,,,14,,,66,0,
295890,note_on,9,0,1,,,,,,,,,0,,,59,0,
295891,note_on,2,0,14,,,,,,,,,14,,,69,0,
295902,note_on,12,0,1,,,,,,,,,0,,,78,0,
295913,control_change,11,0,1,,,,,,,64,127,0,,,,,
295920,control_change,29,0,14,,,,,,,11,80,14,,,,,
295920,control_change,0,0,7,,,,,,,91,120,6,,,,,
295920,program_change,894,0,7,,,,,,,,,6,,45,,,
295933,note_on,20,0,1,,,,,,,,,0,,,56,109,
295942,note_on,9,0,1,,,,,,,,,0,,,57,0,
295982,control_change,0,0,1,,,,,,,64,63,0,,,,,
295982,note_on,40,0,1,,,,,,,,,0,,,54,106,
295984,control_change,2,0,1,,,,,,,64,0,0,,,,,
295996,control_change,175,0,6,,,,,,,11,61,5,,,,,
295997,control_change,175,0,5,,,,,,,11,61,4,,,,,
296001,control_change,175,0,3,,,,,,,11,61,2,,,,,
296004,control_change,175,0,4,,,,,,,11,61,3,,,,,
296010,note_on,26,0,1,,,,,,,,,0,,,56,0,
296012,control_change,2,0,1,,,,,,,64,63,0,,,,,
296013,control_change,1,0,1,,,,,,,64,127,0,,,,,
296030,note_on,17,0,1,,,,,,,,,0,,,54,0,
296067,control_change,37,0,1,,,,,,,64,63,0,,,,,
296069,control_change,2,0,1,,,,,,,64,0,0,,,,,
296089,note_on,92,0,5,,,,,,,,,4,,,68,119,
296095,note_on,26,0,1,,,,,,,,,0,,,53,86,
296096,control_change,1,0,1,,,,,,,64,63,0,,,,,
296096,note_on,0,0,1,,,,,,,,,0,,,61,103,
296097,note_on,8,0,5,,,,,,,,,4,,,66,0,
296097,control_change,1,0,1,,,,,,,64,127,0,,,,,
296098,note_on,94,0,4,,,,,,,,,3,,,61,114,
296099,note_on,2,0,1,,,,,,,,,0,,,65,106,
296100,note_on,104,0,6,,,,,,,,,5,,,59,0,
296103,note_on,3,0,6,,,,,,,,,5,,,53,114,
296103,note_on,4,0,1,,,,,,,,,0,,,68,120,
296117,note_on,14,0,1,,,,,,,,,0,,,61,0,
296122,note_on,5,0,1,,,,,,,,,0,,,53,0,
296124,note_on,2,0,1,,,,,,,,,0,,,65,0,
296137,note_on,39,0,4,,,,,,,,,3,,,63,0,
296143,note_on,19,0,1,,,,,,,,,0,,,68,0,
296161,note_on,18,0,1,,,,,,,,,0,,,80,113,
296166,control_change,63,0,6,,,,,,,11,62,5,,,,,
296167,control_change,70,0,5,,,,,,,11,62,4,,,,,
296171,control_change,170,0,3,,,,,,,11,62,2,,,,,
296174,control_change,37,0,4,,,,,,,11,62,3,,,,,
296219,note_on,58,0,1,,,,,,,,,0,,,73,112,
296233,note_on,14,0,1,,,,,,,,,0,,,80,0,
296236,note_on,69,0,5,,,,,,,,,4,,,68,0,
296265,note_on,32,0,1,,,,,,,,,0,,,73,0,
296267,note_on,2,0,1,,,,,,,,,0,,,71,99,
296298,note_on,31,0,1,,,,,,,,,0,,,71,0,
296307,note_on,141,0,6,,,,,,,,,5,,,53,0,
296311,control_change,13,0,1,,,,,,,64,63,0,,,,,
296314,control_change,3,0,1,,,,,,,64,0,0,,,,,
296331,note_on,160,0,3,,,,,,,,,2,,,71,0,
296336,note_on,5,0,3,,,,,,,,,2,,,69,113,
296341,control_change,5,0,3,,,,,,,11,63,2,,,,,
296341,control_change,34,0,6,,,,,,,11,63,5,,,,,
296342,control_change,106,0,5,,,,,,,11,63,4,,,,,
296344,control_change,170,0,4,,,,,,,11,63,3,,,,,
296345,control_change,31,0,1,,,,,,,64,63,0,,,,,
296347,note_on,2,0,1,,,,,,,,,0,,,66,116,
296348,control_change,1,0,1,,,,,,,64,127,0,,,,,
296349,note_on,0,0,1,,,,,,,,,0,,,81,113,
296349,note_on,1,0,1,,,,,,,,,0,,,54,109,
296350,note_on,1,0,1,,,,,,,,,0,,,61,106,
296350,note_on,0,0,1,,,,,,,,,0,,,69,111,
296358,note_on,17,0,6,,,,,,,,,5,,,54,124,
296365,note_on,23,0,5,,,,,,,,,4,,,66,124,
296371,note_on,21,0,1,,,,,,,,,0,,,66,0,
296375,note_on,4,0,1,,,,,,,,,0,,,61,0,
296379,note_on,4,0,1,,,,,,,,,0,,,69,0,
296388,note_on,9,0,1,,,,,,,,,0,,,54,0,
296499,note_on,111,0,1,,,,,,,,,0,,,73,105,
296511,control_change,153,0,6,,,,,,,11,64,5,,,,,
296511,control_change,170,0,3,,,,,,,11,64,2,,,,,
296512,control_change,147,0,5,,,,,,,11,64,4,,,,,
296514,note_on,15,0,1,,,,,,,,,0,,,81,0,
296514,control_change,170,0,4,,,,,,,11,64,3,,,,,
296536,note_on,22,0,1,,,,,,,,,0,,,77,88,
296557,note_on,21,0,1,,,,,,,,,0,,,73,0,
296589,note_on,32,0,1,,,,,,,,,0,,,78,104,
296600,note_on,11,0,1,,,,,,,,,0,,,54,116,
296602,note_on,2,0,1,,,,,,,,,0,,,42,104,
296603,note_on,1,0,1,,,,,,,,,0,,,77,0,
296607,note_on,687,0,7,,,,,,,,,6,,,42,124,
296622,note_on,19,0,1,,,,,,,,,0,,,78,0,
296625,note_on,3,0,1,,,,,,,,,0,,,42,0,
296633,note_on,8,0,1,,,,,,,,,0,,,54,0,
296649,note_on,16,0,1,,,,,,,,,0,,,81,93,
296681,control_change,170,0,3,,,,,,,11,65,2,,,,,
296681,control_change,170,0,6,,,,,,,11,65,5,,,,,
296682,control_change,170,0,5,,,,,,,11,65,4,,,,,
296684,control_change,170,0,4,,,,,,,11,65,3,,,,,
296684,note_on,35,0,1,,,,,,,,,0,,,81,0,
296702,note_on,18,0,1,,,,,,,,,0,,,85,110,
296722,control_change,20,0,1,,,,,,,64,63,0,,,,,
296726,control_change,4,0,1,,,,,,,64,0,0,,,,,
296730,note_on,123,0,7,,,,,,,,,6,,,42,0,
296735,note_on,9,0,1,,,,,,,,,0,,,85,0,
296750,note_on,66,0,4,,,,,,,,,3,,,61,0,
296752,note_on,17,0,1,,,,,,,,,0,,,93,106,
296769,note_on,88,0,3,,,,,,,,,2,,,69,0,
296779,note_on,27,0,1,,,,,,,,,0,,,93,0,
296780,note_on,99,0,6,,,,,,,,,5,,,54,0,
296806,note_on,56,0,4,,,,,,,,,3,,,63,126,
296810,note_on,30,0,6,,,,,,,,,5,,,55,118,
296811,note_on,42,0,3,,,,,,,,,2,,,73,116,
296814,note_on,132,0,5,,,,,,,,,4,,,70,114,
296828,note_on,49,0,1,,,,,,,,,0,,,67,108,
296831,note_on,0,0,1,,,,,,,,,0,,,55,90,
296831,note_on,3,0,1,,,,,,,,,0,,,70,121,
296832,note_on,18,0,5,,,,,,,,,4,,,66,0,
296833,note_on,2,0,1,,,,,,,,,0,,,63,103,
296844,control_change,11,0,1,,,,,,,64,127,0,,,,,
296851,control_change,40,0,3,,,,,,,11,66,2,,,,,
296854,control_change,48,0,4,,,,,,,11,66,3,,,,,
296856,control_change,46,0,6,,,,,,,11,66,5,,,,,
296857,control_change,25,0,5,,,,,,,11,66,4,,,,,
296875,note_on,31,0,1,,,,,,,,,0,,,55,0,
296879,note_on,4,0,1,,,,,,,,,0,,,67,0,
296880,note_on,1,0,1,,,,,,,,,0,,,70,0,
296886,note_on,6,0,1,,,,,,,,,0,,,63,0,
296892,note_on,6,0,1,,,,,,,,,0,,,82,99,
296927,note_on,35,0,1,,,,,,,,,0,,,82,0,
296948,note_on,91,0,5,,,,,,,,,4,,,70,0,
296954,note_on,27,0,1,,,,,,,,,0,,,75,105,
297000,note_on,46,0,1,,,,,,,,,0,,,75,0,
297006,note_on,6,0,1,,,,,,,,,0,,,73,103,
297021,control_change,170,0,3,,,,,,,11,67,2,,,,,
297024,control_change,170,0,4,,,,,,,11,67,3,,,,,
297026,control_change,170,0,6,,,,,,,11,67,5,,,,,
