tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,note,velocity
57280,note_on,80,0,1,,,,,,,,,,,,,,2,,,66,54
57280,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,54
57280,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,59
57280,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,59
57280,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
57288,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
57288,note_off,8,0,1,,,,,,,,,,,,,,2,,,71,64
57440,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
57440,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,59
57440,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,59
57440,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,69
57440,note_on,152,0,1,,,,,,,,,,,,,,2,,,68,69
57448,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
57448,note_off,8,0,1,,,,,,,,,,,,,,2,,,66,64
57480,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
57480,note_off,32,0,1,,,,,,,,,,,,,,2,,,56,64
57560,note_off,80,0,1,,,,,,,,,,,,,,2,,,51,64
57560,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
57580,control_change,20,0,1,,,,,,,,,,,,,,2,64,0,,
57590,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
57590,note_off,10,0,1,,,,,,,,,,,,,,2,,,68,64
57600,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,84
57600,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,72
57600,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
57600,note_on,10,0,1,,,,,,,,,,,,,,2,,,73,72
57760,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,48
57760,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,55
57760,note_on,160,0,1,,,,,,,,,,,,,,2,,,75,55
57760,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,48
57768,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
57768,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
57800,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
57920,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,53
57920,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,54
57920,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,54
57920,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,53
57928,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
57928,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
57928,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
57960,note_off,32,0,1,,,,,,,,,,,,,,2,,,66,64
58080,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,55
58080,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,55
58080,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,69
58080,note_on,120,0,1,,,,,,,,,,,,,,2,,,66,69
58088,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
58088,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
58088,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
58120,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
58240,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,54
58240,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,52
58240,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,54
58240,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,52
58248,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
58248,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
58248,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
58280,note_off,32,0,1,,,,,,,,,,,,,,2,,,66,64
58400,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,44
58400,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,44
58400,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,53
58400,note_on,120,0,1,,,,,,,,,,,,,,2,,,70,53
58408,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
58408,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
58408,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
58440,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
58540,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
58550,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
58550,note_off,10,0,1,,,,,,,,,,,,,,2,,,65,64
58560,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
58560,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,71
58560,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,68
58560,note_on,10,0,1,,,,,,,,,,,,,,2,,,71,68
58600,note_off,40,0,1,,,,,,,,,,,,,,2,,,70,64
58600,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
58720,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,44
58720,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,56
58720,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,56
58720,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,44
58728,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
58760,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
58760,note_off,32,0,1,,,,,,,,,,,,,,2,,,71,64
58880,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,48
58880,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,48
58880,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,55
58880,note_on,120,0,1,,,,,,,,,,,,,,2,,,63,55
58888,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
58888,note_off,8,0,1,,,,,,,,,,,,,,2,,,53,64
58920,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
58920,note_off,32,0,1,,,,,,,,,,,,,,2,,,73,64
59040,note_on,120,0,1,,,,,,,,,,,,,,2,,,65,68
59040,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,52
59040,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,52
59040,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,68
59048,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
59048,note_off,8,0,1,,,,,,,,,,,,,,2,,,49,64
59080,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
59080,note_off,32,0,1,,,,,,,,,,,,,,2,,,63,64
59200,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,46
59200,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,46
59200,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,54
59200,note_on,120,0,1,,,,,,,,,,,,,,2,,,63,54
59208,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
59208,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
59240,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
59240,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
59360,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,42
59360,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,42
59360,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,68
59360,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,68
59368,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
59368,note_off,8,0,1,,,,,,,,,,,,,,2,,,49,64
59400,note_off,32,0,1,,,,,,,,,,,,,,2,,,63,64
59400,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
59500,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
59510,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
59510,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
59510,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
59510,note_off,10,0,1,,,,,,,,,,,,,,2,,,73,64
59520,note_on,10,0,1,,,,,,,,,,,,,,2,,,71,67
59520,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,67
59520,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,81
59520,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
59680,note_on,160,0,1,,,,,,,,,,,,,,2,,,73,76
59680,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,52
59680,note_on,0,0,1,,,,,,,,,,,,,,2,,,41,52
59680,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,76
59688,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
59720,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
59720,note_off,32,0,1,,,,,,,,,,,,,,2,,,63,64
59840,note_on,120,0,1,,,,,,,,,,,,,,2,,,71,60
59840,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,60
59840,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,55
59840,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,55
59848,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
59848,note_off,0,0,1,,,,,,,,,,,,,,2,,,41,64
59848,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
59880,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
60000,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,76
60000,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,60
60000,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,60
60000,note_on,120,0,1,,,,,,,,,,,,,,2,,,65,76
60008,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
60008,note_off,8,0,1,,,,,,,,,,,,,,2,,,44,64
60040,note_off,32,0,1,,,,,,,,,,,,,,2,,,71,64
60040,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
60160,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,54
60160,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,54
60160,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,61
60160,note_on,120,0,1,,,,,,,,,,,,,,2,,,71,61
60168,note_off,8,0,1,,,,,,,,,,,,,,2,,,56,64
60168,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
60200,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
60200,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
60320,note_on,120,0,1,,,,,,,,,,,,,,2,,,68,74
60320,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,51
60320,note_on,0,0,1,,,,,,,,,,,,,,2,,,41,51
60320,note_on,0,0,1,,,,,,,,,,,,,,2,,,59,74
60328,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
60328,note_off,8,0,1,,,,,,,,,,,,,,2,,,44,64
60360,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
60360,note_off,32,0,1,,,,,,,,,,,,,,2,,,71,64
60460,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
60470,note_off,10,0,1,,,,,,,,,,,,,,2,,,41,64
60470,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
60480,note_on,0,0,1,,,,,,,,,,,,,,2,,,30,88
60480,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,74
60480,note_on,10,0,1,,,,,,,,,,,,,,2,,,70,74
60520,note_off,0,0,1,,,,,,,,,,,,,,2,,,59,64
60520,note_off,40,0,1,,,,,,,,,,,,,,2,,,68,64
60560,note_off,40,0,1,,,,,,,,,,,,,,2,,,30,64
60640,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,59
60640,note_on,80,0,1,,,,,,,,,,,,,,2,,,66,59
60640,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,64
60680,note_off,40,0,1,,,,,,,,,,,,,,2,,,70,64
60680,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
60800,note_on,120,0,1,,,,,,,,,,,,,,2,,,70,59
60800,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,59
60800,note_on,0,0,1,,,,,,,,,,,,,,2,,,46,69
60800,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,69
60840,note_off,40,0,1,,,,,,,,,,,,,,2,,,66,64
60840,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
60840,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
60880,note_off,40,0,1,,,,,,,,,,,,,,2,,,46,64
60880,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
60940,control_change,60,0,1,,,,,,,,,,,,,,2,64,0,,
60960,note_on,0,0,1,,,,,,,,,,,,,,2,,,59,72
60960,note_on,0,0,1,,,,,,,,,,,,,,2,,,32,88
60960,note_on,20,0,1,,,,,,,,,,,,,,2,,,68,72
61000,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
61000,note_off,40,0,1,,,,,,,,,,,,,,2,,,70,64
61040,note_off,40,0,1,,,,,,,,,,,,,,2,,,32,64
61120,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,69
61120,note_on,80,0,1,,,,,,,,,,,,,,2,,,54,54
61120,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,54
61160,note_off,40,0,1,,,,,,,,,,,,,,2,,,68,64
61200,note_off,40,0,1,,,,,,,,,,,,,,2,,,59,64
61280,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,75
61280,note_on,80,0,1,,,,,,,,,,,,,,2,,,56,69
61280,note_on,0,0,1,,,,,,,,,,,,,,2,,,39,75
61280,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,69
61320,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
61320,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
61320,note_off,40,0,1,,,,,,,,,,,,,,2,,,54,64
61360,note_off,40,0,1,,,,,,,,,,,,,,2,,,39,64
61360,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
61420,control_change,60,0,1,,,,,,,,,,,,,,2,64,0,,
61430,note_off,10,0,1,,,,,,,,,,,,,,2,,,56,64
61430,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
61440,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,67
61440,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,88
61440,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,88
61440,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
61440,note_on,10,0,1,,,,,,,,,,,,,,2,,,61,67
61600,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,40
61600,note_on,160,0,1,,,,,,,,,,,,,,2,,,62,40
61640,note_off,40,0,1,,,,,,,,,,,,,,2,,,53,64
61640,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
61760,note_on,120,0,1,,,,,,,,,,,,,,2,,,55,44
61760,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,44
61800,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
61800,note_off,40,0,1,,,,,,,,,,,,,,2,,,62,64
61920,note_on,0,0,1,,,,,,,,,,,,,,2,,,64,48
61920,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,48
61920,note_off,0,0,1,,,,,,,,,,,,,,2,,,37,58
61920,note_off,120,0,1,,,,,,,,,,,,,,2,,,49,58
61960,note_off,40,0,1,,,,,,,,,,,,,,2,,,55,64
61960,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
62080,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,52
62080,note_on,120,0,1,,,,,,,,,,,,,,2,,,57,52
62120,note_off,0,0,1,,,,,,,,,,,,,,2,,,64,64
62120,note_off,40,0,1,,,,,,,,,,,,,,2,,,56,64
62240,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,56
62240,note_on,120,0,1,,,,,,,,,,,,,,2,,,58,56
62280,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
62280,note_off,40,0,1,,,,,,,,,,,,,,2,,,57,64
62340,control_change,60,0,1,,,,,,,,,,,,,,2,64,0,,
62400,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
62400,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,60
62400,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,60
62400,note_on,0,0,1,,,,,,,,,,,,,,2,,,67,45
62400,note_on,60,0,1,,,,,,,,,,,,,,2,,,59,45
62440,note_off,40,0,1,,,,,,,,,,,,,,2,,,58,64
62440,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
62560,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,32
62560,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,32
62560,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,49
62560,note_on,120,0,1,,,,,,,,,,,,,,2,,,68,49
62576,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,58
62576,note_off,16,0,1,,,,,,,,,,,,,,2,,,44,58
62600,note_off,0,0,1,,,,,,,,,,,,,,2,,,67,64
62600,note_off,24,0,1,,,,,,,,,,,,,,2,,,59,64
62720,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,51
62720,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,35
62720,note_on,120,0,1,,,,,,,,,,,,,,2,,,69,51
62720,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,35
62736,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,58
62736,note_off,16,0,1,,,,,,,,,,,,,,2,,,51,58
62760,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
62760,note_off,24,0,1,,,,,,,,,,,,,,2,,,68,64
62880,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,36
62880,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,36
62880,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,54
62880,note_on,120,0,1,,,,,,,,,,,,,,2,,,62,54
62896,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
62896,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
62920,note_off,24,0,1,,,,,,,,,,,,,,2,,,69,64
62920,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
63040,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,38
63040,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,38
63040,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,58
63040,note_on,120,0,1,,,,,,,,,,,,,,2,,,63,58
63056,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
63056,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
63080,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
63080,note_off,24,0,1,,,,,,,,,,,,,,2,,,62,64
63200,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,40
63200,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,40
63200,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,60
63200,note_on,120,0,1,,,,,,,,,,,,,,2,,,64,60
63216,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
63216,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
63240,note_off,24,0,1,,,,,,,,,,,,,,2,,,63,64
63240,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
63360,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,66
63360,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,42
63360,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,42
63360,note_on,120,0,1,,,,,,,,,,,,,,2,,,65,66
63376,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
63376,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
63400,note_off,0,0,1,,,,,,,,,,,,,,2,,,72,64
63400,note_off,24,0,1,,,,,,,,,,,,,,2,,,64,64
63520,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,70
63520,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,42
63520,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,42
63520,note_on,120,0,1,,,,,,,,,,,,,,2,,,74,70
63536,note_off,16,0,1,,,,,,,,,,,,,,2,,,44,58
63536,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,58
63560,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
63560,note_off,24,0,1,,,,,,,,,,,,,,2,,,65,64
63680,note_on,120,0,1,,,,,,,,,,,,,,2,,,67,72
63680,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,72
63680,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,44
63680,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,44
63696,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
63696,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
63720,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
63720,note_off,24,0,1,,,,,,,,,,,,,,2,,,74,64
63840,note_on,120,0,1,,,,,,,,,,,,,,2,,,68,74
63840,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,46
63840,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,46
63840,note_on,0,0,1,,,,,,,,,,,,,,2,,,76,74
63856,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
63856,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
63880,note_off,24,0,1,,,,,,,,,,,,,,2,,,67,64
63880,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
64000,note_on,120,0,1,,,,,,,,,,,,,,2,,,69,77
64000,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,77
64000,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,49
64000,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,49
64016,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
64016,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
64040,note_off,0,0,1,,,,,,,,,,,,,,2,,,76,64
64040,note_off,24,0,1,,,,,,,,,,,,,,2,,,68,64
64160,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,51
64160,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,51
64160,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,79
64160,note_on,120,0,1,,,,,,,,,,,,,,2,,,70,79
64176,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
64176,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
64200,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
64200,note_off,24,0,1,,,,,,,,,,,,,,2,,,69,64
64320,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,54
64320,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
64320,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,81
64320,note_on,120,0,1,,,,,,,,,,,,,,2,,,71,81
64336,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
64336,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
64360,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
64360,note_off,24,0,1,,,,,,,,,,,,,,2,,,70,64
64480,note_on,120,0,1,,,,,,,,,,,,,,2,,,72,84
64480,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,55
64480,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,55
64480,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,84
64496,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
64496,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
64520,note_off,24,0,1,,,,,,,,,,,,,,2,,,71,64
64520,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
64640,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,58
64640,note_on,120,0,1,,,,,,,,,,,,,,2,,,81,86
64640,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,58
64640,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,86
64656,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
64656,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
64680,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
64680,note_off,24,0,1,,,,,,,,,,,,,,2,,,72,64
64800,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,60
64800,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,60
64800,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,88
64800,note_on,120,0,1,,,,,,,,,,,,,,2,,,74,88
64816,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
64816,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
64840,note_off,24,0,1,,,,,,,,,,,,,,2,,,81,64
64840,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
64960,note_on,0,0,1,,,,,,,,,,,,,,2,,,83,90
64960,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,63
64960,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,63
64960,note_on,120,0,1,,,,,,,,,,,,,,2,,,75,90
64976,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
64976,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
65000,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
65000,note_off,24,0,1,,,,,,,,,,,,,,2,,,74,64
65120,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,93
65120,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,64
65120,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,64
65120,note_on,120,0,1,,,,,,,,,,,,,,2,,,76,93
65136,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
65136,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
65160,note_off,24,0,1,,,,,,,,,,,,,,2,,,75,64
65160,note_off,0,0,1,,,,,,,,,,,,,,2,,,83,64
65280,note_on,120,0,1,,,,,,,,,,,,,,2,,,77,95
65280,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,95
65280,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,67
65280,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,67
65296,note_off,16,0,1,,,,,,,,,,,,,,2,,,54,58
65296,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
65320,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
65320,note_off,24,0,1,,,,,,,,,,,,,,2,,,76,64
65440,note_on,0,0,1,,,,,,,,,,,,,,2,,,86,98
65440,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,68
65440,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,68
65440,note_on,120,0,1,,,,,,,,,,,,,,2,,,78,98
65456,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
65456,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
65480,note_off,24,0,1,,,,,,,,,,,,,,2,,,77,64
65480,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
65600,note_on,120,0,1,,,,,,,,,,,,,,2,,,79,99
65600,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,70
65600,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,70
65600,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,99
65616,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,58
65616,note_off,16,0,1,,,,,,,,,,,,,,2,,,51,58
65640,note_off,24,0,1,,,,,,,,,,,,,,2,,,78,64
65640,note_off,0,0,1,,,,,,,,,,,,,,2,,,86,64
65760,note_on,120,0,1,,,,,,,,,,,,,,2,,,80,102
65760,note_on,0,0,1,,,,,,,,,,,,,,2,,,88,102
65760,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,72
65760,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,72
65776,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
65776,note_off,16,0,1,,,,,,,,,,,,,,2,,,56,58
65800,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
