tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,pitch,control,value
58860,note_on,,,,,1,0,6,,,,,5,56,120,,,
58889,note_on,,,,,29,0,5,,,,,4,75,0,,,
58890,note_on,,,,,1,0,5,,,,,4,74,120,,,
58919,note_on,,,,,29,0,5,,,,,4,74,0,,,
58919,note_on,,,,,119,0,12,,,,,13,44,0,,,
58919,note_on,,,,,59,0,6,,,,,5,56,0,,,
58919,note_on,,,,,119,0,13,,,,,14,32,0,,,
58919,note_on,,,,,59,0,10,,,,,11,72,0,,,
58919,note_on,,,,,59,0,8,,,,,7,44,0,,,
58919,note_on,,,,,59,0,9,,,,,10,72,0,,,
58919,note_on,,,,,59,0,11,,,,,12,60,0,,,
58920,note_on,,,,,1,0,9,,,,,10,75,100,,,
58920,note_on,,,,,1,0,6,,,,,5,55,120,,,
58920,note_on,,,,,1,0,10,,,,,11,70,100,,,
58920,note_on,,,,,1,0,8,,,,,7,43,100,,,
58920,note_on,,,,,1,0,11,,,,,12,67,100,,,
58920,note_on,,,,,1,0,12,,,,,13,43,100,,,
58920,note_on,,,,,1,0,13,,,,,14,31,100,,,
58920,note_on,,,,,1,0,5,,,,,4,75,120,,,
58949,note_on,,,,,29,0,5,,,,,4,75,0,,,
58950,note_on,,,,,1,0,5,,,,,4,77,120,,,
58979,note_on,,,,,59,0,13,,,,,14,31,0,,,
58979,note_on,,,,,59,0,12,,,,,13,43,0,,,
58979,note_on,,,,,59,0,9,,,,,10,75,0,,,
58979,note_on,,,,,29,0,5,,,,,4,77,0,,,
58979,note_on,,,,,59,0,11,,,,,12,67,0,,,
58979,note_on,,,,,59,0,6,,,,,5,55,0,,,
58979,note_on,,,,,59,0,10,,,,,11,70,0,,,
58979,note_on,,,,,59,0,8,,,,,7,43,0,,,
58980,note_on,,,,,1,0,6,,,,,5,53,120,,,
58980,note_on,,,,,1,0,13,,,,,14,29,100,,,
58980,note_on,,,,,1,0,5,,,,,4,74,120,,,
58980,note_on,,,,,1,0,8,,,,,7,41,100,,,
58980,note_on,,,,,1,0,12,,,,,13,41,100,,,
59009,note_on,,,,,209,0,7,,,,,6,72,0,,,
59010,note_on,,,,,1,0,7,,,,,6,74,100,,,
59039,note_on,,,,,59,0,8,,,,,7,41,0,,,
59039,note_on,,,,,29,0,7,,,,,6,74,0,,,
59039,note_on,,,,,59,0,6,,,,,5,53,0,,,
59040,note_on,,,,,1,0,8,,,,,7,53,100,,,
59040,note_on,,,,,1,0,7,,,,,6,72,100,,,
59040,note_on,,,,,1,0,6,,,,,5,41,120,,,
59040,note_on,,,,,61,0,10,,,,,11,68,100,,,
59040,note_on,,,,,61,0,11,,,,,12,62,100,,,
59040,note_on,,,,,61,0,9,,,,,10,80,100,,,
59069,note_on,,,,,29,0,7,,,,,6,72,0,,,
59070,note_on,,,,,1,0,7,,,,,6,71,100,,,
59099,note_on,,,,,59,0,11,,,,,12,62,0,,,
59099,note_on,,,,,119,0,12,,,,,13,41,0,,,
59099,note_on,,,,,119,0,13,,,,,14,29,0,,,
59099,note_on,,,,,59,0,9,,,,,10,80,0,,,
59099,note_on,,,,,59,0,8,,,,,7,53,0,,,
59099,note_on,,,,,59,0,6,,,,,5,41,0,,,
59099,note_on,,,,,29,0,7,,,,,6,71,0,,,
59099,note_on,,,,,59,0,10,,,,,11,68,0,,,
59100,note_on,,,,,1,0,13,,,,,14,41,100,,,
59100,note_on,,,,,1,0,9,,,,,10,74,100,,,
59100,note_on,,,,,1,0,8,,,,,7,41,100,,,
59100,note_on,,,,,1,0,11,,,,,12,68,100,,,
59100,note_on,,,,,1,0,12,,,,,13,53,100,,,
59100,note_on,,,,,1,0,10,,,,,11,65,100,,,
59100,note_on,,,,,1,0,6,,,,,5,53,120,,,
59100,note_on,,,,,1,0,7,,,,,6,72,100,,,
59129,note_on,,,,,29,0,7,,,,,6,72,0,,,
59130,note_on,,,,,1,0,7,,,,,6,74,100,,,
59159,note_on,,,,,59,0,8,,,,,7,41,0,,,
59159,note_on,,,,,59,0,9,,,,,10,74,0,,,
59159,note_on,,,,,59,0,12,,,,,13,53,0,,,
59159,note_on,,,,,59,0,10,,,,,11,65,0,,,
59159,note_on,,,,,59,0,6,,,,,5,53,0,,,
59159,note_on,,,,,59,0,13,,,,,14,41,0,,,
59159,note_on,,,,,59,0,11,,,,,12,68,0,,,
59159,note_on,,,,,29,0,7,,,,,6,74,0,,,
59160,note_on,,,,,1,0,6,,,,,5,55,120,,,
59160,note_on,,,,,1,0,12,,,,,13,55,100,,,
59160,note_on,,,,,1,0,13,,,,,14,43,100,,,
59160,note_on,,,,,1,0,8,,,,,7,43,100,,,
59160,note_on,,,,,1,0,7,,,,,6,75,100,,,
59189,note_on,,,,,209,0,5,,,,,4,74,0,,,
59190,note_on,,,,,1,0,5,,,,,4,75,120,,,
59219,note_on,,,,,59,0,8,,,,,7,43,0,,,
59219,note_on,,,,,29,0,5,,,,,4,75,0,,,
59219,note_on,,,,,59,0,6,,,,,5,55,0,,,
59220,note_on,,,,,61,0,11,,,,,12,63,100,,,
59220,note_on,,,,,1,0,8,,,,,7,55,100,,,
59220,note_on,,,,,61,0,9,,,,,10,71,100,,,
59220,note_on,,,,,61,0,10,,,,,11,63,100,,,
59220,note_on,,,,,1,0,5,,,,,4,74,120,,,
59220,note_on,,,,,1,0,6,,,,,5,43,120,,,
59249,note_on,,,,,29,0,5,,,,,4,74,0,,,
59250,note_on,,,,,1,0,5,,,,,4,72,120,,,
59279,note_on,,,,,59,0,9,,,,,10,71,0,,,
59279,note_on,,,,,59,0,11,,,,,12,63,0,,,
59279,note_on,,,,,59,0,6,,,,,5,43,0,,,
59279,note_on,,,,,119,0,12,,,,,13,55,0,,,
59279,note_on,,,,,119,0,13,,,,,14,43,0,,,
59279,note_on,,,,,59,0,8,,,,,7,55,0,,,
59279,note_on,,,,,29,0,5,,,,,4,72,0,,,
59279,note_on,,,,,59,0,10,,,,,11,63,0,,,
59280,note_on,,,,,1,0,8,,,,,7,43,100,,,
59280,note_on,,,,,1,0,9,,,,,10,67,100,,,
59280,note_on,,,,,1,0,13,,,,,14,31,100,,,
59280,note_on,,,,,1,0,6,,,,,5,55,120,,,
59280,note_on,,,,,1,0,11,,,,,12,67,100,,,
59280,note_on,,,,,1,0,12,,,,,13,43,100,,,
59280,note_on,,,,,1,0,5,,,,,4,74,120,,,
59280,note_on,,,,,1,0,10,,,,,11,72,100,,,
59309,note_on,,,,,29,0,5,,,,,4,74,0,,,
59310,note_on,,,,,1,0,5,,,,,4,75,120,,,
59339,note_on,,,,,29,0,5,,,,,4,75,0,,,
59339,note_on,,,,,59,0,9,,,,,10,67,0,,,
59339,note_on,,,,,59,0,11,,,,,12,67,0,,,
59339,note_on,,,,,59,0,12,,,,,13,43,0,,,
59339,note_on,,,,,59,0,10,,,,,11,72,0,,,
59339,note_on,,,,,59,0,6,,,,,5,55,0,,,
59339,note_on,,,,,59,0,8,,,,,7,43,0,,,
59339,note_on,,,,,59,0,13,,,,,14,31,0,,,
59340,note_on,,,,,1,0,6,,,,,5,56,120,,,
59340,note_on,,,,,1,0,5,,,,,4,77,120,,,
59340,note_on,,,,,1,0,13,,,,,14,32,100,,,
59340,note_on,,,,,1,0,12,,,,,13,44,100,,,
59340,note_on,,,,,1,0,8,,,,,7,44,100,,,
59369,note_on,,,,,29,0,5,,,,,4,77,0,,,
59369,note_on,,,,,209,0,7,,,,,6,75,0,,,
59370,note_on,,,,,1,0,5,,,,,4,80,120,,,
59370,note_on,,,,,1,0,7,,,,,6,77,100,,,
59399,note_on,,,,,59,0,8,,,,,7,44,0,,,
59399,note_on,,,,,29,0,5,,,,,4,80,0,,,
59399,note_on,,,,,59,0,6,,,,,5,56,0,,,
59399,note_on,,,,,29,0,7,,,,,6,77,0,,,
59400,note_on,,,,,1,0,5,,,,,4,79,120,,,
59400,note_on,,,,,1,0,7,,,,,6,75,100,,,
59400,note_on,,,,,1,0,8,,,,,7,56,100,,,
59400,note_on,,,,,61,0,10,,,,,11,72,100,,,
59400,note_on,,,,,1,0,6,,,,,5,44,120,,,
59400,note_on,,,,,61,0,11,,,,,12,68,100,,,
59400,note_on,,,,,61,0,9,,,,,10,60,100,,,
59429,note_on,,,,,29,0,5,,,,,4,79,0,,,
59429,note_on,,,,,29,0,7,,,,,6,75,0,,,
59430,note_on,,,,,1,0,7,,,,,6,74,100,,,
59430,note_on,,,,,1,0,5,,,,,4,77,120,,,
59459,note_on,,,,,119,0,13,,,,,14,32,0,,,
59459,note_on,,,,,29,0,7,,,,,6,74,0,,,
59459,note_on,,,,,59,0,10,,,,,11,72,0,,,
59459,note_on,,,,,59,0,8,,,,,7,56,0,,,
59459,note_on,,,,,119,0,12,,,,,13,44,0,,,
59459,note_on,,,,,59,0,9,,,,,10,60,0,,,
59459,note_on,,,,,59,0,6,,,,,5,44,0,,,
59459,note_on,,,,,29,0,5,,,,,4,77,0,,,
59459,note_on,,,,,59,0,11,,,,,12,68,0,,,
59460,note_on,,,,,1,0,8,,,,,7,44,100,,,
59460,note_on,,,,,1,0,5,,,,,4,79,120,,,
59460,note_on,,,,,1,0,13,,,,,14,44,100,,,
59460,note_on,,,,,1,0,11,,,,,12,65,100,,,
59460,note_on,,,,,1,0,7,,,,,6,75,100,,,
59460,note_on,,,,,1,0,10,,,,,11,60,100,,,
59460,note_on,,,,,1,0,6,,,,,5,56,120,,,
59460,note_on,,,,,1,0,12,,,,,13,56,100,,,
59460,note_on,,,,,1,0,9,,,,,10,72,100,,,
59489,note_on,,,,,29,0,5,,,,,4,79,0,,,
59489,note_on,,,,,29,0,7,,,,,6,75,0,,,
59490,note_on,,,,,1,0,7,,,,,6,77,100,,,
59490,note_on,,,,,1,0,5,,,,,4,80,120,,,
59519,note_on,,,,,59,0,10,,,,,11,60,0,,,
59519,note_on,,,,,59,0,13,,,,,14,44,0,,,
59519,note_on,,,,,59,0,11,,,,,12,65,0,,,
59519,note_on,,,,,59,0,12,,,,,13,56,0,,,
59519,note_on,,,,,29,0,5,,,,,4,80,0,,,
59519,note_on,,,,,59,0,9,,,,,10,72,0,,,
59519,note_on,,,,,59,0,6,,,,,5,56,0,,,
59519,note_on,,,,,59,0,8,,,,,7,44,0,,,
59519,note_on,,,,,29,0,7,,,,,6,77,0,,,
59520,note_on,,,,,1,0,6,,,,,5,55,120,,,
59520,note_on,,,,,1,0,13,,,,,14,43,100,,,
59520,note_on,,,,,1,0,8,,,,,7,43,100,,,
59520,note_on,,,,,1,0,7,,,,,6,79,100,,,
59520,note_on,,,,,1,0,5,,,,,4,72,120,,,
59520,note_on,,,,,1,0,12,,,,,13,55,100,,,
59549,note_on,,,,,29,0,7,,,,,6,79,0,,,
59550,note_on,,,,,1,0,7,,,,,6,80,100,,,
59579,note_on,,,,,29,0,7,,,,,6,80,0,,,
59579,note_on,,,,,59,0,8,,,,,7,43,0,,,
59579,note_on,,,,,59,0,6,,,,,5,55,0,,,
59580,note_on,,,,,61,0,9,,,,,10,75,100,,,
59580,note_on,,,,,61,0,11,,,,,12,72,100,,,
59580,note_on,,,,,1,0,7,,,,,6,79,100,,,
59580,note_on,,,,,1,0,8,,,,,7,55,100,,,
59580,note_on,,,,,61,0,10,,,,,11,67,100,,,
59580,note_on,,,,,1,0,6,,,,,5,43,120,,,
59609,note_on,,,,,29,0,7,,,,,6,79,0,,,
59610,note_on,,,,,1,0,7,,,,,6,77,100,,,
59639,note_on,,,,,29,0,7,,,,,6,77,0,,,
59639,note_on,,,,,59,0,11,,,,,12,72,0,,,
59639,note_on,,,,,59,0,8,,,,,7,55,0,,,
59639,note_on,,,,,119,0,12,,,,,13,55,0,,,
59639,note_on,,,,,59,0,9,,,,,10,75,0,,,
59639,note_on,,,,,59,0,10,,,,,11,67,0,,,
59639,note_on,,,,,59,0,6,,,,,5,43,0,,,
59639,note_on,,,,,119,0,13,,,,,14,43,0,,,
59640,note_on,,,,,1,0,6,,,,,5,41,120,,,
59640,note_on,,,,,1,0,12,,,,,13,53,100,,,
59640,note_on,,,,,1,0,11,,,,,12,68,100,,,
59640,note_on,,,,,1,0,13,,,,,14,41,100,,,
59640,note_on,,,,,1,0,7,,,,,6,79,100,,,
59640,note_on,,,,,1,0,9,,,,,10,74,100,,,
59640,note_on,,,,,1,0,8,,,,,7,53,100,,,
59640,note_on,,,,,1,0,10,,,,,11,62,100,,,
59669,note_on,,,,,29,0,7,,,,,6,79,0,,,
59670,note_on,,,,,1,0,7,,,,,6,80,100,,,
59699,note_on,,,,,59,0,9,,,,,10,74,0,,,
59699,note_on,,,,,59,0,8,,,,,7,53,0,,,
59699,note_on,,,,,59,0,13,,,,,14,41,0,,,
59699,note_on,,,,,59,0,11,,,,,12,68,0,,,
59699,note_on,,,,,59,0,10,,,,,11,62,0,,,
59699,note_on,,,,,59,0,6,,,,,5,41,0,,,
59699,note_on,,,,,29,0,7,,,,,6,80,0,,,
59699,note_on,,,,,59,0,12,,,,,13,53,0,,,
59700,note_on,,,,,1,0,6,,,,,5,43,120,,,
59700,note_on,,,,,1,0,12,,,,,13,55,100,,,
59700,note_on,,,,,1,0,13,,,,,14,43,100,,,
59700,note_on,,,,,1,0,8,,,,,7,55,100,,,
59700,note_on,,,,,1,0,7,,,,,6,75,100,,,
59729,note_on,,,,,209,0,5,,,,,4,72,0,,,
59730,note_on,,,,,1,0,5,,,,,4,74,120,,,
59759,note_on,,,,,59,0,6,,,,,5,43,0,,,
59759,note_on,,,,,59,0,8,,,,,7,55,0,,,
59759,note_on,,,,,29,0,5,,,,,4,74,0,,,
59760,note_on,,,,,1,0,6,,,,,5,55,120,,,
59760,note_on,,,,,61,0,11,,,,,12,72,100,,,
59760,note_on,,,,,1,0,8,,,,,7,43,100,,,
59760,note_on,,,,,1,0,5,,,,,4,72,120,,,
59760,note_on,,,,,61,0,9,,,,,10,75,100,,,
59760,note_on,,,,,61,0,10,,,,,11,67,100,,,
59789,note_on,,,,,29,0,5,,,,,4,72,0,,,
59790,note_on,,,,,1,0,5,,,,,4,71,120,,,
59819,note_on,,,,,59,0,8,,,,,7,43,0,,,
59819,note_on,,,,,59,0,6,,,,,5,55,0,,,
59819,note_on,,,,,59,0,9,,,,,10,75,0,,,
59819,note_on,,,,,119,0,13,,,,,14,43,0,,,
59819,note_on,,,,,59,0,10,,,,,11,67,0,,,
59819,note_on,,,,,119,0,12,,,,,13,55,0,,,
59819,note_on,,,,,59,0,11,,,,,12,72,0,,,
59819,note_on,,,,,29,0,5,,,,,4,71,0,,,
59820,note_on,,,,,1,0,10,,,,,11,72,100,,,
59820,note_on,,,,,1,0,12,,,,,13,53,100,,,
59820,note_on,,,,,1,0,8,,,,,7,41,100,,,
59820,note_on,,,,,1,0,9,,,,,10,80,100,,,
59820,note_on,,,,,1,0,6,,,,,5,53,120,,,
59820,note_on,,,,,1,0,5,,,,,4,72,120,,,
59820,note_on,,,,,1,0,11,,,,,12,68,100,,,
59820,note_on,,,,,1,0,13,,,,,14,41,100,,,
59849,note_on,,,,,29,0,5,,,,,4,72,0,,,
59850,note_on,,,,,1,0,5,,,,,4,74,120,,,
59879,note_on,,,,,59,0,12,,,,,13,53,0,,,
59879,note_on,,,,,59,0,9,,,,,10,80,0,,,
59879,note_on,,,,,59,0,6,,,,,5,53,0,,,
59879,note_on,,,,,179,0,7,,,,,6,75,0,,,
59879,note_on,,,,,59,0,11,,,,,12,68,0,,,
59879,note_on,,,,,59,0,13,,,,,14,41,0,,,
59879,note_on,,,,,59,0,10,,,,,11,72,0,,,
59879,note_on,,,,,59,0,8,,,,,7,41,0,,,
59879,note_on,,,,,29,0,5,,,,,4,74,0,,,
59880,note_on,,,,,1,0,8,,,,,7,43,100,,,
59880,note_on,,,,,1,0,5,,,,,4,71,120,,,
59880,note_on,,,,,1,0,6,,,,,5,55,120,,,
59880,note_on,,,,,1,0,13,,,,,14,43,100,,,
59880,note_on,,,,,1,0,7,,,,,6,74,100,,,
59880,note_on,,,,,1,0,12,,,,,13,55,100,,,
59939,note_on,,,,,59,0,8,,,,,7,43,0,,,
59939,note_on,,,,,59,0,6,,,,,5,55,0,,,
59940,note_on,,,,,61,0,11,,,,,12,62,100,,,
59940,note_on,,,,,1,0,8,,,,,7,55,100,,,
59940,note_on,,,,,61,0,10,,,,,11,71,100,,,
59940,note_on,,,,,1,0,6,,,,,5,43,120,,,
59940,note_on,,,,,61,0,9,,,,,10,79,100,,,
59999,note_on,,,,,59,0,8,,,,,7,55,0,,,
59999,note_on,,,,,59,0,9,,,,,10,79,0,,,
59999,note_on,,,,,59,0,10,,,,,11,71,0,,,
59999,note_on,,,,,119,0,12,,,,,13,55,0,,,
59999,note_on,,,,,59,0,6,,,,,5,43,0,,,
59999,note_on,,,,,119,0,5,,,,,4,71,0,,,
59999,note_on,,,,,119,0,7,,,,,6,74,0,,,
59999,note_on,,,,,59,0,11,,,,,12,62,0,,,
59999,note_on,,,,,119,0,13,,,,,14,43,0,,,
60000,note_on,,,,,1,0,10,,,,,11,74,100,,,
60000,note_on,,,,,1,0,12,,,,,13,43,100,,,
60000,note_on,,,,,1,0,9,,,,,10,77,100,,,
60000,note_on,,,,,1,0,5,,,,,4,72,120,,,
60000,note_on,,,,,1,0,7,,,,,6,72,100,,,
60000,note_on,,,,,1,0,13,,,,,14,31,100,,,
60000,note_on,,,,,1,0,11,,,,,12,67,100,,,
60000,note_on,,,,,1,0,8,,,,,7,43,100,,,
60000,note_on,,,,,1,0,6,,,,,5,55,120,,,
60059,note_on,,,,,59,0,8,,,,,7,43,0,,,
60059,note_on,,,,,59,0,5,,,,,4,72,0,,,
60059,note_on,,,,,59,0,11,,,,,12,67,0,,,
60059,note_on,,,,,59,0,6,,,,,5,55,0,,,
60059,note_on,,,,,59,0,9,,,,,10,77,0,,,
60059,note_on,,,,,59,0,7,,,,,6,72,0,,,
60059,note_on,,,,,59,0,12,,,,,13,43,0,,,
60059,note_on,,,,,59,0,10,,,,,11,74,0,,,
60059,note_on,,,,,59,0,13,,,,,14,31,0,,,
60060,note_on,,,,,1,0,6,,,,,5,48,120,,,
60060,note_on,,,,,1,0,5,,,,,4,72,120,,,
60060,note_on,,,,,1,0,7,,,,,6,72,100,,,
60060,note_on,,,,,1,0,13,,,,,14,36,100,,,
60060,note_on,,,,,1,0,12,,,,,13,48,100,,,
60060,note_on,,,,,1,0,8,,,,,7,48,100,,,
60089,note_on,,,,,29,0,7,,,,,6,72,0,,,
60090,note_on,,,,,1,0,7,,,,,6,67,100,,,
60119,note_on,,,,,29,0,7,,,,,6,67,0,,,
60119,note_on,,,,,59,0,8,,,,,7,48,0,,,
60119,note_on,,,,,59,0,6,,,,,5,48,0,,,
60120,note_on,,,,,1,0,7,,,,,6,69,100,,,
60120,note_on,,,,,61,0,11,,,,,12,67,100,,,
60120,note_on,,,,,61,0,9,,,,,10,75,100,,,
60120,note_on,,,,,1,0,6,,,,,5,60,120,,,
60120,note_on,,,,,1,0,8,,,,,7,60,100,,,
60120,note_on,,,,,61,0,10,,,,,11,72,100,,,
60149,note_on,,,,,29,0,7,,,,,6,69,0,,,
60150,note_on,,,,,1,0,7,,,,,6,71,100,,,
60179,note_on,,,,,59,0,6,,,,,5,60,0,,,
60179,note_on,,,,,59,0,11,,,,,12,67,0,,,
60179,note_on,,,,,29,0,7,,,,,6,71,0,,,
60179,note_on,,,,,119,0,13,,,,,14,36,0,,,
60179,note_on,,,,,119,0,12,,,,,13,48,0,,,
60179,note_on,,,,,59,0,10,,,,,11,72,0,,,
60179,note_on,,,,,59,0,9,,,,,10,75,0,,,
60180,note_on,,,,,1,0,13,,,,,14,34,100,,,
60180,note_on,,,,,1,0,11,,,,,12,63,100,,,
60180,note_on,,,,,1,0,6,,,,,5,58,120,,,
60180,note_on,,,,,1,0,10,,,,,11,75,100,,,
60180,note_on,,,,,1,0,12,,,,,13,46,100,,,
60180,note_on,,,,,1,0,7,,,,,6,72,100,,,
60180,note_on,,,,,1,0,9,,,,,10,79,100,,,
60209,note_on,,,,,29,0,7,,,,,6,72,0,,,
60210,note_on,,,,,1,0,7,,,,,6,74,100,,,
60239,note_on,,,,,59,0,13,,,,,14,34,0,,,
60239,note_on,,,,,59,0,6,,,,,5,58,0,,,
60239,note_on,,,,,29,0,7,,,,,6,74,0,,,
60239,note_on,,,,,59,0,11,,,,,12,63,0,,,
60239,note_on,,,,,179,0,5,,,,,4,72,0,,,
60239,note_on,,,,,59,0,10,,,,,11,75,0,,,
60239,note_on,,,,,59,0,12,,,,,13,46,0,,,
60239,note_on,,,,,59,0,9,,,,,10,79,0,,,
60240,note_on,,,,,1,0,7,,,,,6,75,100,,,
60240,note_on,,,,,1,0,6,,,,,5,57,120,,,
60240,note_on,,,,,1,0,12,,,,,13,45,100,,,
60240,note_on,,,,,1,0,13,,,,,14,33,100,,,
60269,note_on,,,,,149,0,8,,,,,7,60,0,,,
60269,note_on,,,,,29,0,7,,,,,6,75,0,,,
60270,note_on,,,,,1,0,8,,,,,7,62,100,,,
60270,note_on,,,,,1,0,7,,,,,6,77,100,,,
60299,note_on,,,,,59,0,6,,,,,5,57,0,,,
60299,note_on,,,,,29,0,7,,,,,6,77,0,,,
60299,note_on,,,,,29,0,8,,,,,7,62,0,,,
60300,note_on,,,,,1,0,8,,,,,7,60,100,,,
60300,note_on,,,,,61,0,9,,,,,10,72,100,,,
60300,note_on,,,,,1,0,6,,,,,5,45,120,,,
60300,note_on,,,,,1,0,7,,,,,6,75,100,,,
60300,note_on,,,,,61,0,11,,,,,12,63,100,,,
60300,note_on,,,,,61,0,10,,,,,11,65,100,,,
60329,note_on,,,,,29,0,8,,,,,7,60,0,,,
60329,note_on,,,,,29,0,7,,,,,6,75,0,,,
60330,note_on,,,,,1,0,8,,,,,7,58,100,,,
60330,note_on,,,,,1,0,7,,,,,6,74,100,,,
60359,note_on,,,,,59,0,6,,,,,5,45,0,,,
60359,note_on,,,,,29,0,7,,,,,6,74,0,,,
60359,note_on,,,,,119,0,13,,,,,14,33,0,,,
60359,note_on,,,,,59,0,10,,,,,11,65,0,,,
60359,note_on,,,,,29,0,8,,,,,7,58,0,,,
60359,note_on,,,,,59,0,9,,,,,10,72,0,,,
60359,note_on,,,,,59,0,11,,,,,12,63,0,,,
60359,note_on,,,,,119,0,12,,,,,13,45,0,,,
60360,note_on,,,,,1,0,7,,,,,6,75,100,,,
60360,note_on,,,,,1,0,8,,,,,7,60,100,,,
60360,note_on,,,,,1,0,9,,,,,10,75,100,,,
60360,note_on,,,,,1,0,6,,,,,5,43,120,,,
60360,note_on,,,,,1,0,11,,,,,12,58,100,,,
60360,note_on,,,,,1,0,13,,,,,14,31,100,,,
60360,note_on,,,,,1,0,10,,,,,11,67,100,,,
60360,note_on,,,,,1,0,12,,,,,13,43,100,,,
60360,note_on,,,,,121,0,5,,,,,4,75,120,,,
60389,note_on,,,,,29,0,7,,,,,6,75,0,,,
60389,note_on,,,,,29,0,8,,,,,7,60,0,,,
60390,note_on,,,,,1,0,7,,,,,6,72,100,,,
60390,note_on,,,,,1,0,8,,,,,7,63,100,,,
60419,note_on,,,,,59,0,6,,,,,5,43,0,,,
60419,note_on,,,,,59,0,12,,,,,13,43,0,,,
60419,note_on,,,,,59,0,9,,,,,10,75,0,,,
60419,note_on,,,,,59,0,13,,,,,14,31,0,,,
60419,note_on,,,,,29,0,8,,,,,7,63,0,,,
60419,note_on,,,,,59,0,10,,,,,11,67,0,,,
60419,note_on,,,,,59,0,11,,,,,12,58,0,,,
60419,note_on,,,,,29,0,7,,,,,6,72,0,,,
60420,note_on,,,,,1,0,6,,,,,5,41,120,,,
60420,note_on,,,,,1,0,7,,,,,6,69,100,,,
60420,note_on,,,,,1,0,8,,,,,7,65,100,,,
60420,note_on,,,,,1,0,12,,,,,13,41,100,,,
60420,note_on,,,,,1,0,13,,,,,14,29,100,,,
60449,note_on,,,,,89,0,5,,,,,4,75,0,,,
60450,note_on,,,,,1,0,5,,,,,4,72,120,,,
60479,note_on,,,,,59,0,6,,,,,5,41,0,,,
60479,note_on,,,,,29,0,5,,,,,4,72,0,,,
60479,note_on,,,,,59,0,7,,,,,6,69,0,,,
60479,note_on,,,,,59,0,8,,,,,7,65,0,,,
60480,note_on,,,,,1,0,8,,,,,7,53,100,,,
60480,note_on,,,,,61,0,10,,,,,11,72,100,,,
60480,note_on,,,,,1,0,7,,,,,6,60,100,,,
60480,note_on,,,,,1,0,6,,,,,5,57,120,,,
60480,note_on,,,,,1,0,5,,,,,4,77,120,,,
60480,note_on,,,,,61,0,9,,,,,10,69,100,,,
60480,note_on,,,,,61,0,11,,,,,12,65,100,,,
60509,note_on,,,,,29,0,5,,,,,4,77,0,,,
60510,note_on,,,,,1,0,5,,,,,4,79,120,,,
60539,note_on,,,,,59,0,9,,,,,10,69,0,,,
60539,note_on,,,,,59,0,10,,,,,11,72,0,,,
60539,note_on,,,,,29,0,5,,,,,4,79,0,,,
60539,note_on,,,,,59,0,11,,,,,12,65,0,,,
60539,note_on,,,,,59,0,7,,,,,6,60,0,,,
60539,note_on,,,,,119,0,13,,,,,14,29,0,,,
60539,note_on,,,,,119,0,12,,,,,13,41,0,,,
60539,note_on,,,,,59,0,8,,,,,7,53,0,,,
60540,note_on,,,,,1,0,5,,,,,4,81,120,,,
60540,note_on,,,,,1,0,10,,,,,11,69,100,,,
60540,note_on,,,,,1,0,7,,,,,6,65,100,,,
60540,note_on,,,,,1,0,9,,,,,10,72,100,,,
60540,note_on,,,,,1,0,13,,,,,14,39,100,,,
60540,note_on,,,,,1,0,12,,,,,13,51,100,,,
60540,note_on,,,,,1,0,11,,,,,12,60,100,,,
60540,note_on,,,,,1,0,8,,,,,7,51,100,,,
60569,note_on,,,,,29,0,5,,,,,4,81,0,,,
60570,note_on,,,,,1,0,5,,,,,4,82,120,,,
60599,note_on,,,,,59,0,10,,,,,11,69,0,,,
60599,note_on,,,,,59,0,9,,,,,10,72,0,,,
60599,note_on,,,,,59,0,12,,,,,13,51,0,,,
60599,note_on,,,,,59,0,8,,,,,7,51,0,,,
60599,note_on,,,,,59,0,11,,,,,12,60,0,,,
60599,note_on,,,,,59,0,7,,,,,6,65,0,,,
60599,note_on,,,,,59,0,13,,,,,14,39,0,,,
60599,note_on,,,,,29,0,5,,,,,4,82,0,,,
60600,note_on,,,,,1,0,12,,,,,13,50,100,,,
60600,note_on,,,,,1,0,13,,,,,14,38,100,,,
60600,note_on,,,,,1,0,7,,,,,6,69,100,,,
60600,note_on,,,,,1,0,5,,,,,4,84,120,,,
60600,note_on,,,,,1,0,8,,,,,7,50,100,,,
60629,note_on,,,,,149,0,6,,,,,5,57,0,,,
60629,note_on,,,,,29,0,5,,,,,4,84,0,,,
60630,note_on,,,,,1,0,6,,,,,5,58,120,,,
60630,note_on,,,,,1,0,5,,,,,4,86,120,,,
60659,note_on,,,,,29,0,6,,,,,5,58,0,,,
60659,note_on,,,,,59,0,8,,,,,7,50,0,,,
60659,note_on,,,,,59,0,7,,,,,6,69,0,,,
60659,note_on,,,,,29,0,5,,,,,4,86,0,,,
60660,note_on,,,,,1,0,5,,,,,4,84,120,,,
60660,note_on,,,,,1,0,6,,,,,5,57,120,,,
60660,note_on,,,,,61,0,11,,,,,12,65,100,,,
60660,note_on,,,,,1,0,7,,,,,6,75,100,,,
60660,note_on,,,,,1,0,8,,,,,7,62,100,,,
60660,note_on,,,,,61,0,10,,,,,11,57,100,,,
60660,note_on,,,,,61,0,9,,,,,10,65,100,,,
60689,note_on,,,,,29,0,5,,,,,4,84,0,,,
60689,note_on,,,,,29,0,6,,,,,5,57,0,,,
60690,note_on,,,,,1,0,6,,,,,5,55,120,,,
