tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
170414,note_on,1585,0,12,,,,,,,,,,,,,,,12,,,,59,100
170461,note_on,47,0,12,,,,,,,,,,,,,,,12,,,,59,0
170462,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
170462,note_on,1537,0,6,,,,,,,,,,,,,,,5,,,,77,100
170556,note_on,191,0,9,,,,,,,,,,,,,,,8,,,,68,100
170649,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,68,0
170650,note_on,237,0,2,,,,,,,,,,,,,,,1,,,,73,100
170743,note_on,281,0,6,,,,,,,,,,,,,,,5,,,,77,0
170743,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,73,0
170744,note_on,1051,0,4,,,,,,,,,,,,,,,3,,,,75,100
170744,note_on,1243,0,7,,,,,,,,,,,,,,,6,,,,78,100
170837,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,78,0
170837,note_on,93,0,4,,,,,,,,,,,,,,,3,,,,75,0
170838,note_on,189,0,9,,,,,,,,,,,,,,,8,,,,80,100
170838,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,100
170838,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,77,100
170926,note_on,464,0,12,,,,,,,,,,,,,,,12,,,,59,0
170932,note_on,6,0,12,,,,,,,,,,,,,,,12,,,,59,100
171025,note_on,187,0,2,,,,,,,,,,,,,,,1,,,,73,0
171025,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
171025,note_on,187,0,9,,,,,,,,,,,,,,,8,,,,80,0
171025,note_on,187,0,6,,,,,,,,,,,,,,,5,,,,77,0
171026,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,100
171026,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,61,100
171026,note_on,1,0,6,,,,,,,,,,,,,,,5,,,,77,100
171026,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,80,100
171119,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
171120,note_on,94,0,9,,,,,,,,,,,,,,,8,,,,56,100
171213,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
171213,note_on,187,0,6,,,,,,,,,,,,,,,5,,,,77,0
171213,note_on,0,0,9,,,,,,,,,,,,,,,8,,,,80,0
171213,note_on,94,0,2,,,,,,,,,,,,,,,1,,,,73,0
171214,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,73,100
171214,note_on,4120,0,10,,,,,,,,,,,,,,,10,,,,57,100
171214,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,80,100
171307,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,57,0
171309,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,100
171401,note_on,187,0,9,,,,,,,,,,,,,,,8,,,,80,0
171402,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
171403,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,78,100
171403,note_on,566,0,7,,,,,,,,,,,,,,,6,,,,66,100
171496,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,66,0
171497,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,100
171586,note_on,89,0,2,,,,,,,,,,,,,,,1,,,,73,0
171589,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,78,0
171590,note_on,4,0,2,,,,,,,,,,,,,,,1,,,,61,0
171591,note_on,284,0,10,,,,,,,,,,,,,,,10,,,,57,100
171684,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,57,0
171685,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,100
171778,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
171779,note_on,190,0,7,,,,,,,,,,,,,,,6,,,,54,100
171872,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
171873,note_on,189,0,10,,,,,,,,,,,,,,,10,,,,57,100
171919,note_on,46,0,10,,,,,,,,,,,,,,,10,,,,57,0
171920,note_on,519,0,9,,,,,,,,,,,,,,,8,,,,56,100
171966,note_on,46,0,9,,,,,,,,,,,,,,,8,,,,56,0
171967,note_on,1130,0,4,,,,,,,,,,,,,,,3,,,,75,100
171967,note_on,48,0,10,,,,,,,,,,,,,,,10,,,,57,100
172062,note_on,190,0,7,,,,,,,,,,,,,,,6,,,,66,100
172155,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,66,0
172156,note_on,1131,0,12,,,,,,,,,,,,,,,12,,,,71,100
172248,note_on,281,0,4,,,,,,,,,,,,,,,3,,,,75,0
172249,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,71,0
172250,note_on,472,0,2,,,,,,,,,,,,,,,1,,,,73,100
172250,note_on,1981,0,5,,,,,,,,,,,,,,,4,,,,76,100
172343,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,76,0
172343,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,73,0
172344,note_on,189,0,7,,,,,,,,,,,,,,,6,,,,78,100
172344,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,100
172344,note_on,96,0,4,,,,,,,,,,,,,,,3,,,,75,100
172436,note_on,469,0,10,,,,,,,,,,,,,,,10,,,,57,0
172438,note_on,2,0,10,,,,,,,,,,,,,,,10,,,,57,100
172531,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,57,0
172531,note_on,187,0,12,,,,,,,,,,,,,,,12,,,,71,0
172531,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,75,0
172531,note_on,187,0,7,,,,,,,,,,,,,,,6,,,,78,0
172532,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
172532,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,71,100
172532,note_on,1,0,4,,,,,,,,,,,,,,,3,,,,75,100
172532,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,100
172625,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
172626,note_on,94,0,7,,,,,,,,,,,,,,,6,,,,54,100
172719,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
172719,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,78,0
172719,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,75,0
172719,note_on,94,0,12,,,,,,,,,,,,,,,12,,,,71,0
172720,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,100
172720,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
172720,note_on,754,0,9,,,,,,,,,,,,,,,8,,,,56,100
172813,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
172814,note_on,94,0,12,,,,,,,,,,,,,,,12,,,,59,100
172907,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
172907,note_on,187,0,7,,,,,,,,,,,,,,,6,,,,78,0
172909,note_on,566,0,5,,,,,,,,,,,,,,,4,,,,64,100
172909,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,76,100
173002,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,64,0
173003,note_on,96,0,12,,,,,,,,,,,,,,,12,,,,59,100
173092,note_on,89,0,12,,,,,,,,,,,,,,,12,,,,71,0
173095,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,76,0
173096,note_on,4,0,12,,,,,,,,,,,,,,,12,,,,59,0
173097,note_on,284,0,9,,,,,,,,,,,,,,,8,,,,56,100
173190,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
173191,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,100
173284,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
173285,note_on,190,0,5,,,,,,,,,,,,,,,4,,,,52,100
173378,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,0
173379,note_on,189,0,9,,,,,,,,,,,,,,,8,,,,56,100
173425,note_on,46,0,9,,,,,,,,,,,,,,,8,,,,56,0
173426,note_on,519,0,7,,,,,,,,,,,,,,,6,,,,54,100
173472,note_on,46,0,7,,,,,,,,,,,,,,,6,,,,54,0
173473,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,54,100
173473,note_on,3780,0,1,,,,,,,,,,,,,,,0,,,,72,100
173567,note_on,848,0,4,,,,,,,,,,,,,,,3,,,,63,100
173660,note_on,93,0,4,,,,,,,,,,,,,,,3,,,,63,0
173662,note_on,237,0,9,,,,,,,,,,,,,,,8,,,,68,100
173754,note_on,281,0,1,,,,,,,,,,,,,,,0,,,,72,0
173755,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,68,0
173756,note_on,1413,0,2,,,,,,,,,,,,,,,1,,,,73,100
173756,note_on,4447,0,11,,,,,,,,,,,,,,,11,,,,70,100
173849,note_on,93,0,11,,,,,,,,,,,,,,,11,,,,70,0
173849,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,73,0
173850,note_on,96,0,1,,,,,,,,,,,,,,,0,,,,72,100
173850,note_on,190,0,4,,,,,,,,,,,,,,,3,,,,75,100
173850,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,100
173942,note_on,469,0,7,,,,,,,,,,,,,,,6,,,,54,0
173944,note_on,2,0,7,,,,,,,,,,,,,,,6,,,,54,100
174037,note_on,187,0,9,,,,,,,,,,,,,,,8,,,,68,0
174037,note_on,187,0,1,,,,,,,,,,,,,,,0,,,,72,0
174037,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,75,0
174037,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
174038,note_on,1,0,4,,,,,,,,,,,,,,,3,,,,75,100
174038,note_on,0,0,9,,,,,,,,,,,,,,,8,,,,68,100
174038,note_on,1,0,1,,,,,,,,,,,,,,,0,,,,72,100
174038,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,56,100
174131,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
174132,note_on,94,0,4,,,,,,,,,,,,,,,3,,,,51,100
174225,note_on,94,0,9,,,,,,,,,,,,,,,8,,,,68,0
174225,note_on,187,0,1,,,,,,,,,,,,,,,0,,,,72,0
174225,note_on,93,0,4,,,,,,,,,,,,,,,3,,,,51,0
174225,note_on,0,0,4,,,,,,,,,,,,,,,3,,,,75,0
174226,note_on,1,0,4,,,,,,,,,,,,,,,3,,,,75,100
174226,note_on,848,0,5,,,,,,,,,,,,,,,4,,,,52,100
174226,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
174319,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,0
174320,note_on,94,0,9,,,,,,,,,,,,,,,8,,,,56,100
174413,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,75,0
174413,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
174414,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,100
174414,note_on,565,0,2,,,,,,,,,,,,,,,1,,,,61,100
174507,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
174509,note_on,96,0,9,,,,,,,,,,,,,,,8,,,,56,100
174598,note_on,89,0,9,,,,,,,,,,,,,,,8,,,,68,0
174600,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,73,0
174602,note_on,4,0,9,,,,,,,,,,,,,,,8,,,,56,0
174603,note_on,284,0,5,,,,,,,,,,,,,,,4,,,,52,100
174696,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,0
174697,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,100
174790,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
174791,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,49,100
174884,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,49,0
174885,note_on,189,0,5,,,,,,,,,,,,,,,4,,,,52,100
174931,note_on,46,0,5,,,,,,,,,,,,,,,4,,,,52,0
174932,note_on,519,0,4,,,,,,,,,,,,,,,3,,,,51,100
174978,note_on,46,0,4,,,,,,,,,,,,,,,3,,,,51,0
174979,note_on,1130,0,11,,,,,,,,,,,,,,,11,,,,70,100
174979,note_on,48,0,5,,,,,,,,,,,,,,,4,,,,52,100
175073,note_on,189,0,2,,,,,,,,,,,,,,,1,,,,61,100
175166,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
175167,note_on,1130,0,7,,,,,,,,,,,,,,,6,,,,66,100
175253,note_on,274,0,11,,,,,,,,,,,,,,,11,,,,70,0
175260,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,66,0
175262,note_on,472,0,9,,,,,,,,,,,,,,,8,,,,68,100
175262,note_on,1978,0,12,,,,,,,,,,,,,,,12,,,,71,100
175355,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,68,0
175355,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,71,0
175356,note_on,103,0,11,,,,,,,,,,,,,,,11,,,,70,100
175356,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,66,100
175356,note_on,190,0,2,,,,,,,,,,,,,,,1,,,,73,100
175440,note_on,461,0,5,,,,,,,,,,,,,,,4,,,,52,0
175450,note_on,10,0,5,,,,,,,,,,,,,,,4,,,,52,100
175543,note_on,187,0,11,,,,,,,,,,,,,,,11,,,,70,0
175543,note_on,187,0,7,,,,,,,,,,,,,,,6,,,,66,0
175543,note_on,187,0,2,,,,,,,,,,,,,,,1,,,,73,0
175543,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,0
175544,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,73,100
175544,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,54,100
175544,note_on,1,0,11,,,,,,,,,,,,,,,11,,,,70,100
175544,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,100
175637,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
175638,note_on,94,0,2,,,,,,,,,,,,,,,1,,,,49,100
175731,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,0
175731,note_on,187,0,11,,,,,,,,,,,,,,,11,,,,70,0
175731,note_on,94,0,7,,,,,,,,,,,,,,,6,,,,66,0
175731,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,49,0
175732,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,66,100
175732,note_on,7095,0,3,,,,,,,,,,,,,,,2,,,,50,100
175732,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,73,100
175825,note_on,93,0,3,,,,,,,,,,,,,,,2,,,,50,0
175826,note_on,94,0,7,,,,,,,,,,,,,,,6,,,,54,100
175919,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
175919,note_on,187,0,2,,,,,,,,,,,,,,,1,,,,73,0
175920,note_on,565,0,12,,,,,,,,,,,,,,,12,,,,59,100
175920,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,71,100
176013,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
176014,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,100
176104,note_on,90,0,7,,,,,,,,,,,,,,,6,,,,66,0
176106,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,71,0
176107,note_on,3,0,7,,,,,,,,,,,,,,,6,,,,54,0
176109,note_on,284,0,3,,,,,,,,,,,,,,,2,,,,50,100
176202,note_on,93,0,3,,,,,,,,,,,,,,,2,,,,50,0
176203,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,54,100
176296,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
176297,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,47,100
176390,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,0
176391,note_on,189,0,3,,,,,,,,,,,,,,,2,,,,50,100
176437,note_on,46,0,3,,,,,,,,,,,,,,,2,,,,50,0
176438,note_on,707,0,11,,,,,,,,,,,,,,,11,,,,46,100
176484,note_on,46,0,11,,,,,,,,,,,,,,,11,,,,46,0
176485,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,100
176485,note_on,5272,0,6,,,,,,,,,,,,,,,5,,,,65,100
176579,note_on,1224,0,9,,,,,,,,,,,,,,,8,,,,56,100
176672,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,56,0
176673,note_on,754,0,2,,,,,,,,,,,,,,,1,,,,61,100
176766,note_on,281,0,6,,,,,,,,,,,,,,,5,,,,65,0
176766,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
176767,note_on,1789,0,4,,,,,,,,,,,,,,,3,,,,63,100
176767,note_on,471,0,7,,,,,,,,,,,,,,,6,,,,66,100
176860,note_on,93,0,4,,,,,,,,,,,,,,,3,,,,63,0
176860,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,66,0
176862,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,61,100
176862,note_on,96,0,6,,,,,,,,,,,,,,,5,,,,65,100
176862,note_on,190,0,9,,,,,,,,,,,,,,,8,,,,68,100
176948,note_on,463,0,12,,,,,,,,,,,,,,,12,,,,47,0
176956,note_on,8,0,12,,,,,,,,,,,,,,,12,,,,47,100
177049,note_on,187,0,6,,,,,,,,,,,,,,,5,,,,65,0
177049,note_on,187,0,9,,,,,,,,,,,,,,,8,,,,68,0
177049,note_on,187,0,2,,,,,,,,,,,,,,,1,,,,61,0
177049,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,0
177050,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,61,100
177050,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,49,100
177050,note_on,1,0,6,,,,,,,,,,,,,,,5,,,,65,100
177050,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
177143,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,49,0
177144,note_on,94,0,9,,,,,,,,,,,,,,,8,,,,44,100
177237,note_on,94,0,2,,,,,,,,,,,,,,,1,,,,61,0
177237,note_on,0,0,9,,,,,,,,,,,,,,,8,,,,68,0
177237,note_on,187,0,6,,,,,,,,,,,,,,,5,,,,65,0
177237,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,44,0
177238,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,61,100
177238,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
177238,note_on,4707,0,10,,,,,,,,,,,,,,,10,,,,45,100
177331,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,45,0
177332,note_on,94,0,2,,,,,,,,,,,,,,,1,,,,49,100
177425,note_on,187,0,9,,,,,,,,,,,,,,,8,,,,68,0
177425,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,49,0
177426,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,100
177426,note_on,566,0,7,,,,,,,,,,,,,,,6,,,,54,100
177519,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
177520,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,49,100
177610,note_on,90,0,2,,,,,,,,,,,,,,,1,,,,61,0
177612,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,66,0
177613,note_on,3,0,2,,,,,,,,,,,,,,,1,,,,49,0
177614,note_on,283,0,10,,,,,,,,,,,,,,,10,,,,45,100
177707,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,45,0
177709,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,49,100
177802,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,49,0
177803,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,42,100
177896,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,42,0
177897,note_on,190,0,10,,,,,,,,,,,,,,,10,,,,45,100
177943,note_on,46,0,10,,,,,,,,,,,,,,,10,,,,45,0
177944,note_on,519,0,9,,,,,,,,,,,,,,,8,,,,44,100
177990,note_on,46,0,9,,,,,,,,,,,,,,,8,,,,44,0
177991,note_on,1131,0,4,,,,,,,,,,,,,,,3,,,,63,100
177991,note_on,48,0,10,,,,,,,,,,,,,,,10,,,,45,100
178085,note_on,189,0,7,,,,,,,,,,,,,,,6,,,,54,100
178178,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,54,0
178179,note_on,1130,0,12,,,,,,,,,,,,,,,12,,,,59,100
178272,note_on,281,0,4,,,,,,,,,,,,,,,3,,,,63,0
178272,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,59,0
178273,note_on,471,0,2,,,,,,,,,,,,,,,1,,,,61,100
178273,note_on,2730,0,5,,,,,,,,,,,,,,,4,,,,64,100
178366,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,64,0
178366,note_on,93,0,2,,,,,,,,,,,,,,,1,,,,61,0
178367,note_on,189,0,7,,,,,,,,,,,,,,,6,,,,66,100
178367,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,63,100
178367,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,100
178460,note_on,469,0,10,,,,,,,,,,,,,,,10,,,,45,0
178462,note_on,2,0,10,,,,,,,,,,,,,,,10,,,,45,100
178554,note_on,187,0,7,,,,,,,,,,,,,,,6,,,,66,0
178554,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,63,0
178554,note_on,187,0,12,,,,,,,,,,,,,,,12,,,,59,0
178555,note_on,93,0,10,,,,,,,,,,,,,,,10,,,,45,0
178556,note_on,2,0,7,,,,,,,,,,,,,,,6,,,,66,100
178556,note_on,2,0,4,,,,,,,,,,,,,,,3,,,,63,100
178556,note_on,2,0,12,,,,,,,,,,,,,,,12,,,,47,100
178556,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,59,100
178649,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,0
178650,note_on,94,0,7,,,,,,,,,,,,,,,6,,,,42,100
178743,note_on,187,0,4,,,,,,,,,,,,,,,3,,,,63,0
178743,note_on,94,0,12,,,,,,,,,,,,,,,12,,,,59,0
178743,note_on,93,0,7,,,,,,,,,,,,,,,6,,,,42,0
178743,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,0
178744,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
178744,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,66,100
178744,note_on,754,0,9,,,,,,,,,,,,,,,8,,,,44,100
178837,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,44,0
178838,note_on,94,0,12,,,,,,,,,,,,,,,12,,,,47,100
178931,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,0
178931,note_on,187,0,7,,,,,,,,,,,,,,,6,,,,66,0
178932,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,64,100
178932,note_on,566,0,5,,,,,,,,,,,,,,,4,,,,52,100
179025,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,0
179026,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,100
179116,note_on,90,0,12,,,,,,,,,,,,,,,12,,,,59,0
179118,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,64,0
179119,note_on,3,0,12,,,,,,,,,,,,,,,12,,,,47,0
179120,note_on,283,0,9,,,,,,,,,,,,,,,8,,,,44,100
179213,note_on,93,0,9,,,,,,,,,,,,,,,8,,,,44,0
179214,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,100
179307,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,0
179309,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,40,100
179402,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,40,0
179403,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,52,100
179449,note_on,46,0,5,,,,,,,,,,,,,,,4,,,,52,0
179450,note_on,3013,0,3,,,,,,,,,,,,,,,2,,,,50,100
179494,note_on,44,0,3,,,,,,,,,,,,,,,2,,,,50,0
179495,note_on,282,0,9,,,,,,,,,,,,,,,8,,,,68,100
179495,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,50,100
179587,note_on,280,0,12,,,,,,,,,,,,,,,12,,,,59,100
179678,note_on,91,0,12,,,,,,,,,,,,,,,12,,,,59,0
179679,note_on,230,0,5,,,,,,,,,,,,,,,4,,,,64,100
179770,note_on,275,0,9,,,,,,,,,,,,,,,8,,,,68,0
179770,note_on,91,0,5,,,,,,,,,,,,,,,4,,,,64,0
179771,note_on,1216,0,10,,,,,,,,,,,,,,,10,,,,69,100
179771,note_on,840,0,7,,,,,,,,,,,,,,,6,,,,66,100
179862,note_on,91,0,7,,,,,,,,,,,,,,,6,,,,66,0
179862,note_on,91,0,10,,,,,,,,,,,,,,,10,,,,69,0
179864,note_on,94,0,9,,,,,,,,,,,,,,,8,,,,68,100
179864,note_on,94,0,5,,,,,,,,,,,,,,,4,,,,64,100
179864,note_on,186,0,12,,,,,,,,,,,,,,,12,,,,71,100
179955,note_on,460,0,3,,,,,,,,,,,,,,,2,,,,50,0
179956,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,50,100
180047,note_on,91,0,3,,,,,,,,,,,,,,,2,,,,50,0
180047,note_on,183,0,9,,,,,,,,,,,,,,,8,,,,68,0
180047,note_on,183,0,5,,,,,,,,,,,,,,,4,,,,64,0
180047,note_on,183,0,12,,,,,,,,,,,,,,,12,,,,71,0
180048,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
180048,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,64,100
180048,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,52,100
180048,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
180139,note_on,91,0,5,,,,,,,,,,,,,,,4,,,,52,0
180141,note_on,93,0,12,,,,,,,,,,,,,,,12,,,,47,100
180231,note_on,183,0,9,,,,,,,,,,,,,,,8,,,,68,0
180231,note_on,90,0,12,,,,,,,,,,,,,,,12,,,,71,0
180231,note_on,92,0,5,,,,,,,,,,,,,,,4,,,,64,0
180232,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,47,0
180233,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
180233,note_on,2,0,9,,,,,,,,,,,,,,,8,,,,68,100
180233,note_on,2,0,5,,,,,,,,,,,,,,,4,,,,64,100
180233,note_on,1867,0,2,,,,,,,,,,,,,,,1,,,,49,100
180324,note_on,91,0,2,,,,,,,,,,,,,,,1,,,,49,0
180325,note_on,92,0,5,,,,,,,,,,,,,,,4,,,,52,100
180416,note_on,183,0,9,,,,,,,,,,,,,,,8,,,,68,0
180416,note_on,91,0,5,,,,,,,,,,,,,,,4,,,,52,0
180416,note_on,183,0,12,,,,,,,,,,,,,,,12,,,,71,0
180418,note_on,556,0,10,,,,,,,,,,,,,,,10,,,,69,100
180418,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,57,100
180509,note_on,91,0,10,,,,,,,,,,,,,,,10,,,,57,0
180510,note_on,94,0,5,,,,,,,,,,,,,,,4,,,,52,100
180598,note_on,88,0,5,,,,,,,,,,,,,,,4,,,,64,0
180600,note_on,91,0,10,,,,,,,,,,,,,,,10,,,,69,0
180601,note_on,3,0,5,,,,,,,,,,,,,,,4,,,,52,0
180602,note_on,278,0,2,,,,,,,,,,,,,,,1,,,,49,100
180693,note_on,91,0,2,,,,,,,,,,,,,,,1,,,,49,0
180695,note_on,94,0,5,,,,,,,,,,,,,,,4,,,,52,100
180786,note_on,91,0,5,,,,,,,,,,,,,,,4,,,,52,0
180787,note_on,187,0,10,,,,,,,,,,,,,,,10,,,,45,100
180878,note_on,91,0,10,,,,,,,,,,,,,,,10,,,,45,0
180879,note_on,93,0,5,,,,,,,,,,,,,,,4,,,,52,100
180924,note_on,45,0,5,,,,,,,,,,,,,,,4,,,,52,0
180925,note_on,2182,0,4,,,,,,,,,,,,,,,3,,,,51,100
180970,note_on,45,0,4,,,,,,,,,,,,,,,3,,,,51,0
180971,note_on,47,0,5,,,,,,,,,,,,,,,4,,,,52,100
180971,note_on,4487,0,11,,,,,,,,,,,,,,,11,,,,70,100
181064,note_on,371,0,2,,,,,,,,,,,,,,,1,,,,61,100
