tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,data,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
59819,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,79,0
59820,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,81,127
59843,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,59,0
59874,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,81,0
59880,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,79,127
59880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
59880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
59880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,47,127
60029,note_on,,149,0,1,,,,,,,,,,,,,,,3,,,79,0
60060,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,77,127
60083,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,47,0
60083,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
60083,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
60107,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,77,0
60120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
60120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
60120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
60120,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,77,127
60228,note_on,,108,0,1,,,,,,,,,,,,,,,3,,,77,0
60240,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,127
60323,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,48,0
60335,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
60341,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,62,0
60360,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,76,127
60360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
60360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
60563,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,60,0
60575,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,67,0
60590,note_on,,15,0,1,,,,,,,,,,,,,,,3,,,76,0
60590,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
60600,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,60,127
60720,note_on,,120,0,1,,,,,,,,,,,,,,,3,,,76,127
60803,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,60,0
60833,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,76,0
60840,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
60840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
60840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
60840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
61007,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,77,0
61020,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,76,127
61043,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
61043,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,0
61061,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,69,0
61079,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,76,0
61080,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,74,127
61080,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
61080,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
61080,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,44,127
61247,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,74,0
61260,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,71,127
61283,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,44,0
61301,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,71,0
61320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,127
61320,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,64,127
61463,note_on,,143,0,1,,,,,,,,,,,,,,,3,,,64,0
61500,note_on,,37,0,1,,,,,,,,,,,,,,,3,,,71,127
61523,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,56,0
61535,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,71,0
61554,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,64,0
61560,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,74,127
61560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,127
61568,note_on,,8,0,1,,,,,,,,,,,,,,,3,,,71,0
61673,note_on,,105,0,1,,,,,,,,,,,,,,,3,,,74,0
61680,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
61739,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,76,0
61740,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,77,127
61763,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,56,0
61787,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,77,0
61800,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,76,127
61800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
61800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
61800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,44,127
61812,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
61815,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,74,127
61827,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,74,0
61830,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,76,127
61842,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
61845,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,74,127
61953,note_on,,108,0,1,,,,,,,,,,,,,,,3,,,74,0
61980,note_on,,27,0,1,,,,,,,,,,,,,,,3,,,74,127
62003,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,44,0
62003,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
62003,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
62027,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,74,0
62040,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,74,127
62040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
62040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
62040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,45,127
62148,note_on,,108,0,1,,,,,,,,,,,,,,,3,,,74,0
62160,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,72,127
62228,note_on,,68,0,1,,,,,,,,,,,,,,,3,,,72,0
62243,note_on,,15,0,1,,,,,,,,,,,,,,,3,,,45,0
62274,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,71,0
62280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
62280,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,72,127
62280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
62483,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,57,0
62495,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,64,0
62505,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,69,0
62510,note_on,,5,0,1,,,,,,,,,,,,,,,3,,,72,0
62520,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,57,127
62640,note_on,,120,0,1,,,,,,,,,,,,,,,3,,,72,127
62723,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,57,0
62753,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,72,0
62760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,45,127
62760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
62760,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
62760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
62931,note_on,,171,0,1,,,,,,,,,,,,,,,3,,,74,0
62940,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,72,127
62963,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,45,0
62976,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,64,0
62990,note_on,,14,0,1,,,,,,,,,,,,,,,3,,,69,0
62999,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,72,0
63000,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,70,127
63000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
63000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
63000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,40,127
63167,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,70,0
63180,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,67,127
63203,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,40,0
63221,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,67,0
63240,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,60,127
63240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
63387,note_on,,147,0,1,,,,,,,,,,,,,,,3,,,60,0
63420,note_on,,33,0,1,,,,,,,,,,,,,,,3,,,67,127
63443,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
63450,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,0
63470,note_on,,20,0,1,,,,,,,,,,,,,,,3,,,60,0
63480,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,70,127
63480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
63497,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,67,0
63588,note_on,,91,0,1,,,,,,,,,,,,,,,3,,,70,0
63600,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,72,127
63659,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,72,0
63660,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,74,127
63683,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
63714,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,74,0
63720,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,70,127
63720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
63720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
63720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,40,127
63869,note_on,,149,0,1,,,,,,,,,,,,,,,3,,,70,0
63900,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,70,127
63923,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
63923,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
63923,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,40,0
63947,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,70,0
63960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
63960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
63960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,41,127
63960,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,70,127
64068,note_on,,108,0,1,,,,,,,,,,,,,,,3,,,70,0
64080,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,69,127
64163,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,41,0
64175,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,69,0
64176,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,67,0
64200,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,69,127
64200,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
64200,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,53,127
64403,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,53,0
64424,note_on,,21,0,1,,,,,,,,,,,,,,,3,,,60,0
64430,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
64430,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,0
64440,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,53,127
64560,note_on,,120,0,1,,,,,,,,,,,,,,,3,,,69,127
64643,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,53,0
64668,note_on,,25,0,1,,,,,,,,,,,,,,,3,,,69,0
64680,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,70,127
64680,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
64680,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
64680,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,41,127
64847,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,70,0
64860,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,69,127
64883,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,57,0
64883,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,41,0
64910,note_on,,27,0,1,,,,,,,,,,,,,,,3,,,62,0
64919,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,69,0
64920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
64920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,127
64920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
64920,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,67,127
65087,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,67,0
65100,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,64,127
65123,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,49,0
65141,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,64,0
65160,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,57,127
65160,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,61,127
65307,note_on,,147,0,1,,,,,,,,,,,,,,,3,,,57,0
65340,note_on,,33,0,1,,,,,,,,,,,,,,,3,,,64,127
65363,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,61,0
65375,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,64,0
65399,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,57,0
65400,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,67,127
65400,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,61,127
65403,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,64,0
65508,note_on,,105,0,1,,,,,,,,,,,,,,,3,,,67,0
65520,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,69,127
65579,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,69,0
65580,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,70,127
65603,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,61,0
65639,note_on,,36,0,1,,,,,,,,,,,,,,,3,,,70,0
65640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,127
65640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
65640,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,67,127
65640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
65789,note_on,,149,0,1,,,,,,,,,,,,,,,3,,,67,0
65820,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,67,127
65843,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
65843,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
65843,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,0
65867,note_on,,24,0,1,,,,,,,,,,,,,,,3,,,67,0
65880,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,67,127
65880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
65880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
65880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
65988,note_on,,108,0,1,,,,,,,,,,,,,,,3,,,67,0
66000,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,65,127
66083,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,50,0
66095,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,65,0
66105,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,64,0
66120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
66120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
66120,note_on,,15,0,1,,,,,,,,,,,,,,,3,,,65,127
66323,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,65,0
66323,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
66335,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,57,0
66350,note_on,,15,0,1,,,,,,,,,,,,,,,3,,,62,0
66360,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,65,127
66360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
66419,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,65,0
66420,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,64,127
66474,note_on,,54,0,1,,,,,,,,,,,,,,,3,,,64,0
66480,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,62,127
66563,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,62,0
66575,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,62,0
66600,note_on,,25,0,1,,,,,,,,,,,,,,,3,,,69,127
66600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
66600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
66600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
66660,note_on,,60,0,1,,,,,,,,,,,,,,,3,,,67,127
66668,note_on,,8,0,1,,,,,,,,,,,,,,,3,,,69,0
66719,note_on,,51,0,1,,,,,,,,,,,,,,,3,,,67,0
66720,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,65,127
66803,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,0
66803,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
66803,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,65,0
66833,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,65,0
66840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
66840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
66840,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,70,127
66840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
66899,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,70,0
66900,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,69,127
66959,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,69,0
66960,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,67,127
67043,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,67,0
67043,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,0
67080,note_on,,37,0,1,,,,,,,,,,,,,,,3,,,74,127
67080,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
67140,note_on,,60,0,1,,,,,,,,,,,,,,,3,,,72,127
67148,note_on,,8,0,1,,,,,,,,,,,,,,,3,,,74,0
67199,note_on,,51,0,1,,,,,,,,,,,,,,,3,,,72,0
67200,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,70,127
67283,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,55,0
67286,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,62,0
67295,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,70,0
67302,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,0
67320,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,79,127
67320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
67433,note_on,,113,0,1,,,,,,,,,,,,,,,3,,,79,0
67440,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
67499,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,81,0
67500,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,82,127
67523,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,55,0
67559,note_on,,36,0,1,,,,,,,,,,,,,,,3,,,82,0
67560,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,75,127
67560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,70,127
67560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
67560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
67709,note_on,,149,0,1,,,,,,,,,,,,,,,3,,,75,0
67740,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,79,127
67763,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,43,0
67781,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,67,0
67785,note_on,,4,0,1,,,,,,,,,,,,,,,3,,,70,0
67787,note_on,,2,0,1,,,,,,,,,,,,,,,3,,,79,0
67800,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,79,127
67800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
67800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
67800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
67913,note_on,,113,0,1,,,,,,,,,,,,,,,3,,,79,0
67920,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,73,127
67997,note_on,,77,0,1,,,,,,,,,,,,,,,3,,,73,0
68003,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,43,0
68040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
68040,note_on,,37,0,1,,,,,,,,,,,,,,,3,,,73,127
68243,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,55,0
68246,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,69,0
68255,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,64,0
68274,note_on,,19,0,1,,,,,,,,,,,,,,,3,,,73,0
68280,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,55,127
68400,note_on,,120,0,1,,,,,,,,,,,,,,,3,,,73,127
68483,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,55,0
68513,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,73,0
68520,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
68520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
68520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
68520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
68687,note_on,,167,0,1,,,,,,,,,,,,,,,3,,,81,0
68700,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,73,127
68723,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,0
68723,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
68741,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,64,0
68759,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,73,0
68760,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,74,127
68760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
68760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
68760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,41,127
68909,note_on,,149,0,1,,,,,,,,,,,,,,,3,,,74,0
68940,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,76,127
68963,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,62,0
68963,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,41,0
68976,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,69,0
68999,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
69000,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,74,127
69000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,70,127
69000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
69000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
69054,note_on,,54,0,1,,,,,,,,,,,,,,,3,,,74,0
69060,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,73,127
69114,note_on,,54,0,1,,,,,,,,,,,,,,,3,,,73,0
69120,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,74,127
69179,note_on,,59,0,1,,,,,,,,,,,,,,,3,,,74,0
69180,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,76,127
69203,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,0
69203,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,62,0
69225,note_on,,22,0,1,,,,,,,,,,,,,,,3,,,70,0
69227,note_on,,2,0,1,,,,,,,,,,,,,,,3,,,76,0
69240,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,76,127
69240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
69240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
69240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,45,127
69263,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
69270,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
69293,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,77,0
69300,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
69312,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
69315,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,77,127
69327,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,77,0
69330,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,76,127
69342,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
69345,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,77,127
69357,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,77,0
69360,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,76,127
69372,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
69375,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,77,127
69387,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,77,0
69390,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,76,127
69402,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,76,0
69405,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,77,127
69417,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,77,0
69420,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,76,127
69443,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,45,0
69461,note_on,,18,0,1,,,,,,,,,,,,,,,3,,,69,0
69470,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,62,0
69480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,45,127
69480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,61,127
69480,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,67,127
69569,note_on,,89,0,1,,,,,,,,,,,,,,,3,,,76,0
69600,note_on,,31,0,1,,,,,,,,,,,,,,,3,,,74,127
69683,note_on,,83,0,1,,,,,,,,,,,,,,,3,,,45,0
69695,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,74,0
69705,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,61,0
69714,note_on,,9,0,1,,,,,,,,,,,,,,,3,,,67,0
69720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
69720,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,74,127
69720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
69720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,38,127
69923,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,38,0
69960,note_on,,37,0,1,,,,,,,,,,,,,,,3,,,50,127
70163,note_on,,203,0,1,,,,,,,,,,,,,,,3,,,50,0
70170,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
70170,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,0
70184,note_on,,14,0,1,,,,,,,,,,,,,,,3,,,65,0
70200,note_on,,16,0,1,,,,,,,,,,,,,,,3,,,50,127
70320,note_on,,120,0,1,,,,,,,,,,,,,,,3,,,74,127
