tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
492240,note_on,,,,,120,0,1,,,,,,0,,,82,104
492240,note_on,,,,,0,0,3,,,,,,2,,,50,81
492240,note_on,,,,,0,0,3,,,,,,2,,,53,81
492360,note_on,,,,,0,0,3,,,,,,2,,,46,81
492360,note_on,,,,,0,0,3,,,,,,2,,,50,0
492360,note_on,,,,,120,0,3,,,,,,2,,,53,0
492360,note_on,,,,,120,0,2,,,,,,1,,,70,0
492360,note_on,,,,,120,0,1,,,,,,0,,,82,0
492480,note_on,,,,,120,0,1,,,,,,0,,,77,101
492480,note_on,,,,,0,0,3,,,,,,2,,,50,81
492480,note_on,,,,,0,0,3,,,,,,2,,,53,81
492480,note_on,,,,,120,0,2,,,,,,1,,,65,101
492480,note_on,,,,,120,0,3,,,,,,2,,,46,0
492600,note_on,,,,,120,0,2,,,,,,1,,,65,0
492600,note_on,,,,,120,0,1,,,,,,0,,,77,0
492600,note_on,,,,,0,0,3,,,,,,2,,,50,0
492600,note_on,,,,,0,0,3,,,,,,2,,,46,81
492600,note_on,,,,,120,0,3,,,,,,2,,,53,0
492659,note_on,,,,,1859,0,4,,,,,,3,,,34,0
492720,note_on,,,,,120,0,1,,,,,,0,,,79,101
492720,note_on,,,,,61,0,4,,,,,,3,,,51,80
492720,note_on,,,,,120,0,2,,,,,,1,,,67,101
492720,note_on,,,,,120,0,3,,,,,,2,,,46,0
492840,note_on,,,,,120,0,2,,,,,,1,,,67,0
492840,note_on,,,,,120,0,1,,,,,,0,,,79,0
492840,note_on,,,,,120,0,3,,,,,,2,,,46,80
492936,note_on,,,,,216,0,4,,,,,,3,,,51,0
492960,note_on,,,,,120,0,1,,,,,,0,,,81,100
492960,note_on,,,,,120,0,3,,,,,,2,,,46,0
492960,note_on,,,,,24,0,4,,,,,,3,,,48,80
492960,note_on,,,,,120,0,2,,,,,,1,,,69,100
493080,note_on,,,,,120,0,1,,,,,,0,,,81,0
493080,note_on,,,,,120,0,3,,,,,,2,,,46,80
493080,note_on,,,,,120,0,2,,,,,,1,,,69,0
493176,note_on,,,,,216,0,4,,,,,,3,,,48,0
493200,note_on,,,,,24,0,4,,,,,,3,,,50,80
493200,note_on,,,,,120,0,1,,,,,,0,,,82,98
493200,note_on,,,,,120,0,3,,,,,,2,,,46,0
493200,note_on,,,,,120,0,2,,,,,,1,,,70,98
493320,note_on,,,,,120,0,2,,,,,,1,,,70,0
493320,note_on,,,,,120,0,1,,,,,,0,,,82,0
493320,note_on,,,,,120,0,3,,,,,,2,,,46,80
493416,note_on,,,,,216,0,4,,,,,,3,,,50,0
493440,note_on,,,,,120,0,1,,,,,,0,,,77,97
493440,note_on,,,,,24,0,4,,,,,,3,,,50,80
493440,note_on,,,,,120,0,3,,,,,,2,,,46,0
493440,note_on,,,,,120,0,2,,,,,,1,,,65,97
493560,note_on,,,,,120,0,2,,,,,,1,,,65,0
493560,note_on,,,,,120,0,3,,,,,,2,,,46,79
493560,note_on,,,,,120,0,1,,,,,,0,,,77,0
493656,note_on,,,,,216,0,4,,,,,,3,,,50,0
493680,note_on,,,,,120,0,3,,,,,,2,,,46,0
493680,note_on,,,,,24,0,4,,,,,,3,,,51,80
493680,note_on,,,,,120,0,2,,,,,,1,,,67,96
493680,note_on,,,,,120,0,1,,,,,,0,,,79,95
493800,note_on,,,,,120,0,3,,,,,,2,,,46,79
493800,note_on,,,,,120,0,2,,,,,,1,,,67,0
493800,note_on,,,,,120,0,1,,,,,,0,,,79,0
493896,note_on,,,,,216,0,4,,,,,,3,,,51,0
493920,note_on,,,,,120,0,2,,,,,,1,,,69,95
493920,note_on,,,,,120,0,3,,,,,,2,,,46,0
493920,note_on,,,,,120,0,1,,,,,,0,,,81,94
493920,note_on,,,,,24,0,4,,,,,,3,,,48,79
494040,note_on,,,,,120,0,1,,,,,,0,,,81,0
494040,note_on,,,,,120,0,2,,,,,,1,,,69,0
494040,note_on,,,,,120,0,3,,,,,,2,,,46,79
494136,note_on,,,,,216,0,4,,,,,,3,,,48,0
494160,note_on,,,,,120,0,2,,,,,,1,,,70,94
494160,note_on,,,,,120,0,1,,,,,,0,,,82,92
494160,note_on,,,,,24,0,4,,,,,,3,,,50,79
494160,note_on,,,,,120,0,3,,,,,,2,,,46,0
494280,note_on,,,,,120,0,3,,,,,,2,,,46,79
494340,note_on,,,,,180,0,2,,,,,,1,,,70,0
494340,note_on,,,,,180,0,1,,,,,,0,,,82,0
494376,note_on,,,,,216,0,4,,,,,,3,,,50,0
494400,note_on,,,,,120,0,3,,,,,,2,,,46,0
494400,note_on,,,,,24,0,4,,,,,,3,,,50,79
494520,note_on,,,,,120,0,3,,,,,,2,,,46,78
494520,set_tempo,,,,,3670,1,0,,434783,,,,,,,,
494616,note_on,,,,,216,0,4,,,,,,3,,,50,0
494640,note_on,,,,,24,0,4,,,,,,3,,,34,78
494640,note_on,,,,,120,0,3,,,,,,2,,,46,0
494690,set_tempo,,,,,170,1,0,,428571,,,,,,,,
494760,note_on,,,,,120,0,3,,,,,,2,,,46,78
494880,note_on,,,,,540,0,1,,,,,,0,,,77,93
494880,note_on,,,,,540,0,2,,,,,,1,,,65,93
494880,note_on,,,,,120,0,3,,,,,,2,,,46,0
494880,note_on,,,,,0,0,3,,,,,,2,,,53,78
494880,note_on,,,,,0,0,3,,,,,,2,,,50,78
495000,note_on,,,,,120,0,1,,,,,,0,,,77,0
495000,note_on,,,,,0,0,3,,,,,,2,,,53,0
495000,note_on,,,,,120,0,3,,,,,,2,,,50,0
495000,note_on,,,,,120,0,2,,,,,,1,,,65,0
495000,note_on,,,,,0,0,3,,,,,,2,,,46,78
495120,note_on,,,,,120,0,2,,,,,,1,,,70,96
495120,note_on,,,,,0,0,3,,,,,,2,,,50,78
495120,note_on,,,,,120,0,3,,,,,,2,,,46,0
495120,note_on,,,,,0,0,3,,,,,,2,,,53,78
495120,note_on,,,,,120,0,1,,,,,,0,,,82,96
495240,note_on,,,,,120,0,2,,,,,,1,,,70,0
495240,note_on,,,,,120,0,1,,,,,,0,,,82,0
495240,note_on,,,,,120,0,3,,,,,,2,,,53,0
495240,note_on,,,,,0,0,3,,,,,,2,,,46,78
495240,note_on,,,,,0,0,3,,,,,,2,,,50,0
495360,note_on,,,,,120,0,3,,,,,,2,,,46,0
495360,note_on,,,,,0,0,3,,,,,,2,,,53,78
495360,note_on,,,,,0,0,3,,,,,,2,,,50,78
495360,note_on,,,,,120,0,1,,,,,,0,,,86,99
495360,note_on,,,,,120,0,2,,,,,,1,,,74,99
495480,note_on,,,,,0,0,3,,,,,,2,,,46,77
495480,note_on,,,,,0,0,3,,,,,,2,,,53,0
495480,note_on,,,,,120,0,2,,,,,,1,,,74,0
495480,note_on,,,,,120,0,1,,,,,,0,,,86,0
495480,note_on,,,,,120,0,3,,,,,,2,,,50,0
495600,note_on,,,,,120,0,2,,,,,,1,,,77,107
495600,note_on,,,,,120,0,1,,,,,,0,,,89,107
495600,note_on,,,,,120,0,3,,,,,,2,,,46,0
495600,note_on,,,,,0,0,3,,,,,,2,,,50,77
495600,note_on,,,,,0,0,3,,,,,,2,,,53,77
495720,note_on,,,,,0,0,3,,,,,,2,,,46,77
495720,note_on,,,,,0,0,3,,,,,,2,,,50,0
495720,note_on,,,,,120,0,3,,,,,,2,,,53,0
495840,note_on,,,,,0,0,3,,,,,,2,,,53,77
495840,note_on,,,,,0,0,3,,,,,,2,,,50,77
495840,note_on,,,,,120,0,3,,,,,,2,,,46,0
495840,note_on,,,,,0,0,1,,,,,,0,,,86,99
495840,note_on,,,,,240,0,2,,,,,,1,,,77,0
495840,note_on,,,,,240,0,1,,,,,,0,,,89,0
495840,note_on,,,,,0,0,2,,,,,,1,,,74,99
495960,note_on,,,,,120,0,2,,,,,,1,,,74,0
495960,note_on,,,,,0,0,3,,,,,,2,,,46,77
495960,note_on,,,,,0,0,3,,,,,,2,,,50,0
495960,note_on,,,,,120,0,1,,,,,,0,,,86,0
495960,note_on,,,,,120,0,3,,,,,,2,,,53,0
496080,note_on,,,,,0,0,3,,,,,,2,,,53,77
496080,note_on,,,,,0,0,3,,,,,,2,,,50,77
496080,note_on,,,,,120,0,2,,,,,,1,,,70,95
496080,note_on,,,,,120,0,1,,,,,,0,,,82,95
496080,note_on,,,,,120,0,3,,,,,,2,,,46,0
496200,note_on,,,,,120,0,2,,,,,,1,,,70,0
496200,note_on,,,,,120,0,1,,,,,,0,,,82,0
496200,note_on,,,,,120,0,3,,,,,,2,,,50,0
496200,note_on,,,,,0,0,3,,,,,,2,,,53,0
496200,note_on,,,,,0,0,3,,,,,,2,,,46,77
496320,note_on,,,,,120,0,2,,,,,,1,,,65,91
496320,note_on,,,,,0,0,3,,,,,,2,,,53,77
496320,note_on,,,,,120,0,3,,,,,,2,,,46,0
496320,note_on,,,,,120,0,1,,,,,,0,,,77,91
496320,note_on,,,,,0,0,3,,,,,,2,,,50,77
496440,note_on,,,,,120,0,2,,,,,,1,,,65,0
496440,note_on,,,,,120,0,1,,,,,,0,,,77,0
496440,note_on,,,,,120,0,3,,,,,,2,,,50,0
496440,note_on,,,,,0,0,3,,,,,,2,,,46,76
496440,note_on,,,,,0,0,3,,,,,,2,,,53,0
496499,note_on,,,,,1859,0,4,,,,,,3,,,34,0
496560,note_on,,,,,120,0,2,,,,,,1,,,67,91
496560,note_on,,,,,120,0,3,,,,,,2,,,46,0
496560,note_on,,,,,120,0,1,,,,,,0,,,79,91
496560,note_on,,,,,61,0,4,,,,,,3,,,51,77
496680,note_on,,,,,120,0,2,,,,,,1,,,67,0
496680,note_on,,,,,120,0,1,,,,,,0,,,79,0
496680,note_on,,,,,120,0,3,,,,,,2,,,46,76
496776,note_on,,,,,216,0,4,,,,,,3,,,51,0
496800,note_on,,,,,120,0,3,,,,,,2,,,46,0
496800,note_on,,,,,120,0,2,,,,,,1,,,69,91
496800,note_on,,,,,24,0,4,,,,,,3,,,48,77
496800,note_on,,,,,120,0,1,,,,,,0,,,81,91
496920,note_on,,,,,120,0,3,,,,,,2,,,46,76
496920,note_on,,,,,120,0,1,,,,,,0,,,81,0
496920,note_on,,,,,120,0,2,,,,,,1,,,69,0
497016,note_on,,,,,216,0,4,,,,,,3,,,48,0
497040,note_on,,,,,120,0,3,,,,,,2,,,46,0
497040,note_on,,,,,24,0,4,,,,,,3,,,50,76
497040,note_on,,,,,120,0,2,,,,,,1,,,70,90
497040,note_on,,,,,120,0,1,,,,,,0,,,82,90
497160,note_on,,,,,120,0,1,,,,,,0,,,82,0
497160,note_on,,,,,120,0,2,,,,,,1,,,70,0
497160,note_on,,,,,120,0,3,,,,,,2,,,46,76
497256,note_on,,,,,216,0,4,,,,,,3,,,50,0
497280,note_on,,,,,24,0,4,,,,,,3,,,50,76
497280,note_on,,,,,120,0,3,,,,,,2,,,46,0
497280,note_on,,,,,120,0,2,,,,,,1,,,65,90
497280,note_on,,,,,120,0,1,,,,,,0,,,77,90
497400,note_on,,,,,120,0,3,,,,,,2,,,46,75
497400,note_on,,,,,120,0,2,,,,,,1,,,65,0
497400,note_on,,,,,120,0,1,,,,,,0,,,77,0
497496,note_on,,,,,216,0,4,,,,,,3,,,50,0
497520,note_on,,,,,120,0,1,,,,,,0,,,79,90
497520,note_on,,,,,24,0,4,,,,,,3,,,51,76
497520,note_on,,,,,120,0,2,,,,,,1,,,67,90
497520,note_on,,,,,120,0,3,,,,,,2,,,46,0
497640,note_on,,,,,120,0,2,,,,,,1,,,67,0
497640,note_on,,,,,120,0,3,,,,,,2,,,46,75
497640,note_on,,,,,120,0,1,,,,,,0,,,79,0
497736,note_on,,,,,216,0,4,,,,,,3,,,51,0
497760,note_on,,,,,120,0,3,,,,,,2,,,46,0
497760,note_on,,,,,24,0,4,,,,,,3,,,48,76
497760,note_on,,,,,120,0,1,,,,,,0,,,81,89
497760,note_on,,,,,120,0,2,,,,,,1,,,69,89
497880,note_on,,,,,120,0,2,,,,,,1,,,69,0
497880,note_on,,,,,120,0,3,,,,,,2,,,46,75
497880,note_on,,,,,120,0,1,,,,,,0,,,81,0
497976,note_on,,,,,216,0,4,,,,,,3,,,48,0
498000,note_on,,,,,120,0,2,,,,,,1,,,70,89
498000,note_on,,,,,24,0,4,,,,,,3,,,50,75
498000,note_on,,,,,120,0,1,,,,,,0,,,82,89
498000,note_on,,,,,120,0,3,,,,,,2,,,46,0
498120,note_on,,,,,120,0,3,,,,,,2,,,46,75
498120,note_on,,,,,120,0,2,,,,,,1,,,70,0
498120,note_on,,,,,120,0,1,,,,,,0,,,82,0
498216,note_on,,,,,216,0,4,,,,,,3,,,50,0
498240,note_on,,,,,120,0,3,,,,,,2,,,46,0
498240,note_on,,,,,120,0,2,,,,,,1,,,65,88
498240,note_on,,,,,120,0,1,,,,,,0,,,77,88
498240,note_on,,,,,24,0,4,,,,,,3,,,50,75
498360,note_on,,,,,120,0,1,,,,,,0,,,77,0
498360,note_on,,,,,120,0,3,,,,,,2,,,46,74
498360,note_on,,,,,120,0,2,,,,,,1,,,65,0
498456,note_on,,,,,216,0,4,,,,,,3,,,50,0
498480,note_on,,,,,120,0,2,,,,,,1,,,67,88
498480,note_on,,,,,120,0,3,,,,,,2,,,46,0
498480,note_on,,,,,24,0,4,,,,,,3,,,51,75
498480,note_on,,,,,120,0,1,,,,,,0,,,79,88
498600,note_on,,,,,120,0,3,,,,,,2,,,46,74
498600,note_on,,,,,120,0,1,,,,,,0,,,79,0
498600,note_on,,,,,120,0,2,,,,,,1,,,67,0
498696,note_on,,,,,216,0,4,,,,,,3,,,51,0
498720,note_on,,,,,120,0,3,,,,,,2,,,46,0
498720,note_on,,,,,120,0,2,,,,,,1,,,69,88
498720,note_on,,,,,120,0,1,,,,,,0,,,81,88
498720,note_on,,,,,24,0,4,,,,,,3,,,48,74
498840,note_on,,,,,120,0,1,,,,,,0,,,81,0
498840,note_on,,,,,120,0,3,,,,,,2,,,46,74
498840,note_on,,,,,120,0,2,,,,,,1,,,69,0
498936,note_on,,,,,216,0,4,,,,,,3,,,48,0
498960,note_on,,,,,120,0,3,,,,,,2,,,46,0
498960,note_on,,,,,120,0,2,,,,,,1,,,70,87
498960,note_on,,,,,24,0,4,,,,,,3,,,50,74
498960,note_on,,,,,120,0,1,,,,,,0,,,82,87
499080,note_on,,,,,120,0,3,,,,,,2,,,46,74
499080,note_on,,,,,120,0,1,,,,,,0,,,82,0
499080,note_on,,,,,120,0,2,,,,,,1,,,70,0
499176,note_on,,,,,216,0,4,,,,,,3,,,50,0
499200,note_on,,,,,24,0,4,,,,,,3,,,53,74
499200,note_on,,,,,120,0,1,,,,,,0,,,86,87
499200,note_on,,,,,120,0,2,,,,,,1,,,74,87
499200,note_on,,,,,120,0,3,,,,,,2,,,46,0
499320,note_on,,,,,120,0,1,,,,,,0,,,86,0
499320,note_on,,,,,120,0,3,,,,,,2,,,46,73
499320,note_on,,,,,120,0,2,,,,,,1,,,74,0
499416,note_on,,,,,216,0,4,,,,,,3,,,53,0
499440,note_on,,,,,120,0,3,,,,,,2,,,46,0
499440,note_on,,,,,120,0,1,,,,,,0,,,82,86
499440,note_on,,,,,120,0,2,,,,,,1,,,70,86
499440,note_on,,,,,24,0,4,,,,,,3,,,50,74
499560,note_on,,,,,120,0,1,,,,,,0,,,82,0
499560,note_on,,,,,120,0,3,,,,,,2,,,46,73
499560,note_on,,,,,120,0,2,,,,,,1,,,70,0
499656,note_on,,,,,216,0,4,,,,,,3,,,50,0
499680,note_on,,,,,120,0,2,,,,,,1,,,74,86
499680,note_on,,,,,120,0,1,,,,,,0,,,86,86
499680,note_on,,,,,120,0,3,,,,,,2,,,46,0
499680,note_on,,,,,24,0,4,,,,,,3,,,53,73
499800,note_on,,,,,120,0,1,,,,,,0,,,86,0
499800,note_on,,,,,120,0,2,,,,,,1,,,74,0
499800,note_on,,,,,120,0,3,,,,,,2,,,46,73
499896,note_on,,,,,216,0,4,,,,,,3,,,53,0
499920,note_on,,,,,120,0,3,,,,,,2,,,46,0
499920,note_on,,,,,24,0,4,,,,,,3,,,50,73
499920,note_on,,,,,120,0,1,,,,,,0,,,82,85
499920,note_on,,,,,120,0,2,,,,,,1,,,70,85
500040,note_on,,,,,120,0,3,,,,,,2,,,46,72
500040,note_on,,,,,120,0,2,,,,,,1,,,70,0
500040,note_on,,,,,120,0,1,,,,,,0,,,82,0
500136,note_on,,,,,216,0,4,,,,,,3,,,50,0
500160,note_on,,,,,24,0,4,,,,,,3,,,50,73
500160,note_on,,,,,120,0,3,,,,,,2,,,46,0
500160,note_on,,,,,120,0,2,,,,,,1,,,65,85
500160,note_on,,,,,120,0,1,,,,,,0,,,77,85
500280,note_on,,,,,120,0,3,,,,,,2,,,46,72
500280,note_on,,,,,120,0,2,,,,,,1,,,65,0
500280,note_on,,,,,120,0,1,,,,,,0,,,77,0
500376,note_on,,,,,216,0,4,,,,,,3,,,50,0
500400,note_on,,,,,120,0,1,,,,,,0,,,79,85
500400,note_on,,,,,24,0,4,,,,,,3,,,51,73
500400,note_on,,,,,120,0,3,,,,,,2,,,46,0
500400,note_on,,,,,120,0,2,,,,,,1,,,67,85
500520,note_on,,,,,120,0,1,,,,,,0,,,79,0
500520,note_on,,,,,120,0,3,,,,,,2,,,46,72
500520,note_on,,,,,120,0,2,,,,,,1,,,67,0
500616,note_on,,,,,216,0,4,,,,,,3,,,51,0
500640,note_on,,,,,24,0,4,,,,,,3,,,48,72
500640,note_on,,,,,120,0,3,,,,,,2,,,46,0
500640,note_on,,,,,120,0,2,,,,,,1,,,69,84
500640,note_on,,,,,120,0,1,,,,,,0,,,81,84
500760,note_on,,,,,120,0,1,,,,,,0,,,81,0
500760,note_on,,,,,120,0,3,,,,,,2,,,46,72
500760,note_on,,,,,120,0,2,,,,,,1,,,69,0
500856,note_on,,,,,216,0,4,,,,,,3,,,48,0
500880,note_on,,,,,120,0,1,,,,,,0,,,82,84
500880,note_on,,,,,120,0,3,,,,,,2,,,46,0
500880,note_on,,,,,24,0,4,,,,,,3,,,50,72
500880,note_on,,,,,120,0,2,,,,,,1,,,70,84
501000,note_on,,,,,120,0,1,,,,,,0,,,82,0
501000,note_on,,,,,120,0,3,,,,,,2,,,46,71
501000,note_on,,,,,120,0,2,,,,,,1,,,70,0
501096,note_on,,,,,216,0,4,,,,,,3,,,50,0
501120,note_on,,,,,120,0,1,,,,,,0,,,86,83
501120,note_on,,,,,120,0,3,,,,,,2,,,46,0
501120,note_on,,,,,120,0,2,,,,,,1,,,74,83
501120,note_on,,,,,24,0,4,,,,,,3,,,53,72
501240,note_on,,,,,120,0,1,,,,,,0,,,86,0
501240,note_on,,,,,120,0,2,,,,,,1,,,74,0
501240,note_on,,,,,120,0,3,,,,,,2,,,46,71
501336,note_on,,,,,216,0,4,,,,,,3,,,53,0
501360,note_on,,,,,120,0,2,,,,,,1,,,70,83
501360,note_on,,,,,120,0,1,,,,,,0,,,82,83
501360,note_on,,,,,24,0,4,,,,,,3,,,50,71
501360,note_on,,,,,120,0,3,,,,,,2,,,46,0
501480,note_on,,,,,120,0,3,,,,,,2,,,46,71
501480,note_on,,,,,120,0,2,,,,,,1,,,70,0
501480,note_on,,,,,120,0,1,,,,,,0,,,82,0
501576,note_on,,,,,216,0,4,,,,,,3,,,50,0
501600,note_on,,,,,24,0,4,,,,,,3,,,53,71
501600,note_on,,,,,120,0,2,,,,,,1,,,74,82
501600,note_on,,,,,120,0,1,,,,,,0,,,86,82
501600,note_on,,,,,120,0,3,,,,,,2,,,46,0
501720,note_on,,,,,120,0,2,,,,,,1,,,74,0
501720,note_on,,,,,120,0,3,,,,,,2,,,46,71
501720,note_on,,,,,120,0,1,,,,,,0,,,86,0
501816,note_on,,,,,216,0,4,,,,,,3,,,53,0
501840,note_on,,,,,24,0,4,,,,,,3,,,50,71
501840,note_on,,,,,120,0,2,,,,,,1,,,70,82
501840,note_on,,,,,120,0,3,,,,,,2,,,46,0
501840,note_on,,,,,120,0,1,,,,,,0,,,82,82
501960,note_on,,,,,120,0,1,,,,,,0,,,82,0
501960,note_on,,,,,120,0,2,,,,,,1,,,70,0
501960,note_on,,,,,120,0,3,,,,,,2,,,46,70
502056,note_on,,,,,216,0,4,,,,,,3,,,50,0
502080,note_on,,,,,24,0,4,,,,,,3,,,53,71
502080,note_on,,,,,120,0,2,,,,,,1,,,74,82
502080,note_on,,,,,120,0,3,,,,,,2,,,46,0
502080,note_on,,,,,120,0,1,,,,,,0,,,86,82
502200,note_on,,,,,120,0,2,,,,,,1,,,74,0
502200,note_on,,,,,120,0,1,,,,,,0,,,86,0
502200,note_on,,,,,120,0,3,,,,,,2,,,46,70
502296,note_on,,,,,216,0,4,,,,,,3,,,53,0
502320,note_on,,,,,120,0,3,,,,,,2,,,46,0
502320,note_on,,,,,120,0,2,,,,,,1,,,70,81
502320,note_on,,,,,120,0,1,,,,,,0,,,82,81
502320,note_on,,,,,24,0,4,,,,,,3,,,50,70
502440,note_on,,,,,120,0,3,,,,,,2,,,46,70
502440,note_on,,,,,120,0,2,,,,,,1,,,70,0
502440,note_on,,,,,120,0,1,,,,,,0,,,82,0
502536,note_on,,,,,216,0,4,,,,,,3,,,50,0
502560,note_on,,,,,120,0,2,,,,,,1,,,65,81
502560,note_on,,,,,120,0,1,,,,,,0,,,77,81
502560,note_on,,,,,120,0,3,,,,,,2,,,46,0
502560,note_on,,,,,24,0,4,,,,,,3,,,56,70
502680,note_on,,,,,120,0,2,,,,,,1,,,65,0
502680,note_on,,,,,120,0,1,,,,,,0,,,77,0
502680,note_on,,,,,120,0,3,,,,,,2,,,46,70
502776,note_on,,,,,216,0,4,,,,,,3,,,56,0
502800,note_on,,,,,120,0,3,,,,,,2,,,46,0
502800,note_on,,,,,120,0,2,,,,,,1,,,62,80
502800,note_on,,,,,120,0,1,,,,,,0,,,74,80
502800,note_on,,,,,24,0,4,,,,,,3,,,53,70
502920,note_on,,,,,120,0,1,,,,,,0,,,74,0
502920,note_on,,,,,120,0,2,,,,,,1,,,62,0
502920,note_on,,,,,120,0,3,,,,,,2,,,46,69
503016,note_on,,,,,216,0,4,,,,,,3,,,53,0
503040,note_on,,,,,120,0,1,,,,,,0,,,77,80
503040,note_on,,,,,24,0,4,,,,,,3,,,56,69
503040,note_on,,,,,120,0,2,,,,,,1,,,65,80
503040,note_on,,,,,120,0,3,,,,,,2,,,46,0
503160,note_on,,,,,120,0,3,,,,,,2,,,46,69
503160,note_on,,,,,120,0,2,,,,,,1,,,65,0
503160,note_on,,,,,120,0,1,,,,,,0,,,77,0
503256,note_on,,,,,216,0,4,,,,,,3,,,56,0
503280,note_on,,,,,120,0,2,,,,,,1,,,62,79
503280,note_on,,,,,120,0,1,,,,,,0,,,74,79
503280,note_on,,,,,24,0,4,,,,,,3,,,53,69
503280,note_on,,,,,120,0,3,,,,,,2,,,46,0
503400,note_on,,,,,120,0,2,,,,,,1,,,62,0
503400,note_on,,,,,120,0,1,,,,,,0,,,74,0
503400,note_on,,,,,120,0,3,,,,,,2,,,46,69
503496,note_on,,,,,216,0,4,,,,,,3,,,53,0
503520,note_on,,,,,120,0,1,,,,,,0,,,77,79
503520,note_on,,,,,24,0,4,,,,,,3,,,56,69
503520,note_on,,,,,120,0,2,,,,,,1,,,65,79
503520,note_on,,,,,120,0,3,,,,,,2,,,46,0
503640,note_on,,,,,120,0,3,,,,,,2,,,46,69
503640,note_on,,,,,120,0,1,,,,,,0,,,77,0
503640,note_on,,,,,120,0,2,,,,,,1,,,65,0
503736,note_on,,,,,216,0,4,,,,,,3,,,56,0
503760,note_on,,,,,120,0,3,,,,,,2,,,46,0
503760,note_on,,,,,120,0,2,,,,,,1,,,62,79
503760,note_on,,,,,24,0,4,,,,,,3,,,53,69
503760,note_on,,,,,120,0,1,,,,,,0,,,74,79
503880,note_on,,,,,120,0,3,,,,,,2,,,46,68
503880,note_on,,,,,120,0,2,,,,,,1,,,62,0
503880,note_on,,,,,120,0,1,,,,,,0,,,74,0
503976,note_on,,,,,216,0,4,,,,,,3,,,53,0
504000,note_on,,,,,120,0,1,,,,,,0,,,77,78
504000,note_on,,,,,120,0,3,,,,,,2,,,46,0
504000,note_on,,,,,120,0,2,,,,,,1,,,65,78
504000,note_on,,,,,24,0,4,,,,,,3,,,56,68
504120,note_on,,,,,120,0,2,,,,,,1,,,65,0
504120,note_on,,,,,120,0,3,,,,,,2,,,46,68
504120,note_on,,,,,120,0,1,,,,,,0,,,77,0
504216,note_on,,,,,216,0,4,,,,,,3,,,56,0
504240,note_on,,,,,120,0,1,,,,,,0,,,74,78
504240,note_on,,,,,120,0,2,,,,,,1,,,62,78
504240,note_on,,,,,120,0,3,,,,,,2,,,46,0
504240,note_on,,,,,24,0,4,,,,,,3,,,53,68
504360,note_on,,,,,120,0,1,,,,,,0,,,74,0
504360,note_on,,,,,120,0,2,,,,,,1,,,62,0
504360,note_on,,,,,120,0,3,,,,,,2,,,46,68
504456,note_on,,,,,216,0,4,,,,,,3,,,53,0
504480,note_on,,,,,120,0,3,,,,,,2,,,46,0
504480,note_on,,,,,24,0,4,,,,,,3,,,59,68
504480,note_on,,,,,120,0,2,,,,,,1,,,68,77
504480,note_on,,,,,120,0,1,,,,,,0,,,80,77
504600,note_on,,,,,120,0,3,,,,,,2,,,46,68
504600,note_on,,,,,120,0,1,,,,,,0,,,80,0
504600,note_on,,,,,120,0,2,,,,,,1,,,68,0
504696,note_on,,,,,216,0,4,,,,,,3,,,59,0
504720,note_on,,,,,24,0,4,,,,,,3,,,56,68
504720,note_on,,,,,120,0,2,,,,,,1,,,65,77
504720,note_on,,,,,120,0,3,,,,,,2,,,46,0
504720,note_on,,,,,120,0,1,,,,,,0,,,77,77
504840,note_on,,,,,120,0,3,,,,,,2,,,46,67
504840,note_on,,,,,120,0,2,,,,,,1,,,65,0
504840,note_on,,,,,120,0,1,,,,,,0,,,77,0
504936,note_on,,,,,216,0,4,,,,,,3,,,56,0
504960,note_on,,,,,24,0,4,,,,,,3,,,59,67
504960,note_on,,,,,120,0,2,,,,,,1,,,68,77
504960,note_on,,,,,120,0,3,,,,,,2,,,46,0
504960,note_on,,,,,120,0,1,,,,,,0,,,80,77
505080,note_on,,,,,120,0,2,,,,,,1,,,68,0
505080,note_on,,,,,120,0,3,,,,,,2,,,46,67
505080,note_on,,,,,120,0,1,,,,,,0,,,80,0
505188,note_on,,,,,228,0,4,,,,,,3,,,59,0
505200,note_on,,,,,120,0,2,,,,,,1,,,65,76
505200,note_on,,,,,120,0,3,,,,,,2,,,46,0
505200,note_on,,,,,120,0,1,,,,,,0,,,77,76
505200,note_on,,,,,12,0,4,,,,,,3,,,56,67
505320,note_on,,,,,120,0,2,,,,,,1,,,65,0
505320,note_on,,,,,120,0,3,,,,,,2,,,46,67
505320,note_on,,,,,120,0,1,,,,,,0,,,77,0
505428,note_on,,,,,228,0,4,,,,,,3,,,56,0
505440,note_on,,,,,120,0,3,,,,,,2,,,46,0
505440,note_on,,,,,120,0,2,,,,,,1,,,68,76
505440,note_on,,,,,12,0,4,,,,,,3,,,59,67
505440,note_on,,,,,120,0,1,,,,,,0,,,80,76
505560,note_on,,,,,120,0,1,,,,,,0,,,80,0
505560,note_on,,,,,120,0,3,,,,,,2,,,46,67
505560,note_on,,,,,120,0,2,,,,,,1,,,68,0
505668,note_on,,,,,228,0,4,,,,,,3,,,59,0
505680,note_on,,,,,12,0,4,,,,,,3,,,56,66
505680,note_on,,,,,120,0,2,,,,,,1,,,65,75
505680,note_on,,,,,120,0,3,,,,,,2,,,46,0
505680,note_on,,,,,120,0,1,,,,,,0,,,77,75
505800,note_on,,,,,120,0,1,,,,,,0,,,77,0
