tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,pitch,program,note,velocity
92640,note_on,30,0,5,,,,,,,,,4,,,67,51
92640,note_on,30,0,6,,,,,,,,,5,,,62,51
92640,note_on,50,0,3,,,,,,,,,2,,,70,88
92850,note_on,210,0,6,,,,,,,,,5,,,62,0
92850,note_on,210,0,5,,,,,,,,,4,,,67,0
92850,note_on,210,0,4,,,,,,,,,3,,,70,0
92880,note_on,30,0,6,,,,,,,,,5,,,62,51
92880,note_on,30,0,5,,,,,,,,,4,,,67,51
92880,note_on,30,0,4,,,,,,,,,3,,,70,51
93090,note_on,210,0,6,,,,,,,,,5,,,62,0
93090,note_on,210,0,5,,,,,,,,,4,,,67,0
93090,note_on,210,0,4,,,,,,,,,3,,,70,0
93120,note_on,30,0,5,,,,,,,,,4,,,67,51
93120,note_on,30,0,4,,,,,,,,,3,,,70,51
93120,note_on,30,0,6,,,,,,,,,5,,,62,51
93280,note_on,640,0,3,,,,,,,,,2,,,70,0
93330,note_on,210,0,6,,,,,,,,,5,,,62,0
93330,note_on,210,0,4,,,,,,,,,3,,,70,0
93330,note_on,210,0,5,,,,,,,,,4,,,67,0
93360,note_on,30,0,4,,,,,,,,,3,,,70,51
93360,note_on,30,0,6,,,,,,,,,5,,,62,51
93360,note_on,80,0,3,,,,,,,,,2,,,69,88
93360,note_on,30,0,5,,,,,,,,,4,,,67,51
93450,note_on,1290,0,7,,,,,,,,,6,,,55,0
93450,note_on,1290,0,8,,,,,,,,,7,,,43,0
93480,note_on,120,0,3,,,,,,,,,2,,,69,0
93480,note_on,0,0,3,,,,,,,,,2,,,67,88
93570,note_on,210,0,4,,,,,,,,,3,,,70,0
93570,note_on,210,0,6,,,,,,,,,5,,,62,0
93570,note_on,210,0,5,,,,,,,,,4,,,67,0
93600,note_on,150,0,8,,,,,,,,,7,,,36,51
93600,note_on,0,0,3,,,,,,,,,2,,,65,88
93600,note_on,150,0,7,,,,,,,,,6,,,48,51
93600,note_on,120,0,3,,,,,,,,,2,,,67,0
93840,note_on,0,0,3,,,,,,,,,2,,,64,88
93840,note_on,270,0,6,,,,,,,,,5,,,55,51
93840,note_on,240,0,3,,,,,,,,,2,,,65,0
93840,note_on,270,0,5,,,,,,,,,4,,,58,51
93840,note_on,270,0,4,,,,,,,,,3,,,60,51
94050,note_on,210,0,4,,,,,,,,,3,,,60,0
94050,note_on,210,0,5,,,,,,,,,4,,,58,0
94050,note_on,210,0,6,,,,,,,,,5,,,55,0
94080,note_on,30,0,5,,,,,,,,,4,,,58,51
94080,note_on,240,0,3,,,,,,,,,2,,,64,0
94080,note_on,0,0,3,,,,,,,,,2,,,64,88
94080,note_on,30,0,4,,,,,,,,,3,,,60,51
94080,note_on,30,0,6,,,,,,,,,5,,,55,51
94290,note_on,210,0,5,,,,,,,,,4,,,58,0
94290,note_on,210,0,4,,,,,,,,,3,,,60,0
94290,note_on,210,0,6,,,,,,,,,5,,,55,0
94320,note_on,30,0,6,,,,,,,,,5,,,55,51
94320,note_on,30,0,5,,,,,,,,,4,,,58,51
94320,note_on,30,0,4,,,,,,,,,3,,,60,51
94510,note_on,430,0,3,,,,,,,,,2,,,64,0
94530,note_on,210,0,6,,,,,,,,,5,,,55,0
94530,note_on,210,0,5,,,,,,,,,4,,,58,0
94530,note_on,210,0,4,,,,,,,,,3,,,60,0
94560,note_on,50,0,3,,,,,,,,,2,,,64,88
94560,note_on,30,0,4,,,,,,,,,3,,,60,51
94560,note_on,30,0,5,,,,,,,,,4,,,58,51
94560,note_on,30,0,6,,,,,,,,,5,,,55,51
94770,note_on,210,0,4,,,,,,,,,3,,,60,0
94770,note_on,210,0,6,,,,,,,,,5,,,55,0
94770,note_on,210,0,5,,,,,,,,,4,,,58,0
94800,note_on,30,0,4,,,,,,,,,3,,,60,51
94800,note_on,30,0,6,,,,,,,,,5,,,55,51
94800,note_on,30,0,5,,,,,,,,,4,,,58,51
94890,note_on,1290,0,8,,,,,,,,,7,,,36,0
94890,note_on,1290,0,7,,,,,,,,,6,,,48,0
94990,note_on,430,0,3,,,,,,,,,2,,,64,0
95010,note_on,210,0,5,,,,,,,,,4,,,58,0
95010,note_on,210,0,6,,,,,,,,,5,,,55,0
95010,note_on,210,0,4,,,,,,,,,3,,,60,0
95040,note_on,150,0,8,,,,,,,,,7,,,41,51
95040,note_on,30,0,5,,,,,,,,,4,,,57,51
95040,note_on,50,0,3,,,,,,,,,2,,,65,88
95040,note_on,150,0,7,,,,,,,,,6,,,53,51
95040,note_on,30,0,6,,,,,,,,,5,,,53,51
95040,note_on,30,0,4,,,,,,,,,3,,,60,51
95470,note_on,430,0,3,,,,,,,,,2,,,65,0
95520,note_on,480,0,4,,,,,,,,,3,,,60,0
95520,note_on,0,0,5,,,,,,,,,4,,,58,51
95520,note_on,480,0,5,,,,,,,,,4,,,57,0
95520,note_on,0,0,4,,,,,,,,,3,,,62,51
95760,note_on,290,0,3,,,,,,,,,2,,,70,88
95970,note_on,210,0,3,,,,,,,,,2,,,70,0
96000,note_on,0,0,4,,,,,,,,,3,,,58,51
96000,note_on,30,0,3,,,,,,,,,2,,,67,88
96000,note_on,480,0,5,,,,,,,,,4,,,58,0
96000,note_on,0,0,5,,,,,,,,,4,,,55,51
96000,note_on,480,0,4,,,,,,,,,3,,,62,0
96210,note_on,210,0,3,,,,,,,,,2,,,67,0
96240,note_on,30,0,3,,,,,,,,,2,,,64,88
96450,note_on,210,0,3,,,,,,,,,2,,,64,0
96480,note_on,480,0,5,,,,,,,,,4,,,55,0
96480,note_on,0,0,5,,,,,,,,,4,,,57,51
96480,note_on,30,0,3,,,,,,,,,2,,,65,88
96480,note_on,480,0,4,,,,,,,,,3,,,58,0
96480,note_on,0,0,4,,,,,,,,,3,,,57,51
96720,note_on,240,0,4,,,,,,,,,3,,,57,0
96720,note_on,0,0,4,,,,,,,,,3,,,60,51
96910,note_on,430,0,3,,,,,,,,,2,,,65,0
96960,note_on,0,0,4,,,,,,,,,3,,,61,51
96960,note_on,0,0,5,,,,,,,,,4,,,58,51
96960,note_on,240,0,4,,,,,,,,,3,,,60,0
96960,note_on,480,0,5,,,,,,,,,4,,,57,0
97200,note_on,290,0,3,,,,,,,,,2,,,70,88
97410,note_on,210,0,3,,,,,,,,,2,,,70,0
97440,note_on,0,0,4,,,,,,,,,3,,,58,51
97440,note_on,480,0,4,,,,,,,,,3,,,61,0
97440,note_on,30,0,3,,,,,,,,,2,,,66,88
97650,note_on,210,0,3,,,,,,,,,2,,,66,0
97680,note_on,0,0,5,,,,,,,,,4,,,55,51
97680,note_on,720,0,5,,,,,,,,,4,,,58,0
97680,note_on,30,0,3,,,,,,,,,2,,,64,88
97890,note_on,210,0,3,,,,,,,,,2,,,64,0
97920,note_on,240,0,5,,,,,,,,,4,,,55,0
97920,note_on,480,0,4,,,,,,,,,3,,,58,0
97920,note_on,0,0,5,,,,,,,,,4,,,57,51
97920,note_on,0,0,4,,,,,,,,,3,,,57,51
97920,note_on,30,0,3,,,,,,,,,2,,,65,88
98160,note_on,3120,0,7,,,,,,,,,6,,,53,0
98160,note_on,0,0,7,,,,,,,,,6,,,51,51
98160,note_on,0,0,8,,,,,,,,,7,,,39,51
98160,note_on,3120,0,8,,,,,,,,,7,,,41,0
98400,note_on,0,0,5,,,,,,,,,4,,,55,51
98400,note_on,480,0,5,,,,,,,,,4,,,57,0
98400,note_on,240,0,8,,,,,,,,,7,,,39,0
98400,note_on,0,0,8,,,,,,,,,7,,,38,51
98400,note_on,480,0,4,,,,,,,,,3,,,57,0
98400,note_on,0,0,4,,,,,,,,,3,,,58,51
98400,note_on,0,0,7,,,,,,,,,6,,,50,51
98400,note_on,240,0,7,,,,,,,,,6,,,51,0
98640,note_on,240,0,4,,,,,,,,,3,,,58,0
98640,note_on,0,0,4,,,,,,,,,3,,,60,51
98640,note_on,0,0,7,,,,,,,,,6,,,48,51
98640,note_on,240,0,7,,,,,,,,,6,,,50,0
98640,note_on,240,0,5,,,,,,,,,4,,,55,0
98640,note_on,0,0,5,,,,,,,,,4,,,57,51
98640,note_on,240,0,8,,,,,,,,,7,,,38,0
98640,note_on,0,0,8,,,,,,,,,7,,,36,51
98880,note_on,0,0,8,,,,,,,,,7,,,34,51
98880,note_on,0,0,4,,,,,,,,,3,,,62,51
98880,note_on,240,0,4,,,,,,,,,3,,,60,0
98880,note_on,240,0,7,,,,,,,,,6,,,48,0
98880,note_on,0,0,7,,,,,,,,,6,,,46,51
98880,note_on,240,0,5,,,,,,,,,4,,,57,0
98880,note_on,240,0,8,,,,,,,,,7,,,36,0
98880,note_on,0,0,5,,,,,,,,,4,,,58,51
99090,note_on,4050,0,6,,,,,,,,,5,,,53,0
99120,note_on,0,0,8,,,,,,,,,7,,,33,51
99120,note_on,0,0,5,,,,,,,,,4,,,60,51
99120,note_on,240,0,5,,,,,,,,,4,,,58,0
99120,note_on,30,0,6,,,,,,,,,5,,,57,51
99120,note_on,0,0,4,,,,,,,,,3,,,63,51
99120,note_on,0,0,7,,,,,,,,,6,,,45,51
99120,note_on,240,0,7,,,,,,,,,6,,,46,0
99120,note_on,240,0,8,,,,,,,,,7,,,34,0
99120,note_on,240,0,4,,,,,,,,,3,,,62,0
99330,note_on,210,0,6,,,,,,,,,5,,,57,0
99360,note_on,240,0,8,,,,,,,,,7,,,33,0
99360,note_on,0,0,8,,,,,,,,,7,,,34,51
99360,note_on,30,0,6,,,,,,,,,5,,,58,51
99360,note_on,240,0,7,,,,,,,,,6,,,45,0
99360,note_on,240,0,4,,,,,,,,,3,,,63,0
99360,note_on,0,0,4,,,,,,,,,3,,,62,51
99360,note_on,0,0,5,,,,,,,,,4,,,62,51
99360,note_on,240,0,5,,,,,,,,,4,,,60,0
99360,note_on,0,0,7,,,,,,,,,6,,,46,51
99790,note_on,430,0,5,,,,,,,,,4,,,62,0
99790,note_on,430,0,7,,,,,,,,,6,,,46,0
99790,note_on,430,0,8,,,,,,,,,7,,,34,0
99840,note_on,50,0,7,,,,,,,,,6,,,46,51
99840,note_on,50,0,5,,,,,,,,,4,,,58,51
99840,note_on,50,0,8,,,,,,,,,7,,,34,51
100270,note_on,430,0,7,,,,,,,,,6,,,46,0
100270,note_on,430,0,8,,,,,,,,,7,,,34,0
100320,note_on,50,0,8,,,,,,,,,7,,,34,51
100320,note_on,2400,0,3,,,,,,,,,2,,,65,0
100320,note_on,0,0,3,,,,,,,,,2,,,66,88
100320,note_on,50,0,7,,,,,,,,,6,,,46,51
100650,note_on,1290,0,4,,,,,,,,,3,,,62,0
100750,note_on,430,0,7,,,,,,,,,6,,,46,0
100750,note_on,430,0,8,,,,,,,,,7,,,34,0
100800,note_on,0,0,3,,,,,,,,,2,,,67,88
100800,note_on,480,0,3,,,,,,,,,2,,,66,0
100800,note_on,150,0,4,,,,,,,,,3,,,63,51
100960,note_on,160,0,4,,,,,,,,,3,,,63,0
100960,note_on,160,0,3,,,,,,,,,2,,,67,0
100960,note_on,0,0,4,,,,,,,,,3,,,65,51
100960,note_on,0,0,3,,,,,,,,,2,,,69,88
101120,note_on,160,0,4,,,,,,,,,3,,,65,0
101120,note_on,0,0,4,,,,,,,,,3,,,67,51
101120,note_on,0,0,3,,,,,,,,,2,,,70,88
101120,note_on,160,0,3,,,,,,,,,2,,,69,0
101280,note_on,160,0,4,,,,,,,,,3,,,67,0
101280,note_on,0,0,4,,,,,,,,,3,,,67,51
101280,note_on,160,0,3,,,,,,,,,2,,,70,0
101280,note_on,0,0,3,,,,,,,,,2,,,70,88
101280,note_on,530,0,8,,,,,,,,,7,,,46,51
101280,note_on,530,0,7,,,,,,,,,6,,,58,51
101710,note_on,430,0,8,,,,,,,,,7,,,46,0
101710,note_on,430,0,7,,,,,,,,,6,,,58,0
101760,note_on,50,0,8,,,,,,,,,7,,,34,51
101760,note_on,50,0,7,,,,,,,,,6,,,46,51
101880,note_on,0,0,3,,,,,,,,,2,,,69,88
101880,note_on,600,0,3,,,,,,,,,2,,,70,0
101880,note_on,0,0,4,,,,,,,,,3,,,65,51
101880,note_on,600,0,4,,,,,,,,,3,,,67,0
102000,note_on,0,0,3,,,,,,,,,2,,,67,88
102000,note_on,120,0,3,,,,,,,,,2,,,69,0
102000,note_on,0,0,4,,,,,,,,,3,,,63,51
102000,note_on,120,0,4,,,,,,,,,3,,,65,0
102120,note_on,0,0,4,,,,,,,,,3,,,62,51
102120,note_on,120,0,4,,,,,,,,,3,,,63,0
102120,note_on,0,0,3,,,,,,,,,2,,,65,88
102120,note_on,120,0,3,,,,,,,,,2,,,67,0
102190,note_on,430,0,8,,,,,,,,,7,,,34,0
102190,note_on,430,0,7,,,,,,,,,6,,,46,0
102240,note_on,120,0,3,,,,,,,,,2,,,65,0
102240,note_on,0,0,3,,,,,,,,,2,,,63,88
102240,note_on,0,0,4,,,,,,,,,3,,,60,51
102240,note_on,120,0,4,,,,,,,,,3,,,62,0
102400,note_on,160,0,3,,,,,,,,,2,,,63,0
102400,note_on,0,0,3,,,,,,,,,2,,,65,88
102400,note_on,0,0,4,,,,,,,,,3,,,62,51
102400,note_on,160,0,4,,,,,,,,,3,,,60,0
102560,note_on,160,0,4,,,,,,,,,3,,,62,0
102560,note_on,0,0,4,,,,,,,,,3,,,63,51
102560,note_on,0,0,3,,,,,,,,,2,,,67,88
102560,note_on,160,0,3,,,,,,,,,2,,,65,0
102720,note_on,0,0,3,,,,,,,,,2,,,67,88
102720,note_on,0,0,4,,,,,,,,,3,,,63,51
102720,note_on,160,0,4,,,,,,,,,3,,,63,0
102720,note_on,160,0,3,,,,,,,,,2,,,67,0
102720,note_on,530,0,7,,,,,,,,,6,,,58,51
102720,note_on,530,0,8,,,,,,,,,7,,,46,51
103150,note_on,430,0,8,,,,,,,,,7,,,46,0
103150,note_on,430,0,7,,,,,,,,,6,,,58,0
103200,note_on,50,0,8,,,,,,,,,7,,,34,51
103200,note_on,50,0,7,,,,,,,,,6,,,46,51
103320,note_on,0,0,3,,,,,,,,,2,,,65,88
103320,note_on,600,0,3,,,,,,,,,2,,,67,0
103320,note_on,600,0,4,,,,,,,,,3,,,63,0
103320,note_on,0,0,4,,,,,,,,,3,,,62,51
103440,note_on,0,0,3,,,,,,,,,2,,,63,88
103440,note_on,120,0,3,,,,,,,,,2,,,65,0
103440,note_on,0,0,4,,,,,,,,,3,,,60,51
103440,note_on,120,0,4,,,,,,,,,3,,,62,0
103530,note_on,4170,0,6,,,,,,,,,5,,,58,0
103530,note_on,3690,0,5,,,,,,,,,4,,,58,0
103560,note_on,120,0,4,,,,,,,,,3,,,60,0
103560,note_on,0,0,4,,,,,,,,,3,,,58,51
103560,note_on,0,0,3,,,,,,,,,2,,,62,88
103560,note_on,120,0,3,,,,,,,,,2,,,63,0
103630,note_on,430,0,7,,,,,,,,,6,,,46,0
103630,note_on,430,0,8,,,,,,,,,7,,,34,0
103680,note_on,50,0,8,,,,,,,,,7,,,41,51
103680,note_on,0,0,3,,,,,,,,,2,,,65,88
103680,note_on,150,0,6,,,,,,,,,5,,,53,51
103680,note_on,50,0,7,,,,,,,,,6,,,53,51
103680,note_on,0,0,4,,,,,,,,,3,,,62,51
103680,note_on,120,0,4,,,,,,,,,3,,,58,0
103680,note_on,150,0,5,,,,,,,,,4,,,57,51
103680,note_on,120,0,3,,,,,,,,,2,,,62,0
103920,note_on,0,0,4,,,,,,,,,3,,,60,51
103920,note_on,240,0,4,,,,,,,,,3,,,62,0
103920,note_on,0,0,3,,,,,,,,,2,,,63,88
103920,note_on,240,0,3,,,,,,,,,2,,,65,0
104110,note_on,430,0,8,,,,,,,,,7,,,41,0
104110,note_on,430,0,6,,,,,,,,,5,,,53,0
104110,note_on,430,0,7,,,,,,,,,6,,,53,0
104160,note_on,50,0,7,,,,,,,,,6,,,46,51
104160,note_on,0,0,4,,,,,,,,,3,,,58,51
104160,note_on,240,0,4,,,,,,,,,3,,,60,0
104160,note_on,50,0,8,,,,,,,,,7,,,34,51
104160,note_on,50,0,6,,,,,,,,,5,,,53,51
104160,note_on,0,0,3,,,,,,,,,2,,,62,88
104160,note_on,480,0,5,,,,,,,,,4,,,57,0
104160,note_on,0,0,5,,,,,,,,,4,,,58,51
104160,note_on,240,0,3,,,,,,,,,2,,,63,0
104370,note_on,210,0,8,,,,,,,,,7,,,34,0
104370,note_on,210,0,7,,,,,,,,,6,,,46,0
104400,note_on,30,0,8,,,,,,,,,7,,,46,51
104400,note_on,30,0,7,,,,,,,,,6,,,58,51
104590,note_on,430,0,3,,,,,,,,,2,,,62,0
104590,note_on,430,0,4,,,,,,,,,3,,,58,0
104590,note_on,430,0,6,,,,,,,,,5,,,53,0
104610,note_on,210,0,8,,,,,,,,,7,,,46,0
104610,note_on,210,0,7,,,,,,,,,6,,,58,0
104640,note_on,30,0,7,,,,,,,,,6,,,53,51
104640,note_on,30,0,8,,,,,,,,,7,,,41,51
104640,note_on,480,0,5,,,,,,,,,4,,,58,0
104850,note_on,210,0,8,,,,,,,,,7,,,41,0
104850,note_on,210,0,7,,,,,,,,,6,,,53,0
104880,note_on,30,0,8,,,,,,,,,7,,,38,51
104880,note_on,30,0,7,,,,,,,,,6,,,50,51
105090,note_on,210,0,8,,,,,,,,,7,,,38,0
105090,note_on,210,0,7,,,,,,,,,6,,,50,0
105120,note_on,30,0,8,,,,,,,,,7,,,34,51
105120,note_on,530,0,3,,,,,,,,,2,,,58,88
105120,note_on,30,0,7,,,,,,,,,6,,,46,51
105550,note_on,430,0,8,,,,,,,,,7,,,34,0
105550,note_on,430,0,7,,,,,,,,,6,,,46,0
105600,note_on,960,0,5,,,,,,,,,4,,,56,51
105600,note_on,1010,0,6,,,,,,,,,5,,,53,51
105600,note_on,50,0,8,,,,,,,,,7,,,38,51
105600,note_on,1010,0,4,,,,,,,,,3,,,58,51
105600,note_on,50,0,7,,,,,,,,,6,,,50,51
106080,note_on,480,0,7,,,,,,,,,6,,,50,0
106080,note_on,0,0,7,,,,,,,,,6,,,51,51
106080,note_on,0,0,5,,,,,,,,,4,,,55,51
106080,note_on,480,0,5,,,,,,,,,4,,,56,0
106080,note_on,480,0,6,,,,,,,,,5,,,53,0
106080,note_on,480,0,8,,,,,,,,,7,,,38,0
106080,note_on,0,0,8,,,,,,,,,7,,,39,51
106080,note_on,0,0,6,,,,,,,,,5,,,51,51
106410,note_on,1290,0,3,,,,,,,,,2,,,58,0
106460,note_on,860,0,4,,,,,,,,,3,,,58,0
106560,note_on,480,0,7,,,,,,,,,6,,,51,0
106560,note_on,480,0,8,,,,,,,,,7,,,39,0
106560,note_on,480,0,6,,,,,,,,,5,,,51,0
106560,note_on,480,0,5,,,,,,,,,4,,,55,0
106560,note_on,150,0,3,,,,,,,,,2,,,63,88
107040,note_on,480,0,8,,,,,,,,,7,,,42,51
107040,note_on,480,0,7,,,,,,,,,6,,,54,51
107040,note_on,480,0,6,,,,,,,,,5,,,51,51
107040,note_on,580,0,4,,,,,,,,,3,,,63,51
107040,note_on,480,0,5,,,,,,,,,4,,,58,51
107520,note_on,480,0,5,,,,,,,,,4,,,58,0
107520,note_on,480,0,6,,,,,,,,,5,,,51,0
107520,note_on,0,0,5,,,,,,,,,4,,,57,51
107520,note_on,480,0,8,,,,,,,,,7,,,42,0
107520,note_on,480,0,7,,,,,,,,,6,,,54,0
107520,note_on,0,0,7,,,,,,,,,6,,,53,51
107520,note_on,0,0,6,,,,,,,,,5,,,53,51
107520,note_on,0,0,8,,,,,,,,,7,,,41,51
107850,note_on,1290,0,3,,,,,,,,,2,,,63,0
107900,note_on,860,0,4,,,,,,,,,3,,,63,0
108000,note_on,100,0,4,,,,,,,,,3,,,62,51
108000,note_on,0,0,6,,,,,,,,,5,,,53,51
108000,note_on,150,0,3,,,,,,,,,2,,,62,88
108000,note_on,0,0,7,,,,,,,,,6,,,46,51
108000,note_on,480,0,7,,,,,,,,,6,,,53,0
108000,note_on,0,0,8,,,,,,,,,7,,,34,51
108000,note_on,480,0,6,,,,,,,,,5,,,53,0
108000,note_on,480,0,5,,,,,,,,,4,,,57,0
108000,note_on,0,0,5,,,,,,,,,4,,,58,51
108000,note_on,480,0,8,,,,,,,,,7,,,41,0
108240,note_on,240,0,3,,,,,,,,,2,,,62,0
108240,note_on,0,0,3,,,,,,,,,2,,,65,88
108480,note_on,0,0,8,,,,,,,,,7,,,38,51
108480,note_on,0,0,7,,,,,,,,,6,,,50,51
108480,note_on,480,0,8,,,,,,,,,7,,,34,0
108480,note_on,0,0,3,,,,,,,,,2,,,65,88
108480,note_on,240,0,3,,,,,,,,,2,,,65,0
108480,note_on,480,0,7,,,,,,,,,6,,,46,0
108960,note_on,0,0,8,,,,,,,,,7,,,39,51
108960,note_on,0,0,5,,,,,,,,,4,,,57,51
108960,note_on,480,0,7,,,,,,,,,6,,,50,0
108960,note_on,480,0,8,,,,,,,,,7,,,38,0
108960,note_on,0,0,7,,,,,,,,,6,,,51,51
108960,note_on,960,0,5,,,,,,,,,4,,,58,0
108960,note_on,960,0,4,,,,,,,,,3,,,62,0
108960,note_on,0,0,4,,,,,,,,,3,,,60,51
109120,note_on,640,0,3,,,,,,,,,2,,,65,0
109200,note_on,80,0,3,,,,,,,,,2,,,69,88
109320,note_on,0,0,3,,,,,,,,,2,,,65,88
109320,note_on,120,0,3,,,,,,,,,2,,,69,0
109440,note_on,480,0,7,,,,,,,,,6,,,51,0
109440,note_on,480,0,8,,,,,,,,,7,,,39,0
109440,note_on,0,0,5,,,,,,,,,4,,,58,51
109440,note_on,0,0,7,,,,,,,,,6,,,50,51
109440,note_on,480,0,4,,,,,,,,,3,,,60,0
109440,note_on,0,0,8,,,,,,,,,7,,,38,51
109440,note_on,0,0,4,,,,,,,,,3,,,62,51
109440,note_on,480,0,5,,,,,,,,,4,,,57,0
109440,note_on,0,0,3,,,,,,,,,2,,,70,88
109440,note_on,120,0,3,,,,,,,,,2,,,65,0
109650,note_on,210,0,3,,,,,,,,,2,,,70,0
109680,note_on,30,0,3,,,,,,,,,2,,,69,88
109870,note_on,430,0,7,,,,,,,,,6,,,50,0
109870,note_on,430,0,4,,,,,,,,,3,,,62,0
109870,note_on,430,0,8,,,,,,,,,7,,,38,0
109870,note_on,1870,0,6,,,,,,,,,5,,,53,0
109870,note_on,430,0,5,,,,,,,,,4,,,58,0
109890,note_on,210,0,3,,,,,,,,,2,,,69,0
109920,note_on,30,0,3,,,,,,,,,2,,,67,88
110130,note_on,210,0,3,,,,,,,,,2,,,67,0
110160,note_on,290,0,4,,,,,,,,,3,,,77,51
110160,note_on,290,0,5,,,,,,,,,4,,,74,51
110160,note_on,30,0,3,,,,,,,,,2,,,65,88
110370,note_on,210,0,3,,,,,,,,,2,,,65,0
110400,note_on,240,0,4,,,,,,,,,3,,,77,0
110400,note_on,30,0,3,,,,,,,,,2,,,64,88
110400,note_on,0,0,4,,,,,,,,,3,,,76,51
110400,note_on,240,0,5,,,,,,,,,4,,,74,0
110400,note_on,0,0,5,,,,,,,,,4,,,73,51
110610,note_on,210,0,3,,,,,,,,,2,,,64,0
110640,note_on,240,0,4,,,,,,,,,3,,,76,0
110640,note_on,0,0,4,,,,,,,,,3,,,77,51
110640,note_on,30,0,3,,,,,,,,,2,,,65,88
110640,note_on,0,0,5,,,,,,,,,4,,,74,51
110640,note_on,240,0,5,,,,,,,,,4,,,73,0
110850,note_on,210,0,3,,,,,,,,,2,,,65,0
110880,note_on,240,0,5,,,,,,,,,4,,,74,0
110880,note_on,30,0,3,,,,,,,,,2,,,65,88
110880,note_on,1010,0,8,,,,,,,,,7,,,46,51
110880,note_on,240,0,4,,,,,,,,,3,,,77,0
110880,note_on,1010,0,6,,,,,,,,,5,,,65,51
110880,note_on,1010,0,7,,,,,,,,,6,,,58,51
110880,note_on,0,0,4,,,,,,,,,3,,,77,51
110880,note_on,0,0,5,,,,,,,,,4,,,74,51
111000,note_on,0,0,3,,,,,,,,,2,,,62,88
111000,note_on,120,0,3,,,,,,,,,2,,,65,0
111090,note_on,210,0,8,,,,,,,,,7,,,46,0
111090,note_on,210,0,7,,,,,,,,,6,,,58,0
111120,note_on,120,0,3,,,,,,,,,2,,,62,0
111120,note_on,0,0,3,,,,,,,,,2,,,67,88
111120,note_on,240,0,4,,,,,,,,,3,,,77,0
111120,note_on,30,0,7,,,,,,,,,6,,,51,51
111120,note_on,0,0,4,,,,,,,,,3,,,75,51
111120,note_on,30,0,8,,,,,,,,,7,,,39,51
111120,note_on,0,0,6,,,,,,,,,5,,,67,51
111120,note_on,240,0,6,,,,,,,,,5,,,65,0
111120,note_on,0,0,5,,,,,,,,,4,,,72,51
111120,note_on,240,0,5,,,,,,,,,4,,,74,0
111240,note_on,0,0,3,,,,,,,,,2,,,63,88
111240,note_on,120,0,3,,,,,,,,,2,,,67,0
111330,note_on,210,0,7,,,,,,,,,6,,,51,0
111330,note_on,210,0,8,,,,,,,,,7,,,39,0
111360,note_on,30,0,8,,,,,,,,,7,,,41,51
111360,note_on,120,0,3,,,,,,,,,2,,,63,0
111360,note_on,0,0,3,,,,,,,,,2,,,62,88
111360,note_on,30,0,7,,,,,,,,,6,,,53,51
111360,note_on,240,0,5,,,,,,,,,4,,,72,0
111360,note_on,0,0,5,,,,,,,,,4,,,70,51
111360,note_on,0,0,4,,,,,,,,,3,,,74,51
111360,note_on,240,0,4,,,,,,,,,3,,,75,0
111360,note_on,0,0,6,,,,,,,,,5,,,67,51
111360,note_on,240,0,6,,,,,,,,,5,,,67,0
111570,note_on,210,0,4,,,,,,,,,3,,,74,0
111570,note_on,210,0,5,,,,,,,,,4,,,70,0
111570,note_on,210,0,7,,,,,,,,,6,,,53,0
111570,note_on,210,0,6,,,,,,,,,5,,,67,0
111570,note_on,210,0,8,,,,,,,,,7,,,41,0
111790,note_on,430,0,3,,,,,,,,,2,,,62,0
111840,note_on,270,0,5,,,,,,,,,4,,,69,51
111840,note_on,270,0,7,,,,,,,,,6,,,41,51
111840,note_on,270,0,4,,,,,,,,,3,,,72,51
111840,note_on,270,0,6,,,,,,,,,5,,,63,51
111840,note_on,270,0,8,,,,,,,,,7,,,29,51
111840,note_on,50,0,3,,,,,,,,,2,,,60,88
112050,note_on,210,0,8,,,,,,,,,7,,,29,0
112050,note_on,210,0,6,,,,,,,,,5,,,63,0
112050,note_on,210,0,5,,,,,,,,,4,,,69,0
112050,note_on,210,0,7,,,,,,,,,6,,,41,0
112050,note_on,210,0,4,,,,,,,,,3,,,72,0
112270,note_on,430,0,3,,,,,,,,,2,,,60,0
112320,note_on,270,0,8,,,,,,,,,7,,,34,51
112320,note_on,270,0,6,,,,,,,,,5,,,62,51
112320,note_on,270,0,5,,,,,,,,,4,,,70,51
112320,note_on,50,0,3,,,,,,,,,2,,,58,88
112320,note_on,0,0,2,,,,,,,,,1,,,46,51
112320,note_on,270,0,7,,,,,,,,,6,,,46,51
112320,note_on,39890,0,2,,,,,,,,,1,,,58,51
112320,note_on,270,0,4,,,,,,,,,3,,,70,51
112530,note_on,210,0,2,,,,,,,,,1,,,58,0
112530,note_on,0,0,2,,,,,,,,,1,,,46,0
112560,note_on,30,0,2,,,,,,,,,1,,,58,51
112560,note_on,0,0,2,,,,,,,,,1,,,46,51
112750,note_on,430,0,3,,,,,,,,,2,,,58,0
112750,note_on,430,0,6,,,,,,,,,5,,,62,0
112750,note_on,430,0,4,,,,,,,,,3,,,70,0
112750,note_on,430,0,5,,,,,,,,,4,,,70,0
112770,note_on,210,0,2,,,,,,,,,1,,,58,0
112770,note_on,0,0,2,,,,,,,,,1,,,46,0
112800,note_on,0,0,2,,,,,,,,,1,,,46,51
112800,note_on,30,0,2,,,,,,,,,1,,,58,51
