tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,pitch
865320,set_tempo,1320,1,0,,,,,,306122,,,,,,,
865440,set_tempo,120,1,0,,,,,,295566,,,,,,,
865440,note_off,2880,0,4,,,,,,,,,3,,67,0,
865440,note_off,0,0,4,,,,,,,,,3,,70,0,
865440,note_on,0,0,1,,,,,,,,,0,,76,48,
865440,note_on,0,0,4,,,,,,,,,3,,68,51,
865440,note_off,480,0,1,,,,,,,,,0,,76,0,
865440,note_on,0,0,4,,,,,,,,,3,,72,51,
865920,note_on,0,0,1,,,,,,,,,0,,77,46,
865920,note_off,480,0,1,,,,,,,,,0,,76,0,
866280,note_off,360,0,1,,,,,,,,,0,,77,0,
866400,note_on,120,0,1,,,,,,,,,0,,77,49,
866480,note_off,80,0,1,,,,,,,,,0,,77,0,
866480,note_on,0,0,1,,,,,,,,,0,,79,49,
866560,note_off,80,0,1,,,,,,,,,0,,79,0,
866560,note_on,0,0,1,,,,,,,,,0,,77,50,
866640,note_off,80,0,1,,,,,,,,,0,,77,0,
866640,note_on,0,0,1,,,,,,,,,0,,76,51,
866760,note_off,120,0,1,,,,,,,,,0,,76,0,
866760,note_on,0,0,1,,,,,,,,,0,,77,53,
866760,set_tempo,1320,1,0,,,,,,298507,,,,,,,
866880,set_tempo,120,1,0,,,,,,295566,,,,,,,
866880,note_on,0,0,1,,,,,,,,,0,,80,63,
866880,note_off,120,0,1,,,,,,,,,0,,77,0,
867360,note_on,0,0,1,,,,,,,,,0,,79,51,
867360,note_off,480,0,1,,,,,,,,,0,,80,0,
867840,note_on,0,0,1,,,,,,,,,0,,77,48,
867840,note_off,480,0,1,,,,,,,,,0,,79,0,
868200,set_tempo,1320,1,0,,,,,,303030,,,,,,,
868320,note_off,0,0,4,,,,,,,,,3,,68,0,
868320,note_off,480,0,1,,,,,,,,,0,,77,0,
868320,note_off,2880,0,4,,,,,,,,,3,,72,0,
868320,note_on,0,0,4,,,,,,,,,3,,70,53,
868320,note_on,0,0,4,,,,,,,,,3,,67,53,
868320,note_on,0,0,4,,,,,,,,,3,,73,53,
868320,set_tempo,120,1,0,,,,,,295566,,,,,,,
868800,note_on,480,0,1,,,,,,,,,0,,76,44,
869160,note_off,360,0,1,,,,,,,,,0,,76,0,
869280,note_on,120,0,1,,,,,,,,,0,,76,47,
869640,note_on,0,0,1,,,,,,,,,0,,76,50,
869640,note_off,360,0,1,,,,,,,,,0,,76,0,
869670,set_tempo,1350,1,0,,,,,,298507,,,,,,,
869760,note_off,120,0,1,,,,,,,,,0,,76,0,
869760,set_tempo,90,1,0,,,,,,295566,,,,,,,
869760,note_on,0,0,1,,,,,,,,,0,,79,60,
870240,note_off,480,0,1,,,,,,,,,0,,79,0,
870240,note_on,0,0,1,,,,,,,,,0,,77,48,
870720,note_off,480,0,1,,,,,,,,,0,,77,0,
870720,note_on,0,0,1,,,,,,,,,0,,76,43,
871080,set_tempo,1320,1,0,,,,,,303030,,,,,,,
871200,set_tempo,120,1,0,,,,,,295566,,,,,,,
871200,note_on,0,0,4,,,,,,,,,3,,68,44,
871200,note_off,0,0,4,,,,,,,,,3,,67,0,
871200,note_off,2880,0,4,,,,,,,,,3,,70,0,
871200,note_off,0,0,4,,,,,,,,,3,,73,0,
871200,note_off,480,0,1,,,,,,,,,0,,76,0,
871200,note_on,0,0,4,,,,,,,,,3,,72,44,
871680,note_on,480,0,1,,,,,,,,,0,,77,36,
872040,note_off,360,0,1,,,,,,,,,0,,77,0,
872160,note_on,120,0,1,,,,,,,,,0,,77,41,
872520,note_off,360,0,1,,,,,,,,,0,,77,0,
872520,note_on,0,0,1,,,,,,,,,0,,77,45,
872535,set_tempo,1335,1,0,,,,,,298507,,,,,,,
872640,set_tempo,105,1,0,,,,,,295566,,,,,,,
872640,note_off,120,0,1,,,,,,,,,0,,77,0,
872640,note_on,0,0,1,,,,,,,,,0,,80,54,
873120,note_on,0,0,1,,,,,,,,,0,,79,43,
873120,note_off,480,0,1,,,,,,,,,0,,80,0,
873600,note_on,0,0,1,,,,,,,,,0,,77,40,
873600,note_off,480,0,1,,,,,,,,,0,,79,0,
873960,set_tempo,1320,1,0,,,,,,303030,,,,,,,
874080,note_on,0,0,1,,,,,,,,,0,,75,37,
874080,note_off,480,0,1,,,,,,,,,0,,77,0,
874080,set_tempo,120,1,0,,,,,,295566,,,,,,,
874080,note_on,0,0,4,,,,,,,,,3,,68,39,
874080,note_on,0,0,4,,,,,,,,,3,,65,39,
874080,note_off,0,0,4,,,,,,,,,3,,72,0,
874080,note_off,2880,0,4,,,,,,,,,3,,68,0,
874560,note_off,480,0,1,,,,,,,,,0,,75,0,
874560,note_on,0,0,1,,,,,,,,,0,,74,34,
874800,note_off,240,0,1,,,,,,,,,0,,74,0,
875040,note_on,240,0,1,,,,,,,,,0,,74,35,
875280,note_off,240,0,1,,,,,,,,,0,,74,0,
875400,note_on,120,0,1,,,,,,,,,0,,74,38,
875400,set_tempo,1320,1,0,,,,,,303030,,,,,,,
875520,note_off,120,0,1,,,,,,,,,0,,74,0,
875520,note_on,0,0,1,,,,,,,,,0,,77,49,
875520,set_tempo,120,1,0,,,,,,298507,,,,,,,
875640,set_tempo,120,1,0,,,,,,295566,,,,,,,
876000,note_off,480,0,1,,,,,,,,,0,,77,0,
876000,note_on,0,0,1,,,,,,,,,0,,75,40,
876480,note_on,0,0,1,,,,,,,,,0,,74,39,
876480,note_off,480,0,1,,,,,,,,,0,,75,0,
876840,set_tempo,1200,1,0,,,,,,298507,,,,,,,
876960,set_tempo,120,1,0,,,,,,295566,,,,,,,
876960,note_off,2880,0,4,,,,,,,,,3,,68,0,
876960,note_off,0,0,4,,,,,,,,,3,,65,0,
876960,note_on,0,0,4,,,,,,,,,3,,62,34,
876960,note_on,0,0,4,,,,,,,,,3,,65,34,
876960,note_off,480,0,1,,,,,,,,,0,,74,0,
876960,note_on,0,0,1,,,,,,,,,0,,72,37,
877440,note_off,480,0,1,,,,,,,,,0,,72,0,
877440,note_on,0,0,1,,,,,,,,,0,,70,36,
877920,note_on,0,0,1,,,,,,,,,0,,69,35,
877920,note_off,480,0,1,,,,,,,,,0,,70,0,
878175,set_tempo,1215,1,0,,,,,,304568,,,,,,,
878400,note_on,0,0,1,,,,,,,,,0,,70,33,
878400,note_off,480,0,1,,,,,,,,,0,,69,0,
878400,set_tempo,225,1,0,,,,,,306122,,,,,,,
878880,note_off,480,0,1,,,,,,,,,0,,70,0,
878880,note_on,0,0,1,,,,,,,,,0,,72,32,
878895,set_tempo,495,1,0,,,,,,320855,,,,,,,
879360,note_on,0,0,1,,,,,,,,,0,,68,30,
879360,note_off,480,0,1,,,,,,,,,0,,72,0,
879360,set_tempo,465,1,0,,,,,,394736,,,,,,,
879840,note_off,480,0,1,,,,,,,,,0,,68,0,
879840,note_on,0,0,2,,,,,,,,,1,,63,44,
879840,note_on,0,0,2,,,,,,,,,1,,67,44,
879840,note_on,25920,0,2,,,,,,,,,1,,58,44,
879840,set_tempo,480,1,0,,,,,,306122,,,,,,,
879840,note_on,0,0,1,,,,,,,,,0,,70,44,
879840,note_off,2880,0,4,,,,,,,,,3,,65,0,
879840,note_off,0,0,4,,,,,,,,,3,,62,0,
880320,note_on,480,0,4,,,,,,,,,3,,51,42,
880800,note_off,480,0,4,,,,,,,,,3,,51,0,
880800,note_on,0,0,4,,,,,,,,,3,,55,44,
880800,note_on,0,0,1,,,,,,,,,0,,67,48,
880800,note_off,960,0,1,,,,,,,,,0,,70,0,
880800,note_off,0,0,2,,,,,,,,,1,,58,0,
880800,note_off,960,0,2,,,,,,,,,1,,63,0,
880800,note_off,0,0,2,,,,,,,,,1,,67,0,
881280,note_off,480,0,4,,,,,,,,,3,,55,0,
881280,note_on,0,0,4,,,,,,,,,3,,58,46,
881280,note_off,480,0,1,,,,,,,,,0,,67,0,
881280,note_on,0,0,1,,,,,,,,,0,,63,50,
881760,note_off,480,0,1,,,,,,,,,0,,63,0,
881760,note_on,0,0,1,,,,,,,,,0,,67,52,
881760,note_on,480,0,4,,,,,,,,,3,,55,48,
882240,note_on,480,0,1,,,,,,,,,0,,70,54,
882240,note_off,480,0,4,,,,,,,,,3,,55,0,
882240,note_on,0,0,4,,,,,,,,,3,,51,49,
882720,note_off,480,0,1,,,,,,,,,0,,70,0,
882720,note_on,0,0,1,,,,,,,,,0,,75,59,
882720,note_on,0,0,4,,,,,,,,,3,,46,53,
882720,note_off,480,0,4,,,,,,,,,3,,51,0,
883200,note_off,480,0,1,,,,,,,,,0,,75,0,
883200,note_on,0,0,1,,,,,,,,,0,,79,58,
883680,note_off,480,0,1,,,,,,,,,0,,79,0,
883680,note_on,2880,0,2,,,,,,,,,1,,65,57,
883680,note_on,0,0,4,,,,,,,,,3,,44,51,
883680,note_on,0,0,4,,,,,,,,,3,,56,51,
883680,note_off,0,0,4,,,,,,,,,3,,58,0,
883680,note_on,0,0,1,,,,,,,,,0,,77,57,
883680,note_off,0,0,1,,,,,,,,,0,,67,0,
883680,note_off,960,0,4,,,,,,,,,3,,46,0,
883920,note_on,0,0,1,,,,,,,,,0,,74,56,
883920,note_off,240,0,1,,,,,,,,,0,,77,0,
884160,note_off,480,0,2,,,,,,,,,1,,65,0,
884160,note_on,0,0,2,,,,,,,,,1,,67,55,
884160,note_off,240,0,1,,,,,,,,,0,,74,0,
884160,note_on,0,0,4,,,,,,,,,3,,55,50,
884160,note_off,0,0,4,,,,,,,,,3,,56,0,
884160,note_off,480,0,4,,,,,,,,,3,,44,0,
884160,note_on,0,0,1,,,,,,,,,0,,75,55,
884160,note_on,0,0,4,,,,,,,,,3,,43,50,
884400,note_off,240,0,1,,,,,,,,,0,,75,0,
884400,note_on,0,0,1,,,,,,,,,0,,79,55,
884640,note_off,240,0,1,,,,,,,,,0,,79,0,
884640,note_on,0,0,1,,,,,,,,,0,,70,54,
884640,note_off,480,0,2,,,,,,,,,1,,67,0,
884640,note_off,480,0,4,,,,,,,,,3,,43,0,
884640,note_off,0,0,4,,,,,,,,,3,,55,0,
885000,note_off,360,0,1,,,,,,,,,0,,70,0,
885480,set_tempo,5640,1,0,,,,,,303030,,,,,,,
885600,set_tempo,120,1,0,,,,,,295566,,,,,,,
885600,note_on,0,0,4,,,,,,,,,3,,63,46,
885600,note_on,960,0,4,,,,,,,,,3,,56,46,
885600,note_on,600,0,1,,,,,,,,,0,,72,51,
885840,note_on,0,0,1,,,,,,,,,0,,75,50,
885840,note_off,240,0,1,,,,,,,,,0,,72,0,
886080,note_on,0,0,1,,,,,,,,,0,,70,50,
886080,note_off,240,0,1,,,,,,,,,0,,75,0,
886080,note_on,0,0,4,,,,,,,,,3,,55,45,
886080,note_off,480,0,4,,,,,,,,,3,,56,0,
886440,note_off,360,0,1,,,,,,,,,0,,70,0,
886440,note_off,360,0,4,,,,,,,,,3,,55,0,
886560,note_off,120,0,4,,,,,,,,,3,,63,0,
886920,set_tempo,1320,1,0,,,,,,303030,,,,,,,
887040,set_tempo,120,1,0,,,,,,295566,,,,,,,
887040,note_on,480,0,4,,,,,,,,,3,,50,42,
887040,note_on,600,0,1,,,,,,,,,0,,68,47,
887040,note_on,0,0,4,,,,,,,,,3,,58,42,
887040,note_on,2400,0,2,,,,,,,,,1,,65,47,
887280,note_on,0,0,1,,,,,,,,,0,,70,46,
887280,note_off,240,0,1,,,,,,,,,0,,68,0,
887520,note_on,0,0,2,,,,,,,,,1,,63,46,
887520,note_off,480,0,2,,,,,,,,,1,,65,0,
887520,note_on,0,0,4,,,,,,,,,3,,51,41,
887520,note_off,480,0,4,,,,,,,,,3,,50,0,
887520,note_off,240,0,1,,,,,,,,,0,,70,0,
887520,note_on,0,0,1,,,,,,,,,0,,67,46,
887880,note_off,360,0,4,,,,,,,,,3,,51,0,
887880,note_off,360,0,2,,,,,,,,,1,,63,0,
887880,note_off,360,0,1,,,,,,,,,0,,67,0,
888000,note_off,120,0,4,,,,,,,,,3,,58,0,
888015,set_tempo,975,1,0,,,,,,309278,,,,,,,
888480,note_on,600,0,1,,,,,,,,,0,,65,43,
888480,note_on,0,0,4,,,,,,,,,3,,46,38,
888480,note_on,480,0,4,,,,,,,,,3,,58,38,
888480,note_on,600,0,2,,,,,,,,,1,,62,43,
888480,set_tempo,465,1,0,,,,,,298507,,,,,,,
888960,note_on,0,0,4,,,,,,,,,3,,58,37,
888960,note_on,0,0,4,,,,,,,,,3,,50,37,
888960,note_off,0,0,4,,,,,,,,,3,,58,0,
888960,note_off,480,0,2,,,,,,,,,1,,62,0,
888960,note_on,0,0,2,,,,,,,,,1,,65,42,
888960,note_off,480,0,4,,,,,,,,,3,,46,0,
888960,note_on,0,0,1,,,,,,,,,0,,68,42,
888960,note_off,480,0,1,,,,,,,,,0,,65,0,
889152,note_off,192,0,2,,,,,,,,,1,,65,0,
889152,note_off,192,0,1,,,,,,,,,0,,68,0,
889152,note_off,192,0,4,,,,,,,,,3,,58,0,
889152,note_off,0,0,4,,,,,,,,,3,,50,0,
889440,note_on,288,0,2,,,,,,,,,1,,63,40,
889440,note_on,288,0,1,,,,,,,,,0,,67,40,
889440,note_on,0,0,4,,,,,,,,,3,,51,36,
889440,note_on,288,0,4,,,,,,,,,3,,58,36,
889632,note_off,192,0,2,,,,,,,,,1,,63,0,
889632,note_off,192,0,4,,,,,,,,,3,,51,0,
889632,note_off,0,0,4,,,,,,,,,3,,58,0,
889632,note_off,192,0,1,,,,,,,,,0,,67,0,
889800,set_tempo,1320,1,0,,,,,,306122,,,,,,,
889920,note_on,288,0,1,,,,,,,,,0,,65,39,
889920,note_on,288,0,4,,,,,,,,,3,,58,35,
889920,note_on,0,0,4,,,,,,,,,3,,46,35,
889920,note_on,288,0,2,,,,,,,,,1,,62,39,
890280,note_off,360,0,4,,,,,,,,,3,,46,0,
890280,note_off,0,0,4,,,,,,,,,3,,58,0,
890280,note_off,360,0,1,,,,,,,,,0,,65,0,
890280,note_off,360,0,2,,,,,,,,,1,,62,0,
890880,set_tempo,1080,1,0,,,,,,320855,,,,,,,
891360,note_on,1080,0,1,,,,,,,,,0,,70,44,
891360,set_tempo,480,1,0,,,,,,295566,,,,,,,
891360,note_on,0,0,2,,,,,,,,,1,,66,44,
891360,note_on,0,0,2,,,,,,,,,1,,58,44,
891360,note_on,1080,0,2,,,,,,,,,1,,63,44,
891840,note_on,1560,0,4,,,,,,,,,3,,51,43,
892320,note_off,960,0,2,,,,,,,,,1,,58,0,
892320,note_off,0,0,2,,,,,,,,,1,,63,0,
892320,note_on,0,0,1,,,,,,,,,0,,66,48,
892320,note_off,960,0,1,,,,,,,,,0,,70,0,
892320,note_off,0,0,2,,,,,,,,,1,,66,0,
892320,note_on,0,0,4,,,,,,,,,3,,54,45,
892320,note_off,480,0,4,,,,,,,,,3,,51,0,
892800,note_on,0,0,1,,,,,,,,,0,,63,50,
892800,note_on,0,0,4,,,,,,,,,3,,58,47,
892800,note_off,480,0,1,,,,,,,,,0,,66,0,
892800,note_off,480,0,4,,,,,,,,,3,,54,0,
893280,note_off,480,0,1,,,,,,,,,0,,63,0,
893280,note_on,0,0,1,,,,,,,,,0,,66,51,
893280,note_on,480,0,4,,,,,,,,,3,,54,49,
893760,note_on,0,0,4,,,,,,,,,3,,51,51,
893760,note_off,480,0,4,,,,,,,,,3,,54,0,
893760,note_on,480,0,1,,,,,,,,,0,,70,53,
894120,set_tempo,2760,1,0,,,,,,298507,,,,,,,
894240,note_on,0,0,4,,,,,,,,,3,,58,53,
894240,note_off,0,0,4,,,,,,,,,3,,58,0,
894240,note_off,480,0,4,,,,,,,,,3,,51,0,
894240,note_on,480,0,1,,,,,,,,,0,,75,55,
894240,note_on,0,0,4,,,,,,,,,3,,46,53,
894720,note_off,480,0,1,,,,,,,,,0,,75,0,
894720,note_on,0,0,1,,,,,,,,,0,,78,52,
894990,set_tempo,870,1,0,,,,,,301507,,,,,,,
895200,note_on,0,0,2,,,,,,,,,1,,65,49,
895200,note_off,0,0,1,,,,,,,,,0,,70,0,
895200,note_off,0,0,1,,,,,,,,,0,,66,0,
895200,note_on,0,0,1,,,,,,,,,0,,77,49,
895200,note_on,2880,0,2,,,,,,,,,1,,68,49,
895200,note_off,480,0,1,,,,,,,,,0,,78,0,
895440,note_off,240,0,1,,,,,,,,,0,,77,0,
895440,set_tempo,450,1,0,,,,,,309278,,,,,,,
895440,note_on,0,0,1,,,,,,,,,0,,74,48,
895680,note_on,0,0,4,,,,,,,,,3,,47,47,
895680,note_on,0,0,4,,,,,,,,,3,,59,47,
895680,note_off,240,0,1,,,,,,,,,0,,74,0,
895680,note_off,0,0,4,,,,,,,,,3,,58,0,
895680,note_on,0,0,1,,,,,,,,,0,,75,46,
895680,note_off,480,0,2,,,,,,,,,1,,65,0,
895680,note_off,1440,0,4,,,,,,,,,3,,46,0,
895680,note_off,0,0,2,,,,,,,,,1,,68,0,
895680,note_on,0,0,2,,,,,,,,,1,,63,46,
895680,note_on,0,0,2,,,,,,,,,1,,66,46,
896040,note_off,360,0,4,,,,,,,,,3,,47,0,
896040,note_off,0,0,4,,,,,,,,,3,,59,0,
896040,note_off,360,0,1,,,,,,,,,0,,75,0,
896040,note_off,0,0,2,,,,,,,,,1,,63,0,
896040,note_off,360,0,2,,,,,,,,,1,,66,0,
897000,set_tempo,1560,1,0,,,,,,298507,,,,,,,
897120,set_tempo,120,1,0,,,,,,295566,,,,,,,
898080,note_on,0,0,4,,,,,,,,,3,,46,29,
898080,note_on,0,0,4,,,,,,,,,3,,58,29,
898080,note_on,2040,0,4,,,,,,,,,3,,54,29,
898080,note_on,2040,0,1,,,,,,,,,0,,76,36,
898080,note_on,2040,0,2,,,,,,,,,1,,66,36,
898320,note_off,240,0,1,,,,,,,,,0,,76,0,
898320,note_on,0,0,1,,,,,,,,,0,,73,34,
898560,note_off,480,0,4,,,,,,,,,3,,46,0,
898560,note_off,0,0,4,,,,,,,,,3,,58,0,
898560,note_off,0,0,4,,,,,,,,,3,,54,0,
898560,note_on,0,0,4,,,,,,,,,3,,47,24,
898560,note_on,0,0,1,,,,,,,,,0,,75,31,
898560,note_on,0,0,4,,,,,,,,,3,,59,24,
898560,note_off,240,0,1,,,,,,,,,0,,73,0,
898560,note_on,0,0,4,,,,,,,,,3,,54,24,
898800,note_off,0,0,4,,,,,,,,,3,,47,0,
898800,note_off,0,0,4,,,,,,,,,3,,54,0,
898800,note_off,240,0,4,,,,,,,,,3,,59,0,
898800,note_off,240,0,1,,,,,,,,,0,,75,0,
898800,note_off,720,0,2,,,,,,,,,1,,66,0,
899520,note_on,720,0,1,,,,,,,,,0,,76,37,
899520,note_on,0,0,4,,,,,,,,,3,,54,33,
899520,note_on,720,0,2,,,,,,,,,1,,66,37,
899520,note_on,720,0,4,,,,,,,,,3,,46,33,
899520,note_on,0,0,4,,,,,,,,,3,,58,33,
899760,note_on,0,0,1,,,,,,,,,0,,73,35,
899760,note_off,240,0,1,,,,,,,,,0,,76,0,
900000,note_on,0,0,4,,,,,,,,,3,,54,28,
900000,note_on,0,0,4,,,,,,,,,3,,47,28,
900000,note_on,0,0,4,,,,,,,,,3,,59,28,
900000,note_off,0,0,4,,,,,,,,,3,,46,0,
900000,note_on,0,0,1,,,,,,,,,0,,75,33,
900000,note_off,480,0,4,,,,,,,,,3,,54,0,
900000,note_off,240,0,1,,,,,,,,,0,,73,0,
900000,note_off,0,0,4,,,,,,,,,3,,58,0,
900240,note_off,240,0,1,,,,,,,,,0,,75,0,
900240,note_off,720,0,2,,,,,,,,,1,,66,0,
900240,note_off,240,0,4,,,,,,,,,3,,47,0,
900240,note_off,0,0,4,,,,,,,,,3,,54,0,
900240,note_off,0,0,4,,,,,,,,,3,,59,0,
900960,note_on,720,0,4,,,,,,,,,3,,46,35,
900960,note_on,0,0,4,,,,,,,,,3,,54,35,
900960,note_on,720,0,2,,,,,,,,,1,,66,40,
900960,note_on,0,0,4,,,,,,,,,3,,58,35,
900960,note_on,720,0,1,,,,,,,,,0,,76,40,
901200,note_off,240,0,1,,,,,,,,,0,,76,0,
901200,note_on,0,0,1,,,,,,,,,0,,73,38,
901440,note_off,480,0,4,,,,,,,,,3,,54,0,
901440,note_off,0,0,4,,,,,,,,,3,,58,0,
901440,note_off,0,0,4,,,,,,,,,3,,46,0,
901440,note_on,0,0,4,,,,,,,,,3,,47,32,
901440,note_on,0,0,4,,,,,,,,,3,,59,32,
901440,note_off,240,0,1,,,,,,,,,0,,73,0,
901440,note_on,0,0,1,,,,,,,,,0,,75,36,
901905,note_off,945,0,2,,,,,,,,,1,,66,0,
901920,note_on,15,0,2,,,,,,,,,1,,66,38,
901920,note_off,480,0,1,,,,,,,,,0,,75,0,
901920,note_on,0,0,1,,,,,,,,,0,,78,38,
902400,note_on,0,0,4,,,,,,,,,3,,51,36,
902400,note_off,960,0,4,,,,,,,,,3,,47,0,
902880,note_on,0,0,2,,,,,,,,,1,,68,42,
902880,note_off,960,0,2,,,,,,,,,1,,66,0,
902880,note_on,0,0,4,,,,,,,,,3,,52,39,
902880,note_off,480,0,4,,,,,,,,,3,,51,0,
903360,note_on,0,0,1,,,,,,,,,0,,76,44,
903360,note_off,1440,0,1,,,,,,,,,0,,78,0,
903840,note_off,960,0,4,,,,,,,,,3,,59,0,
903840,note_on,0,0,4,,,,,,,,,3,,61,43,
904320,note_off,480,0,4,,,,,,,,,3,,52,0,
904320,note_on,1440,0,2,,,,,,,,,1,,70,48,
904320,note_on,0,0,4,,,,,,,,,3,,54,46,
904335,note_off,15,0,2,,,,,,,,,1,,68,0,
904800,note_off,465,0,2,,,,,,,,,1,,70,0,
904800,note_on,0,0,2,,,,,,,,,1,,71,50,
904800,note_on,0,0,1,,,,,,,,,0,,75,50,
904800,note_off,1440,0,1,,,,,,,,,0,,76,0,
905280,note_off,960,0,4,,,,,,,,,3,,61,0,
905280,note_on,0,0,4,,,,,,,,,3,,63,50,
905760,note_off,960,0,1,,,,,,,,,0,,75,0,
905760,note_off,480,0,4,,,,,,,,,3,,63,0,
905760,note_on,0,0,4,,,,,,,,,3,,64,46,
905760,note_on,0,0,1,,,,,,,,,0,,73,45,
906210,note_off,1410,0,2,,,,,,,,,1,,71,0,
906240,note_on,30,0,2,,,,,,,,,1,,70,42,
906240,note_off,480,0,4,,,,,,,,,3,,64,0,
906240,note_on,0,0,4,,,,,,,,,3,,66,43,
906720,note_off,480,0,4,,,,,,,,,3,,66,0,
906720,note_on,0,0,4,,,,,,,,,3,,64,40,
907200,note_on,0,0,2,,,,,,,,,1,,71,36,
907200,note_off,960,0,2,,,,,,,,,1,,70,0,
907200,note_off,480,0,4,,,,,,,,,3,,64,0,
907200,note_off,0,0,4,,,,,,,,,3,,54,0,
907200,note_on,0,0,4,,,,,,,,,3,,63,37,
907200,note_on,0,0,4,,,,,,,,,3,,59,37,
907425,set_tempo,10305,1,0,,,,,,298507,,,,,,,
907680,note_off,480,0,2,,,,,,,,,1,,71,0,
907680,note_off,480,0,4,,,,,,,,,3,,63,0,
907680,note_on,0,0,2,,,,,,,,,1,,66,37,
907680,note_off,1920,0,1,,,,,,,,,0,,73,0,
907680,note_on,0,0,1,,,,,,,,,0,,78,37,
907680,set_tempo,255,1,0,,,,,,295566,,,,,,,
908160,note_on,480,0,4,,,,,,,,,3,,51,32,
908640,note_on,0,0,4,,,,,,,,,3,,52,34,
908640,note_off,480,0,4,,,,,,,,,3,,51,0,
908640,note_on,0,0,2,,,,,,,,,1,,68,40,
908640,note_off,960,0,2,,,,,,,,,1,,66,0,
909120,note_off,1440,0,1,,,,,,,,,0,,78,0,
909120,note_on,0,0,1,,,,,,,,,0,,76,41,
909600,note_on,960,0,4,,,,,,,,,3,,61,38,
909690,note_off,90,0,4,,,,,,,,,3,,59,0,
910080,note_off,390,0,4,,,,,,,,,3,,52,0,
910080,note_on,0,0,4,,,,,,,,,3,,54,40,
910080,note_on,0,0,2,,,,,,,,,1,,70,44,
910080,note_off,1440,0,2,,,,,,,,,1,,68,0,
910560,note_off,480,0,2,,,,,,,,,1,,70,0,
910560,note_on,0,0,2,,,,,,,,,1,,71,45,
910560,note_off,1440,0,1,,,,,,,,,0,,76,0,
910560,note_on,0,0,1,,,,,,,,,0,,75,45,
911040,note_on,0,0,4,,,,,,,,,3,,63,43,
911040,note_off,960,0,4,,,,,,,,,3,,61,0,
911520,note_off,960,0,2,,,,,,,,,1,,71,0,
911520,note_on,0,0,4,,,,,,,,,3,,55,45,
911520,note_off,480,0,4,,,,,,,,,3,,54,0,
911520,note_on,0,0,2,,,,,,,,,1,,70,48,
912000,note_on,1440,0,1,,,,,,,,,0,,73,53,
912007,note_off,7,0,1,,,,,,,,,0,,75,0,
912480,note_on,0,0,4,,,,,,,,,3,,63,49,
912480,note_off,960,0,4,,,,,,,,,3,,63,0,
912960,note_off,480,0,4,,,,,,,,,3,,55,0,
912960,note_on,0,0,4,,,,,,,,,3,,56,45,
912990,note_off,1470,0,2,,,,,,,,,1,,70,0,
913440,note_on,0,0,1,,,,,,,,,0,,71,45,
913440,note_off,1433,0,1,,,,,,,,,0,,73,0,
913920,note_off,960,0,4,,,,,,,,,3,,63,0,
913920,note_on,0,0,4,,,,,,,,,3,,63,42,
914400,note_off,480,0,4,,,,,,,,,3,,56,0,
914400,note_on,0,0,4,,,,,,,,,3,,58,41,
914880,note_on,0,0,1,,,,,,,,,0,,70,37,
914880,note_off,1440,0,1,,,,,,,,,0,,71,0,
915360,note_off,960,0,4,,,,,,,,,3,,63,0,
915360,note_on,0,0,4,,,,,,,,,3,,63,38,
915765,set_tempo,8085,1,0,,,,,,298507,,,,,,,
915840,note_on,0,0,4,,,,,,,,,3,,59,37,
915840,note_off,480,0,4,,,,,,,,,3,,58,0,
916320,note_on,0,0,1,,,,,,,,,0,,69,29,
916320,note_off,1440,0,1,,,,,,,,,0,,70,0,
916320,set_tempo,555,1,0,,,,,,312500,,,,,,,
916800,note_on,0,0,4,,,,,,,,,3,,63,34,
916800,set_tempo,480,1,0,,,,,,314136,,,,,,,
916800,note_off,480,0,1,,,,,,,,,0,,69,0,
916800,note_off,960,0,4,,,,,,,,,3,,63,0,
917280,note_off,0,0,4,,,,,,,,,3,,59,0,
917280,note_off,480,0,4,,,,,,,,,3,,63,0,
918720,note_on,1440,0,4,,,,,,,,,3,,58,29,
918720,set_tempo,1920,1,0,,,,,,295566,,,,,,,
919200,note_off,480,0,4,,,,,,,,,3,,58,0,
919200,note_on,6210,0,2,,,,,,,,,1,,70,39,
919560,note_off,360,0,2,,,,,,,,,1,,70,0,
919680,note_on,120,0,2,,,,,,,,,1,,70,41,
920040,note_off,360,0,2,,,,,,,,,1,,70,0,
920160,note_on,120,0,2,,,,,,,,,1,,70,42,
920520,note_off,360,0,2,,,,,,,,,1,,70,0,
920640,note_on,120,0,2,,,,,,,,,1,,70,44,
921000,note_off,360,0,2,,,,,,,,,1,,70,0,
921120,note_on,120,0,2,,,,,,,,,1,,70,46,
921120,note_on,1920,0,4,,,,,,,,,3,,65,40,
921120,note_on,4320,0,1,,,,,,,,,0,,80,46,
921360,note_off,240,0,4,,,,,,,,,3,,65,0,
921360,note_on,0,0,1,,,,,,,,,0,,77,46,
921360,note_off,240,0,1,,,,,,,,,0,,80,0,
921360,note_on,0,0,4,,,,,,,,,3,,62,41,
921480,note_off,360,0,2,,,,,,,,,1,,70,0,
921600,note_off,240,0,4,,,,,,,,,3,,62,0,
921600,note_off,240,0,1,,,,,,,,,0,,77,0,
921600,note_on,0,0,4,,,,,,,,,3,,63,42,
921600,note_on,0,0,1,,,,,,,,,0,,79,47,
921600,note_on,120,0,2,,,,,,,,,1,,70,47,
921840,note_off,240,0,4,,,,,,,,,3,,63,0,
