tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
45240,note_on,0,0,2,,,,,,,,,,1,,,55,80
45360,note_on,0,0,2,,,,,,,,,,1,,,50,80
45360,note_on,120,0,2,,,,,,,,,,1,,,55,0
45360,note_on,120,0,1,,,,,,,,,,0,,,75,0
45360,note_on,0,0,1,,,,,,,,,,0,,,67,0
45360,note_on,0,0,1,,,,,,,,,,0,,,65,85
45360,note_on,0,0,2,,,,,,,,,,1,,,60,0
45479,note_on,119,0,1,,,,,,,,,,0,,,65,0
45480,note_on,0,0,2,,,,,,,,,,1,,,58,80
45480,note_on,0,0,2,,,,,,,,,,1,,,62,80
45480,note_on,120,0,2,,,,,,,,,,1,,,50,0
45480,note_on,1,0,1,,,,,,,,,,0,,,77,85
45480,note_on,0,0,1,,,,,,,,,,0,,,68,85
45595,set_tempo,1155,1,0,,,,,,,377358,,,,,,,
45599,note_on,119,0,1,,,,,,,,,,0,,,68,0
45599,note_on,0,0,1,,,,,,,,,,0,,,77,0
45600,note_on,0,0,2,,,,,,,,,,1,,,62,0
45600,note_on,120,0,2,,,,,,,,,,1,,,58,0
45600,note_on,0,0,2,,,,,,,,,,1,,,51,80
45600,note_on,1,0,1,,,,,,,,,,0,,,67,85
45605,set_tempo,10,1,0,,,,,,,379747,,,,,,,
45615,set_tempo,10,1,0,,,,,,,382166,,,,,,,
45620,set_tempo,5,1,0,,,,,,,384615,,,,,,,
45630,set_tempo,10,1,0,,,,,,,387097,,,,,,,
45635,set_tempo,5,1,0,,,,,,,389610,,,,,,,
45645,set_tempo,10,1,0,,,,,,,392157,,,,,,,
45650,set_tempo,5,1,0,,,,,,,394737,,,,,,,
45659,note_on,59,0,1,,,,,,,,,,0,,,67,0
45660,note_on,1,0,1,,,,,,,,,,0,,,79,85
45660,set_tempo,10,1,0,,,,,,,397351,,,,,,,
45665,set_tempo,5,1,0,,,,,,,400000,,,,,,,
45675,set_tempo,10,1,0,,,,,,,402685,,,,,,,
45680,set_tempo,5,1,0,,,,,,,405405,,,,,,,
45690,set_tempo,10,1,0,,,,,,,408163,,,,,,,
45695,set_tempo,5,1,0,,,,,,,410959,,,,,,,
45705,set_tempo,10,1,0,,,,,,,413793,,,,,,,
45710,set_tempo,5,1,0,,,,,,,416667,,,,,,,
45719,note_on,59,0,1,,,,,,,,,,0,,,79,0
45720,set_tempo,10,1,0,,,,,,,419580,,,,,,,
45720,note_on,0,0,2,,,,,,,,,,1,,,63,80
45720,note_on,0,0,2,,,,,,,,,,1,,,58,80
45720,note_on,120,0,2,,,,,,,,,,1,,,51,0
45720,note_on,0,0,1,,,,,,,,,,0,,,79,80
45720,note_on,1,0,1,,,,,,,,,,0,,,70,80
45725,set_tempo,5,1,0,,,,,,,422535,,,,,,,
45735,set_tempo,10,1,0,,,,,,,425532,,,,,,,
45740,set_tempo,5,1,0,,,,,,,428571,,,,,,,
45750,set_tempo,10,1,0,,,,,,,431655,,,,,,,
45755,set_tempo,5,1,0,,,,,,,434783,,,,,,,
45765,set_tempo,10,1,0,,,,,,,437956,,,,,,,
45770,set_tempo,5,1,0,,,,,,,441176,,,,,,,
45780,set_tempo,10,1,0,,,,,,,444444,,,,,,,
45785,set_tempo,5,1,0,,,,,,,447761,,,,,,,
45795,set_tempo,10,1,0,,,,,,,451128,,,,,,,
45800,set_tempo,5,1,0,,,,,,,454545,,,,,,,
45810,set_tempo,10,1,0,,,,,,,458015,,,,,,,
45815,set_tempo,5,1,0,,,,,,,461538,,,,,,,
45825,set_tempo,10,1,0,,,,,,,465116,,,,,,,
45830,set_tempo,5,1,0,,,,,,,468750,,,,,,,
45840,set_tempo,10,1,0,,,,,,,472441,,,,,,,
45840,note_on,0,0,2,,,,,,,,,,1,,,63,0
45840,note_on,120,0,2,,,,,,,,,,1,,,58,0
45840,note_on,120,0,1,,,,,,,,,,0,,,79,0
45840,note_on,0,0,1,,,,,,,,,,0,,,70,0
45840,note_on,0,0,1,,,,,,,,,,0,,,68,80
45840,note_on,0,0,2,,,,,,,,,,1,,,46,80
45845,set_tempo,5,1,0,,,,,,,476190,,,,,,,
45855,set_tempo,10,1,0,,,,,,,480000,,,,,,,
45860,set_tempo,5,1,0,,,,,,,483871,,,,,,,
45870,set_tempo,10,1,0,,,,,,,487805,,,,,,,
45875,set_tempo,5,1,0,,,,,,,491803,,,,,,,
45885,set_tempo,10,1,0,,,,,,,495868,,,,,,,
45890,set_tempo,5,1,0,,,,,,,500000,,,,,,,
45900,note_on,0,0,1,,,,,,,,,,0,,,80,80
45900,note_on,60,0,1,,,,,,,,,,0,,,68,0
45900,set_tempo,10,1,0,,,,,,,504202,,,,,,,
45905,set_tempo,5,1,0,,,,,,,508475,,,,,,,
45915,set_tempo,10,1,0,,,,,,,512821,,,,,,,
45920,set_tempo,5,1,0,,,,,,,517241,,,,,,,
45930,set_tempo,10,1,0,,,,,,,521739,,,,,,,
45935,set_tempo,5,1,0,,,,,,,526316,,,,,,,
45945,set_tempo,10,1,0,,,,,,,530973,,,,,,,
45950,set_tempo,5,1,0,,,,,,,535714,,,,,,,
45960,set_tempo,10,1,0,,,,,,,540541,,,,,,,
45960,note_on,120,0,2,,,,,,,,,,1,,,46,0
45960,note_on,0,0,2,,,,,,,,,,1,,,58,80
45960,note_on,60,0,1,,,,,,,,,,0,,,80,0
45960,note_on,0,0,1,,,,,,,,,,0,,,77,80
45965,set_tempo,5,1,0,,,,,,,545455,,,,,,,
45975,set_tempo,10,1,0,,,,,,,550459,,,,,,,
45980,set_tempo,5,1,0,,,,,,,555556,,,,,,,
45990,set_tempo,10,1,0,,,,,,,560748,,,,,,,
45995,set_tempo,5,1,0,,,,,,,566038,,,,,,,
46005,set_tempo,10,1,0,,,,,,,571429,,,,,,,
46010,set_tempo,5,1,0,,,,,,,576923,,,,,,,
46020,note_on,60,0,1,,,,,,,,,,0,,,77,0
46020,set_tempo,10,1,0,,,,,,,582524,,,,,,,
46020,note_on,0,0,1,,,,,,,,,,0,,,74,80
46025,set_tempo,5,1,0,,,,,,,588235,,,,,,,
46035,set_tempo,10,1,0,,,,,,,594059,,,,,,,
46040,set_tempo,5,1,0,,,,,,,600000,,,,,,,
46050,set_tempo,10,1,0,,,,,,,606061,,,,,,,
46055,set_tempo,5,1,0,,,,,,,612245,,,,,,,
46065,set_tempo,10,1,0,,,,,,,618557,,,,,,,
46070,set_tempo,5,1,0,,,,,,,625000,,,,,,,
46080,note_on,0,0,2,,,,,,,,,,1,,,51,80
46080,note_on,60,0,1,,,,,,,,,,0,,,74,0
46080,note_on,0,0,1,,,,,,,,,,0,,,75,80
46080,note_on,120,0,2,,,,,,,,,,1,,,58,0
46080,set_tempo,10,1,0,,,,,,,631579,,,,,,,
46085,set_tempo,5,1,0,,,,,,,638298,,,,,,,
46095,set_tempo,10,1,0,,,,,,,645161,,,,,,,
46100,set_tempo,5,1,0,,,,,,,652174,,,,,,,
46110,set_tempo,10,1,0,,,,,,,659341,,,,,,,
46115,set_tempo,5,1,0,,,,,,,666667,,,,,,,
46125,set_tempo,10,1,0,,,,,,,674157,,,,,,,
46130,set_tempo,5,1,0,,,,,,,681818,,,,,,,
46140,set_tempo,10,1,0,,,,,,,689655,,,,,,,
46145,set_tempo,5,1,0,,,,,,,697674,,,,,,,
46155,set_tempo,10,1,0,,,,,,,705882,,,,,,,
46160,set_tempo,5,1,0,,,,,,,714286,,,,,,,
46170,set_tempo,10,1,0,,,,,,,722892,,,,,,,
46175,set_tempo,5,1,0,,,,,,,731707,,,,,,,
46185,set_tempo,10,1,0,,,,,,,740741,,,,,,,
46190,set_tempo,5,1,0,,,,,,,750000,,,,,,,
46200,note_on,120,0,2,,,,,,,,,,1,,,51,0
46200,note_on,0,0,2,,,,,,,,,,1,,,39,80
46200,note_on,120,0,1,,,,,,,,,,0,,,75,0
46200,end_of_track,0,1,1,,,,,,,,,,,,,,
46200,set_tempo,10,1,0,,,,,,,759494,,,,,,,
46205,set_tempo,5,1,0,,,,,,,769231,,,,,,,
46215,set_tempo,10,1,0,,,,,,,779221,,,,,,,
46220,set_tempo,5,1,0,,,,,,,789474,,,,,,,
46230,set_tempo,10,1,0,,,,,,,800000,,,,,,,
46235,set_tempo,5,1,0,,,,,,,810811,,,,,,,
46245,set_tempo,10,1,0,,,,,,,821918,,,,,,,
46250,set_tempo,5,1,0,,,,,,,833333,,,,,,,
46260,set_tempo,10,1,0,,,,,,,845070,,,,,,,
46265,set_tempo,5,1,0,,,,,,,857143,,,,,,,
46275,set_tempo,10,1,0,,,,,,,869565,,,,,,,
46280,set_tempo,5,1,0,,,,,,,882353,,,,,,,
46290,set_tempo,10,1,0,,,,,,,895522,,,,,,,
46295,set_tempo,5,1,0,,,,,,,909091,,,,,,,
46305,set_tempo,10,1,0,,,,,,,923077,,,,,,,
46310,set_tempo,5,1,0,,,,,,,937500,,,,,,,
46320,set_tempo,10,1,0,,,,,,,952381,,,,,,,
46320,end_of_track,0,1,2,,,,,,,,,,,,,,
46320,note_on,120,0,2,,,,,,,,,,1,,,39,0
46325,set_tempo,5,1,0,,,,,,,967742,,,,,,,
46335,set_tempo,10,1,0,,,,,,,983607,,,,,,,
46340,set_tempo,5,1,0,,,,,,,1000000,,,,,,,
46350,set_tempo,10,1,0,,,,,,,1016949,,,,,,,
46355,set_tempo,5,1,0,,,,,,,1034483,,,,,,,
46365,set_tempo,10,1,0,,,,,,,1052632,,,,,,,
46370,set_tempo,5,1,0,,,,,,,1071429,,,,,,,
46380,set_tempo,10,1,0,,,,,,,1090909,,,,,,,
46385,set_tempo,5,1,0,,,,,,,1111111,,,,,,,
46395,set_tempo,10,1,0,,,,,,,1132075,,,,,,,
46400,set_tempo,5,1,0,,,,,,,1153846,,,,,,,
46410,set_tempo,10,1,0,,,,,,,1176471,,,,,,,
46415,set_tempo,5,1,0,,,,,,,1200000,,,,,,,
46425,set_tempo,10,1,0,,,,,,,1224490,,,,,,,
46430,set_tempo,5,1,0,,,,,,,1250000,,,,,,,
46440,set_tempo,10,1,0,,,,,,,1276596,,,,,,,
54000,set_tempo,7560,1,0,,,,,,,428571,,,,,,,
54240,set_tempo,240,1,0,,,,,,,413793,,,,,,,
54480,set_tempo,240,1,0,,,,,,,405405,,,,,,,
54720,set_tempo,240,1,0,,,,,,,394737,,,,,,,
55197,set_tempo,477,1,0,,,,,,,389610,,,,,,,
55200,set_tempo,3,1,0,,,,,,,384615,,,,,,,
55201,set_tempo,1,1,0,,,,,,,382166,,,,,,,
55680,set_tempo,479,1,0,,,,,,,370370,,,,,,,
55681,set_tempo,1,1,0,,,,,,,368098,,,,,,,
56157,set_tempo,476,1,0,,,,,,,370370,,,,,,,
56160,set_tempo,3,1,0,,,,,,,368098,,,,,,,
56161,set_tempo,1,1,0,,,,,,,359281,,,,,,,
56637,set_tempo,476,1,0,,,,,,,350877,,,,,,,
56875,set_tempo,238,1,0,,,,,,,342857,,,,,,,
56877,set_tempo,2,1,0,,,,,,,340909,,,,,,,
57121,set_tempo,244,1,0,,,,,,,329670,,,,,,,
57360,set_tempo,239,1,0,,,,,,,324324,,,,,,,
57361,set_tempo,1,1,0,,,,,,,320856,,,,,,,
58080,set_tempo,719,1,0,,,,,,,333333,,,,,,,
58320,set_tempo,240,1,0,,,,,,,348837,,,,,,,
58561,set_tempo,241,1,0,,,,,,,359281,,,,,,,
58797,set_tempo,236,1,0,,,,,,,375000,,,,,,,
59010,set_tempo,213,1,0,,,,,,,389610,,,,,,,
59010,end_of_track,0,1,0,,,,,,,,,,,,,,
