tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,channel,pitch,control,value,program,note,velocity
546720,set_tempo,50,1,0,,,,,,1333333,,,,,,,
546960,note_on,50640,0,3,,,,,,,2,,,,,58,58
547200,note_on,0,0,3,,,,,,,2,,,,,62,57
547200,note_on,500,0,2,,,,,,,1,,,,,70,66
547200,note_on,240,0,3,,,,,,,2,,,,,65,57
547435,note_off,235,0,3,,,,,,,2,,,,,58,0
547440,note_on,5,0,3,,,,,,,2,,,,,58,56
547605,note_off,885,0,1,,,,,,,0,,,,,77,0
547620,note_on,15,0,1,,,,,,,0,,,,,74,67
547620,set_tempo,900,1,0,,,,,,1363636,,,,,,,
547640,note_off,440,0,2,,,,,,,1,,,,,70,0
547675,note_off,55,0,1,,,,,,,0,,,,,74,0
547680,note_on,0,0,3,,,,,,,2,,,,,67,55
547680,set_tempo,60,1,0,,,,,,1333333,,,,,,,
547680,note_on,0,0,3,,,,,,,2,,,,,63,55
547680,note_off,240,0,3,,,,,,,2,,,,,65,0
547680,note_on,40,0,2,,,,,,,1,,,,,70,63
547680,note_on,5,0,1,,,,,,,0,,,,,82,66
547685,note_off,5,0,3,,,,,,,2,,,,,62,0
547915,note_off,230,0,3,,,,,,,2,,,,,58,0
547920,note_on,5,0,3,,,,,,,2,,,,,58,53
548100,note_on,420,0,1,,,,,,,0,,,,,79,64
548120,note_off,440,0,2,,,,,,,1,,,,,70,0
548120,note_off,20,0,1,,,,,,,0,,,,,82,0
548122,set_tempo,442,1,0,,,,,,1363636,,,,,,,
548155,note_off,35,0,1,,,,,,,0,,,,,79,0
548155,note_off,235,0,3,,,,,,,2,,,,,63,0
548160,note_off,5,0,3,,,,,,,2,,,,,67,0
548160,note_on,0,0,3,,,,,,,2,,,,,65,52
548160,note_on,0,0,3,,,,,,,2,,,,,62,52
548160,note_on,5,0,1,,,,,,,0,,,,,77,64
548160,set_tempo,38,1,0,,,,,,1333333,,,,,,,
548395,note_off,235,0,3,,,,,,,2,,,,,58,0
548400,note_on,5,0,3,,,,,,,2,,,,,58,51
548635,note_off,0,0,3,,,,,,,2,,,,,65,0
548635,note_off,235,0,3,,,,,,,2,,,,,62,0
548640,note_on,0,0,3,,,,,,,2,,,,,62,50
548640,note_on,5,0,3,,,,,,,2,,,,,65,50
548640,note_on,520,0,2,,,,,,,1,,,,,70,57
548875,note_off,235,0,3,,,,,,,2,,,,,58,0
548880,note_on,5,0,3,,,,,,,2,,,,,58,48
549045,note_off,885,0,1,,,,,,,0,,,,,77,0
549060,note_on,15,0,1,,,,,,,0,,,,,74,60
549060,set_tempo,900,1,0,,,,,,1363636,,,,,,,
549080,note_off,440,0,2,,,,,,,1,,,,,70,0
549100,note_off,220,0,3,,,,,,,2,,,,,58,0
549115,note_off,55,0,1,,,,,,,0,,,,,74,0
549115,note_off,15,0,3,,,,,,,2,,,,,65,0
549120,note_on,5,0,1,,,,,,,0,,,,,75,60
549120,set_tempo,60,1,0,,,,,,1333333,,,,,,,
549120,note_on,40,0,2,,,,,,,1,,,,,70,54
549120,note_on,5,0,3,,,,,,,2,,,,,55,47
549125,note_off,5,0,3,,,,,,,2,,,,,62,0
549340,note_off,215,0,3,,,,,,,2,,,,,55,0
549340,note_off,220,0,2,,,,,,,1,,,,,70,0
549360,note_on,20,0,3,,,,,,,2,,,,,51,46
549360,note_on,20,0,2,,,,,,,1,,,,,67,52
549540,set_tempo,420,1,0,,,,,,1363636,,,,,,,
549540,note_on,420,0,1,,,,,,,0,,,,,72,58
549560,note_off,20,0,1,,,,,,,0,,,,,75,0
549580,note_off,220,0,3,,,,,,,2,,,,,51,0
549580,note_off,220,0,2,,,,,,,1,,,,,67,0
549595,note_off,35,0,1,,,,,,,0,,,,,72,0
549600,note_on,5,0,1,,,,,,,0,,,,,70,57
549600,note_on,0,0,4,,,,,,,3,,,,,41,51
549600,note_off,2880,0,4,,,,,,,3,,,,,46,0
549600,set_tempo,60,1,0,,,,,,1333333,,,,,,,
549840,note_on,260,0,3,,,,,,,2,,,,,53,43
550080,note_on,500,0,2,,,,,,,1,,,,,62,47
550080,note_on,0,0,2,,,,,,,1,,,,,65,47
550080,note_on,240,0,3,,,,,,,2,,,,,58,42
550315,note_off,235,0,3,,,,,,,2,,,,,53,0
550320,note_on,5,0,3,,,,,,,2,,,,,53,41
550520,note_off,0,0,2,,,,,,,1,,,,,62,0
550520,note_off,440,0,2,,,,,,,1,,,,,65,0
550560,note_on,0,0,3,,,,,,,2,,,,,60,39
550560,note_off,240,0,3,,,,,,,2,,,,,58,0
550560,note_on,0,0,3,,,,,,,2,,,,,57,39
550560,note_on,40,0,2,,,,,,,1,,,,,65,44
550560,note_off,960,0,1,,,,,,,0,,,,,70,0
550560,note_on,0,0,1,,,,,,,0,,,,,74,53
550560,set_tempo,960,1,0,,,,,,1363636,,,,,,,
550680,note_off,120,0,1,,,,,,,0,,,,,74,0
550680,note_on,0,0,1,,,,,,,0,,,,,72,53
550795,note_off,235,0,3,,,,,,,2,,,,,53,0
550800,note_off,120,0,1,,,,,,,0,,,,,72,0
550800,note_on,0,0,1,,,,,,,0,,,,,70,52
550800,note_on,5,0,3,,,,,,,2,,,,,53,38
550920,set_tempo,360,1,0,,,,,,1428571,,,,,,,
550920,note_off,120,0,1,,,,,,,0,,,,,70,0
550920,note_on,0,0,1,,,,,,,0,,,,,72,52
551000,note_off,440,0,2,,,,,,,1,,,,,65,0
551025,note_off,225,0,3,,,,,,,2,,,,,60,0
551030,note_off,5,0,3,,,,,,,2,,,,,57,0
551040,note_on,0,0,4,,,,,,,3,,,,,46,41
551040,note_off,1440,0,4,,,,,,,3,,,,,41,0
551040,note_off,120,0,1,,,,,,,0,,,,,72,0
551040,note_on,0,0,1,,,,,,,0,,,,,72,51
551040,note_on,40,0,2,,,,,,,1,,,,,65,41
551040,note_on,10,0,3,,,,,,,2,,,,,57,37
551265,note_off,225,0,3,,,,,,,2,,,,,53,0
551280,note_on,15,0,3,,,,,,,2,,,,,53,36
551460,set_tempo,540,1,0,,,,,,1363636,,,,,,,
551460,note_off,420,0,1,,,,,,,0,,,,,72,0
551460,note_on,0,0,1,,,,,,,0,,,,,73,50
551500,note_off,220,0,3,,,,,,,2,,,,,53,0
551505,note_off,5,0,3,,,,,,,2,,,,,57,0
551520,set_tempo,60,1,0,,,,,,1333333,,,,,,,
551520,note_on,0,0,1,,,,,,,0,,,,,74,47
551520,note_on,15,0,3,,,,,,,2,,,,,58,34
551520,note_off,60,0,1,,,,,,,0,,,,,73,0
551700,note_off,660,0,2,,,,,,,1,,,,,65,0
551700,note_off,660,0,4,,,,,,,3,,,,,46,0
551740,note_off,220,0,3,,,,,,,2,,,,,58,0
551760,note_off,240,0,1,,,,,,,0,,,,,74,0
551760,note_on,60,0,4,,,,,,,3,,,,,50,41
551980,note_off,220,0,4,,,,,,,3,,,,,50,0
552000,note_on,20,0,4,,,,,,,3,,,,,51,47
552045,set_tempo,525,1,0,,,,,,1428571,,,,,,,
552060,note_on,300,0,1,,,,,,,0,,,,,65,49
552100,note_off,40,0,1,,,,,,,0,,,,,65,0
552120,note_on,20,0,1,,,,,,,0,,,,,67,50
552160,note_off,40,0,1,,,,,,,0,,,,,67,0
552180,note_on,20,0,1,,,,,,,0,,,,,69,52
552220,note_off,220,0,4,,,,,,,3,,,,,51,0
552220,note_off,40,0,1,,,,,,,0,,,,,69,0
552240,note_on,20,0,4,,,,,,,3,,,,,48,53
552240,note_on,20,0,1,,,,,,,0,,,,,70,53
552280,note_off,40,0,1,,,,,,,0,,,,,70,0
552300,note_on,20,0,1,,,,,,,0,,,,,72,55
552340,note_off,40,0,1,,,,,,,0,,,,,72,0
552360,note_on,20,0,1,,,,,,,0,,,,,74,57
552400,note_off,40,0,1,,,,,,,0,,,,,74,0
552420,set_tempo,375,1,0,,,,,,1578947,,,,,,,
552420,note_on,20,0,1,,,,,,,0,,,,,75,58
552460,note_off,40,0,1,,,,,,,0,,,,,75,0
552460,note_off,220,0,4,,,,,,,3,,,,,48,0
552480,note_on,20,0,4,,,,,,,3,,,,,46,63
552480,note_on,20,0,1,,,,,,,0,,,,,77,65
552480,set_tempo,60,1,0,,,,,,1333333,,,,,,,
552720,note_on,980,0,3,,,,,,,2,,,,,58,56
552840,note_on,1140,0,2,,,,,,,1,,,,,69,61
552845,set_tempo,365,1,0,,,,,,1363636,,,,,,,
552950,note_off,110,0,2,,,,,,,1,,,,,69,0
552960,set_tempo,115,1,0,,,,,,1333333,,,,,,,
552960,note_on,10,0,2,,,,,,,1,,,,,70,60
552960,note_on,240,0,3,,,,,,,2,,,,,65,55
552960,note_on,0,0,3,,,,,,,2,,,,,62,55
553195,note_off,235,0,3,,,,,,,2,,,,,58,0
553200,note_on,5,0,3,,,,,,,2,,,,,58,53
553380,note_on,900,0,1,,,,,,,0,,,,,74,62
553380,set_tempo,420,1,0,,,,,,1363636,,,,,,,
553385,note_off,5,0,1,,,,,,,0,,,,,77,0
553435,note_off,0,0,3,,,,,,,2,,,,,65,0
553435,note_off,235,0,3,,,,,,,2,,,,,62,0
553440,note_on,0,0,3,,,,,,,2,,,,,63,52
553440,note_on,0,0,1,,,,,,,0,,,,,82,62
553440,note_off,55,0,1,,,,,,,0,,,,,74,0
553440,set_tempo,60,1,0,,,,,,1333333,,,,,,,
553440,note_on,5,0,3,,,,,,,2,,,,,67,52
553670,note_off,230,0,3,,,,,,,2,,,,,58,0
553680,note_on,10,0,3,,,,,,,2,,,,,58,50
553845,note_off,885,0,2,,,,,,,1,,,,,70,0
553860,set_tempo,420,1,0,,,,,,1363636,,,,,,,
553860,note_on,420,0,1,,,,,,,0,,,,,79,61
553865,note_off,5,0,1,,,,,,,0,,,,,82,0
553910,note_off,230,0,3,,,,,,,2,,,,,63,0
553915,note_off,5,0,3,,,,,,,2,,,,,67,0
553920,note_on,55,0,1,,,,,,,0,,,,,77,61
553920,set_tempo,60,1,0,,,,,,1333333,,,,,,,
553920,note_on,5,0,3,,,,,,,2,,,,,65,49
553920,note_on,0,0,3,,,,,,,2,,,,,62,49
553925,note_off,5,0,1,,,,,,,0,,,,,79,0
554155,note_off,235,0,3,,,,,,,2,,,,,58,0
554160,note_on,5,0,3,,,,,,,2,,,,,58,47
554270,set_tempo,350,1,0,,,,,,1363636,,,,,,,
554280,note_on,435,0,2,,,,,,,1,,,,,69,52
554385,note_off,225,0,3,,,,,,,2,,,,,62,0
554390,note_off,5,0,3,,,,,,,2,,,,,65,0
554390,note_off,110,0,2,,,,,,,1,,,,,69,0
554400,note_on,10,0,2,,,,,,,1,,,,,70,51
554400,note_on,10,0,3,,,,,,,2,,,,,65,46
554400,set_tempo,130,1,0,,,,,,1333333,,,,,,,
554400,note_on,0,0,3,,,,,,,2,,,,,62,46
554635,note_off,235,0,3,,,,,,,2,,,,,58,0
554640,note_on,5,0,3,,,,,,,2,,,,,58,44
554810,note_off,885,0,1,,,,,,,0,,,,,77,0
554820,set_tempo,420,1,0,,,,,,1363636,,,,,,,
554820,note_on,10,0,1,,,,,,,0,,,,,74,58
554840,note_off,440,0,2,,,,,,,1,,,,,70,0
554860,note_off,220,0,3,,,,,,,2,,,,,58,0
554870,note_off,10,0,3,,,,,,,2,,,,,62,0
554870,note_off,0,0,3,,,,,,,2,,,,,65,0
554880,note_on,10,0,3,,,,,,,2,,,,,55,43
554880,note_on,0,0,1,,,,,,,0,,,,,77,57
554880,note_off,60,0,1,,,,,,,0,,,,,74,0
554880,set_tempo,60,1,0,,,,,,1333333,,,,,,,
554880,note_on,40,0,2,,,,,,,1,,,,,70,48
555000,note_on,120,0,1,,,,,,,0,,,,,75,57
555040,note_off,40,0,1,,,,,,,0,,,,,77,0
555100,note_off,220,0,3,,,,,,,2,,,,,55,0
555100,note_off,220,0,2,,,,,,,1,,,,,70,0
555120,note_on,20,0,3,,,,,,,2,,,,,51,41
555120,note_on,20,0,2,,,,,,,1,,,,,67,47
555240,note_on,200,0,1,,,,,,,0,,,,,72,56
555245,note_off,5,0,1,,,,,,,0,,,,,75,0
555300,set_tempo,420,1,0,,,,,,1363636,,,,,,,
555340,note_off,220,0,2,,,,,,,1,,,,,67,0
555340,note_off,220,0,3,,,,,,,2,,,,,51,0
555345,note_off,2865,0,4,,,,,,,3,,,,,46,0
555360,note_on,20,0,2,,,,,,,1,,,,,62,40
555360,note_on,15,0,4,,,,,,,3,,,,,53,46
555360,note_off,115,0,1,,,,,,,0,,,,,72,0
555360,note_on,0,0,1,,,,,,,0,,,,,70,56
555420,set_tempo,120,1,0,,,,,,1333333,,,,,,,
555580,note_off,220,0,2,,,,,,,1,,,,,62,0
555600,note_on,260,0,3,,,,,,,2,,,,,58,41
555600,note_on,20,0,2,,,,,,,1,,,,,62,41
555820,note_off,220,0,2,,,,,,,1,,,,,62,0
555840,note_on,20,0,2,,,,,,,1,,,,,65,43
555840,note_on,240,0,3,,,,,,,2,,,,,62,43
556060,note_off,220,0,2,,,,,,,1,,,,,65,0
556065,note_off,225,0,3,,,,,,,2,,,,,58,0
556080,note_on,20,0,2,,,,,,,1,,,,,62,45
556080,note_on,15,0,3,,,,,,,2,,,,,58,45
556245,set_tempo,825,1,0,,,,,,1363636,,,,,,,
556245,note_off,885,0,4,,,,,,,3,,,,,53,0
556300,note_off,220,0,3,,,,,,,2,,,,,58,0
556300,note_off,220,0,2,,,,,,,1,,,,,62,0
556320,note_off,960,0,1,,,,,,,0,,,,,70,0
556320,note_on,0,0,1,,,,,,,0,,,,,65,52
556320,note_off,20,0,3,,,,,,,2,,,,,62,0
556320,note_on,0,0,4,,,,,,,3,,,,,41,48
556320,note_on,75,0,4,,,,,,,3,,,,,29,48
556320,note_on,20,0,2,,,,,,,1,,,,,57,45
556320,note_on,0,0,3,,,,,,,2,,,,,57,45
556540,note_off,220,0,2,,,,,,,1,,,,,57,0
556541,note_off,221,0,3,,,,,,,2,,,,,57,0
556560,note_on,20,0,2,,,,,,,1,,,,,57,40
556560,set_tempo,315,1,0,,,,,,1428571,,,,,,,
556560,note_on,19,0,3,,,,,,,2,,,,,53,40
556760,note_off,440,0,4,,,,,,,3,,,,,41,0
556760,note_off,0,0,4,,,,,,,3,,,,,29,0
556780,note_off,220,0,3,,,,,,,2,,,,,53,0
556780,note_off,220,0,2,,,,,,,1,,,,,57,0
556800,note_on,0,0,1,,,,,,,0,,,,,62,50
556800,control_change,40,0,4,,,,,,,3,,64,0,,,
556800,note_on,0,0,2,,,,,,,1,,,,,58,42
556800,note_on,20,0,2,,,,,,,1,,,,,53,42
556800,note_on,0,0,4,,,,,,,3,,,,,46,42
556800,set_tempo,240,1,0,,,,,,1428571,,,,,,,
556800,note_off,480,0,1,,,,,,,0,,,,,65,0
556840,control_change,40,0,4,,,,,,,3,,64,127,,,
557040,note_off,0,0,2,,,,,,,1,,,,,53,0
557040,note_off,240,0,2,,,,,,,1,,,,,58,0
557040,note_off,240,0,1,,,,,,,0,,,,,62,0
557100,set_tempo,300,1,0,,,,,,1333333,,,,,,,
557100,control_change,260,0,4,,,,,,,3,,64,0,,,
557140,control_change,40,0,4,,,,,,,3,,64,127,,,
557160,note_off,20,0,4,,,,,,,3,,,,,46,0
557160,note_on,0,0,4,,,,,,,3,,,,,46,27
557200,note_on,0,0,4,,,,,,,3,,,,,34,26
557200,note_off,40,0,4,,,,,,,3,,,,,46,0
557240,note_on,0,0,4,,,,,,,3,,,,,46,24
557240,note_off,40,0,4,,,,,,,3,,,,,34,0
557280,note_off,40,0,4,,,,,,,3,,,,,46,0
557280,note_on,0,0,4,,,,,,,3,,,,,34,23
557435,note_off,155,0,4,,,,,,,3,,,,,34,0
557580,control_change,145,0,4,,,,,,,3,,64,0,,,
557620,control_change,40,0,4,,,,,,,3,,64,127,,,
557640,note_on,20,0,4,,,,,,,3,,,,,46,29
557640,set_tempo,540,1,0,,,,,,1363636,,,,,,,
557680,note_off,40,0,4,,,,,,,3,,,,,46,0
557680,note_on,0,0,4,,,,,,,3,,,,,34,27
557720,note_off,40,0,4,,,,,,,3,,,,,34,0
557720,note_on,0,0,4,,,,,,,3,,,,,46,26
557760,note_off,40,0,4,,,,,,,3,,,,,46,0
557760,note_on,0,0,4,,,,,,,3,,,,,34,24
557915,note_off,155,0,4,,,,,,,3,,,,,34,0
558000,note_on,960,0,1,,,,,,,0,,,,,58,41
558000,set_tempo,360,1,0,,,,,,1428571,,,,,,,
558240,control_change,325,0,4,,,,,,,3,,64,0,,,
558240,set_tempo,240,1,0,,,,,,1333333,,,,,,,
558240,note_on,0,0,1,,,,,,,0,,,,,58,42
558240,note_off,240,0,1,,,,,,,0,,,,,58,0
558540,control_change,300,0,4,,,,,,,3,,64,0,,,
558580,control_change,40,0,4,,,,,,,3,,64,127,,,
558600,note_on,20,0,4,,,,,,,3,,,,,46,34
558640,note_off,40,0,4,,,,,,,3,,,,,46,0
558640,note_on,0,0,4,,,,,,,3,,,,,34,33
558680,note_off,40,0,4,,,,,,,3,,,,,34,0
558680,note_on,0,0,4,,,,,,,3,,,,,46,32
558720,note_on,0,0,2,,,,,,,1,,,,,53,44
558720,note_off,480,0,1,,,,,,,0,,,,,58,0
558720,note_on,1680,0,2,,,,,,,1,,,,,50,44
558720,note_on,0,0,4,,,,,,,3,,,,,34,30
558720,note_on,0,0,1,,,,,,,0,,,,,59,45
558720,note_on,0,0,2,,,,,,,1,,,,,56,44
558720,note_off,40,0,4,,,,,,,3,,,,,46,0
558875,note_off,155,0,4,,,,,,,3,,,,,34,0
559020,control_change,145,0,4,,,,,,,3,,64,0,,,
559060,control_change,40,0,4,,,,,,,3,,64,127,,,
559080,note_on,20,0,4,,,,,,,3,,,,,46,41
559120,note_on,0,0,4,,,,,,,3,,,,,34,39
559120,note_off,40,0,4,,,,,,,3,,,,,46,0
559160,note_off,40,0,4,,,,,,,3,,,,,34,0
559160,note_on,0,0,4,,,,,,,3,,,,,46,37
559200,note_on,0,0,4,,,,,,,3,,,,,34,35
559200,note_off,40,0,4,,,,,,,3,,,,,46,0
559355,note_off,155,0,4,,,,,,,3,,,,,34,0
559440,note_off,720,0,1,,,,,,,0,,,,,59,0
559440,note_on,0,0,1,,,,,,,0,,,,,59,50
559440,set_tempo,1200,1,0,,,,,,1428571,,,,,,,
559680,control_change,325,0,4,,,,,,,3,,64,0,,,
559680,note_off,0,0,2,,,,,,,1,,,,,50,0
559680,note_off,960,0,2,,,,,,,1,,,,,56,0
559680,set_tempo,240,1,0,,,,,,1333333,,,,,,,
559680,note_on,0,0,1,,,,,,,0,,,,,59,51
559680,note_off,240,0,1,,,,,,,0,,,,,59,0
559680,note_off,0,0,2,,,,,,,1,,,,,53,0
559980,control_change,300,0,4,,,,,,,3,,64,0,,,
560020,control_change,40,0,4,,,,,,,3,,64,127,,,
560040,note_on,20,0,4,,,,,,,3,,,,,46,45
560080,note_off,40,0,4,,,,,,,3,,,,,46,0
560080,note_on,0,0,4,,,,,,,3,,,,,34,43
560120,note_off,40,0,4,,,,,,,3,,,,,34,0
560120,note_on,0,0,4,,,,,,,3,,,,,46,41
560160,note_off,480,0,1,,,,,,,0,,,,,59,0
560160,note_on,0,0,1,,,,,,,0,,,,,62,54
560160,note_on,480,0,2,,,,,,,1,,,,,59,53
560160,note_on,0,0,2,,,,,,,1,,,,,56,53
560160,note_on,0,0,2,,,,,,,1,,,,,53,53
560160,note_on,0,0,4,,,,,,,3,,,,,34,40
560160,note_off,40,0,4,,,,,,,3,,,,,46,0
560315,note_off,155,0,4,,,,,,,3,,,,,34,0
560460,control_change,145,0,4,,,,,,,3,,64,0,,,
560500,control_change,40,0,4,,,,,,,3,,64,127,,,
560520,note_on,20,0,4,,,,,,,3,,,,,46,49
560560,note_on,0,0,4,,,,,,,3,,,,,34,46
560560,note_off,40,0,4,,,,,,,3,,,,,46,0
560600,note_off,40,0,4,,,,,,,3,,,,,34,0
560600,note_on,0,0,4,,,,,,,3,,,,,46,44
560640,note_off,40,0,4,,,,,,,3,,,,,46,0
560640,note_on,0,0,4,,,,,,,3,,,,,34,42
560795,note_off,155,0,4,,,,,,,3,,,,,34,0
560880,note_off,720,0,1,,,,,,,0,,,,,62,0
560880,note_on,0,0,1,,,,,,,0,,,,,62,59
560880,set_tempo,1200,1,0,,,,,,1428571,,,,,,,
561120,note_off,960,0,2,,,,,,,1,,,,,53,0
561120,note_on,0,0,1,,,,,,,0,,,,,62,60
561120,note_off,0,0,2,,,,,,,1,,,,,59,0
561120,set_tempo,240,1,0,,,,,,1333333,,,,,,,
561120,note_off,0,0,2,,,,,,,1,,,,,56,0
561120,control_change,325,0,4,,,,,,,3,,64,0,,,
561120,note_off,240,0,1,,,,,,,0,,,,,62,0
561420,control_change,300,0,4,,,,,,,3,,64,0,,,
561460,control_change,40,0,4,,,,,,,3,,64,127,,,
561480,note_on,20,0,4,,,,,,,3,,,,,46,55
561520,note_on,0,0,4,,,,,,,3,,,,,34,53
561520,note_off,40,0,4,,,,,,,3,,,,,46,0
561560,note_on,0,0,4,,,,,,,3,,,,,46,51
561560,note_off,40,0,4,,,,,,,3,,,,,34,0
561600,note_off,40,0,4,,,,,,,3,,,,,46,0
561600,note_on,480,0,1,,,,,,,0,,,,,65,62
561600,note_on,0,0,4,,,,,,,3,,,,,34,50
561600,note_on,480,0,2,,,,,,,1,,,,,59,62
561600,note_on,0,0,2,,,,,,,1,,,,,56,62
561755,note_off,155,0,4,,,,,,,3,,,,,34,0
561900,control_change,145,0,4,,,,,,,3,,64,0,,,
561940,control_change,40,0,4,,,,,,,3,,64,127,,,
561960,note_on,20,0,4,,,,,,,3,,,,,46,57
562000,note_off,40,0,4,,,,,,,3,,,,,46,0
562000,note_on,0,0,4,,,,,,,3,,,,,34,55
562040,note_on,0,0,4,,,,,,,3,,,,,46,53
562040,note_off,40,0,4,,,,,,,3,,,,,34,0
562080,note_off,40,0,4,,,,,,,3,,,,,46,0
562080,note_on,0,0,4,,,,,,,3,,,,,34,52
562080,note_on,0,0,2,,,,,,,1,,,,,65,67
562080,note_off,480,0,1,,,,,,,0,,,,,65,0
562080,note_off,0,0,2,,,,,,,1,,,,,59,0
562080,note_on,0,0,2,,,,,,,1,,,,,62,67
562080,note_on,0,0,2,,,,,,,1,,,,,59,67
562080,note_off,480,0,2,,,,,,,1,,,,,56,0
562080,note_off,0,0,1,,,,,,,0,,,,,62,0
562080,note_on,0,0,1,,,,,,,0,,,,,68,69
562235,note_off,155,0,4,,,,,,,3,,,,,34,0
562380,control_change,145,0,4,,,,,,,3,,64,0,,,
562420,control_change,40,0,4,,,,,,,3,,64,127,,,
562440,note_on,20,0,4,,,,,,,3,,,,,46,60
562480,note_on,0,0,4,,,,,,,3,,,,,34,59
562480,note_off,40,0,4,,,,,,,3,,,,,46,0
562520,set_tempo,1400,1,0,,,,,,1363636,,,,,,,
562520,note_on,0,0,4,,,,,,,3,,,,,46,57
562520,note_off,40,0,4,,,,,,,3,,,,,34,0
562560,note_on,0,0,4,,,,,,,3,,,,,34,55
562560,note_off,40,0,4,,,,,,,3,,,,,46,0
562560,set_tempo,40,1,0,,,,,,1333333,,,,,,,
562560,note_off,480,0,1,,,,,,,0,,,,,68,0
562560,note_off,0,0,2,,,,,,,1,,,,,62,0
562560,note_off,0,0,2,,,,,,,1,,,,,59,0
562560,note_off,480,0,2,,,,,,,1,,,,,65,0
562560,note_on,0,0,1,,,,,,,0,,,,,71,79
562715,note_off,155,0,4,,,,,,,3,,,,,34,0
562860,control_change,145,0,4,,,,,,,3,,64,0,,,
562900,control_change,40,0,4,,,,,,,3,,64,127,,,
562920,note_on,20,0,4,,,,,,,3,,,,,56,59
562960,note_on,0,0,4,,,,,,,3,,,,,46,57
562960,note_off,40,0,4,,,,,,,3,,,,,56,0
563000,note_on,0,0,4,,,,,,,3,,,,,56,55
563000,note_off,40,0,4,,,,,,,3,,,,,46,0
563040,note_on,0,0,2,,,,,,,1,,,,,68,56
563040,note_on,480,0,2,,,,,,,1,,,,,62,56
563040,note_on,0,0,4,,,,,,,3,,,,,46,53
563040,note_off,40,0,4,,,,,,,3,,,,,56,0
563040,note_on,0,0,2,,,,,,,1,,,,,65,56
563195,note_off,155,0,4,,,,,,,3,,,,,46,0
563340,control_change,145,0,4,,,,,,,3,,64,0,,,
563380,control_change,40,0,4,,,,,,,3,,64,127,,,
563400,note_on,20,0,4,,,,,,,3,,,,,56,51
563440,note_off,40,0,4,,,,,,,3,,,,,56,0
563440,note_on,0,0,4,,,,,,,3,,,,,46,49
563480,note_on,0,0,4,,,,,,,3,,,,,56,47
563480,note_off,40,0,4,,,,,,,3,,,,,46,0
563520,note_off,960,0,1,,,,,,,0,,,,,71,0
563520,note_off,40,0,4,,,,,,,3,,,,,56,0
563520,note_on,0,0,1,,,,,,,0,,,,,70,59
563520,note_on,0,0,2,,,,,,,1,,,,,62,49
563520,note_on,0,0,2,,,,,,,1,,,,,65,49
563520,note_off,0,0,2,,,,,,,1,,,,,62,0
563520,note_off,0,0,2,,,,,,,1,,,,,65,0
563520,note_off,480,0,2,,,,,,,1,,,,,68,0
563520,note_on,0,0,4,,,,,,,3,,,,,46,44
563675,note_off,155,0,4,,,,,,,3,,,,,46,0
563760,note_off,240,0,1,,,,,,,0,,,,,70,0
563760,set_tempo,1200,1,0,,,,,,1428571,,,,,,,
563760,note_on,0,0,1,,,,,,,0,,,,,68,56
564000,set_tempo,240,1,0,,,,,,1333333,,,,,,,
564000,note_off,240,0,1,,,,,,,0,,,,,68,0
564000,note_on,0,0,1,,,,,,,0,,,,,66,52
564000,control_change,325,0,4,,,,,,,3,,64,0,,,
564000,note_off,0,0,2,,,,,,,1,,,,,65,0
564000,note_off,480,0,2,,,,,,,1,,,,,62,0
564300,control_change,300,0,4,,,,,,,3,,64,0,,,
564340,control_change,40,0,4,,,,,,,3,,64,127,,,
564360,note_on,20,0,4,,,,,,,3,,,,,46,44
564400,note_on,0,0,4,,,,,,,3,,,,,34,43
564400,note_off,40,0,4,,,,,,,3,,,,,46,0
564440,note_off,40,0,4,,,,,,,3,,,,,34,0
564440,note_on,0,0,4,,,,,,,3,,,,,46,42
564480,note_on,0,0,4,,,,,,,3,,,,,34,40
564480,note_off,480,0,1,,,,,,,0,,,,,66,0
564480,note_on,0,0,1,,,,,,,0,,,,,67,55
564480,note_on,480,0,2,,,,,,,1,,,,,58,45
564480,note_on,0,0,2,,,,,,,1,,,,,63,45
564480,note_off,40,0,4,,,,,,,3,,,,,46,0
564635,note_off,155,0,4,,,,,,,3,,,,,34,0
564780,control_change,145,0,4,,,,,,,3,,64,0,,,
564820,control_change,40,0,4,,,,,,,3,,64,127,,,
564840,note_on,20,0,4,,,,,,,3,,,,,46,46
564880,note_off,40,0,4,,,,,,,3,,,,,46,0
564880,note_on,0,0,4,,,,,,,3,,,,,34,44
564920,note_off,40,0,4,,,,,,,3,,,,,34,0
564920,note_on,0,0,4,,,,,,,3,,,,,46,43
564960,note_on,0,0,4,,,,,,,3,,,,,34,41
564960,note_off,40,0,4,,,,,,,3,,,,,46,0
565115,note_off,155,0,4,,,,,,,3,,,,,34,0
565200,note_off,720,0,1,,,,,,,0,,,,,67,0
565200,set_tempo,1200,1,0,,,,,,1428571,,,,,,,
565200,note_on,0,0,1,,,,,,,0,,,,,70,61
565440,control_change,325,0,4,,,,,,,3,,64,0,,,
565440,note_off,960,0,2,,,,,,,1,,,,,63,0
565440,note_off,0,0,2,,,,,,,1,,,,,58,0
565440,note_on,0,0,1,,,,,,,0,,,,,75,62
565440,set_tempo,240,1,0,,,,,,1333333,,,,,,,
565440,note_off,240,0,1,,,,,,,0,,,,,70,0
565740,control_change,300,0,4,,,,,,,3,,64,0,,,
