tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
42480,note_on,119,0,1,,,,,,,,,,,0,,79,70
42536,note_on,56,0,1,,,,,,,,,,,0,,79,0
42536,note_on,56,0,2,,,,,,,,,,,1,,64,0
42536,note_on,0,0,2,,,,,,,,,,,1,,60,0
42540,note_on,4,0,2,,,,,,,,,,,1,,60,68
42540,note_on,0,0,2,,,,,,,,,,,1,,64,68
42540,note_on,4,0,1,,,,,,,,,,,0,,79,70
42596,note_on,56,0,1,,,,,,,,,,,0,,79,0
42596,note_on,0,0,2,,,,,,,,,,,1,,60,0
42596,note_on,56,0,2,,,,,,,,,,,1,,64,0
42600,note_on,0,0,2,,,,,,,,,,,1,,63,68
42600,note_on,4,0,2,,,,,,,,,,,1,,60,68
42600,note_on,4,0,1,,,,,,,,,,,0,,78,70
42656,note_on,56,0,1,,,,,,,,,,,0,,78,0
42656,note_on,56,0,2,,,,,,,,,,,1,,63,0
42656,note_on,0,0,2,,,,,,,,,,,1,,60,0
42660,note_on,4,0,1,,,,,,,,,,,0,,78,70
42660,note_on,4,0,2,,,,,,,,,,,1,,60,68
42660,note_on,0,0,2,,,,,,,,,,,1,,63,68
42716,note_on,56,0,1,,,,,,,,,,,0,,78,0
42716,note_on,0,0,2,,,,,,,,,,,1,,60,0
42716,note_on,56,0,2,,,,,,,,,,,1,,63,0
42720,note_on,4,0,1,,,,,,,,,,,0,,79,70
42720,note_on,0,0,2,,,,,,,,,,,1,,64,68
42720,note_on,4,0,2,,,,,,,,,,,1,,60,68
42779,note_on,59,0,1,,,,,,,,,,,0,,79,0
42780,note_on,1,0,1,,,,,,,,,,,0,,81,70
42809,note_on,29,0,1,,,,,,,,,,,0,,81,0
42810,note_on,1,0,1,,,,,,,,,,,0,,83,70
42839,note_on,29,0,1,,,,,,,,,,,0,,83,0
42840,note_on,1,0,1,,,,,,,,,,,0,,84,70
42840,note_on,120,0,2,,,,,,,,,,,1,,64,0
42840,note_on,0,0,2,,,,,,,,,,,1,,60,0
42869,note_on,29,0,1,,,,,,,,,,,0,,84,0
42870,note_on,1,0,1,,,,,,,,,,,0,,83,70
42899,note_on,29,0,1,,,,,,,,,,,0,,83,0
42900,note_on,1,0,1,,,,,,,,,,,0,,81,70
42929,note_on,29,0,1,,,,,,,,,,,0,,81,0
42930,note_on,1,0,1,,,,,,,,,,,0,,79,70
42959,note_on,29,0,1,,,,,,,,,,,0,,79,0
42960,note_on,0,0,2,,,,,,,,,,,1,,55,68
42960,note_on,1,0,1,,,,,,,,,,,0,,77,70
42960,note_on,120,0,2,,,,,,,,,,,1,,62,68
43016,note_on,56,0,2,,,,,,,,,,,1,,55,0
43016,note_on,0,0,2,,,,,,,,,,,1,,62,0
43016,note_on,56,0,1,,,,,,,,,,,0,,77,0
43020,note_on,4,0,2,,,,,,,,,,,1,,55,68
43020,note_on,0,0,2,,,,,,,,,,,1,,62,68
43020,note_on,4,0,1,,,,,,,,,,,0,,77,70
43076,note_on,56,0,1,,,,,,,,,,,0,,77,0
43076,note_on,0,0,2,,,,,,,,,,,1,,55,0
43076,note_on,56,0,2,,,,,,,,,,,1,,62,0
43080,note_on,4,0,2,,,,,,,,,,,1,,55,68
43080,note_on,0,0,2,,,,,,,,,,,1,,61,68
43080,note_on,4,0,1,,,,,,,,,,,0,,76,70
43136,note_on,0,0,2,,,,,,,,,,,1,,55,0
43136,note_on,56,0,1,,,,,,,,,,,0,,76,0
43136,note_on,56,0,2,,,,,,,,,,,1,,61,0
43140,note_on,4,0,2,,,,,,,,,,,1,,61,68
43140,note_on,0,0,2,,,,,,,,,,,1,,55,68
43140,note_on,4,0,1,,,,,,,,,,,0,,76,70
43196,note_on,56,0,2,,,,,,,,,,,1,,55,0
43196,note_on,0,0,2,,,,,,,,,,,1,,61,0
43196,note_on,56,0,1,,,,,,,,,,,0,,76,0
43200,note_on,4,0,2,,,,,,,,,,,1,,55,68
43200,note_on,4,0,1,,,,,,,,,,,0,,77,70
43200,note_on,0,0,2,,,,,,,,,,,1,,62,68
43259,note_on,59,0,1,,,,,,,,,,,0,,77,0
43260,note_on,1,0,1,,,,,,,,,,,0,,83,70
43289,note_on,29,0,1,,,,,,,,,,,0,,83,0
43290,note_on,1,0,1,,,,,,,,,,,0,,84,70
43319,note_on,29,0,1,,,,,,,,,,,0,,84,0
43319,note_on,119,0,2,,,,,,,,,,,1,,62,0
43320,note_on,1,0,1,,,,,,,,,,,0,,86,70
43321,note_on,2,0,2,,,,,,,,,,,1,,55,0
43349,note_on,29,0,1,,,,,,,,,,,0,,86,0
43350,note_on,1,0,1,,,,,,,,,,,0,,83,70
43379,note_on,29,0,1,,,,,,,,,,,0,,83,0
43380,note_on,1,0,1,,,,,,,,,,,0,,79,70
43409,note_on,29,0,1,,,,,,,,,,,0,,79,0
43410,note_on,1,0,1,,,,,,,,,,,0,,77,70
43439,note_on,29,0,1,,,,,,,,,,,0,,77,0
43440,note_on,119,0,2,,,,,,,,,,,1,,60,69
43440,note_on,1,0,1,,,,,,,,,,,0,,76,70
43440,note_on,0,0,2,,,,,,,,,,,1,,64,69
43469,note_on,29,0,1,,,,,,,,,,,0,,76,0
43470,note_on,1,0,1,,,,,,,,,,,0,,79,70
43499,note_on,29,0,1,,,,,,,,,,,0,,79,0
43500,note_on,1,0,1,,,,,,,,,,,0,,81,70
43529,note_on,29,0,1,,,,,,,,,,,0,,81,0
43530,note_on,1,0,1,,,,,,,,,,,0,,79,70
43559,note_on,29,0,1,,,,,,,,,,,0,,79,0
43560,note_on,1,0,1,,,,,,,,,,,0,,84,70
43589,note_on,29,0,1,,,,,,,,,,,0,,84,0
43590,note_on,1,0,1,,,,,,,,,,,0,,83,70
43619,note_on,29,0,1,,,,,,,,,,,0,,83,0
43620,note_on,1,0,1,,,,,,,,,,,0,,81,70
43649,note_on,29,0,1,,,,,,,,,,,0,,81,0
43650,note_on,1,0,1,,,,,,,,,,,0,,79,70
43679,note_on,29,0,1,,,,,,,,,,,0,,79,0
43680,note_on,0,0,2,,,,,,,,,,,1,,55,69
43680,note_on,0,0,2,,,,,,,,,,,1,,62,69
43680,note_on,240,0,2,,,,,,,,,,,1,,60,0
43680,note_on,1,0,1,,,,,,,,,,,0,,77,70
43685,note_on,5,0,2,,,,,,,,,,,1,,64,0
43709,note_on,29,0,1,,,,,,,,,,,0,,77,0
43710,note_on,1,0,1,,,,,,,,,,,0,,83,70
43739,note_on,29,0,1,,,,,,,,,,,0,,83,0
43740,note_on,1,0,1,,,,,,,,,,,0,,86,70
43769,note_on,29,0,1,,,,,,,,,,,0,,86,0
43770,note_on,1,0,1,,,,,,,,,,,0,,84,70
43799,note_on,29,0,1,,,,,,,,,,,0,,84,0
43800,note_on,1,0,1,,,,,,,,,,,0,,83,70
43829,note_on,29,0,1,,,,,,,,,,,0,,83,0
43830,note_on,1,0,1,,,,,,,,,,,0,,81,70
43859,note_on,29,0,1,,,,,,,,,,,0,,81,0
43860,note_on,1,0,1,,,,,,,,,,,0,,79,70
43889,note_on,29,0,1,,,,,,,,,,,0,,79,0
43890,note_on,1,0,1,,,,,,,,,,,0,,77,70
43919,note_on,29,0,1,,,,,,,,,,,0,,77,0
43920,note_on,1,0,1,,,,,,,,,,,0,,76,70
43920,note_on,0,0,2,,,,,,,,,,,1,,64,69
43920,note_on,235,0,2,,,,,,,,,,,1,,60,69
43923,note_on,0,0,2,,,,,,,,,,,1,,62,0
43923,note_on,3,0,2,,,,,,,,,,,1,,55,0
43949,note_on,29,0,1,,,,,,,,,,,0,,76,0
43950,note_on,1,0,1,,,,,,,,,,,0,,79,70
43979,note_on,29,0,1,,,,,,,,,,,0,,79,0
43980,note_on,1,0,1,,,,,,,,,,,0,,81,70
44009,note_on,29,0,1,,,,,,,,,,,0,,81,0
44010,note_on,1,0,1,,,,,,,,,,,0,,79,70
44039,note_on,29,0,1,,,,,,,,,,,0,,79,0
44040,note_on,1,0,1,,,,,,,,,,,0,,84,70
44069,note_on,29,0,1,,,,,,,,,,,0,,84,0
44070,note_on,1,0,1,,,,,,,,,,,0,,83,70
44099,note_on,29,0,1,,,,,,,,,,,0,,83,0
44100,note_on,1,0,1,,,,,,,,,,,0,,81,70
44129,note_on,29,0,1,,,,,,,,,,,0,,81,0
44130,note_on,1,0,1,,,,,,,,,,,0,,79,70
44159,note_on,29,0,1,,,,,,,,,,,0,,79,0
44160,note_on,1,0,1,,,,,,,,,,,0,,77,70
44160,note_on,237,0,2,,,,,,,,,,,1,,62,69
44160,note_on,0,0,2,,,,,,,,,,,1,,55,69
44163,note_on,3,0,2,,,,,,,,,,,1,,60,0
44163,note_on,0,0,2,,,,,,,,,,,1,,64,0
44189,note_on,29,0,1,,,,,,,,,,,0,,77,0
44190,note_on,1,0,1,,,,,,,,,,,0,,83,70
44219,note_on,29,0,1,,,,,,,,,,,0,,83,0
44220,note_on,1,0,1,,,,,,,,,,,0,,86,70
44249,note_on,29,0,1,,,,,,,,,,,0,,86,0
44250,note_on,1,0,1,,,,,,,,,,,0,,84,70
44279,note_on,29,0,1,,,,,,,,,,,0,,84,0
44280,note_on,1,0,1,,,,,,,,,,,0,,83,70
44309,note_on,29,0,1,,,,,,,,,,,0,,83,0
44310,note_on,1,0,1,,,,,,,,,,,0,,81,70
44339,note_on,29,0,1,,,,,,,,,,,0,,81,0
44340,note_on,1,0,1,,,,,,,,,,,0,,79,70
44369,note_on,29,0,1,,,,,,,,,,,0,,79,0
44370,note_on,1,0,1,,,,,,,,,,,0,,77,70
44399,note_on,29,0,1,,,,,,,,,,,0,,77,0
44400,note_on,237,0,2,,,,,,,,,,,1,,60,73
44400,note_on,1,0,1,,,,,,,,,,,0,,76,70
44403,note_on,0,0,2,,,,,,,,,,,1,,55,0
44403,note_on,3,0,2,,,,,,,,,,,1,,62,0
44429,note_on,29,0,1,,,,,,,,,,,0,,76,0
44430,note_on,1,0,1,,,,,,,,,,,0,,84,70
44459,note_on,29,0,1,,,,,,,,,,,0,,84,0
44460,note_on,1,0,1,,,,,,,,,,,0,,79,70
44489,note_on,29,0,1,,,,,,,,,,,0,,79,0
44490,note_on,1,0,1,,,,,,,,,,,0,,76,70
44516,note_on,113,0,2,,,,,,,,,,,1,,60,0
44519,note_on,29,0,1,,,,,,,,,,,0,,76,0
44520,note_on,4,0,2,,,,,,,,,,,1,,65,75
44520,note_on,1,0,1,,,,,,,,,,,0,,74,70
44549,note_on,29,0,1,,,,,,,,,,,0,,74,0
44550,note_on,1,0,1,,,,,,,,,,,0,,81,70
44579,note_on,29,0,1,,,,,,,,,,,0,,81,0
44580,note_on,1,0,1,,,,,,,,,,,0,,77,70
44609,note_on,29,0,1,,,,,,,,,,,0,,77,0
44610,note_on,1,0,1,,,,,,,,,,,0,,74,70
44636,note_on,116,0,2,,,,,,,,,,,1,,65,0
44639,note_on,29,0,1,,,,,,,,,,,0,,74,0
44640,note_on,1,0,1,,,,,,,,,,,0,,72,70
44640,note_on,4,0,2,,,,,,,,,,,1,,67,76
44669,note_on,29,0,1,,,,,,,,,,,0,,72,0
44670,note_on,1,0,1,,,,,,,,,,,0,,79,70
44699,note_on,29,0,1,,,,,,,,,,,0,,79,0
44700,note_on,1,0,1,,,,,,,,,,,0,,76,70
44729,note_on,29,0,1,,,,,,,,,,,0,,76,0
44730,note_on,1,0,1,,,,,,,,,,,0,,72,70
44756,note_on,116,0,2,,,,,,,,,,,1,,67,0
44759,note_on,29,0,1,,,,,,,,,,,0,,72,0
44760,note_on,4,0,2,,,,,,,,,,,1,,55,76
44760,note_on,1,0,1,,,,,,,,,,,0,,71,70
44789,note_on,29,0,1,,,,,,,,,,,0,,71,0
44790,note_on,1,0,1,,,,,,,,,,,0,,77,70
44819,note_on,29,0,1,,,,,,,,,,,0,,77,0
44820,note_on,1,0,1,,,,,,,,,,,0,,74,70
44849,note_on,29,0,1,,,,,,,,,,,0,,74,0
44850,note_on,1,0,1,,,,,,,,,,,0,,71,70
44876,note_on,116,0,2,,,,,,,,,,,1,,55,0
44879,note_on,29,0,1,,,,,,,,,,,0,,71,0
44880,note_on,4,0,2,,,,,,,,,,,1,,60,77
44880,note_on,1,0,1,,,,,,,,,,,0,,72,70
44939,note_on,59,0,2,,,,,,,,,,,1,,60,0
44939,note_on,59,0,1,,,,,,,,,,,0,,72,0
44940,note_on,1,0,1,,,,,,,,,,,0,,60,70
44969,note_on,29,0,1,,,,,,,,,,,0,,60,0
44970,note_on,1,0,1,,,,,,,,,,,0,,61,70
44999,note_on,29,0,1,,,,,,,,,,,0,,61,0
45000,note_on,1,0,1,,,,,,,,,,,0,,62,70
45029,note_on,29,0,1,,,,,,,,,,,0,,62,0
45030,note_on,1,0,1,,,,,,,,,,,0,,63,70
45059,note_on,29,0,1,,,,,,,,,,,0,,63,0
45060,note_on,1,0,1,,,,,,,,,,,0,,64,70
45089,note_on,29,0,1,,,,,,,,,,,0,,64,0
45090,note_on,1,0,1,,,,,,,,,,,0,,65,70
45119,note_on,29,0,1,,,,,,,,,,,0,,65,0
45120,note_on,1,0,1,,,,,,,,,,,0,,66,70
45149,note_on,29,0,1,,,,,,,,,,,0,,66,0
45150,note_on,1,0,1,,,,,,,,,,,0,,67,70
45179,note_on,29,0,1,,,,,,,,,,,0,,67,0
45180,note_on,1,0,1,,,,,,,,,,,0,,68,70
45209,note_on,29,0,1,,,,,,,,,,,0,,68,0
45210,note_on,1,0,1,,,,,,,,,,,0,,69,70
45239,note_on,29,0,1,,,,,,,,,,,0,,69,0
45240,note_on,1,0,1,,,,,,,,,,,0,,70,70
45269,note_on,29,0,1,,,,,,,,,,,0,,70,0
45270,note_on,1,0,1,,,,,,,,,,,0,,71,71
45299,note_on,29,0,1,,,,,,,,,,,0,,71,0
45300,note_on,1,0,1,,,,,,,,,,,0,,72,72
45329,note_on,29,0,1,,,,,,,,,,,0,,72,0
45330,note_on,1,0,1,,,,,,,,,,,0,,71,73
45359,note_on,29,0,1,,,,,,,,,,,0,,71,0
45360,note_on,1,0,1,,,,,,,,,,,0,,72,74
45360,note_on,421,0,2,,,,,,,,,,,1,,57,79
45416,note_on,56,0,2,,,,,,,,,,,1,,57,0
45416,note_on,56,0,1,,,,,,,,,,,0,,72,0
45420,note_on,4,0,2,,,,,,,,,,,1,,53,79
45420,note_on,4,0,1,,,,,,,,,,,0,,77,76
45476,note_on,56,0,1,,,,,,,,,,,0,,77,0
45476,note_on,56,0,2,,,,,,,,,,,1,,53,0
45480,note_on,4,0,1,,,,,,,,,,,0,,71,77
45480,note_on,4,0,2,,,,,,,,,,,1,,56,79
45536,note_on,56,0,1,,,,,,,,,,,0,,71,0
45536,note_on,56,0,2,,,,,,,,,,,1,,56,0
45540,note_on,4,0,1,,,,,,,,,,,0,,77,77
45540,note_on,4,0,2,,,,,,,,,,,1,,53,79
45596,note_on,56,0,1,,,,,,,,,,,0,,77,0
45596,note_on,56,0,2,,,,,,,,,,,1,,53,0
45600,note_on,4,0,1,,,,,,,,,,,0,,72,77
45600,note_on,4,0,2,,,,,,,,,,,1,,57,79
45656,note_on,56,0,2,,,,,,,,,,,1,,57,0
45660,note_on,4,0,2,,,,,,,,,,,1,,53,79
45716,note_on,56,0,2,,,,,,,,,,,1,,53,0
45720,note_on,4,0,2,,,,,,,,,,,1,,57,79
45776,note_on,56,0,2,,,,,,,,,,,1,,57,0
45780,note_on,0,0,1,,,,,,,,,,,0,,73,76
45780,note_on,180,0,1,,,,,,,,,,,0,,72,0
45780,note_on,4,0,2,,,,,,,,,,,1,,53,79
45836,note_on,56,0,2,,,,,,,,,,,1,,53,0
45840,note_on,60,0,1,,,,,,,,,,,0,,73,0
45840,note_on,0,0,1,,,,,,,,,,,0,,74,76
45840,note_on,4,0,2,,,,,,,,,,,1,,58,79
45896,note_on,56,0,2,,,,,,,,,,,1,,58,0
45896,note_on,56,0,1,,,,,,,,,,,0,,74,0
45900,note_on,4,0,1,,,,,,,,,,,0,,77,76
45900,note_on,4,0,2,,,,,,,,,,,1,,53,79
45956,note_on,56,0,2,,,,,,,,,,,1,,53,0
45956,note_on,56,0,1,,,,,,,,,,,0,,77,0
45960,note_on,4,0,1,,,,,,,,,,,0,,73,76
45960,note_on,4,0,2,,,,,,,,,,,1,,57,79
46016,note_on,56,0,2,,,,,,,,,,,1,,57,0
46016,note_on,56,0,1,,,,,,,,,,,0,,73,0
46020,note_on,4,0,1,,,,,,,,,,,0,,77,76
46020,note_on,4,0,2,,,,,,,,,,,1,,53,79
46076,note_on,56,0,2,,,,,,,,,,,1,,53,0
46076,note_on,56,0,1,,,,,,,,,,,0,,77,0
46080,note_on,4,0,2,,,,,,,,,,,1,,58,79
46080,note_on,4,0,1,,,,,,,,,,,0,,74,76
46136,note_on,56,0,2,,,,,,,,,,,1,,58,0
46140,note_on,4,0,2,,,,,,,,,,,1,,53,79
46196,note_on,56,0,2,,,,,,,,,,,1,,53,0
46200,note_on,4,0,2,,,,,,,,,,,1,,58,79
46256,note_on,56,0,2,,,,,,,,,,,1,,58,0
46260,note_on,4,0,2,,,,,,,,,,,1,,53,79
46260,note_on,180,0,1,,,,,,,,,,,0,,79,76
46263,note_on,3,0,1,,,,,,,,,,,0,,74,0
46274,note_on,11,0,1,,,,,,,,,,,0,,79,0
46275,note_on,1,0,1,,,,,,,,,,,0,,77,76
46289,note_on,14,0,1,,,,,,,,,,,0,,77,0
46290,note_on,1,0,1,,,,,,,,,,,0,,76,76
46304,note_on,14,0,1,,,,,,,,,,,0,,76,0
46305,note_on,1,0,1,,,,,,,,,,,0,,77,76
46319,note_on,14,0,1,,,,,,,,,,,0,,77,0
46319,note_on,59,0,2,,,,,,,,,,,1,,53,0
46320,note_on,0,0,2,,,,,,,,,,,1,,55,79
46320,note_on,1,0,2,,,,,,,,,,,1,,58,79
46320,note_on,1,0,1,,,,,,,,,,,0,,76,76
46379,note_on,0,0,2,,,,,,,,,,,1,,58,0
46379,note_on,59,0,2,,,,,,,,,,,1,,55,0
46379,note_on,59,0,1,,,,,,,,,,,0,,76,0
46380,note_on,1,0,2,,,,,,,,,,,1,,48,79
46380,note_on,1,0,1,,,,,,,,,,,0,,84,75
46439,note_on,59,0,2,,,,,,,,,,,1,,48,0
46439,note_on,59,0,1,,,,,,,,,,,0,,84,0
46440,note_on,1,0,1,,,,,,,,,,,0,,84,75
46440,note_on,1,0,2,,,,,,,,,,,1,,58,79
46440,note_on,0,0,2,,,,,,,,,,,1,,55,79
46496,note_on,56,0,1,,,,,,,,,,,0,,84,0
46499,note_on,59,0,2,,,,,,,,,,,1,,55,0
46499,note_on,0,0,2,,,,,,,,,,,1,,58,0
46500,note_on,1,0,2,,,,,,,,,,,1,,48,79
46500,note_on,4,0,1,,,,,,,,,,,0,,84,75
46556,note_on,56,0,1,,,,,,,,,,,0,,84,0
46559,note_on,59,0,2,,,,,,,,,,,1,,48,0
46560,note_on,0,0,2,,,,,,,,,,,1,,53,79
46560,note_on,1,0,2,,,,,,,,,,,1,,57,79
46560,note_on,4,0,1,,,,,,,,,,,0,,84,75
46680,note_on,120,0,1,,,,,,,,,,,0,,82,75
46685,note_on,0,0,2,,,,,,,,,,,1,,57,0
46685,note_on,5,0,1,,,,,,,,,,,0,,84,0
46685,note_on,125,0,2,,,,,,,,,,,1,,53,0
46709,note_on,24,0,1,,,,,,,,,,,0,,82,0
46710,note_on,1,0,1,,,,,,,,,,,0,,81,75
46739,note_on,29,0,1,,,,,,,,,,,0,,81,0
46740,note_on,1,0,1,,,,,,,,,,,0,,79,75
46769,note_on,29,0,1,,,,,,,,,,,0,,79,0
46770,note_on,1,0,1,,,,,,,,,,,0,,77,75
46799,note_on,29,0,1,,,,,,,,,,,0,,77,0
46800,note_on,115,0,2,,,,,,,,,,,1,,58,80
46800,note_on,1,0,1,,,,,,,,,,,0,,79,75
46859,note_on,59,0,1,,,,,,,,,,,0,,79,0
46859,note_on,59,0,2,,,,,,,,,,,1,,58,0
46860,note_on,1,0,1,,,,,,,,,,,0,,79,75
46860,note_on,1,0,2,,,,,,,,,,,1,,62,81
46889,note_on,29,0,1,,,,,,,,,,,0,,79,0
46890,note_on,1,0,1,,,,,,,,,,,0,,82,75
46919,note_on,59,0,2,,,,,,,,,,,1,,62,0
46919,note_on,29,0,1,,,,,,,,,,,0,,82,0
46920,note_on,1,0,1,,,,,,,,,,,0,,76,75
46920,note_on,1,0,2,,,,,,,,,,,1,,48,82
46920,note_on,0,0,2,,,,,,,,,,,1,,55,82
46979,note_on,59,0,1,,,,,,,,,,,0,,76,0
46979,note_on,59,0,2,,,,,,,,,,,1,,55,0
46979,note_on,0,0,2,,,,,,,,,,,1,,48,0
46980,note_on,1,0,2,,,,,,,,,,,1,,58,82
46980,note_on,1,0,1,,,,,,,,,,,0,,76,75
47009,note_on,29,0,1,,,,,,,,,,,0,,76,0
47010,note_on,1,0,1,,,,,,,,,,,0,,79,75
47039,note_on,29,0,1,,,,,,,,,,,0,,79,0
47039,note_on,59,0,2,,,,,,,,,,,1,,58,0
47040,note_on,1,0,1,,,,,,,,,,,0,,77,75
47040,note_on,1,0,2,,,,,,,,,,,1,,53,83
47040,note_on,0,0,2,,,,,,,,,,,1,,57,83
47099,note_on,0,0,2,,,,,,,,,,,1,,53,0
47099,note_on,59,0,2,,,,,,,,,,,1,,57,0
47100,note_on,1,0,2,,,,,,,,,,,1,,60,83
47159,note_on,59,0,2,,,,,,,,,,,1,,60,0
47160,note_on,1,0,2,,,,,,,,,,,1,,53,84
47160,note_on,0,0,2,,,,,,,,,,,1,,57,84
47164,note_on,124,0,1,,,,,,,,,,,0,,77,0
47219,note_on,59,0,2,,,,,,,,,,,1,,57,0
47219,note_on,0,0,2,,,,,,,,,,,1,,53,0
47280,note_on,61,0,2,,,,,,,,,,,1,,60,85
47280,note_on,0,0,2,,,,,,,,,,,1,,64,85
47280,note_on,116,0,1,,,,,,,,,,,0,,79,76
47336,note_on,56,0,1,,,,,,,,,,,0,,79,0
47336,note_on,56,0,2,,,,,,,,,,,1,,64,0
47336,note_on,0,0,2,,,,,,,,,,,1,,60,0
47340,note_on,4,0,1,,,,,,,,,,,0,,79,76
47340,note_on,0,0,2,,,,,,,,,,,1,,64,85
47340,note_on,4,0,2,,,,,,,,,,,1,,60,85
47396,note_on,56,0,1,,,,,,,,,,,0,,79,0
47396,note_on,56,0,2,,,,,,,,,,,1,,64,0
47396,note_on,0,0,2,,,,,,,,,,,1,,60,0
47400,note_on,0,0,2,,,,,,,,,,,1,,63,85
47400,note_on,4,0,2,,,,,,,,,,,1,,60,85
47400,note_on,4,0,1,,,,,,,,,,,0,,78,76
47456,note_on,0,0,2,,,,,,,,,,,1,,60,0
47456,note_on,56,0,1,,,,,,,,,,,0,,78,0
47456,note_on,56,0,2,,,,,,,,,,,1,,63,0
47460,note_on,4,0,2,,,,,,,,,,,1,,60,85
47460,note_on,4,0,1,,,,,,,,,,,0,,78,76
47460,note_on,0,0,2,,,,,,,,,,,1,,63,85
47516,note_on,56,0,2,,,,,,,,,,,1,,63,0
47516,note_on,0,0,2,,,,,,,,,,,1,,60,0
47516,note_on,56,0,1,,,,,,,,,,,0,,78,0
47520,note_on,4,0,1,,,,,,,,,,,0,,79,76
47520,note_on,4,0,2,,,,,,,,,,,1,,60,85
47520,note_on,0,0,2,,,,,,,,,,,1,,64,85
47579,note_on,59,0,1,,,,,,,,,,,0,,79,0
47580,note_on,1,0,1,,,,,,,,,,,0,,81,76
47609,note_on,29,0,1,,,,,,,,,,,0,,81,0
47610,note_on,1,0,1,,,,,,,,,,,0,,83,76
47639,note_on,29,0,1,,,,,,,,,,,0,,83,0
47640,note_on,1,0,1,,,,,,,,,,,0,,84,76
47640,note_on,120,0,2,,,,,,,,,,,1,,64,0
47640,note_on,0,0,2,,,,,,,,,,,1,,60,0
47669,note_on,29,0,1,,,,,,,,,,,0,,84,0
47670,note_on,1,0,1,,,,,,,,,,,0,,83,76
47699,note_on,29,0,1,,,,,,,,,,,0,,83,0
47700,note_on,1,0,1,,,,,,,,,,,0,,81,76
47729,note_on,29,0,1,,,,,,,,,,,0,,81,0
47730,note_on,1,0,1,,,,,,,,,,,0,,79,76
47759,note_on,29,0,1,,,,,,,,,,,0,,79,0
47760,note_on,1,0,1,,,,,,,,,,,0,,77,76
47760,note_on,0,0,2,,,,,,,,,,,1,,55,85
47760,note_on,120,0,2,,,,,,,,,,,1,,62,85
47816,note_on,0,0,2,,,,,,,,,,,1,,62,0
47816,note_on,56,0,2,,,,,,,,,,,1,,55,0
47816,note_on,56,0,1,,,,,,,,,,,0,,77,0
47820,note_on,0,0,2,,,,,,,,,,,1,,62,85
47820,note_on,4,0,1,,,,,,,,,,,0,,77,77
47820,note_on,4,0,2,,,,,,,,,,,1,,55,85
47876,note_on,0,0,2,,,,,,,,,,,1,,55,0
47876,note_on,56,0,1,,,,,,,,,,,0,,77,0
47876,note_on,56,0,2,,,,,,,,,,,1,,62,0
47880,note_on,0,0,2,,,,,,,,,,,1,,61,85
47880,note_on,4,0,1,,,,,,,,,,,0,,76,78
47880,note_on,4,0,2,,,,,,,,,,,1,,55,85
47936,note_on,56,0,2,,,,,,,,,,,1,,61,0
47936,note_on,0,0,2,,,,,,,,,,,1,,55,0
47936,note_on,56,0,1,,,,,,,,,,,0,,76,0
47940,note_on,4,0,2,,,,,,,,,,,1,,61,85
47940,note_on,0,0,2,,,,,,,,,,,1,,55,85
47940,note_on,4,0,1,,,,,,,,,,,0,,76,78
47996,note_on,0,0,2,,,,,,,,,,,1,,61,0
47996,note_on,56,0,2,,,,,,,,,,,1,,55,0
47996,note_on,56,0,1,,,,,,,,,,,0,,76,0
48000,note_on,4,0,1,,,,,,,,,,,0,,77,78
48000,note_on,4,0,2,,,,,,,,,,,1,,55,85
48000,note_on,0,0,2,,,,,,,,,,,1,,62,85
48059,note_on,59,0,1,,,,,,,,,,,0,,77,0
48060,note_on,1,0,1,,,,,,,,,,,0,,83,78
48089,note_on,29,0,1,,,,,,,,,,,0,,83,0
48090,note_on,1,0,1,,,,,,,,,,,0,,84,78
48119,note_on,29,0,1,,,,,,,,,,,0,,84,0
48119,note_on,119,0,2,,,,,,,,,,,1,,62,0
48120,note_on,1,0,1,,,,,,,,,,,0,,86,78
48121,note_on,2,0,2,,,,,,,,,,,1,,55,0
48149,note_on,29,0,1,,,,,,,,,,,0,,86,0
48150,note_on,1,0,1,,,,,,,,,,,0,,83,78
48179,note_on,29,0,1,,,,,,,,,,,0,,83,0
48180,note_on,1,0,1,,,,,,,,,,,0,,79,78
48209,note_on,29,0,1,,,,,,,,,,,0,,79,0
48210,note_on,1,0,1,,,,,,,,,,,0,,77,78
48239,note_on,29,0,1,,,,,,,,,,,0,,77,0
48240,note_on,119,0,2,,,,,,,,,,,1,,60,85
48240,note_on,1,0,1,,,,,,,,,,,0,,76,78
48240,note_on,0,0,2,,,,,,,,,,,1,,64,85
48269,note_on,29,0,1,,,,,,,,,,,0,,76,0
48270,note_on,1,0,1,,,,,,,,,,,0,,79,78
48299,note_on,29,0,1,,,,,,,,,,,0,,79,0
48300,note_on,1,0,1,,,,,,,,,,,0,,81,78
48329,note_on,29,0,1,,,,,,,,,,,0,,81,0
48330,note_on,1,0,1,,,,,,,,,,,0,,79,78
48359,note_on,29,0,1,,,,,,,,,,,0,,79,0
48360,note_on,1,0,1,,,,,,,,,,,0,,84,78
48389,note_on,29,0,1,,,,,,,,,,,0,,84,0
48390,note_on,1,0,1,,,,,,,,,,,0,,83,78
48419,note_on,29,0,1,,,,,,,,,,,0,,83,0
48420,note_on,1,0,1,,,,,,,,,,,0,,81,78
48449,note_on,29,0,1,,,,,,,,,,,0,,81,0
