tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity
32028,note_on,108,0,4,,,,,,,,,,,3,,74,0
32034,note_on,54,0,1,,,,,,,,,,,0,,69,0
32034,note_on,54,0,2,,,,,,,,,,,1,,65,0
32040,note_on,12,0,4,,,,,,,,,,,3,,68,100
32040,note_on,6,0,2,,,,,,,,,,,1,,59,100
32100,note_on,66,0,1,,,,,,,,,,,0,,74,100
32148,note_on,228,0,5,,,,,,,,,,,4,,45,0
32154,note_on,54,0,1,,,,,,,,,,,0,,74,0
32160,note_on,12,0,5,,,,,,,,,,,4,,57,100
32160,note_on,6,0,1,,,,,,,,,,,0,,71,100
32214,note_on,54,0,1,,,,,,,,,,,0,,71,0
32220,note_on,6,0,1,,,,,,,,,,,0,,68,100
32256,note_on,216,0,4,,,,,,,,,,,3,,68,0
32256,note_on,216,0,2,,,,,,,,,,,1,,59,0
32268,note_on,108,0,5,,,,,,,,,,,4,,57,0
32274,note_on,54,0,1,,,,,,,,,,,0,,68,0
32280,note_on,24,0,4,,,,,,,,,,,3,,69,100
32280,note_on,12,0,5,,,,,,,,,,,4,,45,100
32280,note_on,6,0,1,,,,,,,,,,,0,,64,100
32280,note_on,24,0,2,,,,,,,,,,,1,,60,100
32334,note_on,54,0,1,,,,,,,,,,,0,,64,0
32340,note_on,6,0,1,,,,,,,,,,,0,,76,100
32388,note_on,108,0,4,,,,,,,,,,,3,,69,0
32388,note_on,108,0,2,,,,,,,,,,,1,,60,0
32394,note_on,54,0,1,,,,,,,,,,,0,,76,0
32400,note_on,12,0,2,,,,,,,,,,,1,,62,100
32400,note_on,12,0,4,,,,,,,,,,,3,,71,100
32436,note_on,36,0,2,,,,,,,,,,,1,,62,0
32436,note_on,36,0,4,,,,,,,,,,,3,,71,0
32440,note_on,4,0,2,,,,,,,,,,,1,,60,100
32440,note_on,4,0,4,,,,,,,,,,,3,,69,100
32460,note_on,66,0,1,,,,,,,,,,,0,,77,100
32476,note_on,36,0,2,,,,,,,,,,,1,,60,0
32476,note_on,36,0,4,,,,,,,,,,,3,,69,0
32480,note_on,4,0,4,,,,,,,,,,,3,,71,100
32480,note_on,4,0,2,,,,,,,,,,,1,,62,100
32508,note_on,228,0,5,,,,,,,,,,,4,,45,0
32514,note_on,54,0,1,,,,,,,,,,,0,,77,0
32516,note_on,36,0,4,,,,,,,,,,,3,,71,0
32516,note_on,36,0,2,,,,,,,,,,,1,,62,0
32520,note_on,4,0,2,,,,,,,,,,,1,,71,100
32520,note_on,6,0,1,,,,,,,,,,,0,,74,100
32520,note_on,4,0,4,,,,,,,,,,,3,,64,100
32520,note_on,12,0,5,,,,,,,,,,,4,,44,100
32574,note_on,54,0,1,,,,,,,,,,,0,,74,0
32580,note_on,6,0,1,,,,,,,,,,,0,,71,100
32628,note_on,108,0,4,,,,,,,,,,,3,,64,0
32628,note_on,108,0,2,,,,,,,,,,,1,,71,0
32628,note_on,108,0,5,,,,,,,,,,,4,,44,0
32634,note_on,54,0,1,,,,,,,,,,,0,,71,0
32640,note_on,12,0,4,,,,,,,,,,,3,,68,100
32640,note_on,6,0,1,,,,,,,,,,,0,,83,100
32640,note_on,12,0,2,,,,,,,,,,,1,,62,100
32640,note_on,12,0,5,,,,,,,,,,,4,,40,100
32694,note_on,54,0,1,,,,,,,,,,,0,,83,0
32700,note_on,6,0,1,,,,,,,,,,,0,,76,100
32748,note_on,108,0,5,,,,,,,,,,,4,,40,0
32754,note_on,54,0,1,,,,,,,,,,,0,,76,0
32760,note_on,12,0,5,,,,,,,,,,,4,,45,100
32820,note_on,66,0,1,,,,,,,,,,,0,,77,100
32868,note_on,228,0,4,,,,,,,,,,,3,,68,0
32868,note_on,228,0,2,,,,,,,,,,,1,,62,0
32874,note_on,54,0,1,,,,,,,,,,,0,,77,0
32880,note_on,6,0,1,,,,,,,,,,,0,,76,100
32880,note_on,12,0,2,,,,,,,,,,,1,,60,100
32880,note_on,12,0,4,,,,,,,,,,,3,,69,100
32922,note_on,162,0,5,,,,,,,,,,,4,,45,0
32934,note_on,54,0,1,,,,,,,,,,,0,,76,0
32940,note_on,6,0,1,,,,,,,,,,,0,,68,100
32940,note_on,18,0,5,,,,,,,,,,,4,,47,100
32988,note_on,108,0,2,,,,,,,,,,,1,,60,0
32988,note_on,108,0,4,,,,,,,,,,,3,,69,0
32994,note_on,54,0,5,,,,,,,,,,,4,,47,0
32994,note_on,54,0,1,,,,,,,,,,,0,,68,0
33000,note_on,6,0,1,,,,,,,,,,,0,,69,100
33000,note_on,6,0,5,,,,,,,,,,,4,,48,100
33054,note_on,54,0,1,,,,,,,,,,,0,,69,0
33054,note_on,54,0,5,,,,,,,,,,,4,,48,0
33060,note_on,6,0,5,,,,,,,,,,,4,,45,100
33060,note_on,6,0,1,,,,,,,,,,,0,,72,100
33114,note_on,54,0,5,,,,,,,,,,,4,,45,0
33114,note_on,54,0,1,,,,,,,,,,,0,,72,0
33120,note_on,132,0,2,,,,,,,,,,,1,,65,100
33120,note_on,6,0,5,,,,,,,,,,,4,,50,100
33120,note_on,6,0,1,,,,,,,,,,,0,,70,100
33147,note_on,27,0,2,,,,,,,,,,,1,,65,0
33150,note_on,3,0,2,,,,,,,,,,,1,,64,100
33177,note_on,27,0,2,,,,,,,,,,,1,,64,0
33180,note_on,3,0,2,,,,,,,,,,,1,,62,100
33207,note_on,27,0,2,,,,,,,,,,,1,,62,0
33210,note_on,3,0,2,,,,,,,,,,,1,,65,100
33228,note_on,108,0,5,,,,,,,,,,,4,,50,0
33228,note_on,108,0,1,,,,,,,,,,,0,,70,0
33237,note_on,27,0,2,,,,,,,,,,,1,,65,0
33240,note_on,3,0,2,,,,,,,,,,,1,,64,100
33240,note_on,12,0,5,,,,,,,,,,,4,,48,100
33267,note_on,27,0,2,,,,,,,,,,,1,,64,0
33270,note_on,3,0,2,,,,,,,,,,,1,,62,100
33297,note_on,27,0,2,,,,,,,,,,,1,,62,0
33300,note_on,3,0,2,,,,,,,,,,,1,,60,100
33300,note_on,72,0,1,,,,,,,,,,,0,,69,100
33327,note_on,27,0,2,,,,,,,,,,,1,,60,0
33330,note_on,3,0,2,,,,,,,,,,,1,,64,100
33348,note_on,108,0,5,,,,,,,,,,,4,,48,0
33354,note_on,54,0,1,,,,,,,,,,,0,,69,0
33357,note_on,27,0,2,,,,,,,,,,,1,,64,0
33360,note_on,6,0,1,,,,,,,,,,,0,,68,100
33360,note_on,3,0,2,,,,,,,,,,,1,,62,100
33360,note_on,12,0,5,,,,,,,,,,,4,,47,100
33414,note_on,54,0,1,,,,,,,,,,,0,,68,0
33414,note_on,54,0,2,,,,,,,,,,,1,,62,0
33420,note_on,6,0,2,,,,,,,,,,,1,,68,100
33420,note_on,6,0,1,,,,,,,,,,,0,,71,100
33447,note_on,27,0,2,,,,,,,,,,,1,,68,0
33450,note_on,3,0,2,,,,,,,,,,,1,,71,100
33468,note_on,108,0,5,,,,,,,,,,,4,,47,0
33474,note_on,54,0,1,,,,,,,,,,,0,,71,0
33477,note_on,27,0,2,,,,,,,,,,,1,,71,0
33480,note_on,12,0,5,,,,,,,,,,,4,,56,100
33480,note_on,6,0,1,,,,,,,,,,,0,,64,100
33480,note_on,492,0,4,,,,,,,,,,,3,,71,100
33480,note_on,3,0,2,,,,,,,,,,,1,,74,100
33507,note_on,27,0,4,,,,,,,,,,,3,,71,0
33510,note_on,3,0,4,,,,,,,,,,,3,,69,100
33537,note_on,27,0,4,,,,,,,,,,,3,,69,0
33540,note_on,3,0,4,,,,,,,,,,,3,,68,100
33567,note_on,27,0,4,,,,,,,,,,,3,,68,0
33570,note_on,3,0,4,,,,,,,,,,,3,,71,100
33588,note_on,108,0,1,,,,,,,,,,,0,,64,0
33588,note_on,108,0,5,,,,,,,,,,,4,,56,0
33597,note_on,27,0,4,,,,,,,,,,,3,,71,0
33600,note_on,12,0,5,,,,,,,,,,,4,,54,100
33600,note_on,3,0,4,,,,,,,,,,,3,,69,100
33627,note_on,27,0,4,,,,,,,,,,,3,,69,0
33630,note_on,3,0,4,,,,,,,,,,,3,,68,100
33657,note_on,27,0,4,,,,,,,,,,,3,,68,0
33660,note_on,72,0,1,,,,,,,,,,,0,,69,100
33660,note_on,3,0,4,,,,,,,,,,,3,,66,100
33687,note_on,27,0,4,,,,,,,,,,,3,,66,0
33690,note_on,3,0,4,,,,,,,,,,,3,,69,100
33708,note_on,108,0,5,,,,,,,,,,,4,,54,0
33714,note_on,54,0,1,,,,,,,,,,,0,,69,0
33717,note_on,27,0,4,,,,,,,,,,,3,,69,0
33720,note_on,12,0,5,,,,,,,,,,,4,,52,100
33720,note_on,3,0,4,,,,,,,,,,,3,,68,100
33720,note_on,6,0,1,,,,,,,,,,,0,,71,100
33774,note_on,54,0,4,,,,,,,,,,,3,,68,0
33774,note_on,54,0,1,,,,,,,,,,,0,,71,0
33780,note_on,6,0,4,,,,,,,,,,,3,,71,100
33780,note_on,6,0,1,,,,,,,,,,,0,,68,100
33807,note_on,27,0,4,,,,,,,,,,,3,,71,0
33810,note_on,3,0,4,,,,,,,,,,,3,,76,100
33828,note_on,108,0,5,,,,,,,,,,,4,,52,0
33834,note_on,54,0,1,,,,,,,,,,,0,,68,0
33837,note_on,27,0,4,,,,,,,,,,,3,,76,0
33840,note_on,3,0,4,,,,,,,,,,,3,,81,100
33840,note_on,6,0,1,,,,,,,,,,,0,,69,100
33840,note_on,12,0,5,,,,,,,,,,,4,,53,100
33867,note_on,387,0,2,,,,,,,,,,,1,,74,0
33870,note_on,3,0,2,,,,,,,,,,,1,,72,100
33894,note_on,54,0,1,,,,,,,,,,,0,,69,0
33897,note_on,27,0,2,,,,,,,,,,,1,,72,0
33900,note_on,3,0,2,,,,,,,,,,,1,,71,100
33900,note_on,6,0,1,,,,,,,,,,,0,,72,100
33927,note_on,27,0,2,,,,,,,,,,,1,,71,0
33930,note_on,3,0,2,,,,,,,,,,,1,,69,100
33948,note_on,108,0,5,,,,,,,,,,,4,,53,0
33954,note_on,54,0,1,,,,,,,,,,,0,,72,0
33957,note_on,27,0,2,,,,,,,,,,,1,,69,0
33960,note_on,12,0,5,,,,,,,,,,,4,,50,100
33960,note_on,6,0,1,,,,,,,,,,,0,,77,100
33960,note_on,3,0,2,,,,,,,,,,,1,,71,100
33987,note_on,147,0,4,,,,,,,,,,,3,,81,0
33990,note_on,3,0,4,,,,,,,,,,,3,,80,100
34014,note_on,54,0,1,,,,,,,,,,,0,,77,0
34017,note_on,27,0,4,,,,,,,,,,,3,,80,0
34020,note_on,6,0,1,,,,,,,,,,,0,,74,100
34020,note_on,3,0,4,,,,,,,,,,,3,,78,100
34047,note_on,27,0,4,,,,,,,,,,,3,,78,0
34050,note_on,3,0,4,,,,,,,,,,,3,,76,100
34068,note_on,108,0,5,,,,,,,,,,,4,,50,0
34068,note_on,108,0,2,,,,,,,,,,,1,,71,0
34074,note_on,54,0,1,,,,,,,,,,,0,,74,0
34077,note_on,27,0,4,,,,,,,,,,,3,,76,0
34080,note_on,12,0,2,,,,,,,,,,,1,,68,100
34080,note_on,12,0,5,,,,,,,,,,,4,,52,100
34080,note_on,3,0,4,,,,,,,,,,,3,,83,100
34080,note_on,6,0,1,,,,,,,,,,,0,,74,100
34134,note_on,54,0,4,,,,,,,,,,,3,,83,0
34134,note_on,54,0,1,,,,,,,,,,,0,,74,0
34140,note_on,6,0,4,,,,,,,,,,,3,,74,100
34140,note_on,6,0,1,,,,,,,,,,,0,,71,100
34188,note_on,108,0,5,,,,,,,,,,,4,,52,0
34194,note_on,54,0,4,,,,,,,,,,,3,,74,0
34194,note_on,54,0,1,,,,,,,,,,,0,,71,0
34200,note_on,12,0,5,,,,,,,,,,,4,,45,100
34200,note_on,6,0,4,,,,,,,,,,,3,,74,100
34254,note_on,54,0,5,,,,,,,,,,,4,,45,0
34260,note_on,6,0,5,,,,,,,,,,,4,,57,100
34260,note_on,66,0,1,,,,,,,,,,,0,,65,100
34308,note_on,108,0,4,,,,,,,,,,,3,,74,0
34308,note_on,228,0,2,,,,,,,,,,,1,,68,0
34314,note_on,54,0,1,,,,,,,,,,,0,,65,0
34314,note_on,54,0,5,,,,,,,,,,,4,,57,0
34320,note_on,6,0,1,,,,,,,,,,,0,,64,100
34320,note_on,6,0,5,,,,,,,,,,,4,,57,100
34320,note_on,12,0,4,,,,,,,,,,,3,,72,100
34320,note_on,12,0,2,,,,,,,,,,,1,,69,100
34374,note_on,54,0,5,,,,,,,,,,,4,,57,0
34374,note_on,54,0,1,,,,,,,,,,,0,,64,0
34380,note_on,6,0,5,,,,,,,,,,,4,,55,100
34380,note_on,6,0,1,,,,,,,,,,,0,,69,100
34428,note_on,108,0,4,,,,,,,,,,,3,,72,0
34428,note_on,108,0,2,,,,,,,,,,,1,,69,0
34434,note_on,54,0,5,,,,,,,,,,,4,,55,0
34434,note_on,54,0,1,,,,,,,,,,,0,,69,0
34440,note_on,6,0,1,,,,,,,,,,,0,,72,100
34440,note_on,12,0,4,,,,,,,,,,,3,,75,100
34440,note_on,6,0,5,,,,,,,,,,,4,,55,100
34494,note_on,54,0,5,,,,,,,,,,,4,,55,0
34494,note_on,54,0,1,,,,,,,,,,,0,,72,0
34500,note_on,6,0,5,,,,,,,,,,,4,,54,100
34500,note_on,6,0,1,,,,,,,,,,,0,,69,100
34554,note_on,54,0,1,,,,,,,,,,,0,,69,0
34554,note_on,54,0,5,,,,,,,,,,,4,,54,0
34560,note_on,6,0,1,,,,,,,,,,,0,,81,100
34560,note_on,6,0,5,,,,,,,,,,,4,,54,100
34587,note_on,147,0,4,,,,,,,,,,,3,,75,0
34590,note_on,3,0,4,,,,,,,,,,,3,,72,100
34617,note_on,27,0,4,,,,,,,,,,,3,,72,0
34620,note_on,3,0,4,,,,,,,,,,,3,,74,100
34647,note_on,27,0,4,,,,,,,,,,,3,,74,0
34650,note_on,3,0,4,,,,,,,,,,,3,,75,100
34668,note_on,108,0,1,,,,,,,,,,,0,,81,0
34668,note_on,108,0,5,,,,,,,,,,,4,,54,0
34677,note_on,27,0,4,,,,,,,,,,,3,,75,0
34680,note_on,12,0,5,,,,,,,,,,,4,,42,100
34680,note_on,3,0,4,,,,,,,,,,,3,,74,100
34707,note_on,27,0,4,,,,,,,,,,,3,,74,0
34710,note_on,3,0,4,,,,,,,,,,,3,,70,100
34737,note_on,27,0,4,,,,,,,,,,,3,,70,0
34740,note_on,3,0,4,,,,,,,,,,,3,,72,100
34740,note_on,72,0,1,,,,,,,,,,,0,,69,100
34767,note_on,27,0,4,,,,,,,,,,,3,,72,0
34770,note_on,3,0,4,,,,,,,,,,,3,,74,100
34788,note_on,108,0,5,,,,,,,,,,,4,,42,0
34794,note_on,54,0,1,,,,,,,,,,,0,,69,0
34797,note_on,27,0,4,,,,,,,,,,,3,,74,0
34800,note_on,6,0,1,,,,,,,,,,,0,,66,100
34800,note_on,3,0,4,,,,,,,,,,,3,,72,100
34800,note_on,372,0,2,,,,,,,,,,,1,,69,100
34800,note_on,12,0,5,,,,,,,,,,,4,,38,100
34827,note_on,27,0,4,,,,,,,,,,,3,,72,0
34830,note_on,3,0,4,,,,,,,,,,,3,,69,100
34854,note_on,54,0,1,,,,,,,,,,,0,,66,0
34857,note_on,27,0,4,,,,,,,,,,,3,,69,0
34860,note_on,6,0,1,,,,,,,,,,,0,,62,100
34860,note_on,3,0,4,,,,,,,,,,,3,,70,100
34887,note_on,27,0,4,,,,,,,,,,,3,,70,0
34890,note_on,3,0,4,,,,,,,,,,,3,,72,100
34908,note_on,108,0,5,,,,,,,,,,,4,,38,0
34914,note_on,54,0,1,,,,,,,,,,,0,,62,0
34917,note_on,27,0,4,,,,,,,,,,,3,,72,0
34920,note_on,6,0,1,,,,,,,,,,,0,,74,100
34920,note_on,12,0,5,,,,,,,,,,,4,,43,100
34920,note_on,3,0,4,,,,,,,,,,,3,,70,100
34947,note_on,147,0,2,,,,,,,,,,,1,,69,0
34950,note_on,3,0,2,,,,,,,,,,,1,,66,100
34977,note_on,27,0,2,,,,,,,,,,,1,,66,0
34980,note_on,3,0,2,,,,,,,,,,,1,,67,100
35007,note_on,27,0,2,,,,,,,,,,,1,,67,0
35010,note_on,3,0,2,,,,,,,,,,,1,,69,100
35028,note_on,108,0,4,,,,,,,,,,,3,,70,0
35028,note_on,108,0,5,,,,,,,,,,,4,,43,0
35028,note_on,108,0,1,,,,,,,,,,,0,,74,0
35037,note_on,27,0,2,,,,,,,,,,,1,,69,0
35040,note_on,3,0,2,,,,,,,,,,,1,,67,100
35040,note_on,12,0,5,,,,,,,,,,,4,,45,100
35040,note_on,12,0,4,,,,,,,,,,,3,,72,100
35067,note_on,27,0,2,,,,,,,,,,,1,,67,0
35070,note_on,3,0,2,,,,,,,,,,,1,,64,100
35097,note_on,27,0,2,,,,,,,,,,,1,,64,0
35100,note_on,72,0,1,,,,,,,,,,,0,,69,100
35100,note_on,3,0,2,,,,,,,,,,,1,,65,100
35127,note_on,27,0,2,,,,,,,,,,,1,,65,0
35130,note_on,3,0,2,,,,,,,,,,,1,,67,100
35148,note_on,108,0,5,,,,,,,,,,,4,,45,0
35148,note_on,108,0,4,,,,,,,,,,,3,,72,0
35154,note_on,54,0,1,,,,,,,,,,,0,,69,0
35157,note_on,27,0,2,,,,,,,,,,,1,,67,0
35160,note_on,12,0,4,,,,,,,,,,,3,,74,100
35160,note_on,12,0,5,,,,,,,,,,,4,,46,100
35160,note_on,6,0,1,,,,,,,,,,,0,,74,100
35160,note_on,3,0,2,,,,,,,,,,,1,,65,100
35187,note_on,27,0,2,,,,,,,,,,,1,,65,0
35190,note_on,3,0,2,,,,,,,,,,,1,,62,100
35214,note_on,54,0,1,,,,,,,,,,,0,,74,0
35217,note_on,27,0,2,,,,,,,,,,,1,,62,0
35220,note_on,6,0,1,,,,,,,,,,,0,,67,100
35220,note_on,3,0,2,,,,,,,,,,,1,,64,100
35247,note_on,27,0,2,,,,,,,,,,,1,,64,0
35250,note_on,3,0,2,,,,,,,,,,,1,,65,100
35268,note_on,108,0,5,,,,,,,,,,,4,,46,0
35274,note_on,54,0,1,,,,,,,,,,,0,,67,0
35277,note_on,27,0,2,,,,,,,,,,,1,,65,0
35280,note_on,12,0,5,,,,,,,,,,,4,,48,100
35280,note_on,6,0,1,,,,,,,,,,,0,,79,100
35280,note_on,3,0,2,,,,,,,,,,,1,,64,100
35307,note_on,147,0,4,,,,,,,,,,,3,,74,0
35310,note_on,3,0,4,,,,,,,,,,,3,,70,100
35337,note_on,27,0,4,,,,,,,,,,,3,,70,0
35340,note_on,3,0,4,,,,,,,,,,,3,,72,100
35367,note_on,27,0,4,,,,,,,,,,,3,,72,0
35370,note_on,3,0,4,,,,,,,,,,,3,,74,100
35388,note_on,108,0,5,,,,,,,,,,,4,,48,0
35388,note_on,108,0,1,,,,,,,,,,,0,,79,0
35388,note_on,108,0,2,,,,,,,,,,,1,,64,0
35397,note_on,27,0,4,,,,,,,,,,,3,,74,0
35400,note_on,12,0,2,,,,,,,,,,,1,,65,100
35400,note_on,3,0,4,,,,,,,,,,,3,,72,100
35400,note_on,12,0,5,,,,,,,,,,,4,,50,100
35427,note_on,27,0,4,,,,,,,,,,,3,,72,0
35430,note_on,3,0,4,,,,,,,,,,,3,,69,100
35457,note_on,27,0,4,,,,,,,,,,,3,,69,0
35460,note_on,3,0,4,,,,,,,,,,,3,,70,100
35460,note_on,72,0,1,,,,,,,,,,,0,,74,100
35487,note_on,27,0,4,,,,,,,,,,,3,,70,0
35490,note_on,3,0,4,,,,,,,,,,,3,,72,100
35508,note_on,108,0,2,,,,,,,,,,,1,,65,0
35508,note_on,108,0,5,,,,,,,,,,,4,,50,0
35514,note_on,54,0,1,,,,,,,,,,,0,,74,0
35517,note_on,27,0,4,,,,,,,,,,,3,,72,0
35520,note_on,12,0,2,,,,,,,,,,,1,,67,100
35520,note_on,12,0,5,,,,,,,,,,,4,,52,100
35520,note_on,6,0,1,,,,,,,,,,,0,,79,100
35520,note_on,3,0,4,,,,,,,,,,,3,,70,100
35547,note_on,27,0,4,,,,,,,,,,,3,,70,0
35550,note_on,3,0,4,,,,,,,,,,,3,,67,100
35574,note_on,54,0,1,,,,,,,,,,,0,,79,0
35577,note_on,27,0,4,,,,,,,,,,,3,,67,0
35580,note_on,3,0,4,,,,,,,,,,,3,,69,100
35580,note_on,6,0,1,,,,,,,,,,,0,,72,100
35607,note_on,27,0,4,,,,,,,,,,,3,,69,0
35610,note_on,3,0,4,,,,,,,,,,,3,,70,100
35628,note_on,108,0,5,,,,,,,,,,,4,,52,0
35634,note_on,54,0,1,,,,,,,,,,,0,,72,0
35637,note_on,27,0,4,,,,,,,,,,,3,,70,0
35640,note_on,12,0,5,,,,,,,,,,,4,,53,100
35640,note_on,6,0,1,,,,,,,,,,,0,,84,100
35640,note_on,3,0,4,,,,,,,,,,,3,,69,100
35667,note_on,147,0,2,,,,,,,,,,,1,,67,0
35670,note_on,3,0,2,,,,,,,,,,,1,,64,100
35697,note_on,27,0,2,,,,,,,,,,,1,,64,0
35700,note_on,3,0,2,,,,,,,,,,,1,,65,100
35727,note_on,27,0,2,,,,,,,,,,,1,,65,0
35730,note_on,3,0,2,,,,,,,,,,,1,,67,100
35748,note_on,108,0,5,,,,,,,,,,,4,,53,0
35748,note_on,108,0,1,,,,,,,,,,,0,,84,0
35757,note_on,27,0,2,,,,,,,,,,,1,,67,0
35760,note_on,12,0,5,,,,,,,,,,,4,,50,100
35760,note_on,3,0,2,,,,,,,,,,,1,,65,100
35787,note_on,27,0,2,,,,,,,,,,,1,,65,0
35790,note_on,3,0,2,,,,,,,,,,,1,,62,100
35817,note_on,27,0,2,,,,,,,,,,,1,,62,0
35820,note_on,3,0,2,,,,,,,,,,,1,,64,100
35820,note_on,72,0,1,,,,,,,,,,,0,,74,100
35847,note_on,27,0,2,,,,,,,,,,,1,,64,0
35850,note_on,3,0,2,,,,,,,,,,,1,,65,100
35868,note_on,108,0,5,,,,,,,,,,,4,,50,0
35874,note_on,54,0,1,,,,,,,,,,,0,,74,0
35877,note_on,27,0,2,,,,,,,,,,,1,,65,0
35880,note_on,6,0,1,,,,,,,,,,,0,,69,100
35880,note_on,3,0,2,,,,,,,,,,,1,,64,100
35880,note_on,12,0,5,,,,,,,,,,,4,,48,100
35907,note_on,27,0,2,,,,,,,,,,,1,,64,0
35910,note_on,3,0,2,,,,,,,,,,,1,,60,100
35934,note_on,54,0,1,,,,,,,,,,,0,,69,0
35937,note_on,27,0,2,,,,,,,,,,,1,,60,0
35940,note_on,6,0,1,,,,,,,,,,,0,,72,100
35940,note_on,3,0,2,,,,,,,,,,,1,,62,100
35967,note_on,27,0,2,,,,,,,,,,,1,,62,0
35970,note_on,3,0,2,,,,,,,,,,,1,,64,100
35988,note_on,108,0,5,,,,,,,,,,,4,,48,0
35994,note_on,54,0,1,,,,,,,,,,,0,,72,0
35997,note_on,27,0,2,,,,,,,,,,,1,,64,0
36000,note_on,6,0,1,,,,,,,,,,,0,,77,100
36000,note_on,3,0,2,,,,,,,,,,,1,,62,100
36000,note_on,12,0,5,,,,,,,,,,,4,,47,100
36054,note_on,414,0,4,,,,,,,,,,,3,,69,0
36054,note_on,54,0,1,,,,,,,,,,,0,,77,0
36060,note_on,6,0,1,,,,,,,,,,,0,,79,100
36060,note_on,6,0,4,,,,,,,,,,,3,,67,100
36087,note_on,27,0,4,,,,,,,,,,,3,,67,0
36090,note_on,3,0,4,,,,,,,,,,,3,,69,100
36108,note_on,108,0,5,,,,,,,,,,,4,,47,0
36114,note_on,54,0,1,,,,,,,,,,,0,,79,0
36117,note_on,27,0,4,,,,,,,,,,,3,,69,0
36120,note_on,12,0,5,,,,,,,,,,,4,,43,100
36120,note_on,6,0,1,,,,,,,,,,,0,,74,100
36120,note_on,3,0,4,,,,,,,,,,,3,,71,100
36174,note_on,54,0,1,,,,,,,,,,,0,,74,0
36174,note_on,54,0,4,,,,,,,,,,,3,,71,0
36180,note_on,6,0,1,,,,,,,,,,,0,,71,100
36180,note_on,6,0,4,,,,,,,,,,,3,,71,100
36207,note_on,27,0,4,,,,,,,,,,,3,,71,0
36210,note_on,3,0,4,,,,,,,,,,,3,,72,100
36228,note_on,108,0,5,,,,,,,,,,,4,,43,0
36234,note_on,54,0,1,,,,,,,,,,,0,,71,0
36237,note_on,27,0,4,,,,,,,,,,,3,,72,0
36240,note_on,6,0,1,,,,,,,,,,,0,,67,100
36240,note_on,12,0,5,,,,,,,,,,,4,,47,100
36240,note_on,3,0,4,,,,,,,,,,,3,,74,100
36294,note_on,54,0,1,,,,,,,,,,,0,,67,0
36294,note_on,54,0,4,,,,,,,,,,,3,,74,0
36300,note_on,6,0,1,,,,,,,,,,,0,,79,100
36300,note_on,6,0,4,,,,,,,,,,,3,,74,100
36327,note_on,27,0,4,,,,,,,,,,,3,,74,0
36330,note_on,3,0,4,,,,,,,,,,,3,,76,100
36348,note_on,108,0,5,,,,,,,,,,,4,,47,0
36354,note_on,54,0,1,,,,,,,,,,,0,,79,0
36357,note_on,27,0,4,,,,,,,,,,,3,,76,0
36360,note_on,3,0,4,,,,,,,,,,,3,,77,100
36360,note_on,12,0,5,,,,,,,,,,,4,,48,100
36414,note_on,54,0,4,,,,,,,,,,,3,,77,0
36414,note_on,414,0,2,,,,,,,,,,,1,,62,0
36420,note_on,66,0,1,,,,,,,,,,,0,,79,100
36420,note_on,6,0,2,,,,,,,,,,,1,,60,100
36420,note_on,6,0,4,,,,,,,,,,,3,,76,100
36447,note_on,27,0,4,,,,,,,,,,,3,,76,0
36447,note_on,27,0,2,,,,,,,,,,,1,,60,0
36450,note_on,3,0,4,,,,,,,,,,,3,,77,100
36450,note_on,3,0,2,,,,,,,,,,,1,,62,100
36468,note_on,108,0,5,,,,,,,,,,,4,,48,0
36474,note_on,54,0,1,,,,,,,,,,,0,,79,0
36477,note_on,27,0,4,,,,,,,,,,,3,,77,0
36477,note_on,27,0,2,,,,,,,,,,,1,,62,0
36480,note_on,3,0,2,,,,,,,,,,,1,,64,100
36480,note_on,3,0,4,,,,,,,,,,,3,,79,100
36480,note_on,6,0,1,,,,,,,,,,,0,,76,100
36480,note_on,12,0,5,,,,,,,,,,,4,,36,100
36534,note_on,54,0,4,,,,,,,,,,,3,,79,0
36534,note_on,54,0,1,,,,,,,,,,,0,,76,0
36534,note_on,54,0,2,,,,,,,,,,,1,,64,0
36540,note_on,6,0,1,,,,,,,,,,,0,,72,100
36540,note_on,6,0,4,,,,,,,,,,,3,,76,100
36540,note_on,6,0,2,,,,,,,,,,,1,,64,100
36567,note_on,27,0,2,,,,,,,,,,,1,,64,0
36570,note_on,3,0,2,,,,,,,,,,,1,,65,100
36588,note_on,108,0,5,,,,,,,,,,,4,,36,0
36594,note_on,54,0,4,,,,,,,,,,,3,,76,0
36594,note_on,54,0,1,,,,,,,,,,,0,,72,0
36597,note_on,27,0,2,,,,,,,,,,,1,,65,0
36600,note_on,3,0,2,,,,,,,,,,,1,,67,100
36600,note_on,6,0,4,,,,,,,,,,,3,,72,100
36600,note_on,12,0,5,,,,,,,,,,,4,,40,100
36600,note_on,6,0,1,,,,,,,,,,,0,,67,100
36654,note_on,54,0,2,,,,,,,,,,,1,,67,0
36654,note_on,54,0,1,,,,,,,,,,,0,,67,0
36660,note_on,6,0,2,,,,,,,,,,,1,,67,100
36660,note_on,6,0,1,,,,,,,,,,,0,,72,100
36687,note_on,27,0,2,,,,,,,,,,,1,,67,0
36690,note_on,3,0,2,,,,,,,,,,,1,,69,100
36708,note_on,108,0,5,,,,,,,,,,,4,,40,0
36714,note_on,54,0,1,,,,,,,,,,,0,,72,0
