tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
54336,note_on,32,0,5,,,,,,,,,4,,74,92
54430,note_on,94,0,7,,,,,,,,,6,,59,0
54432,note_on,2,0,7,,,,,,,,,6,,47,92
54496,note_on,160,0,3,,,,,,,,,2,,65,0
54496,note_on,160,0,1,,,,,,,,,0,,74,0
54496,note_on,0,0,5,,,,,,,,,4,,86,0
54496,note_on,160,0,5,,,,,,,,,4,,74,0
54496,note_on,160,0,2,,,,,,,,,1,,62,0
54496,note_on,160,0,4,,,,,,,,,3,,59,0
54526,note_on,94,0,7,,,,,,,,,6,,47,0
54528,note_on,32,0,4,,,,,,,,,3,,56,92
54528,note_on,32,0,1,,,,,,,,,0,,71,92
54528,note_on,2,0,7,,,,,,,,,6,,56,92
54528,note_on,0,0,5,,,,,,,,,4,,78,92
54528,note_on,0,0,5,,,,,,,,,4,,84,92
54528,note_on,32,0,2,,,,,,,,,1,,66,92
54528,note_on,32,0,5,,,,,,,,,4,,74,92
54528,note_on,32,0,3,,,,,,,,,2,,62,92
54622,note_on,94,0,7,,,,,,,,,6,,56,0
54624,note_on,2,0,7,,,,,,,,,6,,44,92
54688,note_on,0,0,5,,,,,,,,,4,,78,0
54688,note_on,0,0,5,,,,,,,,,4,,84,0
54688,note_on,160,0,2,,,,,,,,,1,,66,0
54688,note_on,160,0,5,,,,,,,,,4,,74,0
54688,note_on,160,0,4,,,,,,,,,3,,56,0
54688,note_on,160,0,3,,,,,,,,,2,,62,0
54688,note_on,160,0,1,,,,,,,,,0,,71,0
54718,note_on,94,0,7,,,,,,,,,6,,44,0
54720,note_on,32,0,2,,,,,,,,,1,,67,92
54720,note_on,2,0,7,,,,,,,,,6,,55,92
54720,note_on,32,0,3,,,,,,,,,2,,62,92
54720,note_on,0,0,5,,,,,,,,,4,,79,92
54720,note_on,32,0,5,,,,,,,,,4,,74,92
54720,note_on,32,0,4,,,,,,,,,3,,55,92
54720,note_on,32,0,1,,,,,,,,,0,,71,92
54720,note_on,0,0,5,,,,,,,,,4,,83,92
54752,note_on,32,0,5,,,,,,,,,4,,74,0
54752,note_on,0,0,5,,,,,,,,,4,,83,0
54752,note_on,0,0,5,,,,,,,,,4,,79,0
54814,note_on,94,0,7,,,,,,,,,6,,55,0
54816,note_on,64,0,5,,,,,,,,,4,,79,92
54816,note_on,2,0,7,,,,,,,,,6,,64,92
54816,note_on,96,0,3,,,,,,,,,2,,62,0
54816,note_on,96,0,1,,,,,,,,,0,,71,0
54816,note_on,0,0,3,,,,,,,,,2,,64,92
54816,note_on,0,0,1,,,,,,,,,0,,67,92
54848,note_on,32,0,5,,,,,,,,,4,,79,0
54880,note_on,160,0,2,,,,,,,,,1,,67,0
54910,note_on,94,0,7,,,,,,,,,6,,64,0
54910,note_on,94,0,3,,,,,,,,,2,,64,0
54910,note_on,94,0,1,,,,,,,,,0,,67,0
54912,note_on,2,0,7,,,,,,,,,6,,62,92
54912,note_on,32,0,2,,,,,,,,,1,,59,92
54912,note_on,2,0,3,,,,,,,,,2,,65,92
54912,note_on,64,0,5,,,,,,,,,4,,77,92
54912,note_on,2,0,1,,,,,,,,,0,,67,92
54912,note_on,0,0,5,,,,,,,,,4,,79,92
54944,note_on,32,0,5,,,,,,,,,4,,77,0
54944,note_on,0,0,5,,,,,,,,,4,,79,0
55006,note_on,94,0,7,,,,,,,,,6,,62,0
55008,note_on,0,0,2,,,,,,,,,1,,60,92
55008,note_on,0,0,3,,,,,,,,,2,,64,92
55008,note_on,96,0,3,,,,,,,,,2,,65,0
55008,note_on,96,0,2,,,,,,,,,1,,59,0
55008,note_on,0,0,5,,,,,,,,,4,,79,92
55008,note_on,64,0,5,,,,,,,,,4,,76,92
55008,note_on,2,0,7,,,,,,,,,6,,60,92
55040,note_on,0,0,5,,,,,,,,,4,,79,0
55040,note_on,32,0,5,,,,,,,,,4,,76,0
55072,note_on,160,0,1,,,,,,,,,0,,67,0
55102,note_on,94,0,3,,,,,,,,,2,,64,0
55102,note_on,94,0,2,,,,,,,,,1,,60,0
55102,note_on,94,0,7,,,,,,,,,6,,60,0
55104,note_on,64,0,5,,,,,,,,,4,,74,92
55104,note_on,2,0,2,,,,,,,,,1,,62,92
55104,note_on,2,0,7,,,,,,,,,6,,59,92
55104,note_on,0,0,5,,,,,,,,,4,,79,92
55104,note_on,32,0,1,,,,,,,,,0,,67,92
55104,note_on,2,0,3,,,,,,,,,2,,62,92
55136,note_on,32,0,5,,,,,,,,,4,,74,0
55136,note_on,0,0,5,,,,,,,,,4,,79,0
55198,note_on,94,0,7,,,,,,,,,6,,59,0
55200,note_on,64,0,5,,,,,,,,,4,,72,92
55200,note_on,96,0,3,,,,,,,,,2,,62,0
55200,note_on,0,0,5,,,,,,,,,4,,79,92
55200,note_on,0,0,2,,,,,,,,,1,,64,92
55200,note_on,96,0,2,,,,,,,,,1,,62,0
55200,note_on,2,0,7,,,,,,,,,6,,57,92
55200,note_on,0,0,3,,,,,,,,,2,,60,92
55232,note_on,32,0,5,,,,,,,,,4,,72,0
55232,note_on,0,0,5,,,,,,,,,4,,79,0
55248,note_on,528,0,4,,,,,,,,,3,,55,0
55264,note_on,160,0,1,,,,,,,,,0,,67,0
55294,note_on,94,0,3,,,,,,,,,2,,60,0
55294,note_on,94,0,7,,,,,,,,,6,,57,0
55294,note_on,94,0,2,,,,,,,,,1,,64,0
55296,note_on,2,0,7,,,,,,,,,6,,55,92
55296,note_on,32,0,1,,,,,,,,,0,,67,92
55296,note_on,64,0,5,,,,,,,,,4,,71,92
55296,note_on,48,0,4,,,,,,,,,3,,55,92
55296,note_on,0,0,5,,,,,,,,,4,,79,92
55296,note_on,2,0,3,,,,,,,,,2,,59,92
55296,note_on,2,0,2,,,,,,,,,1,,65,92
55328,note_on,32,0,5,,,,,,,,,4,,71,0
55328,note_on,0,0,5,,,,,,,,,4,,79,0
55390,note_on,94,0,7,,,,,,,,,6,,55,0
55392,note_on,0,0,5,,,,,,,,,4,,79,92
55392,note_on,64,0,5,,,,,,,,,4,,72,92
55392,note_on,2,0,7,,,,,,,,,6,,57,92
55424,note_on,32,0,5,,,,,,,,,4,,72,0
55424,note_on,0,0,5,,,,,,,,,4,,79,0
55486,note_on,94,0,7,,,,,,,,,6,,57,0
55488,note_on,2,0,7,,,,,,,,,6,,55,92
55488,note_on,0,0,5,,,,,,,,,4,,79,92
55488,note_on,64,0,5,,,,,,,,,4,,71,92
55520,note_on,0,0,5,,,,,,,,,4,,79,0
55520,note_on,32,0,5,,,,,,,,,4,,71,0
55582,note_on,94,0,7,,,,,,,,,6,,55,0
55584,note_on,2,0,7,,,,,,,,,6,,53,92
55584,note_on,64,0,5,,,,,,,,,4,,69,92
55584,note_on,0,0,5,,,,,,,,,4,,79,92
55616,note_on,0,0,5,,,,,,,,,4,,79,0
55616,note_on,32,0,5,,,,,,,,,4,,69,0
55632,note_on,336,0,4,,,,,,,,,3,,55,0
55678,note_on,94,0,7,,,,,,,,,6,,53,0
55680,note_on,4418,0,6,,,,,,,,,5,,67,92
55680,note_on,64,0,5,,,,,,,,,4,,79,92
55680,note_on,2,0,7,,,,,,,,,6,,52,92
55680,note_on,48,0,4,,,,,,,,,3,,55,92
55774,note_on,94,0,6,,,,,,,,,5,,67,0
55774,note_on,94,0,7,,,,,,,,,6,,52,0
55776,note_on,2,0,6,,,,,,,,,5,,77,92
55776,note_on,2,0,7,,,,,,,,,6,,50,92
55824,note_on,528,0,3,,,,,,,,,2,,59,0
55824,note_on,144,0,5,,,,,,,,,4,,79,0
55824,note_on,0,0,5,,,,,,,,,4,,81,92
55824,note_on,528,0,2,,,,,,,,,1,,65,0
55840,note_on,160,0,4,,,,,,,,,3,,55,0
55848,note_on,24,0,5,,,,,,,,,4,,81,0
55848,note_on,0,0,5,,,,,,,,,4,,83,92
55870,note_on,94,0,6,,,,,,,,,5,,77,0
55870,note_on,94,0,7,,,,,,,,,6,,50,0
55872,note_on,24,0,5,,,,,,,,,4,,83,0
55872,note_on,48,0,2,,,,,,,,,1,,64,92
55872,note_on,2,0,7,,,,,,,,,6,,55,92
55872,note_on,0,0,5,,,,,,,,,4,,84,92
55872,note_on,48,0,3,,,,,,,,,2,,60,92
55872,note_on,32,0,4,,,,,,,,,3,,60,92
55872,note_on,0,0,5,,,,,,,,,4,,76,92
55966,note_on,0,0,5,,,,,,,,,4,,84,0
55966,note_on,94,0,7,,,,,,,,,6,,55,0
55966,note_on,94,0,5,,,,,,,,,4,,76,0
55968,note_on,0,0,3,,,,,,,,,2,,67,92
55968,note_on,672,0,1,,,,,,,,,0,,67,0
55968,note_on,96,0,4,,,,,,,,,3,,60,0
55968,note_on,0,0,4,,,,,,,,,3,,64,92
55968,note_on,2,0,5,,,,,,,,,4,,79,92
55968,note_on,2,0,7,,,,,,,,,6,,64,92
55968,note_on,0,0,1,,,,,,,,,0,,72,92
55968,note_on,96,0,3,,,,,,,,,2,,60,0
56000,note_on,32,0,5,,,,,,,,,4,,79,0
56032,note_on,160,0,2,,,,,,,,,1,,64,0
56062,note_on,94,0,1,,,,,,,,,0,,72,0
56062,note_on,94,0,4,,,,,,,,,3,,64,0
56062,note_on,94,0,7,,,,,,,,,6,,64,0
56064,note_on,2,0,7,,,,,,,,,6,,62,92
56064,note_on,2,0,4,,,,,,,,,3,,62,92
56064,note_on,96,0,3,,,,,,,,,2,,67,0
56064,note_on,0,0,3,,,,,,,,,2,,65,92
56064,note_on,32,0,2,,,,,,,,,1,,67,92
56064,note_on,64,0,5,,,,,,,,,4,,77,92
56064,note_on,0,0,5,,,,,,,,,4,,79,92
56064,note_on,2,0,1,,,,,,,,,0,,71,92
56096,note_on,32,0,5,,,,,,,,,4,,77,0
56096,note_on,0,0,5,,,,,,,,,4,,79,0
56158,note_on,94,0,7,,,,,,,,,6,,62,0
56160,note_on,96,0,3,,,,,,,,,2,,65,0
56160,note_on,0,0,3,,,,,,,,,2,,64,92
56160,note_on,2,0,7,,,,,,,,,6,,60,92
56160,note_on,96,0,4,,,,,,,,,3,,62,0
56160,note_on,0,0,4,,,,,,,,,3,,60,92
56160,note_on,64,0,5,,,,,,,,,4,,76,92
56160,note_on,0,0,5,,,,,,,,,4,,79,92
56160,note_on,0,0,1,,,,,,,,,0,,72,92
56160,note_on,96,0,1,,,,,,,,,0,,71,0
56192,note_on,32,0,5,,,,,,,,,4,,76,0
56192,note_on,0,0,5,,,,,,,,,4,,79,0
56254,note_on,94,0,3,,,,,,,,,2,,64,0
56254,note_on,94,0,1,,,,,,,,,0,,72,0
56254,note_on,94,0,7,,,,,,,,,6,,60,0
56254,note_on,94,0,4,,,,,,,,,3,,60,0
56256,note_on,64,0,5,,,,,,,,,4,,74,92
56256,note_on,2,0,4,,,,,,,,,3,,59,92
56256,note_on,2,0,3,,,,,,,,,2,,62,92
56256,note_on,2,0,7,,,,,,,,,6,,59,92
56256,note_on,2,0,1,,,,,,,,,0,,74,92
56256,note_on,0,0,5,,,,,,,,,4,,79,92
56288,note_on,0,0,5,,,,,,,,,4,,79,0
56288,note_on,32,0,5,,,,,,,,,4,,74,0
56350,note_on,94,0,7,,,,,,,,,6,,59,0
56352,note_on,96,0,1,,,,,,,,,0,,74,0
56352,note_on,0,0,1,,,,,,,,,0,,76,92
56352,note_on,64,0,5,,,,,,,,,4,,72,92
56352,note_on,96,0,3,,,,,,,,,2,,62,0
56352,note_on,0,0,3,,,,,,,,,2,,60,92
56352,note_on,0,0,5,,,,,,,,,4,,79,92
56352,note_on,2,0,7,,,,,,,,,6,,57,92
56352,note_on,96,0,4,,,,,,,,,3,,59,0
56352,note_on,0,0,4,,,,,,,,,3,,57,92
56384,note_on,32,0,5,,,,,,,,,4,,72,0
56384,note_on,0,0,5,,,,,,,,,4,,79,0
56400,note_on,336,0,2,,,,,,,,,1,,67,0
56446,note_on,94,0,4,,,,,,,,,3,,57,0
56446,note_on,94,0,7,,,,,,,,,6,,57,0
56446,note_on,94,0,1,,,,,,,,,0,,76,0
56446,note_on,94,0,3,,,,,,,,,2,,60,0
56448,note_on,2,0,7,,,,,,,,,6,,55,92
56448,note_on,2,0,1,,,,,,,,,0,,77,92
56448,note_on,2,0,3,,,,,,,,,2,,59,92
56448,note_on,2,0,4,,,,,,,,,3,,55,92
56448,note_on,64,0,5,,,,,,,,,4,,71,92
56448,note_on,48,0,2,,,,,,,,,1,,67,92
56448,note_on,0,0,5,,,,,,,,,4,,79,92
56480,note_on,32,0,5,,,,,,,,,4,,71,0
56480,note_on,0,0,5,,,,,,,,,4,,79,0
56542,note_on,94,0,7,,,,,,,,,6,,55,0
56544,note_on,64,0,5,,,,,,,,,4,,72,92
56544,note_on,0,0,5,,,,,,,,,4,,79,92
56544,note_on,96,0,4,,,,,,,,,3,,55,0
56544,note_on,2,0,7,,,,,,,,,6,,57,92
56544,note_on,0,0,4,,,,,,,,,3,,57,92
56576,note_on,32,0,5,,,,,,,,,4,,72,0
56576,note_on,0,0,5,,,,,,,,,4,,79,0
56638,note_on,94,0,7,,,,,,,,,6,,57,0
56640,note_on,0,0,5,,,,,,,,,4,,79,92
56640,note_on,0,0,4,,,,,,,,,3,,55,92
56640,note_on,64,0,5,,,,,,,,,4,,71,92
56640,note_on,2,0,7,,,,,,,,,6,,55,92
56640,note_on,96,0,4,,,,,,,,,3,,57,0
56672,note_on,32,0,5,,,,,,,,,4,,71,0
56672,note_on,0,0,5,,,,,,,,,4,,79,0
56734,note_on,94,0,7,,,,,,,,,6,,55,0
56736,note_on,64,0,5,,,,,,,,,4,,69,92
56736,note_on,0,0,5,,,,,,,,,4,,79,92
56736,note_on,2,0,7,,,,,,,,,6,,53,92
56736,note_on,96,0,4,,,,,,,,,3,,55,0
56736,note_on,0,0,4,,,,,,,,,3,,53,92
56768,note_on,0,0,5,,,,,,,,,4,,79,0
56768,note_on,32,0,5,,,,,,,,,4,,69,0
56830,note_on,94,0,7,,,,,,,,,6,,53,0
56832,note_on,96,0,4,,,,,,,,,3,,53,0
56832,note_on,0,0,4,,,,,,,,,3,,52,92
56832,note_on,64,0,5,,,,,,,,,4,,79,92
56832,note_on,2,0,7,,,,,,,,,6,,52,92
56832,note_on,962,0,6,,,,,,,,,5,,67,92
56926,note_on,94,0,7,,,,,,,,,6,,52,0
56926,note_on,94,0,6,,,,,,,,,5,,67,0
56928,note_on,2,0,6,,,,,,,,,5,,77,92
56928,note_on,2,0,7,,,,,,,,,6,,50,92
56928,note_on,96,0,4,,,,,,,,,3,,52,0
56928,note_on,0,0,4,,,,,,,,,3,,50,92
56976,note_on,0,0,5,,,,,,,,,4,,81,92
56976,note_on,144,0,5,,,,,,,,,4,,79,0
56976,note_on,528,0,1,,,,,,,,,0,,77,0
56976,note_on,528,0,2,,,,,,,,,1,,67,0
56976,note_on,528,0,3,,,,,,,,,2,,59,0
57000,note_on,24,0,5,,,,,,,,,4,,81,0
57000,note_on,0,0,5,,,,,,,,,4,,83,92
57022,note_on,94,0,7,,,,,,,,,6,,50,0
57022,note_on,94,0,4,,,,,,,,,3,,50,0
57022,note_on,94,0,6,,,,,,,,,5,,77,0
57024,note_on,2,0,4,,,,,,,,,3,,48,92
57024,note_on,2,0,7,,,,,,,,,6,,48,92
57024,note_on,48,0,1,,,,,,,,,0,,76,92
57024,note_on,24,0,5,,,,,,,,,4,,83,0
57024,note_on,0,0,5,,,,,,,,,4,,76,92
57024,note_on,0,0,5,,,,,,,,,4,,84,92
57024,note_on,48,0,3,,,,,,,,,2,,60,92
57024,note_on,48,0,2,,,,,,,,,1,,67,92
57118,note_on,94,0,7,,,,,,,,,6,,48,0
57118,note_on,94,0,5,,,,,,,,,4,,76,0
57118,note_on,0,0,5,,,,,,,,,4,,84,0
57120,note_on,2,0,7,,,,,,,,,6,,60,92
57120,note_on,2,0,5,,,,,,,,,4,,67,92
57120,note_on,0,0,5,,,,,,,,,4,,76,92
57184,note_on,160,0,1,,,,,,,,,0,,76,0
57184,note_on,160,0,3,,,,,,,,,2,,60,0
57184,note_on,160,0,2,,,,,,,,,1,,67,0
57184,note_on,160,0,4,,,,,,,,,3,,48,0
57214,note_on,94,0,7,,,,,,,,,6,,60,0
57216,note_on,32,0,1,,,,,,,,,0,,76,92
57216,note_on,32,0,2,,,,,,,,,1,,67,92
57216,note_on,2,0,7,,,,,,,,,6,,48,92
57280,note_on,160,0,5,,,,,,,,,4,,67,0
57280,note_on,0,0,5,,,,,,,,,4,,76,0
57310,note_on,94,0,7,,,,,,,,,6,,48,0
57312,note_on,32,0,5,,,,,,,,,4,,67,92
57312,note_on,2,0,7,,,,,,,,,6,,60,92
57312,note_on,0,0,5,,,,,,,,,4,,76,92
57376,note_on,160,0,1,,,,,,,,,0,,76,0
57376,note_on,160,0,2,,,,,,,,,1,,67,0
57406,note_on,94,0,7,,,,,,,,,6,,60,0
57408,note_on,2,0,7,,,,,,,,,6,,48,92
57408,note_on,32,0,1,,,,,,,,,0,,76,92
57408,note_on,32,0,2,,,,,,,,,1,,67,92
57472,note_on,160,0,5,,,,,,,,,4,,67,0
57472,note_on,0,0,5,,,,,,,,,4,,76,0
57502,note_on,94,0,7,,,,,,,,,6,,48,0
57504,note_on,2,0,7,,,,,,,,,6,,60,92
57504,note_on,32,0,5,,,,,,,,,4,,67,92
57504,note_on,0,0,5,,,,,,,,,4,,76,92
57568,note_on,160,0,2,,,,,,,,,1,,67,0
57568,note_on,160,0,1,,,,,,,,,0,,76,0
57598,note_on,94,0,7,,,,,,,,,6,,60,0
57598,note_on,94,0,5,,,,,,,,,4,,67,0
57598,note_on,0,0,5,,,,,,,,,4,,76,0
57600,note_on,32,0,2,,,,,,,,,1,,69,92
57600,note_on,0,0,5,,,,,,,,,4,,75,92
57600,note_on,2,0,7,,,,,,,,,6,,48,92
57600,note_on,32,0,1,,,,,,,,,0,,75,92
57600,note_on,2,0,5,,,,,,,,,4,,66,92
57694,note_on,94,0,5,,,,,,,,,4,,66,0
57694,note_on,0,0,5,,,,,,,,,4,,75,0
57694,note_on,94,0,7,,,,,,,,,6,,48,0
57696,note_on,2,0,7,,,,,,,,,6,,60,92
57696,note_on,2,0,5,,,,,,,,,4,,66,92
57696,note_on,0,0,5,,,,,,,,,4,,75,92
57790,note_on,94,0,7,,,,,,,,,6,,60,0
57792,note_on,2,0,7,,,,,,,,,6,,48,92
57792,note_on,608,0,3,,,,,,,,,2,,66,92
57792,note_on,608,0,4,,,,,,,,,3,,60,92
57856,note_on,0,0,5,,,,,,,,,4,,75,0
57856,note_on,160,0,5,,,,,,,,,4,,66,0
57886,note_on,94,0,7,,,,,,,,,6,,48,0
57888,note_on,2,0,7,,,,,,,,,6,,60,92
57888,note_on,0,0,5,,,,,,,,,4,,75,92
57888,note_on,32,0,5,,,,,,,,,4,,66,92
57952,note_on,160,0,4,,,,,,,,,3,,60,0
57952,note_on,160,0,3,,,,,,,,,2,,66,0
57982,note_on,94,0,7,,,,,,,,,6,,60,0
57984,note_on,32,0,4,,,,,,,,,3,,60,92
57984,note_on,2,0,7,,,,,,,,,6,,48,92
57984,note_on,32,0,3,,,,,,,,,2,,66,92
58048,note_on,0,0,5,,,,,,,,,4,,75,0
58048,note_on,160,0,5,,,,,,,,,4,,66,0
58078,note_on,94,0,7,,,,,,,,,6,,48,0
58080,note_on,2,0,7,,,,,,,,,6,,60,92
58080,note_on,0,0,5,,,,,,,,,4,,75,92
58080,note_on,32,0,5,,,,,,,,,4,,66,92
58128,note_on,528,0,1,,,,,,,,,0,,75,0
58128,note_on,528,0,2,,,,,,,,,1,,69,0
58144,note_on,160,0,4,,,,,,,,,3,,60,0
58144,note_on,160,0,3,,,,,,,,,2,,66,0
58174,note_on,0,0,5,,,,,,,,,4,,75,0
58174,note_on,94,0,5,,,,,,,,,4,,66,0
58174,note_on,94,0,7,,,,,,,,,6,,60,0
58176,note_on,48,0,1,,,,,,,,,0,,76,92
58176,note_on,48,0,2,,,,,,,,,1,,71,92
58176,note_on,2,0,7,,,,,,,,,6,,43,92
58176,note_on,32,0,3,,,,,,,,,2,,59,92
58176,note_on,0,0,6,,,,,,,,,5,,71,92
58176,note_on,1154,0,6,,,,,,,,,5,,64,92
58176,note_on,32,0,4,,,,,,,,,3,,52,92
58176,note_on,2,0,5,,,,,,,,,4,,76,92
58270,note_on,0,0,6,,,,,,,,,5,,71,0
58270,note_on,94,0,6,,,,,,,,,5,,64,0
58270,note_on,94,0,5,,,,,,,,,4,,76,0
58270,note_on,94,0,7,,,,,,,,,6,,43,0
58270,note_on,94,0,1,,,,,,,,,0,,76,0
58272,note_on,2,0,6,,,,,,,,,5,,64,92
58272,note_on,2,0,7,,,,,,,,,6,,55,92
58272,note_on,0,0,6,,,,,,,,,5,,71,92
58272,note_on,2,0,5,,,,,,,,,4,,71,92
58272,note_on,2,0,1,,,,,,,,,0,,76,92
58318,note_on,142,0,2,,,,,,,,,1,,71,0
58318,note_on,46,0,5,,,,,,,,,4,,71,0
58320,note_on,2,0,2,,,,,,,,,1,,71,92
58320,note_on,2,0,5,,,,,,,,,4,,76,92
58366,note_on,46,0,2,,,,,,,,,1,,71,0
58366,note_on,94,0,7,,,,,,,,,6,,55,0
58366,note_on,46,0,5,,,,,,,,,4,,76,0
58366,note_on,94,0,1,,,,,,,,,0,,76,0
58368,note_on,2,0,2,,,,,,,,,1,,71,92
58368,note_on,2,0,1,,,,,,,,,0,,79,92
58368,note_on,2,0,7,,,,,,,,,6,,43,92
58368,note_on,2,0,5,,,,,,,,,4,,79,92
58432,note_on,160,0,6,,,,,,,,,5,,64,0
58432,note_on,0,0,6,,,,,,,,,5,,71,0
58462,note_on,94,0,5,,,,,,,,,4,,79,0
58462,note_on,94,0,7,,,,,,,,,6,,43,0
58464,note_on,0,0,6,,,,,,,,,5,,76,92
58464,note_on,2,0,5,,,,,,,,,4,,76,92
58464,note_on,32,0,6,,,,,,,,,5,,71,92
58464,note_on,2,0,7,,,,,,,,,6,,55,92
58510,note_on,46,0,5,,,,,,,,,4,,76,0
58512,note_on,2,0,5,,,,,,,,,4,,79,92
58528,note_on,160,0,1,,,,,,,,,0,,79,0
58528,note_on,160,0,2,,,,,,,,,1,,71,0
58558,note_on,46,0,5,,,,,,,,,4,,79,0
58558,note_on,94,0,7,,,,,,,,,6,,55,0
58560,note_on,2,0,5,,,,,,,,,4,,83,92
58560,note_on,32,0,2,,,,,,,,,1,,67,92
58560,note_on,2,0,7,,,,,,,,,6,,43,92
58560,note_on,32,0,1,,,,,,,,,0,,76,92
58624,note_on,0,0,6,,,,,,,,,5,,76,0
58624,note_on,160,0,6,,,,,,,,,5,,71,0
58654,note_on,94,0,7,,,,,,,,,6,,43,0
58654,note_on,94,0,5,,,,,,,,,4,,83,0
58656,note_on,2,0,5,,,,,,,,,4,,83,92
58656,note_on,32,0,6,,,,,,,,,5,,71,92
58656,note_on,2,0,7,,,,,,,,,6,,55,92
58704,note_on,528,0,3,,,,,,,,,2,,59,0
58704,note_on,528,0,4,,,,,,,,,3,,52,0
58720,note_on,160,0,2,,,,,,,,,1,,67,0
58720,note_on,160,0,1,,,,,,,,,0,,76,0
58750,note_on,94,0,7,,,,,,,,,6,,55,0
58750,note_on,94,0,6,,,,,,,,,5,,71,0
58750,note_on,94,0,5,,,,,,,,,4,,83,0
58752,note_on,32,0,2,,,,,,,,,1,,67,92
58752,note_on,2,0,7,,,,,,,,,6,,46,92
58752,note_on,48,0,4,,,,,,,,,3,,58,92
58752,note_on,0,0,5,,,,,,,,,4,,73,92
58752,note_on,0,0,5,,,,,,,,,4,,67,92
58752,note_on,2,0,5,,,,,,,,,4,,64,92
58752,note_on,32,0,1,,,,,,,,,0,,73,92
58752,note_on,48,0,3,,,,,,,,,2,,64,92
58846,note_on,0,0,5,,,,,,,,,4,,73,0
58846,note_on,94,0,5,,,,,,,,,4,,64,0
58846,note_on,94,0,7,,,,,,,,,6,,46,0
58846,note_on,0,0,5,,,,,,,,,4,,67,0
58848,note_on,0,0,5,,,,,,,,,4,,73,92
58848,note_on,2,0,7,,,,,,,,,6,,58,92
58848,note_on,0,0,5,,,,,,,,,4,,67,92
58848,note_on,2,0,5,,,,,,,,,4,,64,92
58894,note_on,142,0,3,,,,,,,,,2,,64,0
58894,note_on,142,0,4,,,,,,,,,3,,58,0
58896,note_on,2,0,4,,,,,,,,,3,,58,92
58896,note_on,2,0,3,,,,,,,,,2,,64,92
58942,note_on,46,0,3,,,,,,,,,2,,64,0
58942,note_on,46,0,4,,,,,,,,,3,,58,0
58942,note_on,94,0,7,,,,,,,,,6,,58,0
58944,note_on,2,0,7,,,,,,,,,6,,46,92
58944,note_on,2,0,3,,,,,,,,,2,,64,92
58944,note_on,2,0,4,,,,,,,,,3,,58,92
59008,note_on,0,0,5,,,,,,,,,4,,73,0
59008,note_on,0,0,5,,,,,,,,,4,,67,0
59008,note_on,160,0,5,,,,,,,,,4,,64,0
59038,note_on,94,0,7,,,,,,,,,6,,46,0
59040,note_on,2,0,7,,,,,,,,,6,,58,92
59040,note_on,32,0,5,,,,,,,,,4,,64,92
59040,note_on,0,0,5,,,,,,,,,4,,67,92
59040,note_on,0,0,5,,,,,,,,,4,,73,92
59104,note_on,160,0,3,,,,,,,,,2,,64,0
59104,note_on,160,0,4,,,,,,,,,3,,58,0
59134,note_on,94,0,7,,,,,,,,,6,,58,0
59136,note_on,32,0,3,,,,,,,,,2,,64,92
59136,note_on,2,0,7,,,,,,,,,6,,46,92
59136,note_on,32,0,4,,,,,,,,,3,,58,92
59200,note_on,0,0,5,,,,,,,,,4,,73,0
59200,note_on,0,0,5,,,,,,,,,4,,67,0
59200,note_on,160,0,5,,,,,,,,,4,,64,0
59230,note_on,94,0,7,,,,,,,,,6,,46,0
59232,note_on,32,0,5,,,,,,,,,4,,64,92
59232,note_on,0,0,5,,,,,,,,,4,,67,92
59232,note_on,0,0,5,,,,,,,,,4,,73,92
59232,note_on,2,0,7,,,,,,,,,6,,58,92
59280,note_on,528,0,2,,,,,,,,,1,,67,0
59280,note_on,528,0,1,,,,,,,,,0,,73,0
59296,note_on,160,0,3,,,,,,,,,2,,64,0
59296,note_on,160,0,4,,,,,,,,,3,,58,0
59326,note_on,94,0,7,,,,,,,,,6,,58,0
59326,note_on,0,0,5,,,,,,,,,4,,67,0
59326,note_on,0,0,5,,,,,,,,,4,,73,0
59326,note_on,94,0,5,,,,,,,,,4,,64,0
59328,note_on,32,0,4,,,,,,,,,3,,53,92
59328,note_on,2,0,7,,,,,,,,,6,,41,92
59328,note_on,2,0,5,,,,,,,,,4,,74,92
59328,note_on,48,0,1,,,,,,,,,0,,74,92
59328,note_on,48,0,2,,,,,,,,,1,,69,92
59328,note_on,578,0,6,,,,,,,,,5,,62,92
59328,note_on,32,0,3,,,,,,,,,2,,57,92
59328,note_on,0,0,6,,,,,,,,,5,,69,92
59422,note_on,94,0,6,,,,,,,,,5,,62,0
59422,note_on,94,0,1,,,,,,,,,0,,74,0
59422,note_on,94,0,5,,,,,,,,,4,,74,0
59422,note_on,94,0,7,,,,,,,,,6,,41,0
59422,note_on,0,0,6,,,,,,,,,5,,69,0
59424,note_on,2,0,7,,,,,,,,,6,,53,92
59424,note_on,2,0,5,,,,,,,,,4,,69,92
59424,note_on,2,0,1,,,,,,,,,0,,74,92
59424,note_on,0,0,6,,,,,,,,,5,,69,92
59424,note_on,2,0,6,,,,,,,,,5,,62,92
59470,note_on,142,0,2,,,,,,,,,1,,69,0
59470,note_on,46,0,5,,,,,,,,,4,,69,0
59472,note_on,2,0,2,,,,,,,,,1,,69,92
59472,note_on,2,0,5,,,,,,,,,4,,74,92
59518,note_on,94,0,1,,,,,,,,,0,,74,0
